date,time,devname,devid,level,srcip,srcport,srcintf,dstip,dstport,dstintf,proto,service,action,policyid,sentbyte,rcvdbyte,sentpkt,appcat,crscore,crlevel,utmaction,srccountry,attack,disposition
2020-02-19,21:54:18,GCH-FW-C-01,FG100F05512,alert,97.153.246.47,0,wan1,10.30.0.104,0,core,1,PING,accept,12,75,909,1,Network.Service,49,alert,allow,India,Intrusion,Logged
2020-02-19,23:54:37,GCH-FW-C-01,FG100F05512,warning,110.45.13.45,56210,wan1,10.30.0.91,2121,core,17,FTP,accept,21,1091,40,1,Network.Service,83,warning,allow,India,Intrusion,Logged
2020-02-20,00:48:41,GCH-FW-B-01,FG100F38570,notice,21.57.183.160,65150,wan1,10.20.0.125,53,app,17,DNS,accept,18,645,2805,1,Network.Service,27,notice,allow,India,DDoS,Logged
2020-02-20,06:34:13,GCH-FW-A-01,FG100F98456,alert,101.226.19.188,11043,wan1,10.10.0.60,990,dmz,17,FTPS,accept,12,1075,3655,1,Network.Service,6,alert,allow,India,Intrusion,Logged
2020-02-20,07:51:10,GCH-FW-C-01,FG100F05512,alert,60.16.123.177,7648,wan1,10.30.0.133,990,core,17,FTPS,deny,21,1378,0,2,unscanned,95,alert,block,India,DDoS,Blocked
2020-02-20,09:09:20,GCH-FW-B-01,FG100F38570,warning,43.4.118.138,15095,wan1,10.20.0.68,53,app,17,DNS,deny,21,548,0,1,unscanned,91,warning,block,India,DDoS,Blocked
2020-02-20,10:23:16,GCH-FW-C-01,FG100F05512,notice,217.219.242.167,0,wan1,10.30.0.26,0,core,1,PING,deny,12,125,0,1,unscanned,71,notice,block,India,Malware,Blocked
2020-02-20,12:19:29,GCH-FW-A-01,FG100F98456,notice,192.127.87.38,0,wan1,10.10.0.83,0,dmz,1,PING,accept,7,391,3314,1,Network.Service,9,notice,allow,India,Intrusion,Ignored
2020-02-20,14:20:29,GCH-FW-B-01,FG100F38570,alert,123.45.198.176,0,wan1,10.20.0.39,0,app,1,PING,deny,7,1169,0,1,unscanned,72,alert,block,India,Intrusion,Blocked
2020-02-20,14:34:30,GCH-FW-A-01,FG100F98456,warning,88.35.84.213,0,wan1,10.10.0.7,0,dmz,1,PING,deny,21,917,0,1,unscanned,71,warning,block,India,Malware,Blocked
2020-02-20,18:25:49,GCH-FW-A-01,FG100F98456,alert,75.45.7.57,46304,wan1,10.10.0.132,80,dmz,17,HTTP,accept,21,766,3615,1,Network.Service,38,alert,allow,India,Malware,Logged
2020-02-20,19:11:33,GCH-FW-B-01,FG100F38570,warning,7.70.127.16,30542,wan1,10.20.0.42,53,app,17,DNS,accept,18,935,2534,1,Network.Service,56,warning,allow,India,Intrusion,Logged
2020-02-20,20:08:21,GCH-FW-A-01,FG100F98456,warning,216.73.39.170,0,wan1,10.10.0.21,0,dmz,1,PING,accept,3,608,3110,1,Network.Service,52,warning,allow,India,DDoS,Ignored
2020-02-20,22:33:33,GCH-FW-A-01,FG100F98456,warning,166.136.134.55,0,wan1,10.10.0.134,0,dmz,1,PING,deny,12,803,0,1,unscanned,96,warning,block,India,Malware,Blocked
2020-02-20,23:09:24,GCH-FW-C-01,FG100F05512,warning,148.69.101.242,44628,wan1,10.30.0.109,53,core,6,DNS,accept,7,418,510,1,Network.Service,77,warning,allow,India,DDoS,Ignored
2020-02-20,23:19:50,GCH-FW-B-01,FG100F38570,warning,77.66.22.41,45107,wan1,10.20.0.11,21,app,17,FTP,deny,12,703,0,1,unscanned,60,warning,block,India,Malware,Blocked
2020-02-21,01:54:25,GCH-FW-C-01,FG100F05512,warning,60.101.76.153,33567,wan1,10.30.0.23,8080,core,17,HTTP-ALT,accept,12,1427,176,2,Network.Service,62,warning,allow,India,DDoS,Logged
2020-02-21,02:29:16,GCH-FW-C-01,FG100F05512,warning,128.107.246.127,30737,wan1,10.30.0.59,53,core,6,DNS,deny,7,868,0,1,unscanned,21,warning,block,India,DDoS,Blocked
2020-02-21,03:13:59,GCH-FW-A-01,FG100F98456,alert,211.142.115.241,53195,wan1,10.10.0.42,21,dmz,6,FTP,deny,12,936,0,1,unscanned,7,alert,block,India,DDoS,Blocked
2020-02-21,11:06:32,GCH-FW-A-01,FG100F98456,notice,99.172.142.92,0,wan1,10.10.0.31,0,dmz,1,PING,accept,7,1158,3376,1,Network.Service,23,notice,allow,India,DDoS,Logged
2020-02-21,11:11:49,GCH-FW-B-01,FG100F38570,alert,69.251.28.205,4552,wan1,10.20.0.73,990,app,6,FTPS,deny,18,808,0,1,unscanned,53,alert,block,India,Intrusion,Blocked
2020-02-21,12:32:02,GCH-FW-A-01,FG100F98456,alert,10.244.14.15,37038,wan1,10.10.0.133,21,dmz,17,FTP,deny,21,1255,0,2,unscanned,30,alert,block,India,Intrusion,Blocked
2020-02-21,12:49:46,GCH-FW-B-01,FG100F38570,alert,107.247.62.64,6004,wan1,10.20.0.53,8080,app,17,HTTP-ALT,accept,3,131,1325,1,Network.Service,31,alert,allow,India,Intrusion,Ignored
2020-02-21,14:49:41,GCH-FW-C-01,FG100F05512,alert,97.159.214.47,0,wan1,10.30.0.100,0,core,1,PING,accept,18,65,1555,1,Network.Service,84,alert,allow,India,Intrusion,Ignored
2020-02-21,17:05:18,GCH-FW-A-01,FG100F98456,warning,80.74.212.116,0,wan1,10.10.0.96,0,dmz,1,PING,deny,21,511,0,1,unscanned,10,warning,block,India,Intrusion,Blocked
2020-02-21,20:46:55,GCH-FW-C-01,FG100F05512,warning,31.128.202.19,44602,wan1,10.30.0.21,2121,core,17,FTP,deny,3,507,0,1,unscanned,36,warning,block,India,Intrusion,Blocked
2020-02-21,21:01:18,GCH-FW-C-01,FG100F05512,notice,12.75.145.235,40325,wan1,10.30.0.115,53,core,6,DNS,accept,7,789,3052,1,Network.Service,46,notice,allow,India,Intrusion,Ignored
2020-02-21,21:12:25,GCH-FW-C-01,FG100F05512,notice,135.58.87.202,2928,wan1,10.30.0.33,53,core,17,DNS,accept,12,1034,1340,1,Network.Service,74,notice,allow,India,Intrusion,Ignored
2020-02-22,02:35:25,GCH-FW-A-01,FG100F98456,alert,203.16.41.201,56989,wan1,10.10.0.37,990,dmz,6,FTPS,accept,12,1268,1217,2,Network.Service,30,alert,allow,India,Intrusion,Ignored
2020-02-22,04:20:20,GCH-FW-B-01,FG100F38570,notice,97.199.126.72,0,wan1,10.20.0.110,0,app,1,PING,deny,18,427,0,1,unscanned,33,notice,block,India,Intrusion,Blocked
2020-02-22,04:32:48,GCH-FW-C-01,FG100F05512,notice,107.43.211.227,32317,wan1,10.30.0.117,443,core,17,HTTPS,accept,12,1312,406,2,Network.Service,97,notice,allow,India,Intrusion,Ignored
2020-02-22,04:58:44,GCH-FW-C-01,FG100F05512,warning,137.197.132.177,0,wan1,10.30.0.62,0,core,1,PING,accept,21,739,883,1,Network.Service,30,warning,allow,India,Malware,Ignored
2020-02-22,04:59:44,GCH-FW-B-01,FG100F38570,notice,85.237.59.129,0,wan1,10.20.0.14,0,app,1,PING,accept,3,751,2652,1,Network.Service,51,notice,allow,India,Intrusion,Logged
2020-02-22,06:11:24,GCH-FW-C-01,FG100F05512,warning,209.51.176.74,42966,wan1,10.30.0.65,53,core,17,DNS,accept,21,581,1534,1,Network.Service,38,warning,allow,India,Malware,Logged
2020-02-22,06:29:57,GCH-FW-C-01,FG100F05512,warning,104.106.23.161,0,wan1,10.30.0.15,0,core,1,PING,accept,12,690,3637,1,Network.Service,94,warning,allow,India,Malware,Logged
2020-02-22,07:04:19,GCH-FW-B-01,FG100F38570,notice,1.103.203.179,0,wan1,10.20.0.65,0,app,1,PING,accept,7,583,3367,1,Network.Service,60,notice,allow,India,DDoS,Ignored
2020-02-22,07:08:10,GCH-FW-C-01,FG100F05512,alert,114.160.130.219,45425,wan1,10.30.0.62,990,core,17,FTPS,accept,7,876,3115,1,Network.Service,7,alert,allow,India,DDoS,Ignored
2020-02-22,07:46:34,GCH-FW-A-01,FG100F98456,notice,10.191.200.221,0,wan1,10.10.0.42,0,dmz,1,PING,accept,7,283,2354,1,Network.Service,61,notice,allow,India,DDoS,Ignored
2020-02-22,10:52:10,GCH-FW-B-01,FG100F38570,alert,215.26.81.42,0,wan1,10.20.0.96,0,app,1,PING,deny,18,281,0,1,unscanned,9,alert,block,India,Malware,Blocked
2020-02-22,13:36:38,GCH-FW-B-01,FG100F38570,alert,63.255.95.219,39586,wan1,10.20.0.78,990,app,17,FTPS,accept,3,242,3877,1,Network.Service,5,alert,allow,India,Intrusion,Ignored
2020-02-22,14:21:54,GCH-FW-C-01,FG100F05512,warning,180.202.201.167,0,wan1,10.30.0.107,0,core,1,PING,deny,3,518,0,1,unscanned,29,warning,block,India,Intrusion,Blocked
2020-02-22,15:44:19,GCH-FW-A-01,FG100F98456,warning,157.128.248.202,0,wan1,10.10.0.87,0,dmz,1,PING,deny,3,1078,0,1,unscanned,37,warning,block,India,Intrusion,Blocked
2020-02-22,16:00:24,GCH-FW-A-01,FG100F98456,warning,69.23.97.9,0,wan1,10.10.0.70,0,dmz,1,PING,accept,7,531,873,1,Network.Service,66,warning,allow,India,Intrusion,Logged
2020-02-22,16:43:48,GCH-FW-B-01,FG100F38570,notice,162.229.205.3,31246,wan1,10.20.0.27,990,app,6,FTPS,accept,7,260,3029,1,Network.Service,38,notice,allow,India,Intrusion,Ignored
2020-02-22,17:58:58,GCH-FW-A-01,FG100F98456,warning,220.178.187.71,60948,wan1,10.10.0.87,53,dmz,6,DNS,accept,12,854,2576,1,Network.Service,17,warning,allow,India,Intrusion,Ignored
2020-02-22,21:07:56,GCH-FW-B-01,FG100F38570,alert,21.91.137.253,0,wan1,10.20.0.69,0,app,1,PING,deny,18,1228,0,2,unscanned,54,alert,block,India,Intrusion,Blocked
2020-02-22,21:17:31,GCH-FW-A-01,FG100F98456,notice,77.136.213.197,39979,wan1,10.10.0.22,8443,dmz,6,HTTPS-ALT,deny,18,424,0,1,unscanned,69,notice,block,India,Malware,Blocked
2020-02-22,21:53:25,GCH-FW-A-01,FG100F98456,notice,94.222.73.25,4723,wan1,10.10.0.78,80,dmz,6,HTTP,deny,3,1160,0,1,unscanned,60,notice,block,India,Intrusion,Blocked
2020-02-22,22:02:41,GCH-FW-A-01,FG100F98456,warning,71.208.166.196,35621,wan1,10.10.0.71,53,dmz,17,DNS,deny,21,86,0,1,unscanned,33,warning,block,India,DDoS,Blocked
2020-02-22,22:10:18,GCH-FW-A-01,FG100F98456,notice,65.125.93.211,30726,wan1,10.10.0.121,990,dmz,17,FTPS,deny,3,330,0,1,unscanned,40,notice,block,India,DDoS,Blocked
2020-02-22,23:40:13,GCH-FW-C-01,FG100F05512,alert,199.13.2.117,0,wan1,10.30.0.71,0,core,1,PING,accept,18,526,2863,1,Network.Service,6,alert,allow,India,Intrusion,Ignored
2020-02-22,23:41:55,GCH-FW-C-01,FG100F05512,notice,129.225.44.89,0,wan1,10.30.0.16,0,core,1,PING,accept,18,1494,400,2,Network.Service,17,notice,allow,India,Malware,Logged
2020-02-23,03:19:36,GCH-FW-A-01,FG100F98456,notice,23.245.7.251,25687,wan1,10.10.0.40,990,dmz,6,FTPS,deny,21,162,0,1,unscanned,59,notice,block,India,Intrusion,Blocked
2020-02-23,04:48:24,GCH-FW-C-01,FG100F05512,alert,34.238.150.115,63593,wan1,10.30.0.93,80,core,6,HTTP,accept,3,816,2989,1,Network.Service,98,alert,allow,India,Intrusion,Logged
2020-02-23,06:46:20,GCH-FW-C-01,FG100F05512,notice,25.199.88.50,61951,wan1,10.30.0.93,2121,core,17,FTP,accept,21,1356,2379,2,Network.Service,52,notice,allow,India,Intrusion,Ignored
2020-02-23,08:27:27,GCH-FW-B-01,FG100F38570,alert,7.217.239.115,26442,wan1,10.20.0.10,80,app,17,HTTP,accept,12,1072,1529,1,Network.Service,16,alert,allow,India,Malware,Logged
2020-02-23,11:33:49,GCH-FW-A-01,FG100F98456,notice,23.98.159.243,35570,wan1,10.10.0.19,8443,dmz,17,HTTPS-ALT,accept,3,343,3890,1,Network.Service,38,notice,allow,India,DDoS,Ignored
2020-02-23,12:18:48,GCH-FW-C-01,FG100F05512,alert,28.198.75.122,0,wan1,10.30.0.69,0,core,1,PING,accept,12,1013,3912,1,Network.Service,65,alert,allow,India,Malware,Ignored
2020-02-23,12:22:54,GCH-FW-B-01,FG100F38570,warning,4.57.109.162,13564,wan1,10.20.0.18,2121,app,17,FTP,accept,3,1038,1902,1,Network.Service,33,warning,allow,India,Intrusion,Logged
2020-02-23,12:46:33,GCH-FW-A-01,FG100F98456,notice,57.89.93.15,2841,wan1,10.10.0.57,443,dmz,17,HTTPS,accept,7,371,399,1,Network.Service,84,notice,allow,India,Intrusion,Logged
2020-02-23,13:20:37,GCH-FW-A-01,FG100F98456,notice,9.192.6.254,16021,wan1,10.10.0.15,53,dmz,17,DNS,accept,18,1474,3236,2,Network.Service,92,notice,allow,India,DDoS,Logged
2020-02-23,16:54:54,GCH-FW-A-01,FG100F98456,alert,219.152.252.177,28493,wan1,10.10.0.80,53,dmz,17,DNS,deny,12,1428,0,2,unscanned,2,alert,block,India,DDoS,Blocked
2020-02-24,01:18:17,GCH-FW-B-01,FG100F38570,notice,150.33.111.255,5035,wan1,10.20.0.5,990,app,6,FTPS,accept,7,1177,2261,1,Network.Service,81,notice,allow,India,DDoS,Logged
2020-02-24,03:36:19,GCH-FW-C-01,FG100F05512,warning,5.117.224.36,50993,wan1,10.30.0.30,53,core,6,DNS,accept,7,654,263,1,Network.Service,58,warning,allow,India,Intrusion,Logged
2020-02-24,06:52:26,GCH-FW-A-01,FG100F98456,notice,211.113.122.21,0,wan1,10.10.0.116,0,dmz,1,PING,accept,21,1321,2611,2,Network.Service,24,notice,allow,India,Intrusion,Logged
2020-02-24,07:20:57,GCH-FW-A-01,FG100F98456,alert,120.24.129.8,0,wan1,10.10.0.44,0,dmz,1,PING,accept,21,454,2422,1,Network.Service,54,alert,allow,India,Malware,Logged
2020-02-24,13:32:02,GCH-FW-B-01,FG100F38570,notice,84.239.24.34,20832,wan1,10.20.0.76,990,app,17,FTPS,accept,7,936,1758,1,Network.Service,76,notice,allow,India,Malware,Logged
2020-02-24,13:44:54,GCH-FW-A-01,FG100F98456,warning,55.209.164.59,3481,wan1,10.10.0.60,53,dmz,17,DNS,accept,18,388,1972,1,Network.Service,51,warning,allow,India,Malware,Logged
2020-02-24,15:11:41,GCH-FW-A-01,FG100F98456,alert,49.221.98.123,11647,wan1,10.10.0.85,53,dmz,17,DNS,accept,21,131,534,1,Network.Service,10,alert,allow,India,DDoS,Ignored
2020-02-24,16:57:41,GCH-FW-A-01,FG100F98456,warning,32.50.67.135,0,wan1,10.10.0.122,0,dmz,1,PING,accept,12,294,1349,1,Network.Service,82,warning,allow,India,Malware,Ignored
2020-02-24,17:05:56,GCH-FW-C-01,FG100F05512,notice,187.20.254.222,0,wan1,10.30.0.47,0,core,1,PING,deny,21,360,0,1,unscanned,38,notice,block,India,DDoS,Blocked
2020-02-24,19:07:29,GCH-FW-A-01,FG100F98456,alert,123.99.111.167,0,wan1,10.10.0.81,0,dmz,1,PING,deny,18,983,0,1,unscanned,9,alert,block,India,Malware,Blocked
2020-02-25,00:19:49,GCH-FW-C-01,FG100F05512,alert,124.25.200.87,0,wan1,10.30.0.82,0,core,1,PING,deny,7,803,0,1,unscanned,98,alert,block,India,DDoS,Blocked
2020-02-25,01:33:29,GCH-FW-C-01,FG100F05512,alert,148.142.141.175,20972,wan1,10.30.0.48,990,core,6,FTPS,accept,7,965,168,1,Network.Service,87,alert,allow,India,DDoS,Ignored
2020-02-25,02:44:12,GCH-FW-C-01,FG100F05512,alert,92.117.10.57,0,wan1,10.30.0.58,0,core,1,PING,deny,21,1489,0,2,unscanned,90,alert,block,India,Malware,Blocked
2020-02-25,05:46:56,GCH-FW-C-01,FG100F05512,notice,119.126.151.163,12966,wan1,10.30.0.82,21,core,17,FTP,accept,18,471,1650,1,Network.Service,91,notice,allow,India,DDoS,Ignored
2020-02-25,06:15:42,GCH-FW-A-01,FG100F98456,alert,54.75.150.84,44067,wan1,10.10.0.116,21,dmz,6,FTP,accept,7,1444,1730,2,Network.Service,47,alert,allow,India,Intrusion,Logged
2020-02-25,06:30:51,GCH-FW-A-01,FG100F98456,alert,167.180.38.34,2691,wan1,10.10.0.132,8080,dmz,17,HTTP-ALT,deny,12,950,0,1,unscanned,33,alert,block,India,Intrusion,Blocked
2020-02-25,07:53:01,GCH-FW-A-01,FG100F98456,warning,164.202.118.138,6495,wan1,10.10.0.10,53,dmz,17,DNS,deny,21,959,0,1,unscanned,52,warning,block,India,Malware,Blocked
2020-02-25,08:10:53,GCH-FW-C-01,FG100F05512,alert,44.106.198.216,15808,wan1,10.30.0.129,53,core,17,DNS,accept,12,313,2384,1,Network.Service,36,alert,allow,India,Intrusion,Logged
2020-02-25,08:39:29,GCH-FW-A-01,FG100F98456,warning,172.130.239.109,12876,wan1,10.10.0.92,21,dmz,17,FTP,deny,12,886,0,1,unscanned,27,warning,block,India,Intrusion,Blocked
2020-02-25,09:14:05,GCH-FW-B-01,FG100F38570,alert,23.194.131.244,0,wan1,10.20.0.106,0,app,1,PING,deny,18,418,0,1,unscanned,45,alert,block,India,Malware,Blocked
2020-02-25,11:50:12,GCH-FW-B-01,FG100F38570,notice,185.54.169.53,0,wan1,10.20.0.68,0,app,1,PING,deny,18,1345,0,2,unscanned,98,notice,block,India,Intrusion,Blocked
2020-02-25,12:10:40,GCH-FW-A-01,FG100F98456,warning,109.15.148.90,22088,wan1,10.10.0.21,8443,dmz,17,HTTPS-ALT,deny,12,1002,0,1,unscanned,90,warning,block,India,Malware,Blocked
2020-02-25,12:38:58,GCH-FW-B-01,FG100F38570,alert,38.9.138.92,24217,wan1,10.20.0.57,21,app,6,FTP,accept,21,547,140,1,Network.Service,5,alert,allow,India,Intrusion,Logged
2020-02-25,14:47:37,GCH-FW-B-01,FG100F38570,notice,196.224.13.101,14074,wan1,10.20.0.85,53,app,17,DNS,accept,21,156,1377,1,Network.Service,50,notice,allow,India,DDoS,Ignored
2020-02-25,18:11:01,GCH-FW-C-01,FG100F05512,notice,148.151.90.30,35779,wan1,10.30.0.89,53,core,6,DNS,deny,12,377,0,1,unscanned,1,notice,block,India,Intrusion,Blocked
2020-02-25,19:30:19,GCH-FW-C-01,FG100F05512,warning,138.153.107.255,3633,wan1,10.30.0.22,21,core,17,FTP,deny,18,1328,0,2,unscanned,7,warning,block,India,DDoS,Blocked
2020-02-25,20:05:40,GCH-FW-A-01,FG100F98456,warning,41.3.142.207,0,wan1,10.10.0.15,0,dmz,1,PING,accept,21,178,673,1,Network.Service,64,warning,allow,India,DDoS,Ignored
2020-02-26,00:47:27,GCH-FW-B-01,FG100F38570,alert,180.60.156.208,0,wan1,10.20.0.86,0,app,1,PING,accept,12,165,3812,1,Network.Service,64,alert,allow,India,DDoS,Logged
2020-02-26,03:04:19,GCH-FW-B-01,FG100F38570,alert,142.238.95.198,41630,wan1,10.20.0.74,990,app,17,FTPS,accept,18,702,2136,1,Network.Service,17,alert,allow,India,Intrusion,Logged
2020-02-26,05:00:28,GCH-FW-C-01,FG100F05512,notice,83.90.156.215,0,wan1,10.30.0.82,0,core,1,PING,accept,12,353,252,1,Network.Service,99,notice,allow,India,Intrusion,Ignored
2020-02-26,05:28:19,GCH-FW-B-01,FG100F38570,warning,114.117.81.36,35217,wan1,10.20.0.7,53,app,17,DNS,deny,18,732,0,1,unscanned,30,warning,block,India,Malware,Blocked
2020-02-26,06:12:12,GCH-FW-A-01,FG100F98456,warning,123.143.127.151,58228,wan1,10.10.0.18,443,dmz,6,HTTPS,accept,12,777,848,1,Network.Service,88,warning,allow,India,Intrusion,Ignored
2020-02-26,06:56:31,GCH-FW-C-01,FG100F05512,notice,138.5.136.130,0,wan1,10.30.0.110,0,core,1,PING,deny,7,1305,0,2,unscanned,68,notice,block,India,DDoS,Blocked
2020-02-26,09:44:13,GCH-FW-A-01,FG100F98456,notice,222.183.147.97,0,wan1,10.10.0.77,0,dmz,1,PING,accept,12,930,3224,1,Network.Service,49,notice,allow,India,Intrusion,Logged
2020-02-26,09:59:51,GCH-FW-B-01,FG100F38570,alert,94.154.134.216,36750,wan1,10.20.0.86,53,app,17,DNS,accept,7,264,2281,1,Network.Service,99,alert,allow,India,Malware,Ignored
2020-02-26,10:28:40,GCH-FW-B-01,FG100F38570,alert,96.100.152.189,16995,wan1,10.20.0.52,80,app,6,HTTP,accept,21,774,1311,1,Network.Service,69,alert,allow,India,DDoS,Logged
2020-02-26,11:46:54,GCH-FW-C-01,FG100F05512,warning,120.187.68.51,64566,wan1,10.30.0.66,8080,core,6,HTTP-ALT,accept,21,433,2134,1,Network.Service,32,warning,allow,India,DDoS,Logged
2020-02-26,16:46:11,GCH-FW-A-01,FG100F98456,notice,144.132.195.151,0,wan1,10.10.0.127,0,dmz,1,PING,accept,12,834,1837,1,Network.Service,2,notice,allow,India,Malware,Logged
2020-02-26,17:04:12,GCH-FW-A-01,FG100F98456,alert,125.91.68.34,0,wan1,10.10.0.28,0,dmz,1,PING,accept,18,1421,3895,2,Network.Service,45,alert,allow,India,Malware,Ignored
2020-02-26,18:51:59,GCH-FW-C-01,FG100F05512,notice,26.48.119.91,0,wan1,10.30.0.128,0,core,1,PING,deny,3,1027,0,1,unscanned,82,notice,block,India,Malware,Blocked
2020-02-26,20:43:51,GCH-FW-A-01,FG100F98456,warning,192.39.211.214,21396,wan1,10.10.0.82,53,dmz,17,DNS,accept,7,439,3367,1,Network.Service,44,warning,allow,India,Intrusion,Logged
2020-02-26,21:26:52,GCH-FW-B-01,FG100F38570,notice,89.214.122.22,23934,wan1,10.20.0.5,8443,app,17,HTTPS-ALT,accept,3,1146,158,1,Network.Service,62,notice,allow,India,Malware,Logged
2020-02-26,23:30:32,GCH-FW-C-01,FG100F05512,alert,121.204.61.175,52037,wan1,10.30.0.106,990,core,6,FTPS,accept,12,341,878,1,Network.Service,57,alert,allow,India,Malware,Ignored
2020-02-27,00:05:50,GCH-FW-C-01,FG100F05512,warning,64.221.156.201,0,wan1,10.30.0.110,0,core,1,PING,accept,12,1108,3044,1,Network.Service,27,warning,allow,India,Intrusion,Logged
2020-02-27,02:51:29,GCH-FW-B-01,FG100F38570,warning,208.176.204.86,0,wan1,10.20.0.23,0,app,1,PING,accept,7,1127,770,1,Network.Service,5,warning,allow,India,Intrusion,Logged
2020-02-27,03:37:44,GCH-FW-A-01,FG100F98456,alert,95.113.215.45,0,wan1,10.10.0.107,0,dmz,1,PING,accept,18,852,2099,1,Network.Service,79,alert,allow,India,DDoS,Ignored
2020-02-27,04:14:29,GCH-FW-B-01,FG100F38570,warning,4.2.203.143,28257,wan1,10.20.0.8,53,app,17,DNS,deny,12,1306,0,2,unscanned,17,warning,block,India,Malware,Blocked
2020-02-27,08:00:40,GCH-FW-B-01,FG100F38570,warning,35.241.210.100,0,wan1,10.20.0.17,0,app,1,PING,accept,18,1090,621,1,Network.Service,84,warning,allow,India,Malware,Ignored
2020-02-27,08:44:58,GCH-FW-C-01,FG100F05512,warning,107.177.228.105,44532,wan1,10.30.0.118,53,core,17,DNS,accept,18,826,1665,1,Network.Service,58,warning,allow,India,Intrusion,Logged
2020-02-27,23:42:12,GCH-FW-C-01,FG100F05512,warning,46.10.142.162,61778,wan1,10.30.0.106,990,core,6,FTPS,deny,18,1026,0,1,unscanned,98,warning,block,India,Intrusion,Blocked
2020-02-28,00:59:45,GCH-FW-A-01,FG100F98456,warning,130.38.78.180,13467,wan1,10.10.0.12,990,dmz,17,FTPS,deny,21,763,0,1,unscanned,61,warning,block,India,Malware,Blocked
2020-02-28,02:54:26,GCH-FW-A-01,FG100F98456,notice,123.250.138.178,0,wan1,10.10.0.62,0,dmz,1,PING,accept,3,865,2635,1,Network.Service,25,notice,allow,India,Malware,Ignored
2020-02-28,03:22:51,GCH-FW-C-01,FG100F05512,notice,173.174.52.220,2459,wan1,10.30.0.92,53,core,6,DNS,accept,7,716,3924,1,Network.Service,27,notice,allow,India,DDoS,Ignored
2020-02-28,05:01:36,GCH-FW-B-01,FG100F38570,warning,129.73.142.165,2467,wan1,10.20.0.8,53,app,17,DNS,accept,18,701,3190,1,Network.Service,0,warning,allow,India,DDoS,Ignored
2020-02-28,06:19:31,GCH-FW-B-01,FG100F38570,warning,187.245.104.115,46928,wan1,10.20.0.122,2121,app,17,FTP,accept,7,634,372,1,Network.Service,1,warning,allow,India,DDoS,Ignored
2020-02-28,07:50:16,GCH-FW-A-01,FG100F98456,notice,57.165.118.8,0,wan1,10.10.0.54,0,dmz,1,PING,accept,12,1352,3454,2,Network.Service,53,notice,allow,India,DDoS,Logged
2020-02-28,10:32:55,GCH-FW-A-01,FG100F98456,notice,167.49.230.86,0,wan1,10.10.0.86,0,dmz,1,PING,accept,7,433,1905,1,Network.Service,22,notice,allow,India,Intrusion,Ignored
2020-02-28,12:02:34,GCH-FW-C-01,FG100F05512,notice,3.19.102.1,45811,wan1,10.30.0.20,53,core,17,DNS,accept,18,734,536,1,Network.Service,98,notice,allow,India,DDoS,Ignored
2020-02-28,15:11:34,GCH-FW-B-01,FG100F38570,alert,21.5.227.149,15578,wan1,10.20.0.59,53,app,17,DNS,accept,3,1269,880,2,Network.Service,14,alert,allow,India,Malware,Logged
2020-02-28,17:12:15,GCH-FW-B-01,FG100F38570,alert,71.60.136.217,53775,wan1,10.20.0.49,8080,app,17,HTTP-ALT,accept,12,720,1364,1,Network.Service,19,alert,allow,India,Intrusion,Ignored
2020-02-28,22:13:09,GCH-FW-C-01,FG100F05512,warning,128.73.74.103,57429,wan1,10.30.0.127,53,core,17,DNS,accept,3,469,3513,1,Network.Service,67,warning,allow,India,DDoS,Ignored
2020-02-28,22:20:47,GCH-FW-A-01,FG100F98456,warning,217.61.106.250,58598,wan1,10.10.0.58,21,dmz,17,FTP,deny,3,1326,0,2,unscanned,82,warning,block,India,Malware,Blocked
2020-02-28,23:23:17,GCH-FW-B-01,FG100F38570,notice,83.235.228.15,40748,wan1,10.20.0.39,8080,app,17,HTTP-ALT,deny,12,636,0,1,unscanned,59,notice,block,India,Intrusion,Blocked
2020-02-29,00:52:24,GCH-FW-C-01,FG100F05512,warning,90.179.18.180,61096,wan1,10.30.0.6,53,core,6,DNS,accept,3,582,3117,1,Network.Service,47,warning,allow,India,DDoS,Logged
2020-02-29,01:10:09,GCH-FW-C-01,FG100F05512,notice,147.66.4.40,0,wan1,10.30.0.66,0,core,1,PING,accept,12,886,3643,1,Network.Service,52,notice,allow,India,Malware,Logged
2020-02-29,01:28:21,GCH-FW-C-01,FG100F05512,alert,9.230.96.217,8039,wan1,10.30.0.127,443,core,6,HTTPS,deny,18,1384,0,2,unscanned,86,alert,block,India,DDoS,Blocked
2020-02-29,03:59:52,GCH-FW-C-01,FG100F05512,alert,189.119.224.71,25453,wan1,10.30.0.48,53,core,6,DNS,accept,3,742,2761,1,Network.Service,42,alert,allow,India,Malware,Ignored
2020-02-29,04:33:28,GCH-FW-C-01,FG100F05512,warning,20.20.68.143,0,wan1,10.30.0.49,0,core,1,PING,deny,21,1056,0,1,unscanned,72,warning,block,India,Malware,Blocked
2020-02-29,12:13:37,GCH-FW-A-01,FG100F98456,alert,189.164.239.63,0,wan1,10.10.0.132,0,dmz,1,PING,accept,7,1272,2476,2,Network.Service,77,alert,allow,India,Malware,Logged
2020-02-29,13:57:31,GCH-FW-A-01,FG100F98456,notice,9.37.111.76,47989,wan1,10.10.0.68,8080,dmz,17,HTTP-ALT,accept,21,774,2645,1,Network.Service,80,notice,allow,India,Malware,Ignored
