timestamp,event_id,computer,user,logon_type,src_ip,process,status,privileges,event_desc
2020-10-23 00:24:30,4624,GCH-DB-294,taran.tripathi,2,10.20.1.214,C:\Windows\System32\powershell.exe,,,Logon success
2020-10-23 01:39:23,4625,GCH-PTL-060,divij.aurora,10,15.195.26.216,,0xC000006D,,Logon failure
2020-10-23 01:40:20,4624,GCH-PTL-060,divij.aurora,10,15.195.26.216,,,,Logon success
2020-10-23 07:22:30,4625,GCH-AD-238,diya.kata,10,219.5.202.181,,0xC000006D,,Logon failure
2020-10-23 07:23:06,4624,GCH-AD-238,diya.kata,10,219.5.202.181,,,,Logon success
2020-10-23 23:16:55,4625,GCH-AD-158,svc_backup,10,144.83.112.64,,0xC000006D,,Logon failure
2020-10-23 23:17:31,4624,GCH-AD-158,mohanlal.warrior,10,144.83.112.64,,,,Logon success
2020-10-24 17:37:38,4732,GCH-DB-378,dhruv.chanda,3,10.20.1.185,C:\Windows\System32\powershell.exe,,,Member added to group
2020-10-25 10:16:29,4732,GCH-DB-294,ojas.dutta,3,10.20.2.234,C:\Windows\System32\cmd.exe,,,Member added to group
2020-10-26 09:36:07,4625,GCH-PRX-090,Administrator,10,96.74.16.172,,0xC000006D,,Logon failure
2020-10-26 09:37:13,4624,GCH-PRX-090,romil.jain,10,96.74.16.172,,,,Logon success
2020-10-26 09:46:51,4672,GCH-PRX-090,romil.jain,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-10-27 18:20:06,4625,GCH-AD-186,suhana.bumb,10,17.189.82.212,,0xC000006D,,Logon failure
2020-10-27 18:21:18,4624,GCH-AD-186,suhana.bumb,10,17.189.82.212,,,,Logon success
2020-10-28 10:31:00,4688,GCH-PRX-018,aaryahi.ahuja,3,10.20.0.116,C:\Windows\System32\cmd.exe,,,Process created
2020-10-28 22:58:25,4625,GCH-AD-254,svc_backup,10,15.165.48.241,,0xC000006D,,Logon failure
2020-10-28 22:58:31,4624,GCH-AD-254,badal.chanda,10,15.165.48.241,,,,Logon success
2020-10-29 11:09:47,4625,GCH-AD-154,svc_backup,10,174.55.59.65,,0xC000006D,,Logon failure
2020-10-29 11:11:07,4624,GCH-AD-154,saanvi.dave,10,174.55.59.65,,,,Logon success
2020-10-29 11:15:10,4672,GCH-AD-154,saanvi.dave,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-10-29 13:18:32,4625,GCH-AD-250,zain.gade,10,222.242.74.14,,0xC000006D,,Logon failure
2020-10-29 13:18:56,4624,GCH-AD-250,zain.gade,10,222.242.74.14,,,,Logon success
2020-10-30 02:01:22,4688,GCH-PRX-042,samarth.sachdeva,3,10.20.3.16,C:\Program Files\App\app.exe,,,Process created
2020-10-31 00:03:12,4625,GCH-AD-250,Administrator,10,141.184.182.68,,0xC000006D,,Logon failure
2020-10-31 00:03:41,4624,GCH-AD-250,divyansh.kalla,10,141.184.182.68,,,,Logon success
2020-10-31 00:12:51,4672,GCH-AD-250,divyansh.kalla,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-10-31 05:12:50,4624,GCH-AD-210,navya.sur,3,10.20.0.151,C:\Windows\System32\cmd.exe,,,Logon success
2020-11-01 12:58:27,4624,GCH-AD-162,yakshit.bansal,2,10.20.0.29,C:\Windows\System32\cmd.exe,,,Logon success
2020-11-01 21:11:21,4634,GCH-AD-266,jhanvi.loke,2,10.20.3.108,C:\Program Files\App\app.exe,,,Logoff
2020-11-02 10:20:38,4625,GCH-PRX-042,shayak.aggarwal,10,175.22.233.95,,0xC000006D,,Logon failure
2020-11-02 10:21:29,4624,GCH-PRX-042,shayak.aggarwal,10,175.22.233.95,,,,Logon success
2020-11-02 12:41:17,4625,GCH-IOT-324,Administrator,10,172.9.208.127,,0xC000006D,,Logon failure
2020-11-02 12:42:08,4624,GCH-IOT-324,zara.dyal,10,172.9.208.127,,,,Logon success
2020-11-02 16:00:56,4732,GCH-PRX-102,gatik.sarin,2,10.20.0.127,C:\Windows\System32\cmd.exe,,,Member added to group
2020-11-03 05:04:25,4624,GCH-PTL-072,shalv.lala,3,10.20.2.181,C:\Windows\System32\powershell.exe,,,Logon success
2020-11-03 10:03:39,4688,GCH-DB-330,ishaan.kashyap,10,10.20.2.128,C:\Windows\System32\powershell.exe,,,Process created
2020-11-04 07:34:58,4634,GCH-PRX-018,sumer.hegde,3,10.20.3.127,C:\Windows\System32\cmd.exe,,,Logoff
2020-11-04 08:15:01,4625,GCH-LIS-180,svc_backup,10,201.249.152.110,,0xC000006D,,Logon failure
2020-11-04 08:16:19,4624,GCH-LIS-180,piya.brahmbhatt,10,201.249.152.110,,,,Logon success
2020-11-05 21:34:42,4688,GCH-PRX-030,kismat.dugal,2,10.20.0.183,C:\Windows\System32\powershell.exe,,,Process created
2020-11-06 03:18:32,4720,GCH-AD-190,riya.khurana,2,10.20.3.166,C:\Windows\System32\powershell.exe,,,User account created
2020-11-06 05:45:57,4732,GCH-AD-194,jayant.kari,2,10.20.3.44,C:\Program Files\App\app.exe,,,Member added to group
2020-11-08 13:50:40,4624,GCH-AD-146,shanaya.balan,2,10.20.1.226,C:\Program Files\App\app.exe,,,Logon success
2020-11-08 19:34:56,4625,GCH-IOT-288,Administrator,10,168.244.168.132,,0xC000006D,,Logon failure
2020-11-08 19:34:56,4634,GCH-PRX-054,armaan.lad,2,10.20.3.247,C:\Windows\System32\powershell.exe,,,Logoff
2020-11-08 19:36:15,4624,GCH-IOT-288,mehul.vohra,10,168.244.168.132,,,,Logon success
2020-11-09 09:48:48,4624,GCH-AD-194,dhruv.dora,2,10.20.2.45,C:\Windows\System32\powershell.exe,,,Logon success
2020-11-09 19:37:32,4625,GCH-LIS-156,armaan.choudhary,10,85.150.22.214,,0xC000006D,,Logon failure
2020-11-09 19:38:34,4624,GCH-LIS-156,armaan.choudhary,10,85.150.22.214,,,,Logon success
2020-11-10 01:03:14,4625,GCH-PTL-012,piya.bala,10,200.116.76.72,,0xC000006D,,Logon failure
2020-11-10 01:03:53,4624,GCH-PTL-012,piya.bala,10,200.116.76.72,,,,Logon success
2020-11-10 01:06:12,4672,GCH-PTL-012,piya.bala,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-11-10 02:38:42,4624,GCH-LIS-144,myra.bhatti,2,10.20.1.157,C:\Windows\System32\cmd.exe,,,Logon success
2020-11-11 05:35:27,4625,GCH-IOT-372,Administrator,10,26.228.207.173,,0xC000006D,,Logon failure
2020-11-11 05:35:52,4624,GCH-IOT-372,mannat.varghese,10,26.228.207.173,,,,Logon success
2020-11-11 07:02:31,4720,GCH-AD-266,reyansh.sandhu,3,10.20.1.215,C:\Program Files\App\app.exe,,,User account created
2020-11-11 16:49:24,4688,GCH-AD-174,nitya.sant,10,10.20.2.246,C:\Windows\System32\powershell.exe,,,Process created
2020-11-12 07:22:41,4732,GCH-AD-254,nehmat.varughese,2,10.20.1.207,C:\Program Files\App\app.exe,,,Member added to group
2020-11-12 07:53:57,4634,GCH-IOT-312,zara.sachar,2,10.20.3.145,C:\Program Files\App\app.exe,,,Logoff
2020-11-12 13:20:32,4625,GCH-IOT-324,svc_backup,10,79.141.90.32,,0xC000006D,,Logon failure
2020-11-12 13:20:50,4624,GCH-IOT-324,ritvik.bahri,10,79.141.90.32,,,,Logon success
2020-11-12 21:48:13,4624,GCH-AD-154,riaan.shere,3,10.20.2.74,C:\Program Files\App\app.exe,,,Logon success
2020-11-15 14:32:24,4720,GCH-AD-262,kashvi.chawla,3,10.20.0.123,C:\Program Files\App\app.exe,,,User account created
2020-11-15 17:07:23,4625,GCH-DB-330,darshit.kaul,10,24.86.96.80,,0xC000006D,,Logon failure
2020-11-15 17:08:35,4624,GCH-DB-330,darshit.kaul,10,24.86.96.80,,,,Logon success
2020-11-15 17:18:34,4672,GCH-DB-330,darshit.kaul,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-11-15 18:34:10,4625,GCH-DB-306,yashvi.jha,10,10.178.207.38,,0xC000006D,,Logon failure
2020-11-15 18:34:46,4624,GCH-DB-306,yashvi.jha,10,10.178.207.38,,,,Logon success
2020-11-15 18:37:35,1102,GCH-DB-330,darshit.kaul,,,,,,Audit log cleared
2020-11-15 18:38:09,4672,GCH-DB-306,yashvi.jha,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-11-16 20:57:57,4688,GCH-PTL-024,piya.sibal,2,10.20.3.44,C:\Windows\System32\cmd.exe,,,Process created
2020-11-17 11:17:00,4688,GCH-PTL-048,yuvraj..ravel,2,10.20.3.127,C:\Windows\System32\powershell.exe,,,Process created
2020-11-17 11:29:17,4625,GCH-PTL-084,priyansh.vohra,10,65.242.49.111,,0xC000006D,,Logon failure
2020-11-17 11:29:32,4624,GCH-PTL-084,priyansh.vohra,10,65.242.49.111,,,,Logon success
2020-11-18 03:44:41,4624,GCH-LIS-228,stuvan.sule,10,10.20.1.234,C:\Program Files\App\app.exe,,,Logon success
2020-11-18 05:01:51,4625,GCH-PTL-072,svc_backup,10,145.205.226.99,,0xC000006D,,Logon failure
2020-11-18 05:02:18,4624,GCH-PTL-072,sara.chand,10,145.205.226.99,,,,Logon success
2020-11-18 05:09:48,4672,GCH-PTL-072,sara.chand,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-11-19 03:43:11,4624,GCH-LIS-180,lagan.borah,3,10.20.2.8,C:\Windows\System32\cmd.exe,,,Logon success
2020-11-20 04:58:51,4624,GCH-AD-222,divij.sharaf,10,10.20.0.243,C:\Program Files\App\app.exe,,,Logon success
2020-11-20 12:03:52,4625,GCH-AD-234,svc_backup,10,89.178.72.232,,0xC000006D,,Logon failure
2020-11-20 12:04:38,4624,GCH-AD-234,vardaniya.ranganathan,10,89.178.72.232,,,,Logon success
2020-11-20 20:15:21,4624,GCH-LIS-156,vivaan.brahmbhatt,2,10.20.0.242,C:\Windows\System32\cmd.exe,,,Logon success
2020-11-21 23:14:52,4624,GCH-PRX-018,aarna.chokshi,2,10.20.3.197,C:\Windows\System32\cmd.exe,,,Logon success
2020-11-22 20:11:14,4625,GCH-DB-306,Administrator,10,86.20.176.248,,0xC000006D,,Logon failure
2020-11-22 20:12:04,4624,GCH-DB-306,abram.ray,10,86.20.176.248,,,,Logon success
2020-11-23 00:00:06,4625,GCH-AD-250,svc_backup,10,29.185.91.213,,0xC000006D,,Logon failure
2020-11-23 00:01:17,4624,GCH-AD-250,neelofar.ramakrishnan,10,29.185.91.213,,,,Logon success
2020-11-23 00:09:07,4672,GCH-AD-250,neelofar.ramakrishnan,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-11-23 12:35:58,4625,GCH-AD-262,Administrator,10,187.102.149.165,,0xC000006D,,Logon failure
2020-11-23 12:36:43,4624,GCH-AD-262,vivaan.rama,10,187.102.149.165,,,,Logon success
2020-11-24 06:33:39,4625,GCH-AD-178,Administrator,10,103.252.26.242,,0xC000006D,,Logon failure
2020-11-24 06:34:34,4624,GCH-AD-178,veer.kapur,10,103.252.26.242,,,,Logon success
2020-11-24 10:04:58,4624,GCH-PRX-126,ishita.bala,10,10.20.0.86,C:\Program Files\App\app.exe,,,Logon success
2020-11-25 04:38:59,4625,GCH-DB-342,Administrator,10,91.253.254.48,,0xC000006D,,Logon failure
2020-11-25 04:39:10,4624,GCH-DB-342,lakshit.suri,10,91.253.254.48,,,,Logon success
2020-11-26 02:04:42,4624,GCH-IOT-300,zaina.ganguly,3,10.20.0.93,C:\Windows\System32\powershell.exe,,,Logon success
2020-11-26 05:48:02,4625,GCH-PRX-090,armaan.amble,10,90.241.142.224,,0xC000006D,,Logon failure
2020-11-26 05:48:02,4720,GCH-IOT-360,vivaan.sathe,10,10.20.2.186,C:\Windows\System32\powershell.exe,,,User account created
2020-11-26 05:49:32,4624,GCH-PRX-090,armaan.amble,10,90.241.142.224,,,,Logon success
2020-11-27 14:23:54,4625,GCH-PTL-072,Administrator,10,124.165.103.98,,0xC000006D,,Logon failure
2020-11-27 14:23:59,4624,GCH-PTL-072,riya.walia,10,124.165.103.98,,,,Logon success
2020-11-27 14:27:11,4672,GCH-PTL-072,riya.walia,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-11-27 15:31:53,4625,GCH-IOT-312,svc_backup,10,149.5.125.144,,0xC000006D,,Logon failure
2020-11-27 15:32:40,4624,GCH-IOT-312,dishani.hans,10,149.5.125.144,,,,Logon success
2020-11-27 15:41:56,4672,GCH-IOT-312,dishani.hans,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-11-27 15:42:59,1102,GCH-PTL-072,riya.walia,,,,,,Audit log cleared
2020-11-28 06:33:36,4634,GCH-PRX-102,vanya.mall,2,10.20.0.73,C:\Windows\System32\cmd.exe,,,Logoff
2020-11-29 01:00:41,4625,GCH-AD-182,Administrator,10,103.86.195.215,,0xC000006D,,Logon failure
2020-11-29 01:01:42,4624,GCH-AD-182,diya.bumb,10,103.86.195.215,,,,Logon success
2020-11-29 05:13:42,4634,GCH-AD-190,nitara.kota,3,10.20.1.189,C:\Windows\System32\cmd.exe,,,Logoff
2020-11-29 18:46:42,4624,GCH-PRX-006,rohan.subramaniam,3,10.20.2.129,C:\Program Files\App\app.exe,,,Logon success
2020-12-01 16:06:18,4634,GCH-AD-242,dharmajan.shroff,3,10.20.2.56,C:\Windows\System32\powershell.exe,,,Logoff
2020-12-01 21:12:53,4625,GCH-AD-238,Administrator,10,155.10.112.255,,0xC000006D,,Logon failure
2020-12-01 21:13:51,4624,GCH-AD-238,nehmat.aggarwal,10,155.10.112.255,,,,Logon success
2020-12-01 21:22:14,4672,GCH-AD-238,nehmat.aggarwal,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-12-02 14:04:16,4624,GCH-LIS-180,nirvaan.sankaran,3,10.20.3.89,C:\Windows\System32\cmd.exe,,,Logon success
2020-12-02 16:21:50,4625,GCH-AD-238,svc_backup,10,151.176.84.37,,0xC000006D,,Logon failure
2020-12-02 16:22:46,4624,GCH-AD-238,arnav.boase,10,151.176.84.37,,,,Logon success
2020-12-03 11:03:00,4625,GCH-AD-218,Administrator,10,98.135.129.41,,0xC000006D,,Logon failure
2020-12-03 11:04:03,4624,GCH-AD-218,lavanya.gera,10,98.135.129.41,,,,Logon success
2020-12-04 12:59:41,4625,GCH-PRX-090,jayant.tailor,10,176.126.44.144,,0xC000006D,,Logon failure
2020-12-04 12:59:41,4720,GCH-AD-222,raghav.sood,10,10.20.1.238,C:\Windows\System32\powershell.exe,,,User account created
2020-12-04 13:00:28,4624,GCH-PRX-090,jayant.tailor,10,176.126.44.144,,,,Logon success
2020-12-04 18:26:09,4624,GCH-AD-186,dhruv.jani,10,10.20.1.105,C:\Windows\System32\powershell.exe,,,Logon success
2020-12-04 19:58:41,4624,GCH-LIS-240,aradhya.raval,2,10.20.3.198,C:\Windows\System32\cmd.exe,,,Logon success
2020-12-04 20:11:09,4688,GCH-DB-390,ranbir.garde,2,10.20.3.138,C:\Windows\System32\cmd.exe,,,Process created
2020-12-05 16:12:49,4688,GCH-AD-178,kismat.sekhon,10,10.20.3.87,C:\Windows\System32\cmd.exe,,,Process created
2020-12-06 00:53:54,4625,GCH-PRX-018,Administrator,10,128.134.10.1,,0xC000006D,,Logon failure
2020-12-06 00:54:17,4624,GCH-PRX-018,kismat.chand,10,128.134.10.1,,,,Logon success
2020-12-06 04:00:41,4624,GCH-AD-258,jivika.chokshi,3,10.20.1.41,C:\Windows\System32\cmd.exe,,,Logon success
2020-12-06 13:13:02,4634,GCH-DB-390,armaan.raju,2,10.20.0.213,C:\Windows\System32\powershell.exe,,,Logoff
2020-12-06 17:54:56,4625,GCH-LIS-156,svc_backup,10,139.167.106.121,,0xC000006D,,Logon failure
2020-12-06 17:55:57,4624,GCH-LIS-156,neysa.manda,10,139.167.106.121,,,,Logon success
2020-12-06 18:01:06,4672,GCH-LIS-156,neysa.manda,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-12-06 18:01:45,4625,GCH-LIS-156,Administrator,10,35.9.31.88,,0xC000006D,,Logon failure
2020-12-06 18:03:01,4624,GCH-LIS-156,pari.kadakia,10,35.9.31.88,,,,Logon success
2020-12-06 18:05:01,4672,GCH-LIS-156,pari.kadakia,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-12-07 20:05:29,4688,GCH-AD-242,stuvan.agate,3,10.20.0.70,C:\Program Files\App\app.exe,,,Process created
2020-12-07 23:07:45,4688,GCH-AD-150,shanaya.ramakrishnan,3,10.20.0.32,C:\Program Files\App\app.exe,,,Process created
2020-12-08 10:09:19,4625,GCH-LIS-156,sahil.swaminathan,10,75.69.244.159,,0xC000006D,,Logon failure
2020-12-08 10:10:01,4624,GCH-LIS-156,sahil.swaminathan,10,75.69.244.159,,,,Logon success
2020-12-08 10:16:09,4672,GCH-LIS-156,sahil.swaminathan,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-12-08 21:35:14,4625,GCH-IOT-348,Administrator,10,81.239.172.65,,0xC000006D,,Logon failure
2020-12-08 21:35:14,4720,GCH-AD-158,nirvi.hayer,10,10.20.0.21,C:\Windows\System32\powershell.exe,,,User account created
2020-12-08 21:36:10,4624,GCH-IOT-348,shaan.kuruvilla,10,81.239.172.65,,,,Logon success
2020-12-08 21:38:33,4672,GCH-IOT-348,shaan.kuruvilla,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-12-09 03:37:53,4688,GCH-AD-154,kismat.gokhale,10,10.20.0.127,C:\Windows\System32\cmd.exe,,,Process created
2020-12-10 04:06:54,4720,GCH-AD-170,ela.balay,3,10.20.3.121,C:\Program Files\App\app.exe,,,User account created
2020-12-10 15:08:36,4720,GCH-IOT-396,jayan.bhattacharyya,3,10.20.3.200,C:\Windows\System32\cmd.exe,,,User account created
2020-12-10 16:28:05,4720,GCH-AD-234,aarna.gopal,2,10.20.2.82,C:\Program Files\App\app.exe,,,User account created
2020-12-12 09:32:15,4634,GCH-PTL-036,jivin.dara,10,10.20.1.144,C:\Windows\System32\powershell.exe,,,Logoff
2020-12-12 20:15:59,4688,GCH-PTL-096,zoya.vala,10,10.20.3.147,C:\Windows\System32\cmd.exe,,,Process created
2020-12-14 02:33:02,4625,GCH-PRX-102,Administrator,10,206.137.243.125,,0xC000006D,,Logon failure
2020-12-14 02:34:17,4624,GCH-PRX-102,abram.batra,10,206.137.243.125,,,,Logon success
2020-12-14 03:09:17,1102,GCH-PRX-102,abram.batra,,,,,,Audit log cleared
2020-12-14 11:14:33,4625,GCH-DB-378,Administrator,10,91.179.135.86,,0xC000006D,,Logon failure
2020-12-14 11:15:27,4624,GCH-DB-378,jivin.dewan,10,91.179.135.86,,,,Logon success
2020-12-14 11:21:27,4672,GCH-DB-378,jivin.dewan,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-12-14 18:38:04,4720,GCH-PTL-036,inaaya..sahni,10,10.20.2.249,C:\Windows\System32\powershell.exe,,,User account created
2020-12-14 23:59:54,4720,GCH-AD-158,yashvi.sawhney,2,10.20.3.182,C:\Windows\System32\powershell.exe,,,User account created
2020-12-16 09:32:14,4634,GCH-AD-154,zaina.gill,10,10.20.0.173,C:\Windows\System32\powershell.exe,,,Logoff
2020-12-19 02:41:27,4720,GCH-PRX-114,yashvi.banik,10,10.20.0.188,C:\Windows\System32\cmd.exe,,,User account created
2020-12-19 03:29:02,4625,GCH-AD-218,svc_backup,10,30.242.196.188,,0xC000006D,,Logon failure
2020-12-19 03:29:39,4624,GCH-AD-218,farhan.butala,10,30.242.196.188,,,,Logon success
2020-12-19 04:38:36,4625,GCH-AD-142,svc_backup,10,204.93.130.161,,0xC000006D,,Logon failure
2020-12-19 04:39:17,4624,GCH-AD-142,kavya.ramaswamy,10,204.93.130.161,,,,Logon success
2020-12-19 05:26:32,4624,GCH-PTL-048,rasha.kota,10,10.20.2.20,C:\Windows\System32\cmd.exe,,,Logon success
2020-12-19 18:04:35,4625,GCH-PTL-120,Administrator,10,29.21.72.120,,0xC000006D,,Logon failure
2020-12-19 18:04:54,4624,GCH-PTL-120,ishaan.chand,10,29.21.72.120,,,,Logon success
2020-12-19 23:45:15,4625,GCH-AD-242,svc_backup,10,47.64.171.33,,0xC000006D,,Logon failure
2020-12-19 23:45:15,4720,GCH-DB-318,yasmin.chaudhry,2,10.20.1.61,C:\Windows\System32\powershell.exe,,,User account created
2020-12-19 23:46:21,4624,GCH-AD-242,zaina.dhillon,10,47.64.171.33,,,,Logon success
2020-12-20 00:13:21,1102,GCH-AD-242,zaina.dhillon,,,,,,Audit log cleared
2020-12-20 00:26:29,4732,GCH-PRX-126,krish.babu,10,10.20.0.144,C:\Windows\System32\cmd.exe,,,Member added to group
2020-12-20 21:16:41,4624,GCH-IOT-276,aarush.dada,2,10.20.3.48,C:\Windows\System32\cmd.exe,,,Logon success
2020-12-21 07:34:44,4732,GCH-AD-262,misha.joshi,2,10.20.3.98,C:\Program Files\App\app.exe,,,Member added to group
2020-12-21 14:24:52,4688,GCH-AD-206,pari.kohli,2,10.20.1.143,C:\Windows\System32\powershell.exe,,,Process created
2020-12-21 14:29:55,4624,GCH-PRX-018,pihu.sarkar,10,10.20.3.190,C:\Windows\System32\powershell.exe,,,Logon success
2020-12-22 03:05:26,4688,GCH-AD-198,hiran.deep,2,10.20.3.199,C:\Program Files\App\app.exe,,,Process created
2020-12-22 17:54:12,4634,GCH-DB-342,ritvik.zacharia,10,10.20.0.84,C:\Windows\System32\cmd.exe,,,Logoff
2020-12-23 00:07:48,4634,GCH-AD-162,miraan.ahluwalia,2,10.20.2.183,C:\Program Files\App\app.exe,,,Logoff
2020-12-23 03:38:36,4624,GCH-PTL-060,shaan.kadakia,3,10.20.0.83,C:\Windows\System32\cmd.exe,,,Logon success
2020-12-23 16:47:04,4634,GCH-PTL-108,akarsh.krishnan,2,10.20.1.146,C:\Windows\System32\powershell.exe,,,Logoff
2020-12-24 21:22:14,4625,GCH-PTL-120,vivaan.sarma,10,25.221.67.5,,0xC000006D,,Logon failure
2020-12-24 21:22:48,4624,GCH-PTL-120,vivaan.sarma,10,25.221.67.5,,,,Logon success
2020-12-24 22:29:48,1102,GCH-PTL-120,vivaan.sarma,,,,,,Audit log cleared
2020-12-25 03:25:44,4625,GCH-AD-210,Administrator,10,98.179.114.125,,0xC000006D,,Logon failure
2020-12-25 03:25:55,4624,GCH-AD-210,nakul.mani,10,98.179.114.125,,,,Logon success
2020-12-25 03:31:54,4672,GCH-AD-210,nakul.mani,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-12-26 03:07:25,4688,GCH-IOT-348,vihaan.tailor,10,10.20.3.53,C:\Windows\System32\cmd.exe,,,Process created
2020-12-26 06:28:17,4732,GCH-DB-354,kaira.varty,3,10.20.2.223,C:\Windows\System32\powershell.exe,,,Member added to group
2020-12-26 10:45:06,4625,GCH-PTL-072,Administrator,10,150.119.51.5,,0xC000006D,,Logon failure
2020-12-26 10:45:24,4624,GCH-PTL-072,kashvi.lall,10,150.119.51.5,,,,Logon success
2020-12-27 06:51:29,4625,GCH-LIS-228,svc_backup,10,41.197.220.101,,0xC000006D,,Logon failure
2020-12-27 06:52:27,4624,GCH-LIS-228,drishya.dada,10,41.197.220.101,,,,Logon success
2020-12-27 14:01:37,4625,GCH-AD-178,svc_backup,10,143.168.90.38,,0xC000006D,,Logon failure
2020-12-27 14:02:21,4624,GCH-AD-178,ahana..chauhan,10,143.168.90.38,,,,Logon success
2020-12-27 14:02:55,4672,GCH-AD-178,ahana..chauhan,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-12-28 21:51:56,4625,GCH-LIS-204,hansh.boase,10,72.204.107.28,,0xC000006D,,Logon failure
2020-12-28 21:53:14,4624,GCH-LIS-204,hansh.boase,10,72.204.107.28,,,,Logon success
2020-12-29 05:10:05,4732,GCH-IOT-348,raghav.mallick,3,10.20.3.89,C:\Windows\System32\powershell.exe,,,Member added to group
2020-12-29 10:06:21,4634,GCH-DB-330,anvi.jayaraman,10,10.20.0.95,C:\Windows\System32\cmd.exe,,,Logoff
2020-12-30 05:13:39,4688,GCH-AD-210,mishti.din,10,10.20.0.153,C:\Program Files\App\app.exe,,,Process created
2020-12-30 08:28:52,4732,GCH-PRX-018,adira.kulkarni,2,10.20.0.153,C:\Program Files\App\app.exe,,,Member added to group
2020-12-30 14:25:36,4625,GCH-IOT-396,taran.sengupta,10,44.208.255.173,,0xC000006D,,Logon failure
2020-12-30 14:27:06,4624,GCH-IOT-396,taran.sengupta,10,44.208.255.173,,,,Logon success
2020-12-31 11:23:56,4625,GCH-PTL-108,madhav.salvi,10,12.57.206.57,,0xC000006D,,Logon failure
2020-12-31 11:24:33,4624,GCH-PTL-108,madhav.salvi,10,12.57.206.57,,,,Logon success
2020-12-31 11:29:31,4672,GCH-PTL-108,madhav.salvi,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-12-31 12:25:06,4732,GCH-AD-262,vaibhav.wali,10,10.20.3.101,C:\Windows\System32\cmd.exe,,,Member added to group
2021-01-01 10:02:03,4732,GCH-PRX-042,sumer.balasubramanian,10,10.20.0.73,C:\Windows\System32\powershell.exe,,,Member added to group
2021-01-01 17:12:07,4625,GCH-PRX-054,svc_backup,10,168.6.139.133,,0xC000006D,,Logon failure
2021-01-01 17:12:34,4624,GCH-PRX-054,zaina.sastry,10,168.6.139.133,,,,Logon success
2021-01-02 03:30:14,4720,GCH-DB-318,yashvi.chana,10,10.20.0.98,C:\Program Files\App\app.exe,,,User account created
2021-01-03 03:00:13,4624,GCH-AD-238,khushi.chaudry,10,10.20.1.49,C:\Program Files\App\app.exe,,,Logon success
2021-01-04 01:01:21,4624,GCH-AD-138,arnav.raman,10,10.20.1.167,C:\Program Files\App\app.exe,,,Logon success
2021-01-04 03:23:58,4624,GCH-AD-254,saanvi.behl,3,10.20.0.218,C:\Windows\System32\cmd.exe,,,Logon success
2021-01-04 23:36:27,4625,GCH-AD-234,svc_backup,10,46.152.82.173,,0xC000006D,,Logon failure
2021-01-04 23:37:42,4624,GCH-AD-234,drishya.suresh,10,46.152.82.173,,,,Logon success
2021-01-04 23:43:23,4672,GCH-AD-234,drishya.suresh,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2021-01-05 00:30:42,1102,GCH-AD-234,drishya.suresh,,,,,,Audit log cleared
2021-01-05 20:43:35,4732,GCH-PRX-042,nitara.choudhury,2,10.20.1.59,C:\Windows\System32\powershell.exe,,,Member added to group
2021-01-05 21:13:55,4688,GCH-DB-294,siya.ahluwalia,2,10.20.0.230,C:\Windows\System32\powershell.exe,,,Process created
2021-01-06 15:08:40,4720,GCH-AD-138,suhana.iyengar,3,10.20.3.250,C:\Windows\System32\cmd.exe,,,User account created
2021-01-06 20:25:02,4624,GCH-DB-294,lakshit.butala,10,10.20.1.62,C:\Windows\System32\cmd.exe,,,Logon success
2021-01-07 00:01:16,4688,GCH-LIS-252,aarush.bail,10,10.20.0.185,C:\Windows\System32\cmd.exe,,,Process created
2021-01-08 05:38:41,4732,GCH-LIS-168,madhup.bawa,10,10.20.0.57,C:\Windows\System32\cmd.exe,,,Member added to group
2021-01-08 12:44:04,4634,GCH-PTL-024,rati.kota,3,10.20.2.122,C:\Program Files\App\app.exe,,,Logoff
2021-01-09 06:16:19,4732,GCH-AD-194,manjari.banerjee,2,10.20.3.36,C:\Program Files\App\app.exe,,,Member added to group
