client_ip,user,timestamp,method,path,status,bytes,user_agent
217.236.128.30,-,2020-10-19 09:27:18,GET,/update/payload.bin,200,14228,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_6 rv:4.0; ja-JP) AppleWebKit/535.32.5 (KHTML, like Gecko) Version/5.0.4 Safari/535.32.5"
87.182.152.109,-,2020-10-19 11:33:10,GET,/dl/setup.exe,403,34631,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.22.5 (KHTML, like Gecko) Version/5.1 Safari/534.22.5"
217.81.208.39,-,2020-10-19 13:54:22,GET,/dl/setup.exe,200,13078,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_4 rv:3.0; xh-ZA) AppleWebKit/535.25.3 (KHTML, like Gecko) Version/4.0 Safari/535.25.3"
176.179.157.212,aaina.bath,2020-10-19 23:17:53,GET,/admin/../../etc/passwd,403,6055,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_3) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/63.0.806.0 Safari/535.1"
105.194.43.252,-,2020-10-20 05:21:27,GET,/,403,11195,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/54.0.866.0 Safari/531.2"
50.53.124.72,dhanush.kurian,2020-10-20 12:51:07,GET,/gate.php,403,43300,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5 rv:2.0; byn-ER) AppleWebKit/531.38.7 (KHTML, like Gecko) Version/4.0.5 Safari/531.38.7"
124.94.189.85,-,2020-10-20 16:11:45,GET,/admin/../../etc/passwd,200,48617,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_1 rv:4.0; hsb-DE) AppleWebKit/535.26.7 (KHTML, like Gecko) Version/5.0 Safari/535.26.7"
74.200.127.144,-,2020-10-21 03:32:22,GET,/gate.php,403,1984,"Mozilla/5.0 (Linux; Android 5.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/29.0.897.0 Safari/531.1"
1.118.185.188,-,2020-10-21 09:27:30,GET,/api/v1/status,403,15249,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/17.1k8189.0 Mobile/64S401 Safari/535.2"
87.173.150.40,-,2020-10-21 11:32:19,GET,/login,503,34017,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_9 rv:4.0; ks-IN) AppleWebKit/534.23.5 (KHTML, like Gecko) Version/4.0.2 Safari/534.23.5"
110.119.206.46,-,2020-10-21 11:35:34,GET,/update/payload.bin,200,34894,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.1)
73.16.8.1,kiara.krishnan,2020-10-21 15:10:48,GET,/gate.php,200,10251,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/47.0.892.0 Safari/533.0"
202.91.150.18,vidur.sachar,2020-10-22 00:03:31,GET,/api/v1/status,503,32301,Opera/8.28.(Windows NT 10.0; dv-MV) Presto/2.9.184 Version/10.00
126.7.165.61,tiya.sarma,2020-10-22 01:05:03,GET,/index.php?id=1'+OR+'1'='1,403,38022,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; tt-RU) AppleWebKit/531.45.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6531.45.7"
73.247.52.223,heer.mangat,2020-10-22 06:47:55,GET,/admin/../../etc/passwd,403,2307,Mozilla/5.0 (Android 4.4.3; Mobile; rv:65.0) Gecko/65.0 Firefox/65.0
183.5.15.228,-,2020-10-22 14:42:44,GET,/admin/../../etc/passwd,403,51373,Mozilla/5.0 (Windows NT 5.2; apn-IN; rv:1.9.2.20) Gecko/7447-08-04 06:13:25 Firefox/10.0
7.161.173.117,-,2020-10-22 16:01:37,GET,/wp-login.php,200,24712,Opera/9.24.(X11; Linux x86_64; az-IN) Presto/2.9.184 Version/11.00
11.122.94.244,faiyaz.toor,2020-10-22 18:07:37,GET,/admin/../../etc/passwd,403,8256,"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/48.0.893.0 Safari/534.1"
36.251.254.13,-,2020-10-22 18:15:00,GET,/dl/setup.exe,403,12879,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.0)
76.144.241.249,-,2020-10-22 18:59:09,GET,/update/payload.bin,200,12382,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.1)
49.49.190.20,-,2020-10-22 23:30:13,GET,/gate.php,200,21464,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0 rv:2.0; dz-BT) AppleWebKit/533.11.3 (KHTML, like Gecko) Version/5.0.3 Safari/533.11.3"
69.176.122.134,ayesha.kadakia,2020-10-23 03:57:04,GET,/dl/setup.exe,200,50822,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/3.1)
159.7.231.179,diya.dani,2020-10-23 05:50:15,GET,/,503,27057,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_4 rv:3.0; hu-HU) AppleWebKit/535.16.3 (KHTML, like Gecko) Version/5.0 Safari/535.16.3"
80.8.76.219,indranil.mann,2020-10-23 12:21:00,GET,/login,200,21491,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.12.3 (KHTML, like Gecko) Version/5.0 Safari/534.12.3"
5.120.248.144,-,2020-10-23 17:11:44,GET,/admin/../../etc/passwd,200,30587,Opera/9.24.(X11; Linux x86_64; bho-IN) Presto/2.9.176 Version/12.00
38.153.220.93,lavanya.dey,2020-10-23 19:50:07,GET,/,503,44447,Mozilla/5.0 (Android 3.2.6; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0
125.173.121.125,lakshay.shah,2020-10-23 21:56:32,GET,/dl/setup.exe,200,35596,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_1 rv:6.0; ak-GH) AppleWebKit/535.48.5 (KHTML, like Gecko) Version/5.1 Safari/535.48.5"
11.238.19.206,ivan.sabharwal,2020-10-24 02:53:30,GET,/login,403,26056,Opera/9.42.(Windows 98; Win 9x 4.90; yi-US) Presto/2.9.163 Version/12.00
54.38.34.176,aayush.swamy,2020-10-24 03:38:10,GET,/api/v1/status,403,35015,Opera/8.68.(X11; Linux i686; ks-IN) Presto/2.9.184 Version/12.00
137.164.184.251,-,2020-10-24 05:27:23,GET,/index.php?id=1'+OR+'1'='1,200,16505,Opera/9.22.(Windows NT 5.0; ts-ZA) Presto/2.9.171 Version/11.00
128.11.224.61,-,2020-10-24 06:44:46,GET,/update/payload.bin,200,13752,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.16.4 (KHTML, like Gecko) Version/4.0.4 Safari/532.16.4"
11.10.126.198,parinaaz.uppal,2020-10-24 15:35:06,GET,/api/v1/status,403,42348,Mozilla/5.0 (Windows NT 6.1; byn-ER; rv:1.9.1.20) Gecko/7761-02-13 14:50:30 Firefox/3.8
16.25.4.97,-,2020-10-25 15:01:04,GET,/dl/setup.exe,200,49133,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.40.2 (KHTML, like Gecko) Version/5.0.4 Safari/533.40.2"
114.208.123.221,ehsaan.bora,2020-10-25 15:05:15,GET,/admin/../../etc/passwd,403,18356,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; fy-NL) AppleWebKit/535.50.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6535.50.5"
34.42.128.210,-,2020-10-25 21:52:23,GET,/login,200,27107,Opera/8.90.(X11; Linux i686; sd-PK) Presto/2.9.168 Version/10.00
86.159.235.153,-,2020-10-26 00:50:20,GET,/dl/setup.exe,200,21236,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_7 rv:2.0; nr-ZA) AppleWebKit/532.33.4 (KHTML, like Gecko) Version/5.0.1 Safari/532.33.4"
88.52.30.185,-,2020-10-26 05:04:09,GET,/,503,14159,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.1)
123.198.153.190,shanaya.verma,2020-10-26 07:05:23,GET,/gate.php,200,42894,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/532.21.4 (KHTML, like Gecko) Version/4.0 Safari/532.21.4"
168.203.238.102,madhav.hayer,2020-10-26 08:14:18,GET,/api/v1/status,200,47487,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; uz-UZ) AppleWebKit/531.31.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6531.31.7"
96.74.16.172,-,2020-10-26 09:36:07,GET,/index.php?id=1'+OR+'1'='1,200,29990,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/4.0)
51.12.139.236,-,2020-10-26 13:33:58,GET,/dl/setup.exe,200,42316,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.0)
8.217.71.225,kiara.varghese,2020-10-26 14:39:09,GET,/index.php?id=1'+OR+'1'='1,200,35767,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.44.3 (KHTML, like Gecko) Version/4.0.1 Safari/534.44.3"
68.5.106.131,prisha.varty,2020-10-26 19:47:17,GET,/dl/setup.exe,200,26057,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/50.0.833.0 Mobile/07C659 Safari/535.0"
204.12.105.137,-,2020-10-27 06:35:20,GET,/login,503,36459,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.0)
210.48.126.67,-,2020-10-28 14:07:03,GET,/wp-login.php,200,35075,Opera/9.35.(Windows NT 5.1; sd-IN) Presto/2.9.183 Version/11.00
70.87.142.178,-,2020-10-28 15:51:23,GET,/,403,2733,"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/40.0.852.0 Safari/535.1"
170.226.236.224,-,2020-10-28 19:49:30,GET,/dl/setup.exe,403,11644,Mozilla/5.0 (Windows NT 6.1; crh-UA; rv:1.9.1.20) Gecko/9331-07-31 01:54:10 Firefox/15.0
15.165.48.241,-,2020-10-28 22:58:25,GET,/index.php?id=1'+OR+'1'='1,200,30995,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/16.6n9833.0 Mobile/17X159 Safari/535.0"
211.229.185.111,-,2020-10-28 23:43:57,GET,/login,503,13396,Opera/8.73.(Windows NT 5.0; hy-AM) Presto/2.9.163 Version/11.00
119.72.48.20,-,2020-10-29 10:04:33,GET,/index.php?id=1'+OR+'1'='1,200,45328,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/6886-02-02 07:32:41 Firefox/3.8
215.107.43.135,-,2020-10-29 11:43:56,GET,/admin/../../etc/passwd,200,11234,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; tig-ER) AppleWebKit/533.46.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6533.46.3"
12.17.100.107,anya.hayre,2020-10-29 11:49:17,GET,/actuator/env,200,51917,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.10.3 (KHTML, like Gecko) Version/5.0.1 Safari/534.10.3"
159.177.247.15,ishaan.seth,2020-10-29 12:32:58,GET,/update/payload.bin,200,16397,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/5.1)
68.150.120.230,-,2020-10-29 21:10:28,GET,/,503,27768,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/12.9n0192.0 Mobile/12L673 Safari/535.0"
48.4.205.115,dhanuk.mahajan,2020-10-30 12:13:11,GET,/gate.php,200,24363,Opera/8.53.(Windows NT 5.0; am-ET) Presto/2.9.174 Version/12.00
31.224.8.2,adah.sen,2020-10-30 12:46:53,GET,/,403,18678,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.1)
137.1.28.163,-,2020-10-30 15:17:38,GET,/login,403,14289,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/55.0.806.0 Safari/536.1"
148.46.137.228,-,2020-10-30 21:49:21,GET,/dl/setup.exe,200,32951,Opera/8.98.(Windows NT 6.2; mk-MK) Presto/2.9.165 Version/11.00
197.227.8.152,-,2020-10-31 03:57:39,GET,/admin/../../etc/passwd,403,5406,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ss-ZA) AppleWebKit/535.17.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6535.17.5"
182.171.15.150,ira.baria,2020-10-31 14:11:33,GET,/api/v1/status,503,17902,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/15.0.847.0 Safari/533.0"
222.139.77.130,-,2020-11-01 04:19:06,GET,/dl/setup.exe,403,26544,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/3.0)
63.41.194.97,himmat.goyal,2020-11-01 06:57:00,GET,/update/payload.bin,200,37782,Mozilla/5.0 (Android 3.2.4; Mobile; rv:42.0) Gecko/42.0 Firefox/42.0
203.189.103.154,-,2020-11-01 09:06:37,GET,/actuator/env,403,7290,Opera/9.73.(X11; Linux x86_64; ak-GH) Presto/2.9.180 Version/11.00
135.48.17.121,-,2020-11-01 12:03:30,GET,/index.php?id=1'+OR+'1'='1,200,12561,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.8.7 (KHTML, like Gecko) Version/5.0 Safari/533.8.7"
175.131.230.19,-,2020-11-01 13:41:51,GET,/login,503,42167,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/22.0.833.0 Mobile/25Q128 Safari/531.0"
181.244.214.60,-,2020-11-01 16:42:43,GET,/api/v1/status,200,3502,Opera/8.84.(X11; Linux i686; yo-NG) Presto/2.9.164 Version/10.00
174.20.126.101,-,2020-11-01 19:06:55,GET,/login,503,26591,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/36.0.809.0 Mobile/67H366 Safari/536.0"
54.200.215.181,akarsh.barman,2020-11-02 11:47:44,GET,/wp-login.php,200,11409,Opera/9.48.(Windows NT 4.0; cv-RU) Presto/2.9.161 Version/12.00
172.9.208.127,-,2020-11-02 12:41:17,GET,/index.php?id=1'+OR+'1'='1,200,22626,Opera/8.61.(X11; Linux i686; kk-KZ) Presto/2.9.186 Version/11.00
201.62.115.215,-,2020-11-03 00:14:50,GET,/update/payload.bin,200,21645,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_7 rv:5.0; ss-ZA) AppleWebKit/531.12.1 (KHTML, like Gecko) Version/5.0.4 Safari/531.12.1"
12.54.80.174,-,2020-11-03 01:44:18,GET,/api/v1/status,200,22114,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; gl-ES) AppleWebKit/535.6.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6535.6.3"
183.61.237.180,-,2020-11-03 09:37:40,GET,/dl/setup.exe,200,45527,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/3.1)
197.165.55.19,-,2020-11-03 15:28:04,GET,/dl/setup.exe,200,2752,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/58.0.821.0 Safari/535.1"
78.167.158.25,-,2020-11-03 17:47:58,GET,/login,403,24834,"Mozilla/5.0 (Linux; Android 7.1.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/30.0.853.0 Safari/535.1"
197.3.188.184,shalv.kurian,2020-11-03 20:18:41,GET,/actuator/env,403,17497,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/14.3i3958.0 Mobile/54B966 Safari/533.2"
71.246.196.5,-,2020-11-04 03:29:50,GET,/api/v1/status,200,8538,Mozilla/5.0 (Android 4.1.2; Mobile; rv:19.0) Gecko/19.0 Firefox/19.0
34.58.249.242,eva.hayer,2020-11-04 06:05:43,GET,/login,403,30588,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3 rv:5.0; oc-FR) AppleWebKit/534.8.5 (KHTML, like Gecko) Version/4.0.4 Safari/534.8.5"
50.11.21.5,-,2020-11-04 13:08:14,GET,/wp-login.php,200,6123,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_9 rv:2.0; fil-PH) AppleWebKit/531.36.3 (KHTML, like Gecko) Version/5.0 Safari/531.36.3"
201.162.209.171,raghav.wason,2020-11-04 14:42:46,GET,/update/payload.bin,200,5772,Opera/8.60.(Windows NT 5.0; bs-BA) Presto/2.9.169 Version/11.00
187.177.16.180,-,2020-11-04 15:21:10,GET,/actuator/env,200,43080,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.1)
217.168.114.38,-,2020-11-04 20:30:42,GET,/dl/setup.exe,200,2744,"Mozilla/5.0 (Linux; Android 2.0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/13.0.863.0 Safari/532.0"
108.172.214.79,-,2020-11-05 01:35:03,GET,/update/payload.bin,403,10175,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/42.0.806.0 Mobile/72G632 Safari/532.0"
38.42.75.25,-,2020-11-05 08:51:15,GET,/update/payload.bin,200,39064,Opera/8.89.(Windows CE; mi-NZ) Presto/2.9.190 Version/12.00
222.177.178.72,-,2020-11-05 13:23:45,GET,/login,200,39856,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.45.2 (KHTML, like Gecko) Version/4.1 Safari/533.45.2"
161.104.46.199,-,2020-11-05 15:07:04,GET,/,403,8845,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_5) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/45.0.845.0 Safari/535.0"
59.79.142.129,-,2020-11-05 15:50:09,GET,/update/payload.bin,200,36330,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/3.0)
118.78.118.115,-,2020-11-06 02:31:29,GET,/login,200,17846,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/53.0.837.0 Safari/535.0"
35.0.226.148,-,2020-11-06 02:40:30,GET,/,403,2671,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.0)
38.83.184.165,ishita.gulati,2020-11-06 05:43:44,GET,/api/v1/status,403,17200,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_8 rv:4.0; ro-RO) AppleWebKit/535.49.4 (KHTML, like Gecko) Version/4.0 Safari/535.49.4"
175.4.70.77,-,2020-11-06 10:05:57,GET,/api/v1/status,503,47241,Opera/8.28.(X11; Linux x86_64; hu-HU) Presto/2.9.183 Version/11.00
28.106.34.116,-,2020-11-06 10:37:18,GET,/api/v1/status,503,50713,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.46.2 (KHTML, like Gecko) Version/5.1 Safari/534.46.2"
19.14.230.232,-,2020-11-06 12:15:41,GET,/wp-login.php,200,11214,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; oc-FR) AppleWebKit/534.27.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.27.3"
172.153.198.15,-,2020-11-06 13:02:11,GET,/,200,25732,"Mozilla/5.0 (Linux; Android 2.2.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/13.0.828.0 Safari/533.0"
190.137.216.0,-,2020-11-06 19:37:29,GET,/api/v1/status,503,45743,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.31.7 (KHTML, like Gecko) Version/4.0.3 Safari/535.31.7"
40.203.156.210,-,2020-11-06 21:06:33,GET,/,200,28565,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.0)
84.195.236.45,-,2020-11-07 00:16:48,GET,/gate.php,403,24768,Opera/8.61.(X11; Linux i686; mag-IN) Presto/2.9.174 Version/10.00
220.82.36.70,-,2020-11-07 01:20:11,GET,/wp-login.php,200,50538,Mozilla/5.0 (Windows NT 6.0; cy-GB; rv:1.9.2.20) Gecko/8250-09-16 17:20:45 Firefox/3.6.10
197.124.110.108,-,2020-11-07 06:05:08,GET,/api/v1/status,200,7055,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_9) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/48.0.807.0 Safari/533.1"
59.6.180.73,-,2020-11-07 06:15:30,GET,/gate.php,403,43156,"Mozilla/5.0 (Windows 98) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/16.0.838.0 Safari/531.1"
171.2.81.179,shayak.mann,2020-11-07 06:31:11,GET,/api/v1/status,503,43287,Mozilla/5.0 (Android 2.3; Mobile; rv:34.0) Gecko/34.0 Firefox/34.0
143.107.197.141,-,2020-11-07 11:11:10,GET,/,503,10970,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.0)
173.42.129.157,-,2020-11-07 16:08:28,GET,/actuator/env,200,3019,"Mozilla/5.0 (Windows 98) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/17.0.811.0 Safari/534.1"
143.115.216.51,-,2020-11-07 19:20:16,GET,/dl/setup.exe,200,37222,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_6) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/21.0.894.0 Safari/533.1"
149.126.149.30,-,2020-11-07 21:17:14,GET,/actuator/env,403,4550,"Mozilla/5.0 (Linux; Android 2.2.2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/32.0.896.0 Safari/535.2"
123.116.39.174,-,2020-11-08 02:05:30,GET,/login,403,7109,Mozilla/5.0 (Windows NT 5.2; hsb-DE; rv:1.9.1.20) Gecko/4866-04-23 10:17:03 Firefox/3.6.11
217.220.74.14,aniruddh.dubey,2020-11-08 04:33:52,GET,/dl/setup.exe,200,16777,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.1)
64.105.160.143,-,2020-11-08 06:33:00,GET,/login,200,51879,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/531.16.1 (KHTML, like Gecko) Version/5.0.5 Safari/531.16.1"
168.244.168.132,-,2020-11-08 19:34:56,GET,/admin/../../etc/passwd,200,6607,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.1)
46.124.81.192,nitya.tailor,2020-11-08 20:22:59,GET,/wp-login.php,200,20994,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0; rv:1.9.3.20) Gecko/2547-04-06 11:53:09 Firefox/3.8
28.115.91.200,-,2020-11-08 21:49:38,GET,/,503,13806,Opera/9.35.(X11; Linux x86_64; yo-NG) Presto/2.9.186 Version/12.00
194.253.116.238,dharmajan.grewal,2020-11-09 06:58:48,GET,/,200,26360,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/15.0i5812.0 Mobile/07V787 Safari/533.2"
5.137.32.111,-,2020-11-09 08:29:51,GET,/update/payload.bin,200,2575,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.16.7 (KHTML, like Gecko) Version/5.0.1 Safari/535.16.7"
44.15.9.227,-,2020-11-09 09:48:48,GET,/admin/../../etc/passwd,403,41721,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.1)
117.37.75.159,-,2020-11-09 18:54:10,GET,/login,503,14711,Opera/9.62.(Windows NT 6.2; ne-NP) Presto/2.9.174 Version/12.00
207.142.50.154,-,2020-11-09 20:19:10,GET,/api/v1/status,403,39025,Mozilla/5.0 (Android 2.3.5; Mobile; rv:44.0) Gecko/44.0 Firefox/44.0
39.108.92.34,-,2020-11-10 02:38:42,GET,/update/payload.bin,200,29593,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_5) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/53.0.899.0 Safari/533.1"
116.81.109.178,-,2020-11-10 09:47:36,GET,/dl/setup.exe,200,39447,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.1)
30.91.161.146,-,2020-11-10 22:48:59,GET,/dl/setup.exe,200,43751,Opera/8.78.(X11; Linux i686; xh-ZA) Presto/2.9.172 Version/11.00
100.170.56.199,nirvi.rama,2020-11-11 08:30:38,GET,/api/v1/status,503,50353,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/3.1)
100.170.221.242,-,2020-11-11 12:46:39,GET,/update/payload.bin,200,21529,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/17.2b3620.0 Mobile/08Z913 Safari/533.2"
85.15.84.221,-,2020-11-11 16:49:24,GET,/index.php?id=1'+OR+'1'='1,200,32875,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1)
158.81.115.62,sara.zachariah,2020-11-11 17:55:46,GET,/index.php?id=1'+OR+'1'='1,403,12902,Opera/8.11.(X11; Linux i686; sid-ET) Presto/2.9.169 Version/11.00
215.119.248.21,-,2020-11-11 18:48:29,GET,/api/v1/status,503,7434,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/31.0.809.0 Mobile/63L589 Safari/532.1"
24.214.204.137,-,2020-11-12 01:34:37,GET,/index.php?id=1'+OR+'1'='1,200,31280,Opera/8.93.(X11; Linux i686; am-ET) Presto/2.9.179 Version/12.00
33.74.82.5,-,2020-11-12 07:22:41,GET,/index.php?id=1'+OR+'1'='1,200,22456,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.1)
75.77.136.233,-,2020-11-12 08:42:40,GET,/login,403,18630,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/47.0.824.0 Safari/535.2"
155.65.174.236,-,2020-11-12 22:38:36,GET,/wp-login.php,200,33783,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/534.41.3 (KHTML, like Gecko) Version/4.0.4 Safari/534.41.3"
26.146.130.54,-,2020-11-12 22:49:05,GET,/update/payload.bin,403,12554,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/38.0.831.0 Safari/533.1"
45.57.138.61,-,2020-11-13 08:20:26,GET,/api/v1/status,403,2089,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_5 rv:4.0; ku-TR) AppleWebKit/535.38.5 (KHTML, like Gecko) Version/5.0.1 Safari/535.38.5"
23.124.67.196,-,2020-11-13 09:43:40,GET,/actuator/env,403,19397,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7 rv:3.0; gez-ER) AppleWebKit/532.27.3 (KHTML, like Gecko) Version/4.0.1 Safari/532.27.3"
