eventTime,eventSource,eventName,region,sourceIP,user,errorCode,bucket,mfaUsed
2021-01-24T08:13:27Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.214,shamik.ramesh,,,
2021-01-24T08:13:27Z,s3.amazonaws.com,GetObject,ap-south-1,45.115.244.185,shayak.yohannan,,spg-outage-reports,
2021-01-25T05:51:27Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.1.75,vritika.brar,,spg-outage-reports,
2021-01-25T05:55:21Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.0.176,kiara.talwar,,,
2021-01-25T07:45:17Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.207,eshani.bhandari,,spg-grid-backups,
2021-01-25T09:58:47Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,18.226.18.206,nitara.balasubramanian,,,
2021-01-26T04:49:33Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.3.81,vaibhav.chowdhury,,spg-grid-backups,
2021-01-26T09:53:13Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.226,dhanuk.majumdar,,spg-meter-data,
2021-01-26T10:41:04Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.1.188,ira.dhawan,,,
2021-01-27T02:01:00Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.79,veer.srinivasan,,spg-meter-data,
2021-01-27T06:02:07Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.0.243,ritvik.bhatia,,,
2021-02-01T02:27:20Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.218,inaaya..sur,AccessDenied,spg-meter-data,
2021-02-01T05:57:06Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.142,kartik.brahmbhatt,,spg-meter-data,
2021-02-02T13:25:15Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.0.110,badal.kala,AccessDenied,,
2021-02-02T16:39:15Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.11,jayan.korpal,,spg-outage-reports,
2021-02-02T17:43:35Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.153,aarna.atwal,,spg-meter-data,
2021-02-03T18:34:26Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.0.204,kiara.golla,,,
2021-02-04T00:46:09Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.2.159,amani.warrior,AccessDenied,,No
2021-02-05T00:24:10Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.1.165,aaina.gulati,,,
2021-02-06T00:16:50Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.3.170,saksham.konda,,,Yes
2021-02-06T00:40:43Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.3.22,alisha.reddy,,,
2021-02-06T11:44:24Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.93,misha.chowdhury,,spg-outage-reports,
2021-02-06T13:10:13Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.52,tarini.mall,,spg-grid-backups,
2021-02-08T04:06:08Z,s3.amazonaws.com,PutBucketPolicy,ap-south-1,43.122.17.175,akarsh.karan,AccessDenied,spg-grid-backups,
2021-02-08T12:08:20Z,cloudtrail.amazonaws.com,DeleteTrail,ap-south-1,1.239.174.237,hunar.kapur,,,
2021-02-08T19:00:13Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.53,ishita.kumar,,,
2021-02-09T04:35:40Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.24,diya.lall,,spg-grid-backups,
2021-02-09T08:34:39Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.3.214,indranil.babu,,spg-outage-reports,
2021-02-09T08:34:39Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.61,reyansh.upadhyay,,,
2021-02-09T18:31:13Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.234,aarav.kata,AccessDenied,spg-meter-data,
2021-02-11T08:21:21Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.2.179,jayan.mane,,,Yes
2021-02-11T12:21:59Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.117,oorja.hari,,,
2021-02-11T17:03:15Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.214,parinaaz.amble,,,
2021-02-13T02:33:48Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.2.167,shlok.karan,AccessDenied,,
2021-02-13T16:45:36Z,ec2.amazonaws.com,AuthorizeSecurityGroupIngress,ap-south-1,176.154.239.140,nakul.basu,,,
2021-02-13T16:45:36Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.132,zeeshan.shan,,spg-meter-data,
2021-02-13T17:15:59Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.1.193,ojas.khare,,spg-meter-data,
2021-02-14T02:08:18Z,sts.amazonaws.com,AssumeRole,ap-south-1,164.62.126.189,anya.solanki,,,
2021-02-14T06:15:12Z,s3.amazonaws.com,ListBuckets,ap-south-1,58.239.138.4,riya.subramanian,,spg-meter-data,
2021-02-14T20:19:33Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.10,nirvi.reddy,,spg-meter-data,
2021-02-15T01:06:39Z,ec2.amazonaws.com,AuthorizeSecurityGroupIngress,ap-south-1,185.76.9.102,aaryahi.apte,,,
2021-02-15T02:36:15Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.0.76,mohanlal.soni,,,Yes
2021-02-15T08:34:06Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.148,dharmajan.dani,,spg-grid-backups,
2021-02-15T17:04:17Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.206,nishith.kulkarni,AccessDenied,,
2021-02-16T07:49:05Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.185,nayantara.bhatia,,spg-grid-backups,
2021-02-16T16:06:36Z,s3.amazonaws.com,GetObject,ap-south-1,14.119.174.100,mohanlal.khurana,,spg-grid-backups,
2021-02-17T02:24:56Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.154,nishith.manne,,spg-grid-backups,
2021-02-17T04:03:26Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.178,abram.tank,AccessDenied,spg-meter-data,
2021-02-17T05:04:30Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.80,zara.dalal,,spg-meter-data,
2021-02-17T11:25:39Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.247,ahana..hans,,spg-meter-data,
2021-02-17T12:25:09Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.165,yuvaan.shanker,,spg-meter-data,
2021-02-17T15:04:31Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,37.226.65.56,neysa.walia,,,Yes
2021-02-17T20:00:59Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,173.136.105.86,romil.kade,,,
2021-02-17T21:07:39Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.209,anahita.jaggi,,,
2021-02-18T05:58:32Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.3.236,ryan.sood,,spg-grid-backups,
2021-02-18T08:56:15Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.0.10,arnav.batta,,,No
2021-02-18T17:31:03Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.2.48,lagan.hegde,,,
2021-02-18T18:24:17Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.3.87,yasmin.de,,,Yes
2021-02-20T06:35:23Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.43,lakshay.gara,,spg-meter-data,
2021-02-20T08:09:41Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.3.156,aaina.uppal,AccessDenied,,No
2021-02-22T13:05:47Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.0.245,divyansh.banerjee,,,No
2021-02-22T17:06:00Z,sts.amazonaws.com,AssumeRole,ap-south-1,192.16.83.18,taimur.rattan,AccessDenied,,
2021-02-22T22:19:20Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.101,advik.vala,,spg-meter-data,
2021-02-22T22:19:20Z,cloudtrail.amazonaws.com,DeleteTrail,ap-south-1,21.15.65.158,pranay.karan,,,
2021-02-23T07:13:16Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,194.178.44.146,pranay.rao,,,Yes
2021-02-23T11:03:44Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.0.150,manikya.halder,,,
2021-02-23T15:04:58Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.1.99,indranil.karan,AccessDenied,spg-outage-reports,
2021-02-24T02:02:53Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.167,sahil.mander,,spg-grid-backups,
2021-02-27T23:41:45Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,154.226.123.216,shayak.chhabra,AccessDenied,,Yes
2021-02-28T12:02:09Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.41,kiara.wali,,,
2021-03-01T00:53:23Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.219,renee.gopal,,spg-outage-reports,
2021-03-01T04:19:19Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.19,zoya.babu,,spg-outage-reports,
2021-03-01T15:07:52Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.144,vardaniya.lad,,spg-meter-data,
2021-03-01T16:15:02Z,s3.amazonaws.com,ListBuckets,ap-south-1,72.106.233.183,mannat.arya,,spg-grid-backups,
2021-03-02T01:32:53Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.117,oorja.krishna,,,
2021-03-03T04:21:44Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,27.252.226.88,siya.talwar,,,Yes
2021-03-05T15:26:36Z,ec2.amazonaws.com,AuthorizeSecurityGroupIngress,ap-south-1,221.221.93.76,armaan.balasubramanian,,,
2021-03-05T17:03:59Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.105,gokul.gopal,,spg-outage-reports,
2021-03-06T00:33:43Z,iam.amazonaws.com,CreateAccessKey,ap-south-1,68.183.129.39,shamik.koshy,,,
2021-03-06T04:26:42Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.217,shayak.cheema,,spg-grid-backups,
2021-03-06T05:18:18Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.2.235,taran.sunder,,,
2021-03-06T22:03:54Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.186,yakshit.lata,,,
2021-03-07T08:26:46Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.1.95,indrans.ramakrishnan,AccessDenied,,
2021-03-08T04:25:40Z,cloudtrail.amazonaws.com,DeleteTrail,ap-south-1,220.252.131.254,renee.sant,,,
2021-03-08T05:13:08Z,s3.amazonaws.com,GetObject,ap-south-1,189.244.145.103,oorja.mannan,,spg-outage-reports,
2021-03-10T07:41:38Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.79,tanya.sinha,,spg-grid-backups,
2021-03-10T22:00:17Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.174,aarush.subramaniam,,spg-outage-reports,
2021-03-11T19:38:44Z,s3.amazonaws.com,GetObject,ap-south-1,188.86.145.245,indranil.lad,,spg-grid-backups,
2021-03-11T23:45:32Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.3.15,yuvaan.korpal,,spg-grid-backups,
2021-03-12T08:11:59Z,cloudtrail.amazonaws.com,DeleteTrail,ap-south-1,203.66.2.51,saira.manne,,,
2021-03-13T02:52:16Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.60,advik.krishnamurthy,,spg-meter-data,
2021-03-13T04:49:25Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.3.132,stuvan.hegde,,,Yes
2021-03-14T00:14:33Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.3.35,nitya.wadhwa,,,
2021-03-14T23:12:15Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.31,tarini.bhalla,,spg-meter-data,
2021-03-15T01:53:15Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.1.161,tejas.mahajan,,spg-grid-backups,
2021-03-15T02:08:02Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.36,tanya.barad,,spg-outage-reports,
2021-03-15T08:01:25Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.71,ranbir.dalal,,spg-meter-data,
2021-03-15T16:15:03Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.1.104,jiya.ganguly,,,
2021-03-15T17:07:24Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,133.176.123.42,aaryahi.jaggi,,,
2021-03-16T01:46:13Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.7,kiaan.anand,,spg-outage-reports,
2021-03-17T06:41:52Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.3.19,parinaaz.cheema,,,No
2021-03-18T08:47:57Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.208,jiya.rajagopal,,spg-outage-reports,
2021-03-18T11:47:26Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.53,ayesha.tara,,,
2021-03-18T18:08:37Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.143,siya.tak,,spg-meter-data,
2021-03-19T06:32:04Z,sts.amazonaws.com,AssumeRole,ap-south-1,33.212.3.239,inaaya..bhavsar,,,
2021-03-19T18:31:07Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.37,emir.kadakia,,spg-meter-data,
2021-03-19T22:34:59Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.57,yuvraj..krishna,AccessDenied,,
2021-03-20T04:07:58Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.2.223,adira.tella,,,No
2021-03-20T23:59:04Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.113,manjari.khurana,AccessDenied,spg-grid-backups,
2021-03-21T06:24:06Z,sts.amazonaws.com,AssumeRole,ap-south-1,100.25.28.200,anika.bains,,,
2021-03-21T06:24:06Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.2.131,amani.uppal,,,Yes
2021-03-21T18:51:39Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.0.200,prisha.tank,,,
2021-03-21T23:28:15Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.94,zain.brar,AccessDenied,spg-grid-backups,
2021-03-22T16:44:39Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.66,zeeshan.jha,,spg-meter-data,
2021-03-22T22:15:51Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.74,devansh.chawla,,spg-meter-data,
2021-03-22T23:22:49Z,s3.amazonaws.com,GetObject,ap-south-1,39.11.240.90,mahika.jha,,spg-outage-reports,
2021-03-24T01:56:33Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.1.118,ela.salvi,,,
2021-03-25T06:04:34Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.2.141,stuvan.bains,,spg-meter-data,
2021-03-25T08:57:07Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.145,veer.barad,,spg-grid-backups,
2021-03-25T08:57:07Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.193,jivin.barman,,spg-outage-reports,
2021-03-25T19:37:34Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.107,adira.shan,,,
2021-03-25T19:53:02Z,sts.amazonaws.com,AssumeRole,ap-south-1,168.40.51.84,myra.jayaraman,,,
2021-03-26T10:51:02Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.2.93,vidur.dar,,,Yes
2021-03-26T19:41:15Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.250,sara.jain,,spg-grid-backups,
2021-03-26T21:08:12Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.0.37,kismat.chaudhuri,,spg-outage-reports,
2021-03-27T07:46:04Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.132,fateh.krish,,spg-outage-reports,
2021-03-28T11:59:18Z,s3.amazonaws.com,PutObject,ap-south-1,176.249.170.97,akarsh.chopra,,spg-outage-reports,
2021-03-28T11:59:18Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.207,sahil.ghose,,spg-meter-data,
2021-03-28T13:07:34Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.222,zoya.saran,,spg-meter-data,
2021-03-29T23:27:45Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.81,zain.dhar,,spg-outage-reports,
2021-03-30T07:04:15Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.228,ishita.lad,,spg-outage-reports,
2021-03-30T07:04:15Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.111,faiyaz.tella,,spg-outage-reports,
2021-03-30T16:17:45Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.118,tushar.subramanian,,,
2021-03-30T19:04:19Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,200.230.76.124,ivana.basu,AccessDenied,,No
2021-03-31T01:33:36Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.0.53,pihu.kaul,,,
2021-03-31T11:25:38Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.3.211,aaina.chhabra,,spg-grid-backups,
2021-03-31T16:04:51Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.1.43,aarna.dixit,,,No
2021-03-31T23:03:25Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.194,sahil.thaker,,spg-grid-backups,
2021-04-02T05:56:34Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.179,indranil.gour,,spg-outage-reports,
2021-04-03T09:22:18Z,s3.amazonaws.com,PutObject,ap-south-1,128.47.140.182,diya.sehgal,,spg-outage-reports,
2021-04-04T20:10:22Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.165,trisha.balasubramanian,,spg-grid-backups,
2021-04-05T13:40:26Z,s3.amazonaws.com,PutObject,ap-south-1,176.152.190.46,rhea.khurana,,spg-meter-data,
2021-04-05T13:40:26Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.50,dhanush.handa,,spg-meter-data,
2021-04-05T15:46:57Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.57,inaaya..bhagat,,,
2021-04-05T19:37:31Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.1.41,yuvaan.zacharia,,spg-outage-reports,
2021-04-06T07:13:14Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.0.250,onkar.sridhar,,,
2021-04-07T13:31:36Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.48,ela.kakar,AccessDenied,spg-meter-data,
2021-04-09T13:37:34Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.112,onkar.dalal,,spg-meter-data,
2021-04-10T01:11:15Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.18,khushi.chaudhari,,spg-grid-backups,
2021-04-10T20:51:10Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.246,saksham.ramakrishnan,,,
2021-04-10T20:51:10Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.121,riaan.lal,,spg-meter-data,
2021-04-10T20:51:10Z,cloudtrail.amazonaws.com,StopLogging,ap-south-1,70.97.129.49,zoya.sathe,,,
2021-04-10T20:57:41Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.224,indranil.date,,spg-meter-data,
2021-04-10T22:03:15Z,s3.amazonaws.com,ListBuckets,ap-south-1,176.15.39.139,dhanush.lall,,spg-meter-data,
2021-04-12T03:31:05Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.65,nitara.thaker,,,
2021-04-12T03:39:02Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.3.144,ivan.sankar,AccessDenied,spg-outage-reports,
2021-04-12T06:40:41Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.107,oorja.ramesh,,spg-outage-reports,
2021-04-12T06:40:41Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.133,riya.khurana,,spg-outage-reports,
2021-04-12T10:36:04Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.2.2,ivan.sastry,,,
2021-04-13T04:19:04Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.0.72,krish.lad,,,Yes
2021-04-13T19:14:50Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.125,lakshit.krishnan,,,
2021-04-14T20:03:18Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.2.146,nitya.sood,AccessDenied,,
2021-04-14T23:30:20Z,ec2.amazonaws.com,AuthorizeSecurityGroupIngress,ap-south-1,178.127.236.33,advika.grover,,,
2021-04-15T10:16:09Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.139,yashvi.deol,,spg-meter-data,
2021-04-16T01:43:28Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.221,miraan.batta,,spg-grid-backups,
2021-04-16T04:54:59Z,iam.amazonaws.com,CreateAccessKey,ap-south-1,174.198.138.19,rhea.swaminathan,,,
2021-04-17T04:37:18Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,11.101.67.186,yashvi.agarwal,,,
2021-04-17T06:06:19Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.3.71,prerak.babu,,,
2021-04-18T02:29:19Z,sts.amazonaws.com,AssumeRole,ap-south-1,154.28.134.99,adah.sampath,AccessDenied,,
2021-04-19T00:12:11Z,s3.amazonaws.com,GetObject,ap-south-1,38.142.201.166,sumer.lanka,AccessDenied,spg-grid-backups,
2021-04-19T17:27:15Z,s3.amazonaws.com,GetObject,ap-south-1,19.140.249.134,aradhya.bedi,AccessDenied,spg-outage-reports,
2021-04-20T01:45:51Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.52,akarsh.chaudhry,,,
2021-04-20T21:58:18Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.1.174,romil.issac,,,
2021-04-21T06:07:30Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.24,ahana..kunda,,spg-meter-data,
2021-04-21T23:48:16Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.93,prisha.bose,,spg-meter-data,
2021-04-22T03:37:25Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.9,nitara.shankar,,,
2021-04-22T21:51:06Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.8,saanvi.ramachandran,,spg-outage-reports,
2021-04-23T13:34:01Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.2.12,prisha.shenoy,,spg-outage-reports,
2021-04-24T14:15:54Z,sts.amazonaws.com,AssumeRole,ap-south-1,11.180.169.23,kartik.khalsa,,,
2021-04-24T21:51:35Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.1.159,keya.gade,,,Yes
2021-04-25T10:30:15Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.236,riya.mandal,,,
2021-04-26T08:25:33Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.0.68,mishti.ram,,,
2021-04-26T12:00:38Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.184,ranbir.chandra,,spg-meter-data,
2021-04-26T13:33:52Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.89,aarush.som,AccessDenied,spg-meter-data,
2021-04-26T20:20:11Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.159,mehul.badal,,spg-grid-backups,
2021-04-26T22:55:04Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.59,yakshit.d’alia,AccessDenied,,
2021-04-27T18:34:43Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.57,taimur.bassi,,spg-meter-data,
2021-04-27T20:39:57Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.212,hrishita.thaman,AccessDenied,spg-grid-backups,
2021-04-28T00:50:44Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.184,charvi.issac,,spg-grid-backups,
2021-04-28T20:05:28Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.50,gokul.agate,AccessDenied,spg-grid-backups,
2021-04-29T04:47:47Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,68.36.254.76,hridaan.upadhyay,AccessDenied,,No
2021-04-29T06:19:34Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.232,baiju.sankaran,,,
2021-04-29T08:02:53Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.0.149,siya.soni,AccessDenied,,
2021-04-30T17:58:46Z,iam.amazonaws.com,CreateAccessKey,ap-south-1,51.255.94.74,nayantara.borah,,,
2021-04-30T18:55:01Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.172,samarth.behl,,spg-outage-reports,
2021-05-01T04:42:18Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.2.218,indrans.shenoy,,spg-outage-reports,
2021-05-01T08:03:32Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.127,damini.dyal,,spg-outage-reports,
2021-05-01T16:48:33Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.40,dhanuk.mangat,AccessDenied,spg-meter-data,
2021-05-01T21:26:17Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.5,purab.gulati,,spg-grid-backups,
2021-05-04T05:05:52Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.18,pihu.upadhyay,,spg-outage-reports,
2021-05-05T19:22:12Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.180,riya.balan,,spg-outage-reports,
2021-05-06T06:20:56Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.133,emir.shroff,,,
2021-05-06T20:19:42Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.99,manjari.soni,,spg-grid-backups,
2021-05-07T04:56:14Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.1.172,biju.buch,AccessDenied,spg-meter-data,
2021-05-08T20:22:19Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.0.78,jivin.aurora,,,
2021-05-09T04:51:07Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.166,zoya.jaggi,,,
2021-05-09T05:37:17Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,50.122.238.208,yuvraj..krishna,,,Yes
2021-05-09T10:37:51Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.0.227,suhana.subramaniam,,,
2021-05-10T07:02:09Z,s3.amazonaws.com,PutObject,ap-south-1,97.77.153.195,shayak.sen,,spg-meter-data,
2021-05-10T22:35:06Z,sts.amazonaws.com,AssumeRole,ap-south-1,213.103.155.1,ivan.sodhi,,,
2021-05-11T17:57:06Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.0.164,dhanuk.srinivas,,,
2021-05-12T00:12:35Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.18,neysa.chakraborty,,spg-outage-reports,
2021-05-12T04:20:35Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.106,zeeshan.ben,,spg-grid-backups,
2021-05-12T06:01:23Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.241,tiya.ahuja,,spg-outage-reports,
2021-05-12T13:28:14Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.29,neysa.agrawal,,,
2021-05-12T16:38:36Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.133,kartik.sule,,spg-outage-reports,
2021-05-13T19:55:21Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.209,neysa.walia,AccessDenied,,
