ts,uid,src_ip,src_port,resolver_ip,resolver_port,proto,trans_id,query,qtype,rcode,answers,rejected
2020-02-19 18:56:41,Cm8t4rh8fnv0ob2vq,112.161.118.197,7428,10.20.0.67,53,udp,4916,ANY.ns1.sahyadripower.example,ANY,NOERROR,27.164.229.194,F
2020-02-19 20:23:15,Ck39mxfq27p2e.top,171.237.59.17,61727,10.10.0.103,53,udp,48658,ANY.sahyadripower.example,ANY,REFUSED,-,T
2020-02-19 20:27:27,Cvtbsm4axbu8ia2k5,172.144.47.214,45281,10.30.0.16,53,udp,39896,ANY.sahyadripower.example,ANY,NOERROR,168.209.43.98,F
2020-02-19 21:54:18,C6et75wvyyhe.xyz,97.153.246.47,19590,10.30.0.34,53,udp,61466,google.com,TXT,NOERROR,133.242.35.167,F
2020-02-19 23:44:09,Cabsz4cqqybowzxw.,159.104.57.109,38303,10.10.0.104,53,udp,53780,ANY.sahyadripower.example,ANY,NOERROR,102.209.85.104,F
2020-02-20 00:48:41,Ckqty92zyd3o5o5ok,21.57.183.160,65150,10.20.0.72,53,udp,49419,ANY.mail.sahyadripower.example,ANY,NOERROR,182.166.25.125,F
2020-02-20 09:09:20,C68buoi1thzc6zo.t,43.4.118.138,15095,10.20.0.115,53,udp,20338,ANY.sahyadripower.example,ANY,REFUSED,-,T
2020-02-20 18:06:31,C8lu9vq7h2j9ay33s,146.195.18.54,64108,10.20.0.27,53,udp,17930,hrqiq0zgjo9w09z.click,A,NOERROR,80.4.12.136,F
2020-02-20 19:11:33,Cmdsz33a9wbp.top,7.70.127.16,30542,10.20.0.81,53,udp,5327,ns1.sahyadripower.example,A,NOERROR,10.68.150.177,F
2020-02-20 20:08:21,Cfl9tbblltl06gb4.,216.73.39.170,20855,10.10.0.18,53,udp,57895,ANY.mail.sahyadripower.example,ANY,NOERROR,134.118.171.166,F
2020-02-20 21:41:24,Cogj30sdol5uzmg.t,126.61.132.37,5998,10.30.0.85,53,udp,31242,erjsprj6d4fzg.xyz,TXT,NOERROR,162.175.229.119,F
2020-02-20 22:33:33,C8q9s8lli8zirtae.,166.136.134.55,42151,10.10.0.121,53,udp,19175,bj19ubl79s80c4t3n.xyz,MX,REFUSED,-,T
2020-02-20 23:09:24,C4j7ddiny6thcwv.c,148.69.101.242,44628,10.30.0.4,53,tcp,39864,ANY.ns1.sahyadripower.example,ANY,NOERROR,162.190.147.29,F
2020-02-21 02:29:16,C2ytow3el66d.xyz,128.107.246.127,30737,10.30.0.95,53,tcp,34795,ANY.sahyadripower.example,ANY,REFUSED,-,T
2020-02-21 10:54:10,Ck3zz870vyjtoakl.,218.44.117.245,30594,10.10.0.99,53,tcp,25403,w38q1ulyy5rqcu3ua.click,TXT,NOERROR,13.251.85.25,F
2020-02-21 11:06:32,Cwuxxp6il7t.info,99.172.142.92,9267,10.10.0.64,53,udp,31936,ANY.ns1.sahyadripower.example,ANY,NOERROR,58.33.167.81,F
2020-02-21 15:42:29,Cjuwgx0zmo1s1rkv9,11.68.167.203,55065,10.10.0.131,53,udp,48578,ANY.ns1.sahyadripower.example,ANY,NOERROR,54.166.15.40,F
2020-02-21 20:36:11,C9bcpo1uvcn5kgjhz,121.84.211.13,5481,10.30.0.70,53,tcp,53680,7uan67qwmu2ikj6.click,A,NXDOMAIN,117.62.209.10,F
2020-02-21 21:01:18,Cv1hfzwim1as3dlfm,12.75.145.235,40325,10.30.0.66,53,tcp,51225,mail.sahyadripower.example,A,NOERROR,63.172.59.218,F
2020-02-21 21:12:25,Chsqrtdj1vih6fy.x,135.58.87.202,2928,10.30.0.8,53,udp,8994,netbanking.sahyadripower.example,A,NOERROR,151.47.153.155,F
2020-02-22 02:39:02,Cfmzkr2crk9e.clic,196.13.207.196,6974,10.20.0.66,53,udp,31980,netbanking.sahyadripower.example,TXT,NOERROR,121.64.122.223,F
2020-02-22 03:55:07,Cdzhd3e1x906psv1b,63.151.122.149,62807,10.10.0.66,53,tcp,57383,1o0md7aikv8ne4ccf.click,A,REFUSED,-,T
2020-02-22 04:59:44,Cdlcf590vhb18n6mp,85.237.59.129,17524,10.20.0.72,53,udp,43264,ns1.sahyadripower.example,TXT,NOERROR,39.192.9.229,F
2020-02-22 06:11:24,Cj41lpb1pq3njfbs.,209.51.176.74,42966,10.30.0.95,53,udp,40133,3e685evkz31.xyz,A,NXDOMAIN,15.245.98.59,F
2020-02-22 07:04:19,Cgbgtg52g8u0bs5o5,1.103.203.179,45279,10.20.0.92,53,udp,5888,ANY.mail.sahyadripower.example,ANY,NOERROR,62.147.161.20,F
2020-02-22 08:11:13,Cixhpgo627zxebk.t,88.10.219.76,10820,10.20.0.32,53,udp,56910,mail.sahyadripower.example,A,NOERROR,85.230.121.165,F
2020-02-22 12:03:14,Czh3x8fqloo0mnlx.,198.46.87.188,12437,10.10.0.45,53,udp,42987,ANY.ns1.sahyadripower.example,ANY,REFUSED,-,T
2020-02-22 13:13:12,Cm51gcq86fbtm.cli,34.100.56.182,4223,10.20.0.68,53,udp,51220,update.microsoft.com,A,NOERROR,39.187.134.230,F
2020-02-22 17:58:58,Cadleqr0zrnpu39k7,220.178.187.71,60948,10.10.0.54,53,tcp,14558,ns1.sahyadripower.example,AAAA,NOERROR,141.48.34.53,F
2020-02-22 19:27:57,Cnag0ph2lkxmaj.in,170.104.49.80,8754,10.30.0.24,53,tcp,43099,ns1.sahyadripower.example,MX,NOERROR,168.200.86.140,F
2020-02-22 22:02:41,Cnu3incf2ew2nhe2z,71.208.166.196,35621,10.10.0.91,53,udp,36401,ANY.sahyadripower.example,ANY,REFUSED,-,T
2020-02-22 23:50:25,Ci68yjfxwm31lg8ql,136.21.60.152,42675,10.30.0.2,53,tcp,35143,mail.sahyadripower.example,TXT,REFUSED,-,T
2020-02-23 13:20:37,C91r7y9jhhq.click,9.192.6.254,16021,10.10.0.19,53,udp,39411,ANY.sahyadripower.example,ANY,NOERROR,8.185.177.216,F
2020-02-23 15:46:26,Cx3ws9om5fro.top,219.39.138.206,23324,10.20.0.19,53,tcp,19713,google.com,A,NOERROR,119.45.142.242,F
2020-02-23 16:54:54,Cr4kor7a1br3seb.c,219.152.252.177,28493,10.10.0.71,53,udp,24360,ANY.sahyadripower.example,ANY,REFUSED,-,T
2020-02-23 17:30:03,Cgkenmo0g18r7hqqn,46.107.55.88,41824,10.30.0.20,53,udp,13716,ANY.mail.sahyadripower.example,ANY,NOERROR,193.255.48.110,F
2020-02-23 18:38:52,Ck3af7cvwd2y.clic,56.209.184.105,8385,10.20.0.78,53,udp,55420,sahyadripower.example,A,NOERROR,157.101.39.77,F
2020-02-23 19:15:02,Cc9s7mymavnxg1cyk,126.249.78.154,21800,10.10.0.16,53,udp,28077,ts6bh9iqha69i.click,A,NOERROR,52.228.145.16,F
2020-02-24 00:05:27,Crzk7fmv3a2xtcw.c,203.114.226.179,29043,10.10.0.70,53,udp,42861,ANY.sahyadripower.example,ANY,NOERROR,16.214.234.160,F
2020-02-24 01:21:08,Chqu8kxpn70foywx3,24.203.143.137,7659,10.20.0.32,53,tcp,17573,ANY.ns1.sahyadripower.example,ANY,REFUSED,-,T
2020-02-24 03:36:19,C1hn5kmiwn6o6yg0d,5.117.224.36,50993,10.30.0.101,53,tcp,782,ns1.sahyadripower.example,A,NOERROR,112.61.32.123,F
2020-02-24 07:20:57,Cum061b2mwuv3ps.x,120.24.129.8,46431,10.10.0.124,53,udp,42808,11rgrkuffsmlm.xyz,TXT,NXDOMAIN,177.67.144.19,F
2020-02-24 08:13:40,Cfbr0w7b100m5n35w,59.69.193.218,31679,10.30.0.7,53,tcp,59598,sahyadripower.example,MX,NOERROR,85.152.108.164,F
2020-02-24 09:58:33,Cojsgdytwiswd1.cl,72.190.180.109,60067,10.20.0.75,53,udp,38281,ANY.ns1.sahyadripower.example,ANY,NOERROR,34.190.30.182,F
2020-02-24 13:44:54,C6c70j9bqq2iztq.i,55.209.164.59,3481,10.10.0.16,53,udp,50378,0ue01dyg7zj3.info,MX,NOERROR,156.157.197.145,F
2020-02-24 15:11:41,Cap3pi3jjxv9p6k.i,49.221.98.123,11647,10.10.0.103,53,udp,38694,ANY.sahyadripower.example,ANY,NOERROR,188.107.219.105,F
2020-02-24 16:57:41,Cfq5s4mc0cgo.xyz,32.50.67.135,24718,10.10.0.90,53,udp,11403,hdsljuuhkeej.xyz,A,NOERROR,173.118.206.94,F
2020-02-24 17:44:41,Csv9lg9v7x78wkfxd,173.163.205.84,57725,10.30.0.125,53,udp,24044,ns1.sahyadripower.example,TXT,NOERROR,117.33.101.219,F
2020-02-24 19:07:29,Cvjv6e8833zd2.top,123.99.111.167,31357,10.10.0.104,53,udp,45982,4sgvqqzdppgprv.click,TXT,REFUSED,-,T
2020-02-24 19:27:31,Cuuwb4e3k6l22yf.x,88.186.218.115,5836,10.20.0.48,53,tcp,46122,no51nczssv5escl.top,AAAA,NOERROR,74.43.37.156,F
2020-02-25 00:19:49,Cr9it2zu3oydhkvwf,124.25.200.87,1430,10.30.0.82,53,udp,50549,ANY.ns1.sahyadripower.example,ANY,REFUSED,-,T
2020-02-25 02:03:40,Cd4vt27v5qts.info,67.53.0.221,38393,10.10.0.20,53,udp,14794,ANY.mail.sahyadripower.example,ANY,NOERROR,55.233.116.232,F
2020-02-25 02:44:12,Ccb80v8lpv7.xyz,92.117.10.57,34776,10.30.0.92,53,udp,7825,owdxt8j1xvzy5.xyz,A,REFUSED,-,T
2020-02-25 07:53:01,Cpwy63jpwwpql6g4t,164.202.118.138,6495,10.10.0.12,53,udp,23512,736m14pdkg2.click,A,REFUSED,-,T
2020-02-25 08:10:53,Ckoolrqm7irzbkzv6,44.106.198.216,15808,10.30.0.127,53,udp,34010,mail.sahyadripower.example,AAAA,NOERROR,188.81.61.8,F
2020-02-25 08:29:47,C6n3suqxdknm.info,4.248.214.198,14565,10.10.0.11,53,tcp,27501,gs8s17hho01.click,TXT,NXDOMAIN,38.23.17.171,F
2020-02-25 11:50:12,Cky6frr8p7vcp0gc9,185.54.169.53,61595,10.20.0.13,53,udp,9266,netbanking.sahyadripower.example,A,REFUSED,-,T
2020-02-25 14:47:37,Cj0898icchc997.to,196.224.13.101,14074,10.20.0.40,53,udp,26439,ANY.ns1.sahyadripower.example,ANY,NOERROR,76.24.14.192,F
2020-02-25 15:34:40,Cp3uigep4g5s9.xyz,166.191.176.21,39023,10.20.0.91,53,udp,33603,c2ublynsmy9d9n70it.info,AAAA,NXDOMAIN,177.224.24.138,F
2020-02-25 16:32:52,Crh85mcap56mcxan1,123.67.116.188,38462,10.30.0.19,53,tcp,19244,ANY.ns1.sahyadripower.example,ANY,NOERROR,178.204.152.189,F
2020-02-25 18:11:01,Cf1j82yr1wp.top,148.151.90.30,35779,10.30.0.82,53,tcp,8509,netbanking.sahyadripower.example,A,REFUSED,-,T
2020-02-25 20:05:40,Ck8izb7cumc0x1hhw,41.3.142.207,63840,10.10.0.104,53,udp,6909,ANY.ns1.sahyadripower.example,ANY,NOERROR,206.160.167.149,F
2020-02-25 20:46:57,C7tlt5uegiq.xyz,54.142.221.86,8388,10.30.0.12,53,udp,45152,ANY.ns1.sahyadripower.example,ANY,REFUSED,-,T
2020-02-25 20:47:08,Ckd19y17bjv81q.cl,75.203.128.70,24999,10.10.0.32,53,udp,63289,ANY.mail.sahyadripower.example,ANY,NOERROR,20.44.82.113,F
2020-02-25 23:13:05,C3vg7yhp32tpe9r8v,209.34.136.194,1255,10.30.0.23,53,tcp,59530,ANY.mail.sahyadripower.example,ANY,NOERROR,165.233.243.190,F
2020-02-26 01:51:41,Cgz7f2e4ffxy1x4ij,94.102.51.189,21817,10.10.0.128,53,udp,8168,ANY.ns1.sahyadripower.example,ANY,NOERROR,218.89.49.192,F
2020-02-26 05:28:19,Cjjd028w3gfnpj95c,114.117.81.36,35217,10.20.0.31,53,udp,26338,hlywx1v9h21z.top,AAAA,REFUSED,-,T
2020-02-26 07:57:40,Cbo80s0nrbpbfidqu,177.111.128.71,45323,10.20.0.68,53,tcp,34364,d9nb3jrelj.xyz,A,NXDOMAIN,198.193.158.171,F
2020-02-26 09:59:51,Cg9va85hm9zn0pe.c,94.154.134.216,36750,10.20.0.36,53,udp,23544,xcce0la0pid1y.top,AAAA,NXDOMAIN,47.193.81.136,F
2020-02-26 10:39:30,Chfb2yy7wkjnqctsm,140.181.171.220,30480,10.30.0.125,53,udp,5830,ANY.ns1.sahyadripower.example,ANY,NOERROR,53.183.245.121,F
2020-02-26 17:04:12,C8wsob6474ej0q757,125.91.68.34,43026,10.10.0.82,53,udp,11168,kb4njuyet3.top,MX,NOERROR,75.46.239.194,F
2020-02-26 20:43:51,Cdp6f762vefu.xyz,192.39.211.214,21396,10.10.0.5,53,udp,53283,update.microsoft.com,A,NOERROR,59.89.146.1,F
2020-02-26 20:51:05,C8qobkbcsoqa.top,88.137.156.216,40799,10.10.0.86,53,udp,47272,ANY.mail.sahyadripower.example,ANY,NOERROR,7.151.47.3,F
2020-02-26 20:51:57,Ces7hfrjkmk6xe.cl,115.233.171.246,57075,10.10.0.82,53,udp,9354,netbanking.sahyadripower.example,A,REFUSED,-,T
2020-02-26 23:41:48,Cyrcorsw4ofpmbc0g,91.101.0.177,23579,10.20.0.40,53,udp,6846,ns1.sahyadripower.example,A,NOERROR,125.0.61.102,F
2020-02-27 02:51:29,C010m072tuicenaw.,208.176.204.86,52310,10.20.0.127,53,udp,10209,update.microsoft.com,AAAA,NOERROR,37.135.59.100,F
2020-02-27 04:14:29,C5a6dxr135lo3268x,4.2.203.143,28257,10.20.0.20,53,udp,59916,7lvuhsl1hv1mq.top,MX,REFUSED,-,T
2020-02-27 06:15:49,Czvs0j0pnfrpnji95,46.207.183.250,61873,10.20.0.94,53,udp,50222,update.microsoft.com,TXT,NOERROR,156.35.235.40,F
2020-02-27 08:44:58,Cko42a42fu5s6kwgo,107.177.228.105,44532,10.30.0.95,53,udp,63750,netbanking.sahyadripower.example,A,NOERROR,18.34.209.228,F
2020-02-27 09:23:28,C7ojen0860tnrn5.x,157.106.80.47,41437,10.10.0.70,53,udp,33089,ANY.mail.sahyadripower.example,ANY,REFUSED,-,T
2020-02-27 11:30:01,Cy51e9m586p3jy.cl,54.5.28.251,60990,10.10.0.69,53,tcp,49191,nsy8pruux7eqsz.info,A,NOERROR,215.180.205.63,F
2020-02-27 14:41:08,Cjnn5l7dn1gif7j3o,97.34.38.57,61760,10.10.0.21,53,tcp,43102,ANY.sahyadripower.example,ANY,NOERROR,142.139.9.151,F
2020-02-27 15:43:20,C910uazx8021ymxh9,203.98.252.116,13156,10.20.0.26,53,udp,42515,ns1.sahyadripower.example,TXT,NOERROR,3.42.106.20,F
2020-02-28 02:58:32,Cogbj9lieujvr1i.t,151.246.172.232,48803,10.20.0.100,53,udp,52547,qiwkg59o3zwmbh1.xyz,A,NXDOMAIN,214.127.61.162,F
2020-02-28 03:22:51,Ckwm8ymty5p.click,173.174.52.220,2459,10.30.0.9,53,tcp,26661,ANY.ns1.sahyadripower.example,ANY,NOERROR,96.146.246.1,F
2020-02-28 05:01:36,Ci3yycohx4yzyo0xd,129.73.142.165,2467,10.20.0.121,53,udp,11115,ANY.mail.sahyadripower.example,ANY,NOERROR,113.178.198.106,F
2020-02-28 12:02:34,C82emo5rj4xwzyr.t,3.19.102.1,45811,10.30.0.54,53,udp,64654,ANY.mail.sahyadripower.example,ANY,NOERROR,127.132.116.15,F
2020-02-28 15:11:34,Ca1c1m18eogsy0npf,21.5.227.149,15578,10.20.0.40,53,udp,7928,2bvfrde9509o.top,TXT,NOERROR,159.203.195.42,F
2020-02-28 16:38:49,Ckktnrp7yq7.top,182.56.58.193,18354,10.10.0.54,53,tcp,42951,q1t799poke.xyz,TXT,NXDOMAIN,111.95.138.109,F
2020-02-28 20:22:38,C53ph40r5jhnhkb.x,102.215.111.22,13848,10.20.0.100,53,tcp,51838,vysg12lwdqo5.info,AAAA,NOERROR,133.151.89.95,F
2020-02-28 22:13:09,Cfugdpxpiynyd26zf,128.73.74.103,57429,10.30.0.88,53,udp,51191,ANY.mail.sahyadripower.example,ANY,NOERROR,2.72.242.62,F
2020-02-28 23:41:53,Cc4v41yvub5uaz0yq,150.65.53.75,60740,10.30.0.104,53,udp,62825,xasvh6i5wpc70.click,AAAA,NOERROR,216.171.25.3,F
2020-02-29 00:52:24,Cw3s9ftgt7nknz30p,90.179.18.180,61096,10.30.0.55,53,tcp,62675,ANY.ns1.sahyadripower.example,ANY,NOERROR,172.171.232.223,F
2020-02-29 03:59:52,Cpwehk0urv0wu45sb,189.119.224.71,25453,10.30.0.24,53,tcp,28342,5f6p8hrhtvapmn2h7.click,MX,NXDOMAIN,130.68.38.60,F
2020-02-29 04:33:28,Csecb5mlc1o6.top,20.20.68.143,45057,10.30.0.45,53,udp,30535,ggyb3rixpz05q7ef.info,AAAA,REFUSED,-,T
2020-02-29 10:06:57,Ccdnqr2ausp59.cli,36.110.29.67,24764,10.30.0.42,53,udp,18515,ANY.sahyadripower.example,ANY,NOERROR,130.150.167.100,F
2020-02-29 12:13:37,Ctx7t39yo1n.click,189.164.239.63,56853,10.10.0.103,53,udp,12731,smrb67i2pi07ql.xyz,AAAA,NOERROR,30.254.131.223,F
2020-02-29 15:00:20,Cxdhxj1patqc91eig,140.232.198.152,39886,10.20.0.52,53,udp,38664,rwd7dal9n8cw1rj.info,MX,REFUSED,-,T
2020-02-29 15:32:28,Cfmqb5poadmfbz2l.,49.61.176.131,16680,10.20.0.7,53,udp,15971,i4y4b4b5ziagf.info,AAAA,REFUSED,-,T
2020-02-29 15:46:52,C2iqyvfxvqkld0wbl,183.211.45.2,17238,10.20.0.132,53,udp,5856,sahyadripower.example,TXT,REFUSED,-,T
2020-02-29 19:18:35,Cq41tqsj8hc1tfz1z,17.227.60.173,6998,10.20.0.94,53,udp,29603,ANY.sahyadripower.example,ANY,NOERROR,190.3.91.185,F
2020-02-29 23:40:38,C09p6sjgk77pvhatu,190.151.211.239,35396,10.10.0.82,53,udp,6967,ANY.mail.sahyadripower.example,ANY,REFUSED,-,T
2020-03-01 00:22:12,C6c0isuqs78gur80f,120.236.236.240,41125,10.10.0.20,53,udp,17221,google.com,MX,NOERROR,195.180.33.235,F
2020-03-01 02:24:07,C76qy72bbdaql.inf,51.116.7.251,47857,10.10.0.101,53,tcp,4370,wv5z6mnid6fyqwzd8x.click,A,NOERROR,27.1.68.4,F
2020-03-01 05:28:43,C3crwrw5t5gp3yn.t,58.186.157.145,29798,10.10.0.97,53,tcp,48109,fusbicpopn.info,AAAA,NXDOMAIN,155.146.240.207,F
2020-03-01 06:24:18,Cxnagtheii12unm1y,15.177.64.63,6496,10.10.0.73,53,tcp,40156,ANY.ns1.sahyadripower.example,ANY,NOERROR,181.86.143.4,F
2020-03-01 18:04:05,Cbppk8krejcanfl.t,102.112.157.233,31531,10.20.0.45,53,udp,63009,zsnp66j62p1.info,AAAA,NXDOMAIN,89.61.86.36,F
2020-03-01 18:09:56,Cg6oknma4nllmm.cl,128.201.144.24,8749,10.20.0.135,53,tcp,22736,ANY.mail.sahyadripower.example,ANY,NOERROR,159.24.156.173,F
2020-03-01 18:16:35,C0qbfi921vp1raf5q,55.74.49.183,21967,10.30.0.53,53,udp,48731,8phoqg4ritcb.info,TXT,NOERROR,126.216.119.228,F
2020-03-01 20:47:20,Cgdvgzmjt3xdfh3a8,63.237.163.51,28026,10.30.0.52,53,tcp,42356,ns1.sahyadripower.example,TXT,NOERROR,207.207.106.192,F
2020-03-01 21:02:14,Cdq6ehhrbhtb32yx.,179.198.49.155,38337,10.20.0.33,53,udp,46299,urgtf2e1j4.click,A,NXDOMAIN,189.38.54.135,F
2020-03-02 04:20:34,Cidnbvvj8wny.clic,93.184.31.75,10698,10.20.0.59,53,udp,12704,ANY.sahyadripower.example,ANY,REFUSED,-,T
2020-03-02 04:24:46,Chu4sjhew031fms.c,209.68.25.128,41607,10.20.0.124,53,udp,12065,ANY.mail.sahyadripower.example,ANY,REFUSED,-,T
2020-03-02 07:01:09,Cff6zexjhrzfi0x8w,76.14.60.196,35187,10.10.0.38,53,udp,44613,lv7o7uybczhoi.top,MX,NOERROR,138.128.182.43,F
2020-03-02 07:24:37,C48pbp244128.xyz,157.157.242.223,17017,10.10.0.107,53,tcp,42515,5w35pvjvk20a94dl.top,A,NXDOMAIN,63.175.82.72,F
2020-03-02 10:13:51,Cenq4rmzjzoxxkq6s,154.204.107.107,64017,10.30.0.110,53,tcp,10842,4hr2vpnn2q75i9uxth.info,AAAA,REFUSED,-,T
2020-03-02 13:05:02,C8h24265bl2f8und.,18.164.19.95,52768,10.30.0.95,53,udp,3230,yfylsut84lrt1g.top,AAAA,NOERROR,4.203.251.240,F
2020-03-02 14:40:44,C01nr0x53avshke17,97.68.97.240,5180,10.20.0.114,53,udp,34468,xwlopz0lbpkx0rg.xyz,A,NXDOMAIN,191.101.3.30,F
2020-03-02 15:33:41,Cm924iylyjva.clic,100.154.231.62,63836,10.20.0.123,53,tcp,7096,ANY.ns1.sahyadripower.example,ANY,NOERROR,29.172.61.251,F
2020-03-02 21:01:48,C010di8f5xr9.info,6.124.147.215,25194,10.10.0.66,53,udp,28546,ANY.sahyadripower.example,ANY,REFUSED,-,T
2020-03-02 23:00:19,Ciqgmiuutcieizrer,222.71.186.38,9911,10.20.0.109,53,udp,32334,mail.sahyadripower.example,A,REFUSED,-,T
2020-03-03 03:57:32,Cbg5kqxj5meg05lce,23.201.185.84,35782,10.30.0.131,53,udp,3029,ANY.mail.sahyadripower.example,ANY,NOERROR,52.40.187.189,F
2020-03-03 06:09:39,Cq0a7nazttt52nr.i,70.110.142.169,64025,10.20.0.103,53,udp,9272,m8iz9tnmvzkbs56.click,A,NXDOMAIN,45.17.29.225,F
2020-03-03 06:24:57,Cuueagskf7uws.xyz,21.151.225.129,42193,10.20.0.28,53,tcp,25582,xqvim9ztp2ypzs0ux3.top,TXT,NXDOMAIN,24.252.64.190,F
2020-03-03 08:16:59,Cfhiy6evnkmx3.inf,169.246.39.0,25320,10.20.0.27,53,udp,40450,mail.sahyadripower.example,AAAA,REFUSED,-,T
2020-03-03 09:17:29,C0xz6dkobjy3gyp.x,107.130.47.21,36852,10.20.0.55,53,tcp,7553,ANY.mail.sahyadripower.example,ANY,NOERROR,112.187.134.162,F
2020-03-03 15:29:38,Csc7us0ojd44lyop0,152.232.56.98,55936,10.20.0.90,53,udp,45289,ANY.ns1.sahyadripower.example,ANY,REFUSED,-,T
2020-03-03 15:49:32,Clrokyi6tqrsz66tx,164.69.98.212,25083,10.10.0.7,53,tcp,48146,netbanking.sahyadripower.example,MX,NOERROR,36.73.126.42,F
2020-03-03 16:54:11,Cyt8utqpj9xeyfq.c,22.109.198.251,59688,10.10.0.20,53,tcp,24134,ANY.ns1.sahyadripower.example,ANY,NOERROR,25.226.177.59,F
2020-03-03 17:21:05,C4kim12dgjie3qsek,151.244.255.33,5391,10.10.0.4,53,udp,44996,qn7jgvhcgyybz.xyz,A,NOERROR,189.63.60.130,F
2020-03-03 17:52:07,Craen75808t.top,22.219.29.133,24348,10.30.0.58,53,tcp,44509,netbanking.sahyadripower.example,A,NOERROR,34.117.240.31,F
2020-03-03 18:27:14,Cjy20cg06lxmsdkqh,90.175.243.222,43299,10.30.0.82,53,tcp,56290,mail.sahyadripower.example,A,NOERROR,121.128.129.139,F
2020-03-03 20:26:20,C9710aj8vvzfcc.cl,87.70.79.229,30203,10.10.0.66,53,udp,34154,update.microsoft.com,AAAA,NOERROR,147.229.165.148,F
2020-03-03 21:19:24,Cx0t1h2bdk0it0ba.,201.84.144.11,2195,10.10.0.95,53,tcp,36654,ANY.mail.sahyadripower.example,ANY,NOERROR,201.195.185.13,F
2020-03-03 21:41:43,Ck8cdlrw6au.xyz,76.24.62.59,28614,10.30.0.87,53,udp,60913,4fhmh74a828x72gcte.info,AAAA,REFUSED,-,T
2020-03-03 22:10:49,Co4oeakj5md08te0h,195.90.116.30,59606,10.10.0.58,53,udp,32256,netbanking.sahyadripower.example,TXT,NOERROR,125.173.214.107,F
2020-03-04 00:55:19,Ctu1g9hf4mcm7.cli,23.127.163.108,51256,10.20.0.60,53,udp,62883,ANY.mail.sahyadripower.example,ANY,NOERROR,51.241.51.50,F
2020-03-04 01:36:12,Cu49n31yf1nr.xyz,109.143.38.209,10741,10.20.0.92,53,tcp,31851,rmifpfy9h1saq.info,MX,NXDOMAIN,1.109.114.79,F
2020-03-04 04:46:20,Cjmvzz8gliu3ggvb8,185.164.200.92,10704,10.30.0.2,53,udp,9122,update.microsoft.com,TXT,NOERROR,171.6.35.225,F
2020-03-04 04:56:03,Cnnezkbbmqf8oe.cl,104.111.80.63,29429,10.10.0.41,53,udp,59259,ttzgvhnaqpou9k.top,A,NOERROR,24.6.50.241,F
2020-03-04 04:56:30,Cfkw62wi61yhfdw36,27.113.235.128,20458,10.30.0.86,53,udp,57593,fo75x9obf9k.xyz,A,NXDOMAIN,198.41.185.195,F
2020-03-04 07:18:11,Ch2evnc9pcs.click,213.79.150.172,13095,10.20.0.129,53,tcp,40391,lgo60xolwypc.xyz,AAAA,NOERROR,30.7.188.146,F
2020-03-04 08:27:10,Cehf3fyu4o5wd2x.c,42.68.242.5,28712,10.30.0.29,53,udp,32234,google.com,A,NOERROR,191.116.21.140,F
2020-03-04 09:27:01,Ce6p1ehjljl.click,27.154.220.142,38892,10.10.0.26,53,udp,28531,ANY.mail.sahyadripower.example,ANY,NOERROR,166.179.123.169,F
2020-03-04 09:37:19,Cybp0iy3ylqf.clic,205.50.153.189,48549,10.10.0.120,53,udp,21586,68tyu7a1mtfe.info,AAAA,NXDOMAIN,210.239.73.207,F
2020-03-04 11:53:05,Ce4p82y0i3yibztc5,106.23.127.6,40240,10.10.0.2,53,tcp,40638,tcm77nmxcs5z9.info,MX,NOERROR,109.141.193.203,F
2020-03-04 15:34:55,Cvbahlquripoyd0n3,197.246.245.18,5850,10.30.0.123,53,tcp,49311,ns1.sahyadripower.example,TXT,NOERROR,213.96.132.176,F
2020-03-04 16:06:45,Cqip5dd591r54tlhn,39.61.60.240,12350,10.10.0.32,53,tcp,6165,b7kq5i45ofgi8h47n8.top,A,NXDOMAIN,99.74.131.69,F
2020-03-04 20:28:48,Cypku5tv36ffqvlp.,172.32.52.114,55556,10.30.0.25,53,tcp,5949,ANY.mail.sahyadripower.example,ANY,NOERROR,53.63.62.126,F
2020-03-04 20:43:09,Ci1h3dlg6so.xyz,111.249.111.175,33141,10.20.0.11,53,udp,45914,hmjh7ommysa.top,TXT,NXDOMAIN,190.19.20.106,F
2020-03-04 21:22:35,C00i1pe9gwjz2wp.i,123.155.105.106,36973,10.20.0.60,53,udp,14415,sahyadripower.example,TXT,NOERROR,88.33.60.183,F
2020-03-04 21:38:54,Cbxg0xu62am1k4.cl,10.160.192.117,30065,10.30.0.7,53,tcp,16551,x83umrdcjuk42cjony.info,AAAA,NXDOMAIN,13.214.79.51,F
2020-03-04 22:42:41,Cbml4gf3o9j4zpihl,141.116.106.172,39965,10.30.0.91,53,tcp,43058,ANY.ns1.sahyadripower.example,ANY,REFUSED,-,T
2020-03-05 04:32:18,Cqrxrvaibkj.click,45.160.38.216,47911,10.10.0.118,53,tcp,39175,ioxndac1tlyirt.info,AAAA,REFUSED,-,T
2020-03-05 05:58:19,Cb5sczu508j8jfs3.,112.29.168.111,27481,10.20.0.25,53,udp,63465,vz7ns3d1jtynhmn.xyz,TXT,REFUSED,-,T
2020-03-05 06:52:23,Cvjrvhjupmge918f.,92.202.208.178,33129,10.30.0.131,53,tcp,35190,ANY.mail.sahyadripower.example,ANY,NOERROR,88.14.4.143,F
