timestamp,rule_id,attack,severity,src_ip,src_port,dest_ip,dest_port,host,request,action,segment
2020-11-27 14:54:59,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,157.212.64.87,9115,10.30.0.56,443,SPG-PLC-323,/admin/../../etc/passwd,alerted,Segment C
2020-11-27 20:28:44,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,189.9.65.128,2509,10.30.0.58,80,SPG-EMS-325,/index.php?id=1'+OR+'1'='1,alerted,Segment C
2020-11-27 21:01:41,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,33.155.98.39,55076,10.20.0.44,80,SPG-ENG-177,/actuator/env,blocked,Segment B
2020-11-28 14:50:45,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,53.77.206.116,10709,10.10.0.33,80,SPG-DNS-032,/index.php?id=1'+OR+'1'='1,alerted,Segment A
2020-11-29 22:45:05,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,125.153.29.112,4952,10.30.0.8,443,SPG-PLC-275,/index.php?id=1'+OR+'1'='1,alerted,Segment C
2020-12-01 19:20:29,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,87.241.30.88,25337,10.20.0.68,8443,SPG-ENG-201,/wp-login.php,alerted,Segment B
2020-12-03 03:55:04,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,102.135.67.30,22927,10.20.0.34,80,SPG-HMI-167,/admin/../../etc/passwd,alerted,Segment B
2020-12-04 08:54:36,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,110.198.8.116,43805,10.10.0.106,8080,SPG-WEB-105,/actuator/env,alerted,Segment A
2020-12-04 12:59:41,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,176.126.44.144,50113,10.10.0.29,80,SPG-DNS-028,/wp-login.php,alerted,Segment A
2020-12-05 01:29:25,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,99.142.121.45,38617,10.10.0.69,8443,SPG-DNS-068,/admin/../../etc/passwd,alerted,Segment A
2020-12-05 22:08:03,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,180.178.214.202,33460,10.30.0.126,80,SPG-EMS-393,/admin/../../etc/passwd,alerted,Segment C
2020-12-07 03:44:59,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,4.192.62.7,38572,10.20.0.43,8080,SPG-HIS-176,/index.php?id=1'+OR+'1'='1,alerted,Segment B
2020-12-07 16:29:14,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,131.127.199.236,64384,10.30.0.23,8443,SPG-RTU-290,/index.php?id=1'+OR+'1'='1,blocked,Segment C
2020-12-08 05:44:40,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,190.201.178.98,47452,10.20.0.126,443,SPG-HMI-259,/wp-login.php,alerted,Segment B
2020-12-08 05:54:41,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,46.103.100.23,27393,10.30.0.122,80,SPG-EMS-389,/index.php?id=1'+OR+'1'='1,alerted,Segment C
2020-12-08 10:37:28,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,9.226.194.151,37325,10.20.0.63,443,SPG-HIS-196,/admin/../../etc/passwd,blocked,Segment B
2020-12-08 17:40:19,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,193.29.230.29,47020,10.20.0.36,8080,SPG-ENG-169,/admin/../../etc/passwd,blocked,Segment B
2020-12-09 22:15:12,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,54.84.100.250,23553,10.20.0.114,80,SPG-HMI-247,/wp-login.php,alerted,Segment B
2020-12-10 12:06:08,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,53.84.60.129,5111,10.10.0.63,443,SPG-PRX-062,/wp-login.php,alerted,Segment A
2020-12-11 15:50:39,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,67.37.93.59,43019,10.10.0.104,8080,SPG-FTP-103,/actuator/env,blocked,Segment A
2020-12-12 00:56:03,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,167.164.140.10,63325,10.30.0.2,8080,SPG-EMS-269,/actuator/env,alerted,Segment C
2020-12-12 09:32:15,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,120.195.140.60,52924,10.10.0.112,8443,SPG-FTP-111,/actuator/env,blocked,Segment A
2020-12-13 04:15:48,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,221.187.193.181,45493,10.10.0.38,8080,SPG-WEB-037,/wp-login.php,blocked,Segment A
2020-12-13 05:04:24,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,217.129.121.205,2607,10.20.0.56,443,SPG-ENG-189,/admin/../../etc/passwd,alerted,Segment B
2020-12-13 16:35:44,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,47.219.97.9,4384,10.10.0.47,8080,SPG-PRX-046,/actuator/env,blocked,Segment A
2020-12-14 03:21:38,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,124.239.13.116,12942,10.10.0.116,8080,SPG-FTP-115,/index.php?id=1'+OR+'1'='1,alerted,Segment A
2020-12-15 10:59:14,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,170.85.59.178,20467,10.30.0.41,80,SPG-SUB-308,/wp-login.php,blocked,Segment C
2020-12-16 23:06:01,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,94.204.59.92,43335,10.10.0.41,80,SPG-DNS-040,/wp-login.php,alerted,Segment A
2020-12-17 00:25:10,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,129.18.210.134,3076,10.10.0.65,8443,SPG-DNS-064,/actuator/env,alerted,Segment A
2020-12-17 01:04:10,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,114.245.17.190,17570,10.30.0.61,80,SPG-SUB-328,/index.php?id=1'+OR+'1'='1,alerted,Segment C
2020-12-17 15:21:55,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,208.22.236.175,14454,10.20.0.112,80,SPG-ENG-245,/admin/../../etc/passwd,alerted,Segment B
2020-12-18 16:56:20,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,74.143.154.133,11057,10.10.0.120,80,SPG-FTP-119,/actuator/env,alerted,Segment A
2020-12-18 21:00:32,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,95.199.196.79,7193,10.30.0.77,8080,SPG-SUB-344,/index.php?id=1'+OR+'1'='1,alerted,Segment C
2020-12-21 06:46:38,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,140.134.31.53,47343,10.30.0.82,80,SPG-EMS-349,/wp-login.php,alerted,Segment C
2020-12-22 08:55:14,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,92.168.255.162,29109,10.10.0.75,80,SPG-PRX-074,/index.php?id=1'+OR+'1'='1,blocked,Segment A
2020-12-22 15:50:11,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,10.115.102.39,64476,10.30.0.122,443,SPG-EMS-389,/wp-login.php,alerted,Segment C
2020-12-23 05:20:02,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,9.114.107.76,56661,10.20.0.100,8443,SPG-ENG-233,/wp-login.php,alerted,Segment B
2020-12-23 07:52:05,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,97.157.184.229,64988,10.20.0.60,8443,SPG-ENG-193,/index.php?id=1'+OR+'1'='1,blocked,Segment B
2020-12-24 10:03:11,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,82.157.16.171,3596,10.10.0.125,8443,SPG-DNS-124,/admin/../../etc/passwd,alerted,Segment A
2020-12-24 16:18:22,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,199.219.72.118,15743,10.30.0.19,80,SPG-RTU-286,/wp-login.php,alerted,Segment C
2020-12-25 02:12:01,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,173.154.141.85,45109,10.30.0.47,8443,SPG-RTU-314,/index.php?id=1'+OR+'1'='1,blocked,Segment C
2020-12-25 18:14:27,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,111.233.126.136,15357,10.30.0.114,80,SPG-EMS-381,/actuator/env,alerted,Segment C
2020-12-25 21:38:41,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,15.251.243.244,5326,10.10.0.131,8443,SPG-PRX-130,/admin/../../etc/passwd,alerted,Segment A
2020-12-26 08:17:19,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,199.49.227.127,14107,10.10.0.122,8443,SPG-WEB-121,/admin/../../etc/passwd,blocked,Segment A
2020-12-27 06:51:29,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,41.197.220.101,5928,10.20.0.32,8443,SPG-ENG-165,/actuator/env,alerted,Segment B
2020-12-27 07:43:50,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,154.10.124.56,17445,10.20.0.84,8080,SPG-ENG-217,/index.php?id=1'+OR+'1'='1,blocked,Segment B
2020-12-27 17:28:05,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,208.127.25.181,61452,10.20.0.60,8080,SPG-ENG-193,/actuator/env,blocked,Segment B
2020-12-27 17:51:28,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,4.83.88.71,27701,10.20.0.88,8080,SPG-ENG-221,/wp-login.php,blocked,Segment B
2020-12-27 19:46:38,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,33.255.164.95,35003,10.10.0.22,80,SPG-WEB-021,/admin/../../etc/passwd,alerted,Segment A
2020-12-29 17:09:54,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,155.191.111.63,22244,10.20.0.84,8080,SPG-ENG-217,/actuator/env,alerted,Segment B
2020-12-31 06:00:13,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,133.238.42.2,24137,10.10.0.58,8443,SPG-WEB-057,/wp-login.php,alerted,Segment A
2020-12-31 10:33:07,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,221.0.163.135,55270,10.10.0.111,443,SPG-PRX-110,/actuator/env,blocked,Segment A
2020-12-31 10:36:21,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,92.111.94.247,45052,10.30.0.104,443,SPG-PLC-371,/wp-login.php,blocked,Segment C
2020-12-31 20:35:49,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,62.248.185.94,39212,10.30.0.31,8443,SPG-RTU-298,/wp-login.php,alerted,Segment C
2020-12-31 23:20:03,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,143.221.99.161,42453,10.30.0.6,80,SPG-EMS-273,/index.php?id=1'+OR+'1'='1,blocked,Segment C
2021-01-02 21:23:43,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,93.214.96.77,16991,10.30.0.95,80,SPG-RTU-362,/admin/../../etc/passwd,alerted,Segment C
2021-01-03 08:20:03,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,68.73.53.108,35689,10.20.0.50,443,SPG-HMI-183,/wp-login.php,alerted,Segment B
2021-01-04 17:22:12,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,35.134.151.60,49695,10.30.0.58,8080,SPG-EMS-325,/index.php?id=1'+OR+'1'='1,blocked,Segment C
2021-01-04 23:36:27,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,46.152.82.173,1777,10.10.0.77,8443,SPG-DNS-076,/wp-login.php,alerted,Segment A
2021-01-06 05:14:49,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,163.154.72.183,61558,10.10.0.66,80,SPG-WEB-065,/admin/../../etc/passwd,blocked,Segment A
2021-01-08 05:38:41,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,114.31.181.71,46728,10.30.0.115,8443,SPG-RTU-382,/index.php?id=1'+OR+'1'='1,blocked,Segment C
2021-01-08 13:13:34,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,202.180.25.127,11154,10.10.0.124,443,SPG-FTP-123,/actuator/env,alerted,Segment A
2021-01-08 14:42:03,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,43.19.42.170,48902,10.10.0.22,443,SPG-WEB-021,/actuator/env,alerted,Segment A
2021-01-09 14:10:42,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,118.4.71.7,22335,10.30.0.76,8443,SPG-PLC-343,/admin/../../etc/passwd,blocked,Segment C
2021-01-10 17:48:24,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,166.79.166.168,4979,10.10.0.24,8080,SPG-FTP-023,/index.php?id=1'+OR+'1'='1,alerted,Segment A
2021-01-12 11:02:52,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,155.250.26.213,7141,10.20.0.7,80,SPG-HIS-140,/index.php?id=1'+OR+'1'='1,alerted,Segment B
2021-01-12 21:20:04,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,144.26.42.152,55498,10.20.0.50,443,SPG-HMI-183,/wp-login.php,alerted,Segment B
2021-01-13 03:22:28,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,70.51.16.252,16695,10.10.0.62,443,SPG-WEB-061,/index.php?id=1'+OR+'1'='1,blocked,Segment A
2021-01-13 11:22:36,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,74.115.88.148,55771,10.10.0.32,8080,SPG-FTP-031,/actuator/env,blocked,Segment A
2021-01-13 22:49:46,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,64.94.150.118,29760,10.10.0.102,80,SPG-WEB-101,/index.php?id=1'+OR+'1'='1,alerted,Segment A
2021-01-14 03:53:22,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,83.31.193.193,61028,10.30.0.118,8443,SPG-EMS-385,/wp-login.php,alerted,Segment C
2021-01-14 10:05:04,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,57.75.3.178,63584,10.20.0.68,8443,SPG-ENG-201,/actuator/env,alerted,Segment B
2021-01-15 11:50:01,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,38.217.47.135,19904,10.30.0.114,8443,SPG-EMS-381,/wp-login.php,alerted,Segment C
2021-01-15 18:57:20,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,98.152.31.74,22806,10.20.0.112,443,SPG-ENG-245,/actuator/env,blocked,Segment B
2021-01-16 05:24:47,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,142.233.98.59,4668,10.20.0.63,443,SPG-HIS-196,/actuator/env,blocked,Segment B
2021-01-16 09:23:18,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,59.103.57.79,6055,10.30.0.107,80,SPG-RTU-374,/admin/../../etc/passwd,alerted,Segment C
2021-01-16 16:53:31,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,81.52.192.158,35663,10.10.0.69,8443,SPG-DNS-068,/admin/../../etc/passwd,alerted,Segment A
2021-01-16 19:30:02,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,211.145.23.204,7527,10.10.0.44,443,SPG-FTP-043,/wp-login.php,alerted,Segment A
2021-01-16 23:37:04,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,164.124.125.116,32302,10.10.0.95,8443,SPG-PRX-094,/admin/../../etc/passwd,alerted,Segment A
2021-01-19 13:16:57,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,223.5.247.233,39491,10.10.0.44,8080,SPG-FTP-043,/admin/../../etc/passwd,alerted,Segment A
2021-01-20 09:36:33,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,32.183.126.24,46590,10.10.0.100,443,SPG-FTP-099,/index.php?id=1'+OR+'1'='1,alerted,Segment A
2021-01-21 11:03:54,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,181.157.53.59,8626,10.20.0.60,8080,SPG-ENG-193,/admin/../../etc/passwd,blocked,Segment B
2021-01-21 14:19:51,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,220.70.216.17,40102,10.10.0.39,443,SPG-PRX-038,/wp-login.php,blocked,Segment A
2021-01-21 23:11:33,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,112.49.36.185,6055,10.10.0.29,80,SPG-DNS-028,/actuator/env,alerted,Segment A
2021-01-22 01:03:44,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,203.73.134.9,29758,10.30.0.48,8443,SPG-PLC-315,/admin/../../etc/passwd,alerted,Segment C
2021-01-24 11:48:33,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,153.164.76.175,57374,10.20.0.52,443,SPG-ENG-185,/index.php?id=1'+OR+'1'='1,alerted,Segment B
2021-01-24 19:19:24,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,28.14.158.162,59820,10.30.0.80,443,SPG-PLC-347,/index.php?id=1'+OR+'1'='1,blocked,Segment C
2021-01-25 05:51:27,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,130.76.186.66,60834,10.10.0.9,443,SPG-DNS-008,/admin/../../etc/passwd,alerted,Segment A
2021-01-25 13:43:24,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,213.56.19.219,17264,10.30.0.114,80,SPG-EMS-381,/wp-login.php,alerted,Segment C
2021-01-25 18:14:22,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,82.122.138.186,26869,10.30.0.102,8080,SPG-EMS-369,/actuator/env,blocked,Segment C
2021-01-26 07:46:50,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,84.100.32.201,31656,10.30.0.85,8443,SPG-SUB-352,/actuator/env,blocked,Segment C
2021-01-26 09:53:13,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,23.71.42.107,8050,10.10.0.99,443,SPG-PRX-098,/index.php?id=1'+OR+'1'='1,alerted,Segment A
2021-01-26 12:55:00,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,129.148.141.182,37892,10.20.0.60,8443,SPG-ENG-193,/index.php?id=1'+OR+'1'='1,alerted,Segment B
2021-01-26 20:42:49,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,67.77.226.153,52857,10.30.0.127,8080,SPG-RTU-394,/admin/../../etc/passwd,alerted,Segment C
2021-01-27 16:26:13,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,109.213.228.146,26002,10.10.0.78,8443,SPG-WEB-077,/wp-login.php,alerted,Segment A
2021-01-27 18:34:36,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,145.253.54.34,60877,10.10.0.113,8443,SPG-DNS-112,/actuator/env,blocked,Segment A
2021-01-27 19:18:56,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,113.226.168.25,37484,10.10.0.114,443,SPG-WEB-113,/actuator/env,alerted,Segment A
2021-01-28 02:38:38,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,114.224.198.133,16161,10.10.0.3,443,SPG-PRX-002,/index.php?id=1'+OR+'1'='1,alerted,Segment A
2021-01-28 13:11:14,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,30.199.247.148,46591,10.20.0.90,443,SPG-HMI-223,/wp-login.php,alerted,Segment B
2021-01-28 14:22:51,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,46.144.162.187,37151,10.30.0.13,80,SPG-SUB-280,/index.php?id=1'+OR+'1'='1,alerted,Segment C
2021-01-29 23:29:49,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,52.136.42.43,47406,10.10.0.95,443,SPG-PRX-094,/wp-login.php,alerted,Segment A
2021-01-30 09:20:19,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,74.106.255.114,49263,10.20.0.12,443,SPG-ENG-145,/index.php?id=1'+OR+'1'='1,blocked,Segment B
2021-01-31 21:41:37,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,17.114.60.179,9750,10.30.0.125,80,SPG-SUB-392,/index.php?id=1'+OR+'1'='1,alerted,Segment C
2021-02-01 01:48:12,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,93.165.72.137,7640,10.10.0.47,8080,SPG-PRX-046,/actuator/env,blocked,Segment A
2021-02-01 02:03:54,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,48.170.77.195,8747,10.30.0.128,80,SPG-PLC-395,/admin/../../etc/passwd,blocked,Segment C
2021-02-01 05:42:52,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,101.58.231.109,10572,10.30.0.103,80,SPG-RTU-370,/wp-login.php,alerted,Segment C
2021-02-01 18:50:37,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,34.115.8.34,34135,10.10.0.59,8080,SPG-PRX-058,/wp-login.php,alerted,Segment A
2021-02-02 01:09:56,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,149.121.76.121,13553,10.10.0.40,8080,SPG-FTP-039,/wp-login.php,blocked,Segment A
2021-02-02 14:16:52,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,190.245.77.59,48409,10.10.0.113,8080,SPG-DNS-112,/actuator/env,alerted,Segment A
2021-02-02 15:12:02,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,191.31.196.116,13369,10.20.0.114,443,SPG-HMI-247,/actuator/env,alerted,Segment B
2021-02-04 19:37:57,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,152.17.45.7,61166,10.20.0.108,8443,SPG-ENG-241,/actuator/env,alerted,Segment B
2021-02-06 00:40:43,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,54.66.252.224,45364,10.30.0.30,80,SPG-EMS-297,/wp-login.php,alerted,Segment C
2021-02-06 19:12:46,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,119.94.250.32,52698,10.30.0.85,80,SPG-SUB-352,/wp-login.php,alerted,Segment C
2021-02-07 02:19:43,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,200.245.66.39,21537,10.10.0.101,443,SPG-DNS-100,/wp-login.php,alerted,Segment A
2021-02-08 00:59:54,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,10.90.47.5,51264,10.10.0.62,443,SPG-WEB-061,/actuator/env,alerted,Segment A
2021-02-08 14:39:16,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,38.151.22.214,23318,10.30.0.43,443,SPG-RTU-310,/actuator/env,alerted,Segment C
2021-02-09 05:18:38,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,193.62.173.166,3689,10.30.0.25,8443,SPG-SUB-292,/wp-login.php,alerted,Segment C
2021-02-09 06:03:41,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,187.84.112.30,36499,10.30.0.16,8443,SPG-PLC-283,/actuator/env,alerted,Segment C
2021-02-09 23:12:53,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,109.41.105.85,63553,10.20.0.123,443,SPG-HIS-256,/wp-login.php,alerted,Segment B
2021-02-11 19:02:27,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,97.65.225.13,23247,10.30.0.106,80,SPG-EMS-373,/index.php?id=1'+OR+'1'='1,alerted,Segment C
2021-02-12 01:14:11,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,218.21.217.218,13564,10.10.0.92,443,SPG-FTP-091,/wp-login.php,alerted,Segment A
2021-02-12 07:35:49,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,176.95.131.5,44615,10.30.0.13,8080,SPG-SUB-280,/wp-login.php,alerted,Segment C
2021-02-12 16:49:06,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,108.208.23.183,53561,10.10.0.66,8443,SPG-WEB-065,/wp-login.php,alerted,Segment A
2021-02-12 17:37:26,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,59.240.242.236,15268,10.20.0.7,8080,SPG-HIS-140,/actuator/env,alerted,Segment B
2021-02-12 20:05:34,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,63.182.92.106,35266,10.20.0.42,443,SPG-HMI-175,/admin/../../etc/passwd,alerted,Segment B
2021-02-13 08:55:31,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,4.204.81.96,47753,10.10.0.17,80,SPG-DNS-016,/wp-login.php,alerted,Segment A
2021-02-14 05:26:44,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,152.167.59.69,63128,10.30.0.86,443,SPG-EMS-353,/admin/../../etc/passwd,alerted,Segment C
2021-02-14 10:18:14,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,192.171.80.28,22669,10.30.0.43,80,SPG-RTU-310,/admin/../../etc/passwd,alerted,Segment C
2021-02-14 22:54:47,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,170.56.253.65,63780,10.10.0.95,80,SPG-PRX-094,/admin/../../etc/passwd,alerted,Segment A
2021-02-15 00:23:23,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,118.75.227.188,25611,10.30.0.19,80,SPG-RTU-286,/actuator/env,blocked,Segment C
2021-02-15 17:15:43,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,110.183.85.246,29821,10.20.0.75,80,SPG-HIS-208,/actuator/env,alerted,Segment B
2021-02-15 22:56:29,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,108.69.105.195,13287,10.20.0.104,443,SPG-ENG-237,/actuator/env,blocked,Segment B
2021-02-16 09:39:21,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,18.175.196.225,12852,10.20.0.40,8443,SPG-ENG-173,/admin/../../etc/passwd,alerted,Segment B
2021-02-16 09:52:54,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,101.216.203.252,32151,10.10.0.106,443,SPG-WEB-105,/admin/../../etc/passwd,blocked,Segment A
2021-02-17 11:45:37,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,199.167.131.44,62550,10.30.0.18,8080,SPG-EMS-285,/admin/../../etc/passwd,blocked,Segment C
