timestamp,event_id,computer,user,logon_type,src_ip,process,status,privileges,event_desc
2020-12-05 16:17:15,4634,SPG-RTU-318,zara.bhakta,10,10.20.1.50,C:\Program Files\App\app.exe,,,Logoff
2020-12-06 17:54:56,4625,SPG-SUB-324,svc_backup,10,139.167.106.121,,0xC000006D,,Logon failure
2020-12-06 17:55:42,4624,SPG-SUB-324,neysa.manda,10,139.167.106.121,,,,Logon success
2020-12-06 18:01:45,4625,SPG-AD-146,Administrator,10,35.9.31.88,,0xC000006D,,Logon failure
2020-12-06 18:02:21,4624,SPG-AD-146,pari.kadakia,10,35.9.31.88,,,,Logon success
2020-12-07 09:54:59,4688,SPG-DNS-096,manjari.solanki,3,10.20.2.206,C:\Program Files\App\app.exe,,,Process created
2020-12-07 12:44:15,4624,SPG-HIS-252,oorja.sha,3,10.20.0.96,C:\Windows\System32\cmd.exe,,,Logon success
2020-12-07 19:23:40,4688,SPG-AD-146,baiju.agarwal,10,10.20.1.17,C:\Windows\System32\cmd.exe,,,Process created
2020-12-08 08:32:02,4625,SPG-AD-254,nishith.manne,10,175.248.164.225,,0xC000006D,,Logon failure
2020-12-08 08:32:47,4624,SPG-AD-254,nishith.manne,10,175.248.164.225,,,,Logon success
2020-12-08 08:33:28,4672,SPG-AD-254,nishith.manne,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-12-08 10:09:19,4625,SPG-PRX-054,Administrator,10,75.69.244.159,,0xC000006D,,Logon failure
2020-12-08 10:09:55,4624,SPG-PRX-054,sahil.swaminathan,10,75.69.244.159,,,,Logon success
2020-12-08 11:00:55,1102,SPG-PRX-054,sahil.swaminathan,,,,,,Audit log cleared
2020-12-08 21:35:14,4625,SPG-HIS-168,Administrator,10,81.239.172.65,,0xC000006D,,Logon failure
2020-12-08 21:35:21,4624,SPG-HIS-168,shaan.kuruvilla,10,81.239.172.65,,,,Logon success
2020-12-09 23:43:10,4624,SPG-AD-186,stuvan.gara,10,10.20.2.123,C:\Windows\System32\powershell.exe,,,Logon success
2020-12-10 04:25:40,4625,SPG-AD-142,Administrator,10,20.212.7.69,,0xC000006D,,Logon failure
2020-12-10 04:26:55,4624,SPG-AD-142,mishti.varma,10,20.212.7.69,,,,Logon success
2020-12-10 08:52:53,4624,SPG-HIS-252,siya.kanda,10,10.20.0.238,C:\Windows\System32\cmd.exe,,,Logon success
2020-12-10 11:05:26,4624,SPG-RTU-330,ryan.tank,2,10.20.1.159,C:\Windows\System32\powershell.exe,,,Logon success
2020-12-10 16:13:42,4688,SPG-SUB-276,ahana..khatri,10,10.20.0.63,C:\Windows\System32\powershell.exe,,,Process created
2020-12-12 05:04:24,4688,SPG-SUB-360,sahil.dayal,2,10.20.1.228,C:\Program Files\App\app.exe,,,Process created
2020-12-13 07:24:24,4720,SPG-AD-242,kimaya.butala,10,10.20.2.178,C:\Windows\System32\cmd.exe,,,User account created
2020-12-14 11:14:33,4625,SPG-RTU-318,Administrator,10,91.179.135.86,,0xC000006D,,Logon failure
2020-12-14 11:15:42,4624,SPG-RTU-318,jivin.dewan,10,91.179.135.86,,,,Logon success
2020-12-14 11:19:03,4672,SPG-RTU-318,jivin.dewan,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-12-14 21:51:00,4625,SPG-PRX-030,Administrator,10,74.203.25.162,,0xC000006D,,Logon failure
2020-12-14 21:51:57,4624,SPG-PRX-030,samarth.chawla,10,74.203.25.162,,,,Logon success
2020-12-14 21:55:25,4672,SPG-PRX-030,samarth.chawla,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-12-15 19:56:41,4624,SPG-AD-142,jivika.thaker,10,10.20.3.35,C:\Program Files\App\app.exe,,,Logon success
2020-12-17 01:04:10,4624,SPG-HIS-192,ishaan.raval,3,10.20.3.110,C:\Program Files\App\app.exe,,,Logon success
2020-12-17 09:53:24,4634,SPG-HIS-216,zoya.varughese,2,10.20.0.120,C:\Windows\System32\cmd.exe,,,Logoff
2020-12-18 01:57:53,4624,SPG-AD-194,nitara.gara,2,10.20.2.231,C:\Windows\System32\cmd.exe,,,Logon success
2020-12-19 04:38:36,4625,SPG-SUB-348,svc_backup,10,204.93.130.161,,0xC000006D,,Logon failure
2020-12-19 04:38:42,4624,SPG-SUB-348,kavya.ramaswamy,10,204.93.130.161,,,,Logon success
2020-12-19 04:43:58,4672,SPG-SUB-348,kavya.ramaswamy,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-12-19 18:04:35,4625,SPG-PRX-030,ishaan.chand,10,29.21.72.120,,0xC000006D,,Logon failure
2020-12-19 18:05:47,4624,SPG-PRX-030,ishaan.chand,10,29.21.72.120,,,,Logon success
2020-12-19 19:15:39,4688,SPG-DNS-060,divit.biswas,3,10.20.3.223,C:\Windows\System32\cmd.exe,,,Process created
2020-12-19 23:45:15,4625,SPG-HIS-192,Administrator,10,47.64.171.33,,0xC000006D,,Logon failure
2020-12-19 23:46:03,4624,SPG-HIS-192,zaina.dhillon,10,47.64.171.33,,,,Logon success
2020-12-20 11:26:43,4624,SPG-AD-218,drishya.johal,10,10.20.0.241,C:\Program Files\App\app.exe,,,Logon success
2020-12-20 15:25:42,4624,SPG-AD-246,fateh.sandhu,2,10.20.3.143,C:\Windows\System32\powershell.exe,,,Logon success
2020-12-20 18:16:54,4732,SPG-HIS-216,aaina.deshpande,10,10.20.2.160,C:\Windows\System32\cmd.exe,,,Member added to group
2020-12-20 18:55:40,4720,SPG-AD-190,mahika.varughese,2,10.20.3.197,C:\Windows\System32\powershell.exe,,,User account created
2020-12-20 19:15:22,4634,SPG-SUB-336,bhavin.hayre,10,10.20.2.16,C:\Windows\System32\cmd.exe,,,Logoff
2020-12-21 06:46:38,4625,SPG-HIS-180,diya.tandon,10,140.134.31.53,,0xC000006D,,Logon failure
2020-12-21 06:46:51,4624,SPG-HIS-180,diya.tandon,10,140.134.31.53,,,,Logon success
2020-12-24 21:22:14,4625,SPG-PRX-126,vivaan.sarma,10,25.221.67.5,,0xC000006D,,Logon failure
2020-12-24 21:22:16,4624,SPG-PRX-126,vivaan.sarma,10,25.221.67.5,,,,Logon success
2020-12-24 21:25:27,4672,SPG-PRX-126,vivaan.sarma,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-12-25 11:53:23,4625,SPG-RTU-378,jayant.shetty,10,129.242.108.148,,0xC000006D,,Logon failure
2020-12-25 11:53:25,4624,SPG-RTU-378,jayant.shetty,10,129.242.108.148,,,,Logon success
2020-12-25 11:56:27,4672,SPG-RTU-378,jayant.shetty,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-12-25 21:38:41,4688,SPG-PRX-030,ishaan.toor,2,10.20.3.37,C:\Windows\System32\powershell.exe,,,Process created
2020-12-26 10:45:06,4625,SPG-RTU-318,svc_backup,10,150.119.51.5,,0xC000006D,,Logon failure
2020-12-26 10:45:06,4624,SPG-AD-250,aaina.walia,3,10.20.1.14,C:\Program Files\App\app.exe,,,Logon success
2020-12-26 10:46:20,4624,SPG-RTU-318,kashvi.lall,10,150.119.51.5,,,,Logon success
2020-12-26 10:50:13,4672,SPG-RTU-318,kashvi.lall,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2020-12-27 06:51:29,4625,SPG-DNS-036,Administrator,10,41.197.220.101,,0xC000006D,,Logon failure
2020-12-27 06:52:02,4624,SPG-DNS-036,drishya.dada,10,41.197.220.101,,,,Logon success
2020-12-27 22:41:03,4625,SPG-HIS-144,svc_backup,10,115.155.201.80,,0xC000006D,,Logon failure
2020-12-27 22:42:27,4624,SPG-HIS-144,faiyaz.kothari,10,115.155.201.80,,,,Logon success
2020-12-27 23:30:27,1102,SPG-HIS-144,faiyaz.kothari,,,,,,Audit log cleared
2020-12-28 02:22:19,4624,SPG-AD-238,akarsh.dugar,3,10.20.2.84,C:\Windows\System32\cmd.exe,,,Logon success
2020-12-28 06:12:45,4624,SPG-PRX-126,urvi.chakrabarti,10,10.20.2.237,C:\Windows\System32\powershell.exe,,,Logon success
2020-12-28 08:29:31,4634,SPG-AD-266,sumer.chander,10,10.20.0.108,C:\Windows\System32\powershell.exe,,,Logoff
2020-12-30 14:25:36,4688,SPG-HIS-264,elakshi.rau,3,10.20.0.126,C:\Windows\System32\powershell.exe,,,Process created
2020-12-30 20:39:53,4624,SPG-HIS-228,azad.chaudry,2,10.20.3.2,C:\Program Files\App\app.exe,,,Logon success
2020-12-31 10:33:07,4732,SPG-PRX-054,eshani.jayaraman,3,10.20.0.36,C:\Windows\System32\cmd.exe,,,Member added to group
2020-12-31 11:23:56,4625,SPG-SUB-276,madhav.salvi,10,12.57.206.57,,0xC000006D,,Logon failure
2020-12-31 11:24:27,4624,SPG-SUB-276,madhav.salvi,10,12.57.206.57,,,,Logon success
2020-12-31 21:05:25,4624,SPG-AD-210,samaira.bains,3,10.20.1.17,C:\Windows\System32\powershell.exe,,,Logon success
2021-01-03 13:56:17,4720,SPG-DNS-012,veer.batta,3,10.20.1.66,C:\Windows\System32\powershell.exe,,,User account created
2021-01-04 15:06:28,4720,SPG-RTU-378,hridaan.badami,2,10.20.3.12,C:\Program Files\App\app.exe,,,User account created
2021-01-04 17:22:12,4732,SPG-AD-218,tushar.dalal,3,10.20.0.225,C:\Program Files\App\app.exe,,,Member added to group
2021-01-04 17:22:12,4624,SPG-PRX-102,tarini.varma,3,10.20.2.113,C:\Program Files\App\app.exe,,,Logon success
2021-01-04 23:32:36,4625,SPG-AD-202,vedika.chada,10,213.242.169.99,,0xC000006D,,Logon failure
2021-01-04 23:33:48,4624,SPG-AD-202,vedika.chada,10,213.242.169.99,,,,Logon success
2021-01-04 23:36:27,4625,SPG-SUB-360,Administrator,10,46.152.82.173,,0xC000006D,,Logon failure
2021-01-04 23:37:49,4624,SPG-SUB-360,drishya.suresh,10,46.152.82.173,,,,Logon success
2021-01-04 23:39:18,4672,SPG-SUB-360,drishya.suresh,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2021-01-05 21:56:53,4688,SPG-AD-194,jivika.shroff,2,10.20.1.198,C:\Program Files\App\app.exe,,,Process created
2021-01-05 22:26:04,4624,SPG-RTU-378,samarth.mangal,3,10.20.2.87,C:\Program Files\App\app.exe,,,Logon success
2021-01-06 05:14:49,4624,SPG-PRX-018,dharmajan.ramaswamy,10,10.20.2.88,C:\Windows\System32\cmd.exe,,,Logon success
2021-01-07 10:04:11,4624,SPG-SUB-300,heer.swaminathan,10,10.20.3.133,C:\Windows\System32\powershell.exe,,,Logon success
2021-01-07 16:05:21,4624,SPG-HIS-240,taimur.thakur,3,10.20.3.85,C:\Program Files\App\app.exe,,,Logon success
2021-01-08 11:46:08,4634,SPG-SUB-336,devansh.saxena,2,10.20.3.105,C:\Windows\System32\powershell.exe,,,Logoff
2021-01-08 12:44:04,4624,SPG-DNS-096,neelofar.deo,2,10.20.2.188,C:\Windows\System32\cmd.exe,,,Logon success
2021-01-08 13:13:34,4625,SPG-HIS-252,parinaaz.boase,10,202.180.25.127,,0xC000006D,,Logon failure
2021-01-08 13:13:41,4624,SPG-HIS-252,parinaaz.boase,10,202.180.25.127,,,,Logon success
2021-01-08 13:22:51,4672,SPG-HIS-252,parinaaz.boase,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2021-01-08 15:48:55,4624,SPG-SUB-276,nirvaan.krishnan,3,10.20.2.44,C:\Windows\System32\powershell.exe,,,Logon success
2021-01-09 06:40:57,4625,SPG-AD-254,Administrator,10,196.210.121.251,,0xC000006D,,Logon failure
2021-01-09 06:42:06,4624,SPG-AD-254,manikya.ben,10,196.210.121.251,,,,Logon success
2021-01-09 07:05:06,1102,SPG-AD-254,manikya.ben,,,,,,Audit log cleared
2021-01-09 10:06:56,4625,SPG-SUB-276,tarini.guha,10,61.22.102.237,,0xC000006D,,Logon failure
2021-01-09 10:07:16,4624,SPG-SUB-276,tarini.guha,10,61.22.102.237,,,,Logon success
2021-01-09 17:34:42,4688,SPG-AD-238,shamik.mand,3,10.20.3.165,C:\Windows\System32\cmd.exe,,,Process created
2021-01-11 15:12:51,4625,SPG-PRX-126,svc_backup,10,210.210.71.217,,0xC000006D,,Logon failure
2021-01-11 15:13:44,4624,SPG-PRX-126,vedika.bakshi,10,210.210.71.217,,,,Logon success
2021-01-12 08:56:33,4688,SPG-RTU-366,dishani.biswas,3,10.20.2.210,C:\Windows\System32\powershell.exe,,,Process created
2021-01-12 19:37:14,4625,SPG-DNS-072,dharmajan.rege,10,43.110.111.188,,0xC000006D,,Logon failure
2021-01-12 19:38:14,4624,SPG-DNS-072,dharmajan.rege,10,43.110.111.188,,,,Logon success
2021-01-12 19:46:25,4672,SPG-DNS-072,dharmajan.rege,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2021-01-13 05:50:41,4625,SPG-DNS-072,drishya.cherian,10,223.79.170.112,,0xC000006D,,Logon failure
2021-01-13 05:51:09,4624,SPG-DNS-072,drishya.cherian,10,223.79.170.112,,,,Logon success
2021-01-13 06:55:04,4720,SPG-RTU-342,pranay.ghose,3,10.20.3.80,C:\Windows\System32\powershell.exe,,,User account created
2021-01-13 20:16:01,4625,SPG-AD-210,svc_backup,10,203.164.119.172,,0xC000006D,,Logon failure
2021-01-13 20:16:42,4624,SPG-AD-210,zain.arora,10,203.164.119.172,,,,Logon success
2021-01-14 22:33:31,4624,SPG-SUB-384,armaan.hegde,3,10.20.0.129,C:\Windows\System32\powershell.exe,,,Logon success
2021-01-16 16:53:31,4625,SPG-AD-190,svc_backup,10,81.52.192.158,,0xC000006D,,Logon failure
2021-01-16 16:54:48,4624,SPG-AD-190,kavya.bassi,10,81.52.192.158,,,,Logon success
2021-01-16 17:26:11,4688,SPG-SUB-336,faiyaz.dar,3,10.20.0.183,C:\Windows\System32\powershell.exe,,,Process created
2021-01-16 21:06:05,4720,SPG-DNS-048,prisha.agarwal,2,10.20.1.103,C:\Program Files\App\app.exe,,,User account created
2021-01-18 03:58:04,4625,SPG-RTU-378,Administrator,10,48.53.23.119,,0xC000006D,,Logon failure
2021-01-18 03:59:05,4624,SPG-RTU-378,suhana.chander,10,48.53.23.119,,,,Logon success
2021-01-18 05:30:04,4634,SPG-AD-234,jivika.babu,2,10.20.3.125,C:\Windows\System32\powershell.exe,,,Logoff
2021-01-18 21:37:26,4688,SPG-SUB-384,suhana.barad,10,10.20.3.102,C:\Windows\System32\cmd.exe,,,Process created
2021-01-18 23:39:36,4732,SPG-AD-194,dhanuk.lalla,3,10.20.1.46,C:\Windows\System32\cmd.exe,,,Member added to group
2021-01-19 09:17:22,4624,SPG-AD-146,adira.date,3,10.20.1.45,C:\Windows\System32\cmd.exe,,,Logon success
2021-01-19 14:49:51,4625,SPG-DNS-084,svc_backup,10,58.12.7.12,,0xC000006D,,Logon failure
2021-01-19 14:49:51,4624,SPG-HIS-192,mohanlal.rajagopalan,10,10.20.0.203,C:\Windows\System32\powershell.exe,,,Logon success
2021-01-19 14:50:29,4624,SPG-DNS-084,tejas.majumdar,10,58.12.7.12,,,,Logon success
2021-01-20 05:39:12,4624,SPG-PRX-102,onkar.behl,2,10.20.1.37,C:\Windows\System32\cmd.exe,,,Logon success
2021-01-21 09:50:02,4624,SPG-AD-230,saira.kalla,10,10.20.0.231,C:\Program Files\App\app.exe,,,Logon success
2021-01-21 21:56:08,4625,SPG-AD-266,Administrator,10,3.6.53.144,,0xC000006D,,Logon failure
2021-01-21 21:57:24,4624,SPG-AD-266,taimur.zachariah,10,3.6.53.144,,,,Logon success
2021-01-21 22:04:38,4672,SPG-AD-266,taimur.zachariah,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2021-01-22 01:03:44,4625,SPG-HIS-216,drishya.dewan,10,203.73.134.9,,0xC000006D,,Logon failure
2021-01-22 01:04:54,4624,SPG-HIS-216,drishya.dewan,10,203.73.134.9,,,,Logon success
2021-01-22 07:53:21,4634,SPG-DNS-072,rasha.dasgupta,3,10.20.0.21,C:\Program Files\App\app.exe,,,Logoff
2021-01-22 13:45:03,4625,SPG-PRX-078,Administrator,10,211.75.81.154,,0xC000006D,,Logon failure
2021-01-22 13:45:33,4624,SPG-PRX-078,renee.uppal,10,211.75.81.154,,,,Logon success
2021-01-22 21:22:00,4625,SPG-AD-138,Administrator,10,96.18.68.8,,0xC000006D,,Logon failure
2021-01-22 21:23:26,4624,SPG-AD-138,mishti.choudhry,10,96.18.68.8,,,,Logon success
2021-01-23 11:32:32,4624,SPG-HIS-216,sahil.dubey,10,10.20.2.182,C:\Program Files\App\app.exe,,,Logon success
2021-01-23 18:36:40,4688,SPG-AD-250,nitya.borah,3,10.20.1.36,C:\Windows\System32\powershell.exe,,,Process created
2021-01-24 11:48:33,4720,SPG-AD-178,zaina.cheema,10,10.20.2.236,C:\Windows\System32\cmd.exe,,,User account created
2021-01-25 02:27:02,4625,SPG-HIS-192,advika.goyal,10,168.204.185.242,,0xC000006D,,Logon failure
2021-01-25 02:28:27,4624,SPG-HIS-192,advika.goyal,10,168.204.185.242,,,,Logon success
2021-01-25 03:45:36,4688,SPG-DNS-096,siya.arora,3,10.20.3.41,C:\Windows\System32\cmd.exe,,,Process created
2021-01-25 10:55:36,4625,SPG-AD-174,divyansh.seshadri,10,88.9.114.239,,0xC000006D,,Logon failure
2021-01-25 10:56:19,4624,SPG-AD-174,divyansh.seshadri,10,88.9.114.239,,,,Logon success
2021-01-25 12:14:19,1102,SPG-AD-174,divyansh.seshadri,,,,,,Audit log cleared
2021-01-25 14:43:30,4732,SPG-AD-242,jhanvi.sandhu,10,10.20.2.223,C:\Windows\System32\powershell.exe,,,Member added to group
2021-01-26 05:37:16,4625,SPG-DNS-060,lakshay.yogi,10,141.203.1.238,,0xC000006D,,Logon failure
2021-01-26 05:38:39,4624,SPG-DNS-060,lakshay.yogi,10,141.203.1.238,,,,Logon success
2021-01-26 09:53:13,4625,SPG-AD-234,nehmat.vaidya,10,23.71.42.107,,0xC000006D,,Logon failure
2021-01-26 09:53:36,4624,SPG-AD-234,nehmat.vaidya,10,23.71.42.107,,,,Logon success
2021-01-26 12:55:00,4625,SPG-AD-214,dishani.subramanian,10,129.148.141.182,,0xC000006D,,Logon failure
2021-01-26 12:56:08,4624,SPG-AD-214,dishani.subramanian,10,129.148.141.182,,,,Logon success
2021-01-26 12:57:53,4672,SPG-AD-214,dishani.subramanian,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2021-01-26 19:29:04,4625,SPG-DNS-048,svc_backup,10,90.139.90.145,,0xC000006D,,Logon failure
2021-01-26 19:30:07,4624,SPG-DNS-048,piya.sabharwal,10,90.139.90.145,,,,Logon success
2021-01-26 19:35:46,4672,SPG-DNS-048,piya.sabharwal,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2021-01-26 22:10:03,4624,SPG-HIS-168,advik.chatterjee,3,10.20.0.45,C:\Windows\System32\powershell.exe,,,Logon success
2021-01-27 18:52:09,4732,SPG-HIS-144,yuvraj..mallick,10,10.20.3.138,C:\Windows\System32\powershell.exe,,,Member added to group
2021-01-28 14:36:08,4625,SPG-AD-182,kaira.bhargava,10,140.129.78.198,,0xC000006D,,Logon failure
2021-01-28 14:37:22,4624,SPG-AD-182,kaira.bhargava,10,140.129.78.198,,,,Logon success
2021-01-28 14:43:14,4672,SPG-AD-182,kaira.bhargava,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2021-01-31 00:55:43,4625,SPG-RTU-294,ryan.balasubramanian,10,181.19.38.60,,0xC000006D,,Logon failure
2021-01-31 00:57:11,4624,SPG-RTU-294,ryan.balasubramanian,10,181.19.38.60,,,,Logon success
2021-01-31 20:48:30,4625,SPG-PRX-090,taran.loke,10,168.86.28.183,,0xC000006D,,Logon failure
2021-01-31 20:48:34,4624,SPG-PRX-090,taran.loke,10,168.86.28.183,,,,Logon success
2021-02-01 05:23:46,4624,SPG-SUB-312,reyansh.hayer,2,10.20.3.75,C:\Program Files\App\app.exe,,,Logon success
2021-02-01 10:54:21,4634,SPG-HIS-204,mahika.kapadia,2,10.20.1.178,C:\Program Files\App\app.exe,,,Logoff
2021-02-01 21:39:23,4634,SPG-HIS-192,aaina.lala,2,10.20.2.10,C:\Windows\System32\cmd.exe,,,Logoff
2021-02-03 03:59:51,4688,SPG-RTU-282,samarth.basak,2,10.20.2.148,C:\Windows\System32\cmd.exe,,,Process created
2021-02-03 23:43:54,4625,SPG-PRX-054,Administrator,10,38.114.212.227,,0xC000006D,,Logon failure
2021-02-03 23:44:44,4624,SPG-PRX-054,adah.lanka,10,38.114.212.227,,,,Logon success
2021-02-03 23:54:30,4672,SPG-PRX-054,adah.lanka,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2021-02-04 09:50:46,4624,SPG-HIS-144,kaira.bhatnagar,10,10.20.2.221,C:\Windows\System32\powershell.exe,,,Logon success
2021-02-04 10:48:44,4688,SPG-SUB-348,indrajit.comar,2,10.20.1.150,C:\Windows\System32\powershell.exe,,,Process created
2021-02-04 12:15:23,4688,SPG-SUB-396,raunak.cherian,2,10.20.0.34,C:\Windows\System32\powershell.exe,,,Process created
2021-02-05 14:52:01,4625,SPG-DNS-012,svc_backup,10,168.169.12.22,,0xC000006D,,Logon failure
2021-02-05 14:52:39,4624,SPG-DNS-012,akarsh.ramesh,10,168.169.12.22,,,,Logon success
2021-02-05 15:55:34,4625,SPG-PRX-006,Administrator,10,101.192.106.206,,0xC000006D,,Logon failure
2021-02-05 15:57:01,4624,SPG-PRX-006,rasha.sandhu,10,101.192.106.206,,,,Logon success
2021-02-05 16:30:01,1102,SPG-PRX-006,rasha.sandhu,,,,,,Audit log cleared
2021-02-06 16:14:05,4624,SPG-AD-138,vivaan.subramanian,3,10.20.0.181,C:\Windows\System32\powershell.exe,,,Logon success
2021-02-07 12:09:01,4624,SPG-AD-266,samarth.raj,2,10.20.3.154,C:\Program Files\App\app.exe,,,Logon success
2021-02-07 20:49:45,4624,SPG-DNS-084,jivin.sangha,10,10.20.0.110,C:\Windows\System32\powershell.exe,,,Logon success
2021-02-08 00:57:02,4720,SPG-DNS-072,damini.sathe,2,10.20.0.183,C:\Program Files\App\app.exe,,,User account created
2021-02-08 00:59:54,4625,SPG-HIS-228,svc_backup,10,10.90.47.5,,0xC000006D,,Logon failure
2021-02-08 01:00:33,4624,SPG-HIS-228,krish.bajwa,10,10.90.47.5,,,,Logon success
2021-02-08 02:06:33,1102,SPG-HIS-228,krish.bajwa,,,,,,Audit log cleared
2021-02-08 04:06:08,4732,SPG-DNS-036,zain.jain,10,10.20.2.197,C:\Windows\System32\powershell.exe,,,Member added to group
2021-02-10 04:11:15,4688,SPG-HIS-156,misha.hans,3,10.20.0.22,C:\Windows\System32\powershell.exe,,,Process created
2021-02-10 09:57:01,4625,SPG-AD-170,Administrator,10,108.12.239.153,,0xC000006D,,Logon failure
2021-02-10 09:57:41,4624,SPG-AD-170,pihu.verma,10,108.12.239.153,,,,Logon success
2021-02-10 17:29:06,4625,SPG-AD-214,svc_backup,10,124.173.149.64,,0xC000006D,,Logon failure
2021-02-10 17:30:33,4624,SPG-AD-214,himmat.chanda,10,124.173.149.64,,,,Logon success
2021-02-10 17:38:16,4672,SPG-AD-214,himmat.chanda,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2021-02-11 03:48:45,4732,SPG-AD-138,zoya.gola,10,10.20.1.46,C:\Windows\System32\cmd.exe,,,Member added to group
2021-02-12 12:54:34,4625,SPG-AD-162,anaya.kibe,10,140.83.42.27,,0xC000006D,,Logon failure
2021-02-12 12:55:06,4624,SPG-AD-162,anaya.kibe,10,140.83.42.27,,,,Logon success
2021-02-12 16:49:06,4625,SPG-AD-250,svc_backup,10,108.208.23.183,,0xC000006D,,Logon failure
2021-02-12 16:49:32,4624,SPG-AD-250,anika.dugal,10,108.208.23.183,,,,Logon success
2021-02-12 16:53:36,4672,SPG-AD-250,anika.dugal,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2021-02-12 17:35:18,4688,SPG-PRX-054,raghav.apte,3,10.20.3.89,C:\Windows\System32\powershell.exe,,,Process created
2021-02-12 17:58:03,4624,SPG-PRX-054,kiaan.vig,10,10.20.0.103,C:\Windows\System32\powershell.exe,,,Logon success
2021-02-12 18:47:06,4624,SPG-AD-186,fateh.keer,10,10.20.0.134,C:\Windows\System32\cmd.exe,,,Logon success
2021-02-13 04:44:53,4688,SPG-RTU-390,inaaya..srivastava,10,10.20.2.156,C:\Windows\System32\powershell.exe,,,Process created
2021-02-14 02:08:18,4624,SPG-DNS-132,ojas.gour,3,10.20.0.144,C:\Program Files\App\app.exe,,,Logon success
2021-02-14 19:50:42,4625,SPG-RTU-366,sumer.babu,10,110.45.66.166,,0xC000006D,,Logon failure
2021-02-14 19:52:11,4624,SPG-RTU-366,sumer.babu,10,110.45.66.166,,,,Logon success
2021-02-16 04:39:38,4625,SPG-RTU-342,shamik.bains,10,34.133.1.203,,0xC000006D,,Logon failure
2021-02-16 04:39:38,4688,SPG-AD-198,armaan.lad,3,10.20.1.90,C:\Program Files\App\app.exe,,,Process created
2021-02-16 04:40:58,4624,SPG-RTU-342,shamik.bains,10,34.133.1.203,,,,Logon success
2021-02-16 11:07:57,4625,SPG-AD-226,veer.khanna,10,26.49.109.24,,0xC000006D,,Logon failure
2021-02-16 11:07:57,4688,SPG-RTU-318,myra.bal,2,10.20.3.187,C:\Program Files\App\app.exe,,,Process created
2021-02-16 11:08:39,4624,SPG-AD-226,veer.khanna,10,26.49.109.24,,,,Logon success
2021-02-17 06:48:38,4625,SPG-DNS-084,Administrator,10,95.251.24.60,,0xC000006D,,Logon failure
2021-02-17 06:48:38,4688,SPG-HIS-228,abram.yogi,10,10.20.2.250,C:\Windows\System32\powershell.exe,,,Process created
2021-02-17 06:50:04,4624,SPG-DNS-084,zeeshan.sami,10,95.251.24.60,,,,Logon success
2021-02-17 21:07:39,4688,SPG-SUB-312,kiaan.srinivasan,3,10.20.2.106,C:\Windows\System32\powershell.exe,,,Process created
2021-02-20 02:26:03,4625,SPG-SUB-276,Administrator,10,100.54.117.144,,0xC000006D,,Logon failure
2021-02-20 02:27:15,4624,SPG-SUB-276,hansh.garde,10,100.54.117.144,,,,Logon success
2021-02-20 02:41:00,4625,SPG-PRX-102,svc_backup,10,121.113.132.214,,0xC000006D,,Logon failure
2021-02-20 02:41:52,4624,SPG-PRX-102,himmat.ahluwalia,10,121.113.132.214,,,,Logon success
2021-02-20 03:35:15,1102,SPG-SUB-276,hansh.garde,,,,,,Audit log cleared
2021-02-20 20:50:06,4625,SPG-RTU-282,svc_backup,10,70.10.204.132,,0xC000006D,,Logon failure
2021-02-20 20:50:14,4624,SPG-RTU-282,amani.dugal,10,70.10.204.132,,,,Logon success
2021-02-21 09:33:20,4625,SPG-SUB-384,svc_backup,10,210.113.21.94,,0xC000006D,,Logon failure
2021-02-21 09:33:54,4624,SPG-SUB-384,darshit.venkataraman,10,210.113.21.94,,,,Logon success
2021-02-21 16:03:52,4625,SPG-RTU-378,svc_backup,10,78.195.58.145,,0xC000006D,,Logon failure
2021-02-21 16:05:04,4624,SPG-RTU-378,pihu.saraf,10,78.195.58.145,,,,Logon success
2021-02-21 16:06:57,4672,SPG-RTU-378,pihu.saraf,,,,,SeDebugPrivilege SeImpersonatePrivilege,Special privileges assigned
2021-02-21 19:18:15,4720,SPG-DNS-120,rohan.wadhwa,3,10.20.1.143,C:\Windows\System32\cmd.exe,,,User account created
