TimeGenerated,SystemAlertId,AlertName,AlertSeverity,Status,ProviderName,VendorName,Tactics,Techniques,CompromisedEntity,RemediationSteps,Entities,ExtendedProperties
2020-05-16 06:38:12.0000000,256e0d91-52da-fa09-d977-654299017bbc,ET SCAN SSH/RDP Brute Force Attempt,High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-OSS-352,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""94.241.234.156""}, {""Type"": ""host"", ""HostName"": ""NTN-OSS-352""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 10.46, ""Signature"": ""Known Pattern B""}"
2020-05-16 23:21:11.0000000,51c3a573-6349-e21d-73c7-acd07c016ba2,ET MALWARE Generic C2 Beacon Activity,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-WEB-097,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""164.244.169.127""}, {""Type"": ""host"", ""HostName"": ""NTN-WEB-097""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 19.32, ""Signature"": ""Known Pattern A""}"
2020-05-17 11:27:25.0000000,b90c40d3-da24-aba9-22d0-8f9df23ee63b,ET DOS Possible SYN Flood Inbound,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-AAA-177,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""199.71.99.2""}, {""Type"": ""host"", ""HostName"": ""NTN-AAA-177""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 83.93, ""Signature"": ""Known Pattern A""}"
2020-05-17 11:43:44.0000000,0873f839-84d2-c27c-6ab5-9a777967c922,ET MALWARE Generic C2 Beacon Activity,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-AAA-157,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""77.148.188.49""}, {""Type"": ""host"", ""HostName"": ""NTN-AAA-157""}]","{""Action"": ""Logged"", ""Segment"": ""Segment B"", ""AnomalyScore"": 88.77, ""Signature"": ""Known Pattern A""}"
2020-05-17 15:04:49.0000000,a3e29ac1-52d6-29d7-f38e-2b09d9fc6f59,ET DOS Possible SYN Flood Inbound,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-HLR-321,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""169.58.133.157""}, {""Type"": ""host"", ""HostName"": ""NTN-HLR-321""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 71.74, ""Signature"": ""Known Pattern A""}"
2020-05-17 22:39:19.0000000,f2180330-32e2-55db-63db-749eaa23780b,ET DOS Possible SYN Flood Inbound,High,Resolved,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-MSC-343,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""78.60.130.115""}, {""Type"": ""host"", ""HostName"": ""NTN-MSC-343""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 85.25, ""Signature"": ""Known Pattern A""}"
2020-05-18 01:10:45.0000000,790e9877-a6cc-aad5-411f-329135173e07,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-MSC-331,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""66.153.105.96""}, {""Type"": ""host"", ""HostName"": ""NTN-MSC-331""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 59.11, ""Signature"": ""Known Pattern A""}"
2020-05-18 11:52:17.0000000,b26a8ff9-f900-36b5-3fdc-8561fa833c25,ET MALWARE Generic C2 Beacon Activity,High,InProgress,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-CRM-151,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""109.83.212.242""}, {""Type"": ""host"", ""HostName"": ""NTN-CRM-151""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 64.34, ""Signature"": ""Known Pattern A""}"
2020-05-18 13:20:13.0000000,83c2f697-f2a2-6afe-4ce1-5ddbfd956033,ET DOS Possible SYN Flood Inbound,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-CRM-255,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""39.196.225.44""}, {""Type"": ""host"", ""HostName"": ""NTN-CRM-255""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 15.98, ""Signature"": ""Known Pattern A""}"
2020-05-18 23:46:03.0000000,9262b9f6-e208-7e0a-8a2b-90e4931d11d6,ET DOS UDP/ICMP Amplification Flood,High,Resolved,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-DNS-015,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""89.104.248.49""}, {""Type"": ""host"", ""HostName"": ""NTN-DNS-015""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 85.67, ""Signature"": ""Known Pattern B""}"
2020-05-20 11:14:12.0000000,ab0f61dc-af2b-c668-d15c-e807c52ff811,ET DOS Possible SYN Flood Inbound,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-MSC-299,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""75.254.162.238""}, {""Type"": ""host"", ""HostName"": ""NTN-MSC-299""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 24.7, ""Signature"": ""Known Pattern A""}"
2020-05-20 11:35:29.0000000,f8e168ba-b7bb-7eaf-3c0d-d6c546f07879,ET DOS Possible SYN Flood Inbound,High,InProgress,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-CORE-314,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""114.253.237.84""}, {""Type"": ""host"", ""HostName"": ""NTN-CORE-314""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 10.21, ""Signature"": ""Known Pattern A""}"
2020-05-20 17:36:43.0000000,24ac88b6-583a-b6c7-737b-551d76a715ad,ET DOS UDP/ICMP Amplification Flood,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-BSS-160,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""154.228.109.35""}, {""Type"": ""host"", ""HostName"": ""NTN-BSS-160""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 56.52, ""Signature"": ""Known Pattern B""}"
2020-05-21 18:06:26.0000000,b2523966-0ca7-3e11-e0de-26d0bf4e5069,ET DOS Possible SYN Flood Inbound,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-MSC-351,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""159.123.97.58""}, {""Type"": ""host"", ""HostName"": ""NTN-MSC-351""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 63.36, ""Signature"": ""Known Pattern A""}"
2020-05-22 00:10:24.0000000,68b6eb21-99aa-c017-4e3e-eb80b115c816,ET MALWARE Generic C2 Beacon Activity,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-API-214,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""100.51.83.228""}, {""Type"": ""host"", ""HostName"": ""NTN-API-214""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 23.47, ""Signature"": ""Known Pattern A""}"
2020-05-22 03:35:28.0000000,c56f49f0-fa99-c8b2-9384-9c66f5c4707d,ET DOS Possible SYN Flood Inbound,High,Resolved,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-WEB-013,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""158.230.178.232""}, {""Type"": ""host"", ""HostName"": ""NTN-WEB-013""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 91.61, ""Signature"": ""Known Pattern A""}"
2020-05-22 06:07:33.0000000,50f4dc7a-2d52-99ce-e740-6740fb1be89c,ET MALWARE Suspicious Executable Download,High,InProgress,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-CORE-334,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""187.45.66.81""}, {""Type"": ""host"", ""HostName"": ""NTN-CORE-334""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 22.64, ""Signature"": ""Known Pattern B""}"
2020-05-22 10:50:33.0000000,8727c0f8-0c50-a99c-ad3c-d65c0216e89b,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-HLR-337,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""86.64.25.5""}, {""Type"": ""host"", ""HostName"": ""NTN-HLR-337""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 0.81, ""Signature"": ""Known Pattern A""}"
2020-05-22 15:05:59.0000000,a2df1be2-9d83-2fd9-ce1e-a059eed9ebfa,ET MALWARE Suspicious Executable Download,High,InProgress,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-HLR-329,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""74.86.240.251""}, {""Type"": ""host"", ""HostName"": ""NTN-HLR-329""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 66.91, ""Signature"": ""Known Pattern B""}"
2020-05-23 11:57:56.0000000,318959a2-c1c6-4bdf-5420-77b9970c3d18,ET MALWARE Suspicious Executable Download,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-DNS-063,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""131.93.211.170""}, {""Type"": ""host"", ""HostName"": ""NTN-DNS-063""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 28.36, ""Signature"": ""Known Pattern B""}"
2020-05-23 20:35:27.0000000,8841481e-192b-3b60-bf99-ab584bbc9e53,ET MALWARE Generic C2 Beacon Activity,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-AAA-209,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""56.85.109.94""}, {""Type"": ""host"", ""HostName"": ""NTN-AAA-209""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 65.54, ""Signature"": ""Known Pattern A""}"
2020-05-23 21:20:09.0000000,192c42bb-a270-e7e8-99fb-f5807b14f21c,ET DOS Possible SYN Flood Inbound,High,InProgress,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-OSS-328,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""104.52.194.7""}, {""Type"": ""host"", ""HostName"": ""NTN-OSS-328""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 43.01, ""Signature"": ""Known Pattern A""}"
2020-05-24 01:04:27.0000000,6ccbb494-588c-1f7b-14ad-6176bb904c29,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-PRX-082,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""9.74.239.131""}, {""Type"": ""host"", ""HostName"": ""NTN-PRX-082""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 89.84, ""Signature"": ""Known Pattern A""}"
2020-05-24 05:15:13.0000000,258c89cd-da19-fdd2-6f02-2360e82c28b3,ET MALWARE Generic C2 Beacon Activity,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-WEB-097,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""91.193.90.118""}, {""Type"": ""host"", ""HostName"": ""NTN-WEB-097""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 97.84, ""Signature"": ""Known Pattern A""}"
2020-05-24 07:13:43.0000000,16476f37-0676-0099-e52d-6f2a7b4df345,ET DOS Possible SYN Flood Inbound,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-OSS-372,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""109.43.78.139""}, {""Type"": ""host"", ""HostName"": ""NTN-OSS-372""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 24.86, ""Signature"": ""Known Pattern A""}"
2020-05-24 15:34:58.0000000,1a30db20-8c3a-2564-04d6-f3e8395c6057,ET DOS UDP/ICMP Amplification Flood,High,InProgress,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-API-158,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""187.153.182.32""}, {""Type"": ""host"", ""HostName"": ""NTN-API-158""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 74.32, ""Signature"": ""Known Pattern B""}"
2020-05-24 20:54:16.0000000,ead0030d-1151-4123-4e69-b9d73f92d277,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-PRX-130,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""216.39.109.123""}, {""Type"": ""host"", ""HostName"": ""NTN-PRX-130""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 13.37, ""Signature"": ""Known Pattern A""}"
2020-05-25 04:59:18.0000000,dac0f6d0-5231-d317-7a8a-3352a8fcc4bc,ET SCAN SSH/RDP Brute Force Attempt,High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-DNS-127,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""202.52.53.44""}, {""Type"": ""host"", ""HostName"": ""NTN-DNS-127""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 35.5, ""Signature"": ""Known Pattern B""}"
2020-05-25 12:57:45.0000000,218273cf-ffda-a3e6-f3b6-1b048886679e,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-AAA-245,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""22.82.255.155""}, {""Type"": ""host"", ""HostName"": ""NTN-AAA-245""}]","{""Action"": ""Logged"", ""Segment"": ""Segment B"", ""AnomalyScore"": 23.72, ""Signature"": ""Known Pattern B""}"
2020-05-25 16:21:25.0000000,d4bdebeb-0688-25e4-4674-be31c041052c,ET DOS UDP/ICMP Amplification Flood,High,InProgress,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-API-202,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""62.106.122.161""}, {""Type"": ""host"", ""HostName"": ""NTN-API-202""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 95.56, ""Signature"": ""Known Pattern B""}"
2020-05-25 20:08:40.0000000,71c86803-2b69-178e-b542-b479b05122d8,ET MALWARE Generic C2 Beacon Activity,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-API-182,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""146.38.144.252""}, {""Type"": ""host"", ""HostName"": ""NTN-API-182""}]","{""Action"": ""Logged"", ""Segment"": ""Segment B"", ""AnomalyScore"": 90.46, ""Signature"": ""Known Pattern A""}"
2020-05-26 00:08:50.0000000,b143ebc1-1da5-7871-f36b-e057319747e3,ET MALWARE Suspicious Executable Download,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-CRM-211,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""7.226.238.234""}, {""Type"": ""host"", ""HostName"": ""NTN-CRM-211""}]","{""Action"": ""Logged"", ""Segment"": ""Segment B"", ""AnomalyScore"": 75.8, ""Signature"": ""Known Pattern B""}"
2020-05-26 17:30:09.0000000,d3295328-602c-0de6-7183-79278e21a519,ET DOS Possible SYN Flood Inbound,High,Resolved,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-MSC-295,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""96.8.113.63""}, {""Type"": ""host"", ""HostName"": ""NTN-MSC-295""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 99.44, ""Signature"": ""Known Pattern A""}"
2020-05-26 18:31:55.0000000,fb5c192a-a1d9-d8a7-072b-e5b5cb291f5c,ET DOS Possible SYN Flood Inbound,High,InProgress,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-AAA-257,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""103.210.93.233""}, {""Type"": ""host"", ""HostName"": ""NTN-AAA-257""}]","{""Action"": ""Logged"", ""Segment"": ""Segment B"", ""AnomalyScore"": 17.22, ""Signature"": ""Known Pattern A""}"
2020-05-26 20:49:47.0000000,85a2ce0a-8676-51d4-20b3-a1cb86a57c36,ET DOS UDP/ICMP Amplification Flood,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-WEB-073,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""137.58.196.233""}, {""Type"": ""host"", ""HostName"": ""NTN-WEB-073""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 68.86, ""Signature"": ""Known Pattern B""}"
2020-05-26 22:28:17.0000000,8c82c1a1-fbfc-edd1-0956-410c51dfac9e,ET SCAN SSH/RDP Brute Force Attempt,High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-PRX-094,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""182.140.71.245""}, {""Type"": ""host"", ""HostName"": ""NTN-PRX-094""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 19.21, ""Signature"": ""Known Pattern B""}"
2020-05-27 03:09:16.0000000,7abb7bda-2de4-f775-fd71-6def1fb2ebd4,ET MALWARE Suspicious Executable Download,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-CRM-179,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""65.42.218.3""}, {""Type"": ""host"", ""HostName"": ""NTN-CRM-179""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 90.43, ""Signature"": ""Known Pattern B""}"
2020-05-27 09:00:39.0000000,23af335d-de70-5436-ed03-a58ffef6bf6a,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-HLR-353,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""107.181.30.145""}, {""Type"": ""host"", ""HostName"": ""NTN-HLR-353""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 16.23, ""Signature"": ""Known Pattern A""}"
2020-05-27 15:07:02.0000000,4090dddb-3fc4-8680-ed6e-ed9c1c1483d8,ET MALWARE Suspicious Executable Download,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-DNS-103,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""100.47.107.162""}, {""Type"": ""host"", ""HostName"": ""NTN-DNS-103""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 49.57, ""Signature"": ""Known Pattern B""}"
2020-05-27 22:53:29.0000000,bedd862c-b6b3-de07-e10a-90e97251cd69,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-CORE-362,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""6.130.253.169""}, {""Type"": ""host"", ""HostName"": ""NTN-CORE-362""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 41.36, ""Signature"": ""Known Pattern A""}"
2020-05-27 23:42:04.0000000,e54afcbc-920a-70f1-4711-c4a6e5de790d,ET MALWARE Suspicious Executable Download,High,InProgress,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-BSS-260,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""206.228.78.212""}, {""Type"": ""host"", ""HostName"": ""NTN-BSS-260""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 92.71, ""Signature"": ""Known Pattern B""}"
2020-05-28 01:08:54.0000000,9fc69aa4-d3bb-8501-4dd8-01e9366e6ccb,ET SCAN SSH/RDP Brute Force Attempt,High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-OSS-316,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""62.49.226.41""}, {""Type"": ""host"", ""HostName"": ""NTN-OSS-316""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 29.2, ""Signature"": ""Known Pattern B""}"
2020-05-28 06:16:47.0000000,372c2b1e-bbdd-7dc4-b17f-885f4637efd0,ET MALWARE Suspicious Executable Download,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-SMS-076,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""71.161.108.159""}, {""Type"": ""host"", ""HostName"": ""NTN-SMS-076""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 55.0, ""Signature"": ""Known Pattern B""}"
2020-05-29 00:05:41.0000000,c46c3cd2-9c81-30b2-5b63-621016799e77,ET DOS UDP/ICMP Amplification Flood,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-MSC-299,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""90.201.226.175""}, {""Type"": ""host"", ""HostName"": ""NTN-MSC-299""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 85.57, ""Signature"": ""Known Pattern B""}"
2020-05-29 00:54:37.0000000,29b78772-1c43-910e-869f-254109d92c01,ET MALWARE Suspicious Executable Download,High,InProgress,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-SMS-068,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""49.113.165.67""}, {""Type"": ""host"", ""HostName"": ""NTN-SMS-068""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 94.59, ""Signature"": ""Known Pattern B""}"
2020-05-29 03:02:53.0000000,6d3d547e-e2d2-010a-2352-b21a5f142356,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-BSS-160,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""78.181.186.54""}, {""Type"": ""host"", ""HostName"": ""NTN-BSS-160""}]","{""Action"": ""Logged"", ""Segment"": ""Segment B"", ""AnomalyScore"": 32.29, ""Signature"": ""Known Pattern A""}"
2020-05-29 05:26:33.0000000,1eadfe76-75a2-c738-69d5-8bd3289bb1c8,ET MALWARE Suspicious Executable Download,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-API-202,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""121.150.232.84""}, {""Type"": ""host"", ""HostName"": ""NTN-API-202""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 24.76, ""Signature"": ""Known Pattern B""}"
2020-05-29 08:33:05.0000000,c85436b2-58c5-d759-68de-79f9192cc54a,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-DNS-123,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""89.222.224.47""}, {""Type"": ""host"", ""HostName"": ""NTN-DNS-123""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 96.16, ""Signature"": ""Known Pattern B""}"
2020-05-29 15:28:46.0000000,c0ad1764-7a04-0d19-e345-0da952df010e,ET DOS Possible SYN Flood Inbound,High,InProgress,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-AAA-257,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""190.27.0.0""}, {""Type"": ""host"", ""HostName"": ""NTN-AAA-257""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 81.31, ""Signature"": ""Known Pattern A""}"
2020-05-29 19:08:39.0000000,888bc83b-010d-8744-16d1-4610a720872f,ET DOS Possible SYN Flood Inbound,High,Resolved,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-AAA-189,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""43.90.115.59""}, {""Type"": ""host"", ""HostName"": ""NTN-AAA-189""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 8.12, ""Signature"": ""Known Pattern A""}"
2020-05-30 04:07:00.0000000,3688a257-f7fa-b038-d6de-3e15568e5ed2,ET MALWARE Generic C2 Beacon Activity,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-HLR-309,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""204.174.177.138""}, {""Type"": ""host"", ""HostName"": ""NTN-HLR-309""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 94.57, ""Signature"": ""Known Pattern A""}"
2020-05-30 10:36:57.0000000,384aa143-5460-0154-d3d3-daee52e2b25d,ET SCAN SSH/RDP Brute Force Attempt,High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-PRX-062,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""23.47.216.221""}, {""Type"": ""host"", ""HostName"": ""NTN-PRX-062""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 11.15, ""Signature"": ""Known Pattern B""}"
2020-05-31 01:04:00.0000000,52e83cbe-8a10-9b31-0dcc-fa1e81c0a2cf,ET DOS UDP/ICMP Amplification Flood,High,Resolved,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-WEB-069,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""85.99.147.46""}, {""Type"": ""host"", ""HostName"": ""NTN-WEB-069""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 60.87, ""Signature"": ""Known Pattern B""}"
2020-05-31 03:01:27.0000000,94554b35-1595-6e4f-7a21-b81a9ea9d6c3,ET DOS Possible SYN Flood Inbound,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-WEB-069,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""55.6.202.138""}, {""Type"": ""host"", ""HostName"": ""NTN-WEB-069""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 19.56, ""Signature"": ""Known Pattern A""}"
2020-05-31 07:21:43.0000000,3a61e947-5c2c-59d7-fb69-16e5064dbb4b,ET MALWARE Generic C2 Beacon Activity,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-HLR-353,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""42.204.238.47""}, {""Type"": ""host"", ""HostName"": ""NTN-HLR-353""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 7.2, ""Signature"": ""Known Pattern A""}"
