timestamp,host,src_ip,src_port,dest_ip,dest_port,proto,app_proto,action,signature_id,signature,category,severity,bytes_toserver,segment,anomaly_score
2020-06-30T19:27:43.033755+0000,NTN-HLR-281,27.135.43.157,,10.30.0.14,,ICMP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,1270,Segment C,42.0
2020-06-30T21:21:38.128124+0000,NTN-BSS-164,139.65.110.248,11920.0,10.20.0.31,8080.0,UDP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,267,Segment B,10.12
2020-06-30T21:27:09.856587+0000,NTN-CRM-267,92.112.244.134,61994.0,10.20.0.134,2121.0,TCP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,85,Segment B,31.73
2020-06-30T21:32:59.264564+0000,NTN-PRX-134,10.159.146.72,,10.10.0.135,,ICMP,dns,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,848,Segment A,1.09
2020-06-30T23:52:06.510579+0000,NTN-HLR-337,32.211.37.50,21972.0,10.30.0.70,53.0,TCP,dns,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,1,772,Segment C,70.49
2020-07-01T04:33:36.608851+0000,NTN-CRM-207,79.212.195.176,,10.20.0.74,,ICMP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,901,Segment B,91.76
2020-07-01T04:52:35.548987+0000,NTN-CRM-183,75.179.167.84,23797.0,10.20.0.50,53.0,TCP,dns,blocked,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,2,1396,Segment B,44.57
2020-07-01T05:07:57.436313+0000,NTN-API-266,131.130.105.142,,10.20.0.133,,ICMP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,1,1216,Segment B,81.13
2020-07-01T07:29:19.391080+0000,NTN-WEB-033,83.99.132.71,,10.10.0.34,,ICMP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,1260,Segment A,70.56
2020-07-01T07:34:42.727060+0000,NTN-PRX-006,220.203.12.125,19382.0,10.10.0.7,53.0,TCP,dns,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,2,224,Segment A,23.19
2020-07-01T08:45:18.312208+0000,NTN-CORE-298,38.136.199.41,34301.0,10.30.0.31,8443.0,UDP,,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,732,Segment C,63.13
2020-07-01T09:13:15.314631+0000,NTN-SMS-124,78.162.20.123,24220.0,10.10.0.125,8080.0,TCP,http,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,322,Segment A,13.99
2020-07-01T09:25:32.033434+0000,NTN-OSS-324,145.85.221.66,59459.0,10.30.0.57,8443.0,TCP,http,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,84,Segment C,77.45
2020-07-01T15:15:45.293298+0000,NTN-BSS-136,113.212.114.33,22271.0,10.20.0.3,53.0,TCP,dns,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,925,Segment B,20.18
2020-07-01T16:22:27.608555+0000,NTN-DNS-011,33.163.229.206,,10.10.0.12,,ICMP,dns,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,1393,Segment A,96.87
2020-07-01T18:16:17.124499+0000,NTN-CORE-362,32.218.211.34,41478.0,10.30.0.95,443.0,TCP,http,blocked,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,1003,Segment C,71.26
2020-07-01T20:57:35.047470+0000,NTN-CRM-171,76.252.246.129,2190.0,10.20.0.38,53.0,UDP,dns,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,1438,Segment B,5.34
2020-07-02T00:14:17.488107+0000,NTN-WEB-101,182.145.194.187,22925.0,10.10.0.102,2121.0,TCP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,253,Segment A,18.94
2020-07-02T00:34:21.604915+0000,NTN-OSS-320,22.26.43.184,36836.0,10.30.0.53,990.0,TCP,,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,3,285,Segment C,10.97
2020-07-02T04:28:42.801914+0000,NTN-DNS-103,134.23.133.248,54783.0,10.10.0.104,53.0,UDP,dns,blocked,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,2,589,Segment A,0.77
2020-07-02T04:54:08.587251+0000,NTN-PRX-022,67.135.196.251,,10.10.0.23,,ICMP,,blocked,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,1461,Segment A,6.72
2020-07-02T08:03:54.584075+0000,NTN-BSS-136,175.238.9.58,,10.20.0.3,,ICMP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,913,Segment B,8.98
2020-07-02T08:23:02.606754+0000,NTN-CRM-223,72.127.91.65,29154.0,10.20.0.90,2121.0,TCP,,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,736,Segment B,64.5
2020-07-02T10:38:42.715913+0000,NTN-AAA-257,148.240.62.132,,10.20.0.124,,ICMP,,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,636,Segment B,31.14
2020-07-02T15:32:55.638180+0000,NTN-MSC-335,25.177.39.168,9872.0,10.30.0.68,2121.0,TCP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,282,Segment C,6.98
2020-07-02T18:16:32.758455+0000,NTN-CRM-251,208.235.52.129,30034.0,10.20.0.118,21.0,TCP,,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,3,1186,Segment B,94.72
2020-07-02T21:39:09.116426+0000,NTN-CORE-270,119.40.78.158,,10.30.0.3,,ICMP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,630,Segment C,50.92
2020-07-02T22:31:34.893233+0000,NTN-DNS-111,141.44.16.182,50801.0,10.10.0.112,80.0,TCP,http,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,1391,Segment A,8.73
2020-07-02T23:41:54.707530+0000,NTN-OSS-376,191.24.178.14,59421.0,10.30.0.109,990.0,TCP,,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,1,805,Segment C,57.57
2020-07-03T00:36:03.326153+0000,NTN-MSC-331,47.12.52.193,23168.0,10.30.0.64,990.0,UDP,,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,3,477,Segment C,66.78
2020-07-03T00:44:58.388631+0000,NTN-OSS-364,134.98.14.133,,10.30.0.97,,ICMP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,1042,Segment C,9.45
2020-07-03T03:36:44.298241+0000,NTN-CRM-139,178.134.193.126,,10.20.0.6,,ICMP,,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,1,1413,Segment B,21.63
2020-07-03T05:47:41.812970+0000,NTN-DNS-075,48.63.196.143,,10.10.0.76,,ICMP,dns,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,630,Segment A,59.88
2020-07-03T09:21:19.619529+0000,NTN-SMS-048,159.4.175.199,42455.0,10.10.0.49,80.0,UDP,,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,526,Segment A,65.58
2020-07-03T09:46:26.582573+0000,NTN-CRM-235,160.106.35.178,10562.0,10.20.0.102,443.0,TCP,http,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,421,Segment B,78.76
2020-07-03T10:59:02.674300+0000,NTN-PRX-134,13.77.187.74,13773.0,10.10.0.135,8080.0,TCP,http,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,230,Segment A,49.94
2020-07-03T11:50:45.026684+0000,NTN-MSC-363,54.128.236.69,48217.0,10.30.0.96,53.0,TCP,dns,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,3,410,Segment C,0.83
2020-07-03T12:44:32.969172+0000,NTN-OSS-344,95.46.210.38,,10.30.0.77,,ICMP,dns,blocked,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,2,1244,Segment C,82.12
2020-07-03T14:21:45.545552+0000,NTN-SMS-068,177.141.105.226,23232.0,10.10.0.69,53.0,UDP,dns,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,3,810,Segment A,75.92
2020-07-03T15:37:11.172293+0000,NTN-BSS-172,177.95.5.54,,10.20.0.39,,ICMP,,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,2,1361,Segment B,55.25
2020-07-03T21:03:24.648613+0000,NTN-DNS-015,101.49.226.46,,10.10.0.16,,ICMP,,blocked,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,1129,Segment A,61.43
2020-07-04T03:33:33.375281+0000,NTN-MSC-387,43.8.5.1,,10.30.0.120,,ICMP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,1474,Segment C,16.99
2020-07-04T05:25:20.219911+0000,NTN-HLR-325,146.152.215.144,59612.0,10.30.0.58,53.0,UDP,dns,blocked,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,1,504,Segment C,46.12
2020-07-04T06:23:23.044335+0000,NTN-PRX-054,177.113.106.251,5544.0,10.10.0.55,53.0,TCP,dns,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,536,Segment A,38.91
2020-07-04T08:45:35.992543+0000,NTN-PRX-062,116.219.32.116,62999.0,10.10.0.63,990.0,UDP,,blocked,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,1348,Segment A,83.38
2020-07-04T09:41:46.858732+0000,NTN-OSS-332,14.1.173.218,,10.30.0.65,,ICMP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,213,Segment C,69.12
2020-07-04T09:56:39.100935+0000,NTN-CORE-322,101.255.135.156,27029.0,10.30.0.55,443.0,UDP,,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,1347,Segment C,71.56
2020-07-04T10:01:07.532171+0000,NTN-API-182,178.66.107.202,63346.0,10.20.0.49,53.0,TCP,dns,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,1,1400,Segment B,93.72
2020-07-04T14:18:35.598906+0000,NTN-AAA-141,88.163.174.19,19104.0,10.20.0.8,990.0,TCP,,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,2,491,Segment B,59.99
2020-07-04T15:35:27.558064+0000,NTN-MSC-287,157.160.70.159,64084.0,10.30.0.20,443.0,UDP,,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,3,573,Segment C,79.29
2020-07-04T18:04:05.623497+0000,NTN-SMS-036,77.189.238.28,8452.0,10.10.0.37,990.0,UDP,,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,1,584,Segment A,34.45
2020-07-04T18:18:38.264349+0000,NTN-OSS-388,150.221.36.187,,10.30.0.121,,ICMP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,525,Segment C,71.31
2020-07-04T19:46:29.352994+0000,NTN-OSS-352,190.121.116.229,4173.0,10.30.0.85,990.0,UDP,,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,1,87,Segment C,10.57
2020-07-04T19:54:58.514435+0000,NTN-AAA-257,26.15.110.154,,10.20.0.124,,ICMP,dns,blocked,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,3,1146,Segment B,43.95
2020-07-04T21:23:20.428295+0000,NTN-AAA-213,17.185.137.142,,10.20.0.80,,ICMP,,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,3,624,Segment B,9.99
2020-07-04T21:56:20.684628+0000,NTN-HLR-277,53.75.221.75,38799.0,10.30.0.10,2121.0,UDP,,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,2,913,Segment C,68.61
2020-07-04T22:24:08.085396+0000,NTN-API-194,50.36.189.90,51341.0,10.20.0.61,8443.0,TCP,http,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,1,1492,Segment B,58.22
2020-07-05T08:21:22.485753+0000,NTN-API-158,87.34.107.254,36818.0,10.20.0.25,2121.0,UDP,,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,3,372,Segment B,82.44
2020-07-05T08:44:08.532775+0000,NTN-PRX-130,98.9.70.228,26161.0,10.10.0.131,53.0,UDP,dns,blocked,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,1,632,Segment A,12.59
2020-07-05T13:45:50.890210+0000,NTN-MSC-355,82.89.5.195,65108.0,10.30.0.88,53.0,UDP,dns,blocked,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,3,174,Segment C,96.48
2020-07-05T14:58:26.854836+0000,NTN-CORE-370,93.214.172.25,62427.0,10.30.0.103,2121.0,TCP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,632,Segment C,75.37
2020-07-05T15:57:20.059099+0000,NTN-SMS-020,108.199.176.203,,10.10.0.21,,ICMP,,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,3,857,Segment A,13.29
2020-07-05T16:42:00.994525+0000,NTN-API-242,212.114.50.252,,10.20.0.109,,ICMP,dns,blocked,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,3,534,Segment B,70.12
2020-07-05T16:48:17.510726+0000,NTN-PRX-046,136.97.0.78,,10.10.0.47,,ICMP,dns,blocked,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,700,Segment A,7.34
2020-07-05T20:22:44.971368+0000,NTN-WEB-025,163.97.254.87,,10.10.0.26,,ICMP,,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,821,Segment A,75.88
2020-07-05T21:26:12.002837+0000,NTN-OSS-284,19.180.161.18,45893.0,10.30.0.17,53.0,UDP,dns,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,2,1074,Segment C,15.51
2020-07-05T23:29:04.585248+0000,NTN-CRM-219,201.65.48.100,49323.0,10.20.0.86,8443.0,TCP,http,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,1260,Segment B,9.4
2020-07-06T00:12:52.236210+0000,NTN-WEB-057,151.239.189.170,42871.0,10.10.0.58,21.0,UDP,,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,3,611,Segment A,34.57
2020-07-06T03:53:56.856791+0000,NTN-HLR-393,165.5.3.155,47004.0,10.30.0.126,443.0,TCP,http,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,1309,Segment C,10.05
2020-07-06T06:26:39.110661+0000,NTN-CORE-330,97.15.59.114,44676.0,10.30.0.63,8080.0,UDP,,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,2,188,Segment C,84.04
2020-07-06T10:18:02.215934+0000,NTN-HLR-377,12.27.182.186,14374.0,10.30.0.110,8080.0,UDP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,3,1205,Segment C,88.79
2020-07-06T10:18:18.921551+0000,NTN-WEB-129,72.126.232.60,43850.0,10.10.0.130,53.0,TCP,dns,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,675,Segment A,99.35
2020-07-06T10:23:53.305354+0000,NTN-MSC-371,221.92.120.76,36005.0,10.30.0.104,53.0,UDP,dns,blocked,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,3,1362,Segment C,89.96
2020-07-06T11:27:39.409359+0000,NTN-AAA-161,81.81.61.230,59365.0,10.20.0.28,990.0,UDP,,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,3,1331,Segment B,69.61
2020-07-06T12:16:37.528603+0000,NTN-CORE-338,97.168.238.228,,10.30.0.71,,ICMP,dns,blocked,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,1,394,Segment C,32.71
2020-07-06T12:23:48.972338+0000,NTN-PRX-094,2.123.253.239,,10.10.0.95,,ICMP,dns,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,3,488,Segment A,25.59
2020-07-06T14:37:34.996239+0000,NTN-BSS-176,179.94.76.179,6936.0,10.20.0.43,443.0,UDP,,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,3,1038,Segment B,77.87
2020-07-06T14:51:38.139751+0000,NTN-AAA-257,223.126.137.87,38764.0,10.20.0.124,990.0,UDP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,172,Segment B,44.11
2020-07-06T15:04:16.674883+0000,NTN-OSS-400,51.124.215.41,15200.0,10.30.0.133,8080.0,UDP,,blocked,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,1,1458,Segment C,73.72
2020-07-06T15:23:17.478229+0000,NTN-PRX-082,71.112.169.146,40749.0,10.10.0.83,8080.0,UDP,,blocked,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,1,1479,Segment A,49.36
2020-07-06T15:38:30.387858+0000,NTN-WEB-117,146.60.17.173,,10.10.0.118,,ICMP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,890,Segment A,62.13
2020-07-06T17:18:18.043526+0000,NTN-OSS-328,219.17.57.207,,10.30.0.61,,ICMP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,262,Segment C,93.41
2020-07-06T19:25:11.749068+0000,NTN-CRM-211,192.41.21.100,,10.20.0.78,,ICMP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,1384,Segment B,62.02
2020-07-06T20:00:50.453088+0000,NTN-OSS-284,183.119.59.111,,10.30.0.17,,ICMP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,1447,Segment C,25.47
2020-07-06T20:19:20.083800+0000,NTN-HLR-281,216.93.130.188,62318.0,10.30.0.14,53.0,TCP,dns,blocked,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,3,814,Segment C,41.12
2020-07-07T02:01:31.945118+0000,NTN-MSC-351,41.49.181.122,,10.30.0.84,,ICMP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,1024,Segment C,28.27
2020-07-07T02:28:24.122164+0000,NTN-WEB-001,156.226.159.70,,10.10.0.2,,ICMP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,1052,Segment A,51.81
2020-07-07T09:45:51.023754+0000,NTN-CORE-338,37.203.21.246,23193.0,10.30.0.71,8080.0,TCP,http,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,518,Segment C,64.37
2020-07-07T10:01:17.767917+0000,NTN-DNS-119,174.130.216.231,,10.10.0.120,,ICMP,dns,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,222,Segment A,10.39
2020-07-07T12:32:44.081990+0000,NTN-WEB-085,24.84.79.129,27337.0,10.10.0.86,53.0,TCP,dns,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,536,Segment A,76.42
2020-07-07T17:47:20.990644+0000,NTN-OSS-364,89.54.19.166,1164.0,10.30.0.97,21.0,UDP,,blocked,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,2,656,Segment C,6.09
2020-07-07T20:23:28.703683+0000,NTN-CORE-394,103.131.0.185,43933.0,10.30.0.127,2121.0,TCP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,1029,Segment C,96.96
2020-07-07T20:55:10.778347+0000,NTN-DNS-095,7.226.186.69,,10.10.0.96,,ICMP,,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,174,Segment A,74.86
2020-07-07T21:21:05.391037+0000,NTN-PRX-050,205.49.51.6,53375.0,10.10.0.51,8443.0,UDP,,blocked,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,2,343,Segment A,95.7
2020-07-07T22:03:26.852853+0000,NTN-OSS-364,35.8.43.28,,10.30.0.97,,ICMP,,blocked,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,309,Segment C,49.59
2020-07-08T01:33:15.200042+0000,NTN-OSS-380,12.71.224.221,55747.0,10.30.0.113,443.0,UDP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,318,Segment C,96.25
2020-07-08T02:00:10.981180+0000,NTN-PRX-062,165.32.189.26,15330.0,10.10.0.63,53.0,TCP,dns,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,1,1089,Segment A,68.37
2020-07-08T03:49:14.458055+0000,NTN-MSC-279,96.87.81.27,50303.0,10.30.0.12,53.0,TCP,dns,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,976,Segment C,73.17
2020-07-08T07:18:28.771663+0000,NTN-HLR-381,106.89.251.150,26954.0,10.30.0.114,53.0,UDP,dns,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,840,Segment C,95.21
2020-07-08T08:08:54.488880+0000,NTN-MSC-295,211.43.37.93,18768.0,10.30.0.28,990.0,TCP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,521,Segment C,60.57
2020-07-08T08:25:47.715907+0000,NTN-API-182,115.244.228.195,,10.20.0.49,,ICMP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,1350,Segment B,13.28
2020-07-08T08:32:22.276027+0000,NTN-CORE-306,75.79.244.56,,10.30.0.39,,ICMP,dns,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,2,910,Segment C,74.48
2020-07-08T10:43:49.930603+0000,NTN-CORE-282,138.191.178.0,,10.30.0.15,,ICMP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,233,Segment C,58.68
2020-07-08T10:45:01.846980+0000,NTN-BSS-232,51.53.105.99,33583.0,10.20.0.99,53.0,UDP,dns,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,3,239,Segment B,78.27
2020-07-08T11:46:51.697545+0000,NTN-CORE-398,213.155.68.224,46569.0,10.30.0.131,990.0,TCP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,331,Segment C,62.85
2020-07-08T15:21:33.394684+0000,NTN-MSC-319,62.43.245.13,27822.0,10.30.0.52,53.0,UDP,dns,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,2,732,Segment C,43.94
2020-07-08T20:25:56.768383+0000,NTN-SMS-012,109.89.255.96,44696.0,10.10.0.13,443.0,TCP,http,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,2,1265,Segment A,91.77
2020-07-08T20:41:14.712666+0000,NTN-PRX-098,201.181.47.37,47668.0,10.10.0.99,80.0,TCP,http,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,3,1415,Segment A,98.8
2020-07-08T22:20:26.455751+0000,NTN-WEB-061,170.68.78.197,,10.10.0.62,,ICMP,dns,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,3,620,Segment A,56.3
2020-07-09T00:22:04.360610+0000,NTN-HLR-337,147.22.95.104,64968.0,10.30.0.70,2121.0,TCP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,429,Segment C,30.31
2020-07-09T00:56:35.544061+0000,NTN-PRX-134,69.240.57.46,55238.0,10.10.0.135,21.0,UDP,,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,1201,Segment A,98.6
2020-07-09T02:53:32.256790+0000,NTN-PRX-010,33.137.201.59,,10.10.0.11,,ICMP,,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,101,Segment A,95.99
2020-07-09T04:14:34.914271+0000,NTN-MSC-331,16.142.214.144,3035.0,10.30.0.64,53.0,TCP,dns,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,1,220,Segment C,43.75
2020-07-09T06:07:14.919488+0000,NTN-CRM-143,149.21.48.197,49995.0,10.20.0.10,53.0,TCP,dns,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,1024,Segment B,23.07
2020-07-09T09:02:21.284527+0000,NTN-API-238,118.97.116.108,64054.0,10.20.0.105,53.0,UDP,dns,blocked,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,1,627,Segment B,25.23
2020-07-09T09:44:43.607035+0000,NTN-WEB-001,39.130.38.82,55861.0,10.10.0.2,80.0,UDP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,954,Segment A,99.97
2020-07-09T11:15:26.143723+0000,NTN-AAA-217,191.197.23.236,,10.20.0.84,,ICMP,,blocked,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,1272,Segment B,72.25
2020-07-09T14:15:05.794740+0000,NTN-HLR-289,114.111.53.222,6627.0,10.30.0.22,2121.0,UDP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,885,Segment C,31.93
2020-07-09T14:24:29.143456+0000,NTN-PRX-094,207.111.82.158,51135.0,10.10.0.95,53.0,TCP,dns,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,74,Segment A,67.27
2020-07-09T14:59:29.902106+0000,NTN-PRX-134,100.205.244.229,31506.0,10.10.0.135,990.0,TCP,,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,1,202,Segment A,74.14
2020-07-09T16:14:51.041035+0000,NTN-PRX-074,166.203.182.189,1438.0,10.10.0.75,8443.0,UDP,,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,3,1473,Segment A,3.92
2020-07-09T17:53:37.336040+0000,NTN-CRM-159,200.235.241.181,,10.20.0.26,,ICMP,dns,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,1288,Segment B,71.06
