date,time,devname,devid,level,srcip,srcport,srcintf,dstip,dstport,dstintf,proto,service,action,policyid,sentbyte,rcvdbyte,sentpkt,appcat,crscore,crlevel,utmaction,srccountry,attack,disposition
2020-06-10,05:36:38,NTN-FW-A-01,FG100F63397,warning,25.202.81.168,63201,wan1,10.10.0.10,53,dmz,6,DNS,deny,12,437,0,1,unscanned,73,warning,block,India,Intrusion,Blocked
2020-06-10,05:46:39,NTN-FW-B-01,FG100F19947,notice,129.191.111.237,13171,wan1,10.20.0.132,53,app,6,DNS,accept,7,1104,2657,1,Network.Service,84,notice,allow,India,DDoS,Ignored
2020-06-10,09:55:19,NTN-FW-A-01,FG100F63397,alert,101.134.207.36,0,wan1,10.10.0.116,0,dmz,1,PING,deny,21,331,0,1,unscanned,11,alert,block,India,Intrusion,Blocked
2020-06-10,11:20:37,NTN-FW-B-01,FG100F19947,alert,32.224.55.13,10974,wan1,10.20.0.88,53,app,17,DNS,accept,12,1281,148,2,Network.Service,31,alert,allow,India,Malware,Logged
2020-06-10,12:35:44,NTN-FW-B-01,FG100F19947,warning,29.34.167.14,0,wan1,10.20.0.80,0,app,1,PING,accept,12,513,3857,1,Network.Service,0,warning,allow,India,Malware,Logged
2020-06-10,14:15:17,NTN-FW-B-01,FG100F19947,warning,118.88.127.199,14896,wan1,10.20.0.114,8080,app,17,HTTP-ALT,deny,3,310,0,1,unscanned,13,warning,block,India,Intrusion,Blocked
2020-06-10,15:51:46,NTN-FW-C-01,FG100F22186,warning,220.179.140.157,0,wan1,10.30.0.103,0,core,1,PING,deny,12,402,0,1,unscanned,43,warning,block,India,Malware,Blocked
2020-06-10,19:57:09,NTN-FW-B-01,FG100F19947,alert,33.1.104.172,0,wan1,10.20.0.129,0,app,1,PING,deny,7,456,0,1,unscanned,60,alert,block,India,Intrusion,Blocked
2020-06-10,23:53:24,NTN-FW-B-01,FG100F19947,warning,142.126.195.186,0,wan1,10.20.0.9,0,app,1,PING,accept,7,327,679,1,Network.Service,36,warning,allow,India,DDoS,Ignored
2020-06-11,01:40:17,NTN-FW-A-01,FG100F63397,warning,14.146.146.72,0,wan1,10.10.0.65,0,dmz,1,PING,accept,7,721,3049,1,Network.Service,46,warning,allow,India,Malware,Logged
2020-06-11,03:27:01,NTN-FW-C-01,FG100F22186,alert,151.154.36.32,16326,wan1,10.30.0.47,8443,core,17,HTTPS-ALT,deny,3,1002,0,1,unscanned,36,alert,block,India,Intrusion,Blocked
2020-06-11,04:05:25,NTN-FW-A-01,FG100F63397,alert,89.116.231.144,40944,wan1,10.10.0.83,53,dmz,17,DNS,accept,7,1037,1926,1,Network.Service,8,alert,allow,India,Intrusion,Logged
2020-06-11,04:34:34,NTN-FW-B-01,FG100F19947,warning,73.10.107.106,6233,wan1,10.20.0.61,21,app,6,FTP,accept,21,1137,496,1,Network.Service,27,warning,allow,India,DDoS,Logged
2020-06-11,05:05:11,NTN-FW-C-01,FG100F22186,notice,165.68.189.101,0,wan1,10.30.0.62,0,core,1,PING,accept,18,695,1360,1,Network.Service,75,notice,allow,India,Intrusion,Logged
2020-06-11,05:34:36,NTN-FW-A-01,FG100F63397,notice,21.248.226.56,1246,wan1,10.10.0.54,21,dmz,17,FTP,accept,12,1243,2300,2,Network.Service,24,notice,allow,India,Intrusion,Ignored
2020-06-11,07:35:27,NTN-FW-B-01,FG100F19947,warning,199.172.171.213,25087,wan1,10.20.0.4,8443,app,17,HTTPS-ALT,deny,12,630,0,1,unscanned,96,warning,block,India,DDoS,Blocked
2020-06-11,08:05:12,NTN-FW-B-01,FG100F19947,notice,12.54.109.13,61607,wan1,10.20.0.82,53,app,6,DNS,accept,21,565,197,1,Network.Service,60,notice,allow,India,Intrusion,Logged
2020-06-11,09:16:44,NTN-FW-A-01,FG100F63397,warning,46.111.194.141,24228,wan1,10.10.0.65,21,dmz,6,FTP,deny,7,767,0,1,unscanned,30,warning,block,India,Intrusion,Blocked
2020-06-11,09:19:15,NTN-FW-A-01,FG100F63397,alert,162.224.220.134,11887,wan1,10.10.0.121,2121,dmz,17,FTP,accept,7,1452,3167,2,Network.Service,73,alert,allow,India,DDoS,Logged
2020-06-11,15:01:01,NTN-FW-B-01,FG100F19947,alert,167.25.226.6,0,wan1,10.20.0.105,0,app,1,PING,deny,7,144,0,1,unscanned,74,alert,block,India,Intrusion,Blocked
2020-06-11,17:11:35,NTN-FW-C-01,FG100F22186,warning,35.81.32.237,17552,wan1,10.30.0.27,990,core,17,FTPS,accept,7,813,3288,1,Network.Service,82,warning,allow,India,Intrusion,Ignored
2020-06-11,19:19:12,NTN-FW-B-01,FG100F19947,warning,44.68.139.72,5037,wan1,10.20.0.18,53,app,17,DNS,deny,21,345,0,1,unscanned,43,warning,block,India,DDoS,Blocked
2020-06-11,20:42:18,NTN-FW-B-01,FG100F19947,notice,205.32.48.231,44987,wan1,10.20.0.63,53,app,6,DNS,accept,18,424,2944,1,Network.Service,50,notice,allow,India,DDoS,Ignored
2020-06-11,21:25:49,NTN-FW-C-01,FG100F22186,alert,195.90.157.230,45591,wan1,10.30.0.60,80,core,17,HTTP,accept,3,1319,15,2,Network.Service,6,alert,allow,India,DDoS,Ignored
2020-06-12,00:13:10,NTN-FW-B-01,FG100F19947,alert,164.21.30.159,17163,wan1,10.20.0.69,53,app,6,DNS,accept,12,98,1105,1,Network.Service,99,alert,allow,India,DDoS,Ignored
2020-06-12,00:34:16,NTN-FW-A-01,FG100F63397,notice,128.88.177.245,0,wan1,10.10.0.20,0,dmz,1,PING,accept,18,973,276,1,Network.Service,46,notice,allow,India,Malware,Logged
2020-06-12,01:34:29,NTN-FW-B-01,FG100F19947,alert,28.72.132.80,23371,wan1,10.20.0.94,2121,app,17,FTP,deny,3,715,0,1,unscanned,87,alert,block,India,DDoS,Blocked
2020-06-12,09:42:35,NTN-FW-A-01,FG100F63397,warning,49.149.240.143,0,wan1,10.10.0.79,0,dmz,1,PING,accept,7,247,1980,1,Network.Service,63,warning,allow,India,Malware,Logged
2020-06-12,10:07:26,NTN-FW-C-01,FG100F22186,alert,58.48.129.53,0,wan1,10.30.0.96,0,core,1,PING,accept,7,715,381,1,Network.Service,47,alert,allow,India,DDoS,Ignored
2020-06-12,11:22:47,NTN-FW-B-01,FG100F19947,warning,44.209.16.255,33418,wan1,10.20.0.125,443,app,17,HTTPS,deny,12,318,0,1,unscanned,57,warning,block,India,Intrusion,Blocked
2020-06-12,11:40:33,NTN-FW-C-01,FG100F22186,alert,130.173.233.82,0,wan1,10.30.0.71,0,core,1,PING,deny,12,619,0,1,unscanned,17,alert,block,India,DDoS,Blocked
2020-06-12,14:09:35,NTN-FW-B-01,FG100F19947,warning,6.62.134.129,0,wan1,10.20.0.16,0,app,1,PING,accept,18,357,397,1,Network.Service,96,warning,allow,India,Malware,Ignored
2020-06-12,14:56:59,NTN-FW-B-01,FG100F19947,notice,182.88.220.85,56745,wan1,10.20.0.127,53,app,17,DNS,deny,12,1438,0,2,unscanned,82,notice,block,India,DDoS,Blocked
2020-06-12,19:48:30,NTN-FW-C-01,FG100F22186,warning,7.13.75.253,65413,wan1,10.30.0.112,443,core,6,HTTPS,accept,12,1480,1323,2,Network.Service,13,warning,allow,India,DDoS,Logged
2020-06-12,21:35:03,NTN-FW-C-01,FG100F22186,notice,146.124.26.204,0,wan1,10.30.0.16,0,core,1,PING,accept,12,847,3394,1,Network.Service,47,notice,allow,India,Intrusion,Logged
2020-06-12,22:26:01,NTN-FW-A-01,FG100F63397,alert,141.161.9.28,58008,wan1,10.10.0.124,21,dmz,6,FTP,accept,12,632,1410,1,Network.Service,47,alert,allow,India,DDoS,Logged
2020-06-12,22:39:35,NTN-FW-B-01,FG100F19947,notice,19.82.55.106,53896,wan1,10.20.0.12,8443,app,17,HTTPS-ALT,deny,18,113,0,1,unscanned,80,notice,block,India,Malware,Blocked
2020-06-12,22:56:46,NTN-FW-B-01,FG100F19947,notice,58.179.120.15,0,wan1,10.20.0.89,0,app,1,PING,accept,21,1459,3812,2,Network.Service,32,notice,allow,India,Intrusion,Logged
2020-06-12,23:53:05,NTN-FW-C-01,FG100F22186,notice,60.170.7.204,11564,wan1,10.30.0.74,53,core,6,DNS,accept,3,1037,3996,1,Network.Service,14,notice,allow,India,Malware,Logged
2020-06-13,02:32:22,NTN-FW-A-01,FG100F63397,notice,124.236.38.66,30643,wan1,10.10.0.120,8080,dmz,17,HTTP-ALT,deny,3,534,0,1,unscanned,46,notice,block,India,Intrusion,Blocked
2020-06-13,06:04:40,NTN-FW-A-01,FG100F63397,alert,21.65.134.115,0,wan1,10.10.0.100,0,dmz,1,PING,deny,3,1133,0,1,unscanned,96,alert,block,India,DDoS,Blocked
2020-06-13,06:14:17,NTN-FW-A-01,FG100F63397,warning,184.132.184.1,27130,wan1,10.10.0.59,53,dmz,17,DNS,deny,21,668,0,1,unscanned,35,warning,block,India,Malware,Blocked
2020-06-13,07:19:36,NTN-FW-A-01,FG100F63397,alert,180.181.245.253,33271,wan1,10.10.0.91,53,dmz,6,DNS,accept,12,888,333,1,Network.Service,39,alert,allow,India,DDoS,Logged
2020-06-13,07:31:55,NTN-FW-B-01,FG100F19947,warning,93.47.84.250,12924,wan1,10.20.0.107,2121,app,17,FTP,accept,7,495,3889,1,Network.Service,17,warning,allow,India,Malware,Ignored
2020-06-13,09:35:29,NTN-FW-C-01,FG100F22186,warning,2.81.186.226,58358,wan1,10.30.0.25,443,core,6,HTTPS,deny,12,75,0,1,unscanned,5,warning,block,India,Intrusion,Blocked
2020-06-13,12:24:57,NTN-FW-B-01,FG100F19947,notice,113.110.105.43,0,wan1,10.20.0.91,0,app,1,PING,accept,3,225,1777,1,Network.Service,24,notice,allow,India,Malware,Ignored
2020-06-13,14:19:50,NTN-FW-C-01,FG100F22186,notice,201.233.74.189,0,wan1,10.30.0.24,0,core,1,PING,deny,18,867,0,1,unscanned,0,notice,block,India,Malware,Blocked
2020-06-13,17:30:58,NTN-FW-B-01,FG100F19947,alert,211.122.159.248,45768,wan1,10.20.0.83,53,app,6,DNS,accept,18,1386,3459,2,Network.Service,89,alert,allow,India,Intrusion,Ignored
2020-06-13,19:41:52,NTN-FW-C-01,FG100F22186,warning,92.19.57.222,32014,wan1,10.30.0.20,8080,core,17,HTTP-ALT,accept,7,917,2926,1,Network.Service,76,warning,allow,India,Malware,Logged
2020-06-13,19:47:07,NTN-FW-A-01,FG100F63397,notice,156.45.240.77,48871,wan1,10.10.0.33,53,dmz,17,DNS,accept,12,179,3352,1,Network.Service,59,notice,allow,India,DDoS,Ignored
2020-06-14,00:14:51,NTN-FW-B-01,FG100F19947,notice,107.159.5.230,0,wan1,10.20.0.80,0,app,1,PING,deny,21,93,0,1,unscanned,60,notice,block,India,Malware,Blocked
2020-06-14,02:06:20,NTN-FW-B-01,FG100F19947,alert,185.120.28.55,0,wan1,10.20.0.46,0,app,1,PING,deny,21,1394,0,2,unscanned,6,alert,block,India,DDoS,Blocked
2020-06-14,02:08:55,NTN-FW-C-01,FG100F22186,notice,156.201.68.198,18663,wan1,10.30.0.102,53,core,6,DNS,deny,12,1031,0,1,unscanned,12,notice,block,India,DDoS,Blocked
2020-06-14,02:29:42,NTN-FW-A-01,FG100F63397,notice,201.9.156.162,53794,wan1,10.10.0.126,8080,dmz,6,HTTP-ALT,accept,7,675,2825,1,Network.Service,9,notice,allow,India,Intrusion,Ignored
2020-06-14,02:53:42,NTN-FW-C-01,FG100F22186,alert,150.236.27.135,47063,wan1,10.30.0.121,2121,core,17,FTP,deny,21,1063,0,1,unscanned,73,alert,block,India,DDoS,Blocked
2020-06-14,03:22:21,NTN-FW-B-01,FG100F19947,alert,141.196.4.60,2625,wan1,10.20.0.61,53,app,6,DNS,deny,7,181,0,1,unscanned,92,alert,block,India,Malware,Blocked
2020-06-14,03:45:11,NTN-FW-B-01,FG100F19947,warning,8.222.106.153,26777,wan1,10.20.0.21,21,app,6,FTP,accept,3,1111,1314,1,Network.Service,74,warning,allow,India,DDoS,Ignored
2020-06-14,03:49:02,NTN-FW-B-01,FG100F19947,warning,78.74.75.217,0,wan1,10.20.0.124,0,app,1,PING,deny,7,904,0,1,unscanned,6,warning,block,India,DDoS,Blocked
2020-06-14,04:01:00,NTN-FW-B-01,FG100F19947,notice,22.197.253.25,10896,wan1,10.20.0.64,80,app,17,HTTP,accept,7,669,175,1,Network.Service,42,notice,allow,India,Malware,Ignored
2020-06-14,04:45:10,NTN-FW-A-01,FG100F63397,warning,21.127.120.184,62760,wan1,10.10.0.66,53,dmz,6,DNS,accept,12,537,3329,1,Network.Service,44,warning,allow,India,Malware,Ignored
2020-06-14,07:04:07,NTN-FW-C-01,FG100F22186,warning,176.252.206.75,0,wan1,10.30.0.73,0,core,1,PING,deny,21,109,0,1,unscanned,78,warning,block,India,Malware,Blocked
2020-06-14,08:02:23,NTN-FW-A-01,FG100F63397,warning,149.63.1.19,22802,wan1,10.10.0.4,8080,dmz,6,HTTP-ALT,accept,21,513,54,1,Network.Service,26,warning,allow,India,Malware,Logged
2020-06-14,09:07:00,NTN-FW-B-01,FG100F19947,warning,195.17.47.91,2455,wan1,10.20.0.6,990,app,6,FTPS,accept,18,1478,1156,2,Network.Service,18,warning,allow,India,Malware,Logged
2020-06-14,09:34:34,NTN-FW-A-01,FG100F63397,alert,197.217.187.128,0,wan1,10.10.0.55,0,dmz,1,PING,accept,18,869,2755,1,Network.Service,22,alert,allow,India,DDoS,Logged
2020-06-14,12:33:19,NTN-FW-B-01,FG100F19947,warning,82.43.51.38,36757,wan1,10.20.0.121,80,app,17,HTTP,deny,3,1334,0,2,unscanned,27,warning,block,India,Malware,Blocked
2020-06-14,13:23:56,NTN-FW-C-01,FG100F22186,warning,14.122.148.72,57008,wan1,10.30.0.93,21,core,6,FTP,accept,3,212,3265,1,Network.Service,6,warning,allow,India,Intrusion,Logged
2020-06-14,14:44:51,NTN-FW-C-01,FG100F22186,alert,145.232.104.164,34499,wan1,10.30.0.18,53,core,17,DNS,accept,3,1033,870,1,Network.Service,6,alert,allow,India,Malware,Logged
2020-06-14,15:12:23,NTN-FW-C-01,FG100F22186,alert,217.32.144.50,27288,wan1,10.30.0.61,990,core,6,FTPS,accept,12,432,2502,1,Network.Service,59,alert,allow,India,Malware,Logged
2020-06-14,16:26:39,NTN-FW-B-01,FG100F19947,alert,187.22.10.187,6470,wan1,10.20.0.127,21,app,6,FTP,accept,3,1443,3229,2,Network.Service,29,alert,allow,India,Intrusion,Ignored
2020-06-14,17:32:13,NTN-FW-C-01,FG100F22186,alert,15.74.116.126,0,wan1,10.30.0.49,0,core,1,PING,accept,12,797,1652,1,Network.Service,64,alert,allow,India,Intrusion,Logged
2020-06-14,17:44:36,NTN-FW-A-01,FG100F63397,warning,135.134.81.102,35014,wan1,10.10.0.6,21,dmz,6,FTP,deny,7,864,0,1,unscanned,34,warning,block,India,DDoS,Blocked
2020-06-14,19:35:42,NTN-FW-A-01,FG100F63397,alert,27.209.49.58,0,wan1,10.10.0.17,0,dmz,1,PING,deny,3,188,0,1,unscanned,89,alert,block,India,Malware,Blocked
2020-06-14,21:09:52,NTN-FW-A-01,FG100F63397,alert,72.247.79.51,45493,wan1,10.10.0.121,8080,dmz,17,HTTP-ALT,deny,18,174,0,1,unscanned,77,alert,block,India,Intrusion,Blocked
2020-06-14,21:32:15,NTN-FW-B-01,FG100F19947,alert,185.163.61.217,10265,wan1,10.20.0.88,53,app,17,DNS,accept,18,1280,3906,2,Network.Service,78,alert,allow,India,DDoS,Ignored
2020-06-14,23:01:04,NTN-FW-A-01,FG100F63397,alert,135.20.5.88,27140,wan1,10.10.0.14,21,dmz,6,FTP,accept,18,1004,3549,1,Network.Service,52,alert,allow,India,Intrusion,Ignored
2020-06-15,00:00:28,NTN-FW-B-01,FG100F19947,notice,98.50.89.79,18214,wan1,10.20.0.55,990,app,17,FTPS,deny,7,1159,0,1,unscanned,58,notice,block,India,DDoS,Blocked
2020-06-15,00:13:00,NTN-FW-A-01,FG100F63397,warning,3.132.230.24,6981,wan1,10.10.0.84,53,dmz,6,DNS,accept,3,138,2267,1,Network.Service,97,warning,allow,India,DDoS,Logged
2020-06-15,01:54:22,NTN-FW-C-01,FG100F22186,notice,181.20.20.183,0,wan1,10.30.0.79,0,core,1,PING,accept,21,1230,3552,2,Network.Service,25,notice,allow,India,Intrusion,Ignored
2020-06-15,04:03:18,NTN-FW-C-01,FG100F22186,alert,222.61.96.116,63686,wan1,10.30.0.97,53,core,6,DNS,deny,18,973,0,1,unscanned,91,alert,block,India,DDoS,Blocked
2020-06-15,06:08:07,NTN-FW-A-01,FG100F63397,warning,7.101.3.81,44763,wan1,10.10.0.56,990,dmz,6,FTPS,deny,7,369,0,1,unscanned,12,warning,block,India,Intrusion,Blocked
2020-06-15,06:38:06,NTN-FW-C-01,FG100F22186,notice,76.204.235.32,0,wan1,10.30.0.47,0,core,1,PING,accept,21,700,2169,1,Network.Service,14,notice,allow,India,Intrusion,Ignored
2020-06-15,10:18:18,NTN-FW-B-01,FG100F19947,alert,138.158.94.68,0,wan1,10.20.0.27,0,app,1,PING,accept,7,1336,37,2,Network.Service,73,alert,allow,India,Intrusion,Logged
2020-06-15,14:49:25,NTN-FW-C-01,FG100F22186,notice,145.216.2.229,29734,wan1,10.30.0.23,2121,core,6,FTP,accept,21,156,3022,1,Network.Service,57,notice,allow,India,Intrusion,Ignored
2020-06-15,16:49:48,NTN-FW-B-01,FG100F19947,notice,193.199.59.135,10332,wan1,10.20.0.119,990,app,17,FTPS,deny,7,1171,0,1,unscanned,15,notice,block,India,Malware,Blocked
2020-06-15,17:05:13,NTN-FW-A-01,FG100F63397,notice,173.5.121.102,0,wan1,10.10.0.127,0,dmz,1,PING,accept,18,291,2970,1,Network.Service,40,notice,allow,India,DDoS,Logged
2020-06-15,17:46:38,NTN-FW-C-01,FG100F22186,notice,65.0.218.239,24516,wan1,10.30.0.2,2121,core,17,FTP,accept,7,1366,350,2,Network.Service,7,notice,allow,India,Intrusion,Logged
2020-06-15,18:43:09,NTN-FW-A-01,FG100F63397,warning,107.220.78.133,16022,wan1,10.10.0.119,990,dmz,17,FTPS,accept,18,1291,1618,2,Network.Service,25,warning,allow,India,Malware,Ignored
2020-06-15,21:35:16,NTN-FW-C-01,FG100F22186,notice,192.171.111.173,31045,wan1,10.30.0.118,53,core,17,DNS,deny,3,746,0,1,unscanned,61,notice,block,India,Malware,Blocked
2020-06-15,21:38:49,NTN-FW-B-01,FG100F19947,alert,85.75.81.9,34688,wan1,10.20.0.88,443,app,17,HTTPS,accept,7,693,456,1,Network.Service,57,alert,allow,India,DDoS,Logged
2020-06-15,22:05:31,NTN-FW-A-01,FG100F63397,notice,94.97.0.73,0,wan1,10.10.0.102,0,dmz,1,PING,accept,18,829,802,1,Network.Service,65,notice,allow,India,DDoS,Logged
2020-06-15,23:23:07,NTN-FW-C-01,FG100F22186,notice,106.21.153.67,58550,wan1,10.30.0.10,80,core,17,HTTP,deny,7,206,0,1,unscanned,96,notice,block,India,Malware,Blocked
2020-06-15,23:37:24,NTN-FW-B-01,FG100F19947,warning,7.250.162.180,60638,wan1,10.20.0.114,443,app,6,HTTPS,deny,21,928,0,1,unscanned,47,warning,block,India,Malware,Blocked
2020-06-15,23:52:17,NTN-FW-C-01,FG100F22186,notice,180.206.163.6,0,wan1,10.30.0.64,0,core,1,PING,deny,12,697,0,1,unscanned,74,notice,block,India,DDoS,Blocked
2020-06-16,03:40:47,NTN-FW-C-01,FG100F22186,notice,211.229.23.168,0,wan1,10.30.0.124,0,core,1,PING,deny,21,1487,0,2,unscanned,11,notice,block,India,Intrusion,Blocked
2020-06-16,05:02:12,NTN-FW-C-01,FG100F22186,warning,2.159.106.65,34559,wan1,10.30.0.56,53,core,17,DNS,accept,18,1484,2819,2,Network.Service,19,warning,allow,India,DDoS,Logged
2020-06-16,06:13:15,NTN-FW-C-01,FG100F22186,notice,15.48.170.85,0,wan1,10.30.0.55,0,core,1,PING,accept,7,1399,3412,2,Network.Service,74,notice,allow,India,Intrusion,Ignored
2020-06-16,08:16:21,NTN-FW-C-01,FG100F22186,alert,131.231.248.19,60940,wan1,10.30.0.132,8443,core,17,HTTPS-ALT,accept,7,447,3598,1,Network.Service,77,alert,allow,India,Intrusion,Ignored
2020-06-16,10:51:40,NTN-FW-C-01,FG100F22186,notice,59.78.48.159,0,wan1,10.30.0.62,0,core,1,PING,accept,7,112,1410,1,Network.Service,53,notice,allow,India,Intrusion,Logged
2020-06-16,11:48:36,NTN-FW-B-01,FG100F19947,notice,191.189.65.216,34729,wan1,10.20.0.50,8443,app,6,HTTPS-ALT,accept,12,1439,865,2,Network.Service,22,notice,allow,India,Intrusion,Ignored
2020-06-16,12:16:15,NTN-FW-A-01,FG100F63397,alert,168.172.206.40,0,wan1,10.10.0.52,0,dmz,1,PING,accept,18,734,1855,1,Network.Service,19,alert,allow,India,DDoS,Logged
2020-06-16,12:46:17,NTN-FW-C-01,FG100F22186,warning,27.133.213.234,0,wan1,10.30.0.124,0,core,1,PING,deny,7,737,0,1,unscanned,63,warning,block,India,Intrusion,Blocked
2020-06-16,14:04:12,NTN-FW-A-01,FG100F63397,alert,108.255.193.124,15650,wan1,10.10.0.118,21,dmz,17,FTP,accept,18,1433,2822,2,Network.Service,77,alert,allow,India,DDoS,Ignored
2020-06-16,15:25:11,NTN-FW-B-01,FG100F19947,warning,198.80.137.93,0,wan1,10.20.0.47,0,app,1,PING,deny,3,1311,0,2,unscanned,17,warning,block,India,DDoS,Blocked
2020-06-16,15:47:07,NTN-FW-A-01,FG100F63397,warning,63.71.218.246,0,wan1,10.10.0.106,0,dmz,1,PING,accept,21,1218,202,2,Network.Service,97,warning,allow,India,Malware,Logged
2020-06-16,16:07:16,NTN-FW-C-01,FG100F22186,alert,70.123.80.71,60395,wan1,10.30.0.52,8080,core,6,HTTP-ALT,accept,18,1267,3835,2,Network.Service,24,alert,allow,India,Intrusion,Ignored
2020-06-16,17:23:50,NTN-FW-A-01,FG100F63397,notice,207.198.84.14,0,wan1,10.10.0.119,0,dmz,1,PING,accept,7,1428,2698,2,Network.Service,16,notice,allow,India,Malware,Logged
2020-06-16,19:29:06,NTN-FW-A-01,FG100F63397,alert,55.24.9.112,52744,wan1,10.10.0.37,80,dmz,6,HTTP,deny,3,796,0,1,unscanned,15,alert,block,India,Malware,Blocked
2020-06-16,21:04:27,NTN-FW-A-01,FG100F63397,notice,51.155.140.193,60802,wan1,10.10.0.64,53,dmz,17,DNS,accept,18,622,2786,1,Network.Service,60,notice,allow,India,DDoS,Logged
2020-06-17,04:59:15,NTN-FW-C-01,FG100F22186,warning,177.10.88.169,58444,wan1,10.30.0.91,53,core,6,DNS,accept,18,1362,127,2,Network.Service,63,warning,allow,India,DDoS,Ignored
2020-06-17,10:27:49,NTN-FW-B-01,FG100F19947,notice,93.178.242.184,0,wan1,10.20.0.15,0,app,1,PING,accept,7,788,2495,1,Network.Service,0,notice,allow,India,Intrusion,Logged
2020-06-17,11:16:15,NTN-FW-C-01,FG100F22186,alert,54.208.200.88,35424,wan1,10.30.0.52,80,core,6,HTTP,deny,3,1069,0,1,unscanned,3,alert,block,India,DDoS,Blocked
2020-06-17,12:45:21,NTN-FW-C-01,FG100F22186,warning,124.58.239.35,42609,wan1,10.30.0.24,53,core,17,DNS,accept,18,827,3290,1,Network.Service,85,warning,allow,India,Malware,Ignored
2020-06-17,13:39:35,NTN-FW-C-01,FG100F22186,alert,59.31.224.126,58886,wan1,10.30.0.132,53,core,6,DNS,accept,12,1169,2091,1,Network.Service,75,alert,allow,India,Malware,Ignored
2020-06-17,14:38:46,NTN-FW-A-01,FG100F63397,notice,46.49.137.164,0,wan1,10.10.0.46,0,dmz,1,PING,deny,7,353,0,1,unscanned,41,notice,block,India,Intrusion,Blocked
2020-06-17,16:59:25,NTN-FW-C-01,FG100F22186,notice,206.168.192.237,0,wan1,10.30.0.116,0,core,1,PING,accept,21,691,2334,1,Network.Service,0,notice,allow,India,Intrusion,Logged
2020-06-17,17:13:00,NTN-FW-A-01,FG100F63397,notice,144.169.117.186,16967,wan1,10.10.0.20,8080,dmz,6,HTTP-ALT,accept,12,512,1830,1,Network.Service,94,notice,allow,India,Intrusion,Ignored
2020-06-17,18:52:29,NTN-FW-C-01,FG100F22186,warning,38.141.163.184,44478,wan1,10.30.0.5,8443,core,6,HTTPS-ALT,accept,21,773,3068,1,Network.Service,26,warning,allow,India,Malware,Logged
2020-06-17,19:25:44,NTN-FW-C-01,FG100F22186,warning,7.46.10.202,0,wan1,10.30.0.84,0,core,1,PING,accept,21,520,583,1,Network.Service,19,warning,allow,India,Intrusion,Ignored
2020-06-17,23:53:30,NTN-FW-B-01,FG100F19947,alert,48.68.174.227,58220,wan1,10.20.0.69,53,app,17,DNS,accept,12,435,3031,1,Network.Service,10,alert,allow,India,Malware,Ignored
2020-06-18,11:10:42,NTN-FW-B-01,FG100F19947,notice,118.254.148.92,15094,wan1,10.20.0.43,8443,app,6,HTTPS-ALT,deny,21,584,0,1,unscanned,33,notice,block,India,Malware,Blocked
2020-06-18,11:45:19,NTN-FW-A-01,FG100F63397,alert,27.187.196.233,0,wan1,10.10.0.85,0,dmz,1,PING,deny,3,1010,0,1,unscanned,59,alert,block,India,DDoS,Blocked
2020-06-18,13:29:05,NTN-FW-A-01,FG100F63397,warning,192.232.178.136,9546,wan1,10.10.0.20,2121,dmz,6,FTP,deny,18,1109,0,1,unscanned,15,warning,block,India,Intrusion,Blocked
2020-06-18,14:23:24,NTN-FW-A-01,FG100F63397,alert,135.224.235.140,4743,wan1,10.10.0.70,2121,dmz,6,FTP,accept,3,1054,741,1,Network.Service,34,alert,allow,India,Malware,Logged
2020-06-18,14:29:41,NTN-FW-B-01,FG100F19947,warning,159.140.215.163,0,wan1,10.20.0.67,0,app,1,PING,accept,7,502,2847,1,Network.Service,53,warning,allow,India,DDoS,Logged
2020-06-18,21:13:34,NTN-FW-B-01,FG100F19947,notice,19.156.199.119,0,wan1,10.20.0.32,0,app,1,PING,accept,12,1308,497,2,Network.Service,96,notice,allow,India,Malware,Logged
2020-06-18,22:50:24,NTN-FW-B-01,FG100F19947,warning,154.89.246.120,17100,wan1,10.20.0.77,443,app,6,HTTPS,accept,18,1216,1710,2,Network.Service,20,warning,allow,India,Intrusion,Ignored
2020-06-19,00:08:09,NTN-FW-A-01,FG100F63397,alert,160.149.71.138,50825,wan1,10.10.0.134,53,dmz,17,DNS,accept,7,1024,2712,1,Network.Service,66,alert,allow,India,DDoS,Logged
2020-06-19,00:36:04,NTN-FW-B-01,FG100F19947,warning,96.147.23.128,1304,wan1,10.20.0.38,443,app,17,HTTPS,accept,3,458,3,1,Network.Service,90,warning,allow,India,Intrusion,Logged
2020-06-19,02:18:06,NTN-FW-C-01,FG100F22186,alert,21.64.154.147,44206,wan1,10.30.0.132,8443,core,6,HTTPS-ALT,accept,12,1410,20,2,Network.Service,62,alert,allow,India,DDoS,Logged
2020-06-19,02:52:10,NTN-FW-A-01,FG100F63397,notice,152.65.55.56,0,wan1,10.10.0.21,0,dmz,1,PING,deny,21,980,0,1,unscanned,27,notice,block,India,DDoS,Blocked
2020-06-19,04:15:21,NTN-FW-B-01,FG100F19947,warning,210.120.203.225,63582,wan1,10.20.0.75,53,app,17,DNS,deny,12,248,0,1,unscanned,83,warning,block,India,Malware,Blocked
2020-06-19,04:48:31,NTN-FW-C-01,FG100F22186,alert,114.76.141.136,53460,wan1,10.30.0.125,53,core,6,DNS,accept,3,955,1826,1,Network.Service,30,alert,allow,India,Malware,Ignored
