EVENT_TIMESTAMP,DBUSERNAME,OS_USER,USERHOST,CLIENT_IP,ACTION_NAME,OBJECT_SCHEMA,OBJECT_NAME,SQL_TEXT,ROWS_PROCESSED,RETURN_CODE
2020-12-09T14:51:59.138,REPORT_USER,biju,NTN-AAA-217,10.20.0.84,INSERT,CRM,KYC_DOCUMENTS,INSERT ON CRM.KYC_DOCUMENTS,12,0
2020-12-09T23:23:07.381,DBA_ADMIN,samaira,NTN-DNS-115,10.10.0.116,SELECT,BSS,SUBSCRIBER_MASTER,SELECT * FROM BSS.SUBSCRIBER_MASTER,39,0
2020-12-10T00:03:56.829,DBA_ADMIN,samarth,NTN-HLR-345,10.30.0.78,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,18,1017
2020-12-10T04:06:54.085,DBA_ADMIN,rohan,NTN-PRX-070,10.10.0.71,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,36,0
2020-12-10T11:13:37.293,APP_SVC,manikya,NTN-WEB-021,10.10.0.22,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,14,0
2020-12-10T15:08:36.405,APP_SVC,siya,NTN-SMS-024,10.10.0.25,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,18,0
2020-12-11T01:36:53.143,EVA,eva,NTN-DNS-007,10.10.0.8,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,19,0
2020-12-11T14:37:02.153,DBA_ADMIN,piya,NTN-API-186,10.20.0.53,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,28,0
2020-12-11T15:50:39.368,REPORT_USER,tarini,NTN-WEB-073,10.10.0.74,SELECT,OSS,SIM_INVENTORY,SELECT * FROM OSS.SIM_INVENTORY,49,0
2020-12-11T18:59:44.909,APP_SVC,yuvaan,NTN-PRX-014,10.10.0.15,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,42,0
2020-12-12T04:24:35.229,YASHVI,yashvi,NTN-OSS-348,10.30.0.81,INSERT,BSS,SUBSCRIBER_MASTER,INSERT ON BSS.SUBSCRIBER_MASTER,21,0
2020-12-12T06:36:27.941,BHAVIN,bhavin,NTN-SMS-076,10.10.0.77,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,47,0
2020-12-12T16:33:15.182,AMIRA,amira,NTN-BSS-184,10.20.0.51,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,12,0
2020-12-12T20:29:17.934,DBA_ADMIN,anvi,NTN-API-194,10.20.0.61,UPDATE,BSS,BILLING_INVOICES,UPDATE ON BSS.BILLING_INVOICES,27,0
2020-12-12T23:00:09.968,DBA_ADMIN,divit,NTN-WEB-029,10.10.0.30,UPDATE,BSS,CDR_RECORDS,UPDATE ON BSS.CDR_RECORDS,0,0
2020-12-13T05:04:24.653,DRISHYA,drishya,NTN-AAA-165,10.20.0.32,SELECT,BSS,SUBSCRIBER_MASTER,SELECT * FROM BSS.SUBSCRIBER_MASTER,12,0
2020-12-13T11:02:51.985,DBA_ADMIN,uthkarsh,NTN-SMS-120,10.10.0.121,SELECT,BSS,SUBSCRIBER_MASTER,SELECT * FROM BSS.SUBSCRIBER_MASTER,9,0
2020-12-13T21:35:12.144,ANAHITA,anahita,NTN-SMS-100,10.10.0.101,UPDATE,CRM,KYC_DOCUMENTS,UPDATE ON CRM.KYC_DOCUMENTS,22,0
2020-12-14T00:27:07.248,REPORT_USER,eshani,NTN-SMS-044,10.10.0.45,UPDATE,BSS,BILLING_INVOICES,UPDATE ON BSS.BILLING_INVOICES,49,0
2020-12-14T17:57:01.547,REPORT_USER,kimaya,NTN-PRX-122,10.10.0.123,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,26,0
2020-12-14T18:38:04.607,REPORT_USER,sara,NTN-CRM-151,10.20.0.18,GRANT,BSS,BILLING_INVOICES,GRANT ON BSS.BILLING_INVOICES,26,0
2020-12-15T00:34:57.137,REPORT_USER,shalv,NTN-MSC-359,10.30.0.92,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,2,0
2020-12-15T18:53:40.998,APP_SVC,jayant,NTN-BSS-156,10.20.0.23,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,35,1017
2020-12-16T04:25:36.420,DBA_ADMIN,anay,NTN-PRX-062,10.10.0.63,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,30,0
2020-12-16T11:14:12.530,APP_SVC,veer,NTN-CRM-247,10.20.0.114,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,19,0
2020-12-17T04:10:59.350,YASMIN,yasmin,NTN-AAA-209,10.20.0.76,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,20,1017
2020-12-17T06:49:22.428,APP_SVC,ryan,NTN-HLR-317,10.30.0.50,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,23,0
2020-12-17T08:31:42.939,APP_SVC,eva,NTN-API-230,10.20.0.97,SELECT,OSS,SIM_INVENTORY,SELECT * FROM OSS.SIM_INVENTORY,28,1017
2020-12-17T14:28:29.109,DBA_ADMIN,hunar,NTN-WEB-069,10.10.0.70,UPDATE,CRM,KYC_DOCUMENTS,UPDATE ON CRM.KYC_DOCUMENTS,34,0
2020-12-17T22:23:48.180,APP_SVC,shayak,NTN-CRM-203,10.20.0.70,UPDATE,BSS,SUBSCRIBER_MASTER,UPDATE ON BSS.SUBSCRIBER_MASTER,13,1017
2020-12-18T13:19:09.340,VANYA,vanya,NTN-API-194,10.20.0.61,INSERT,CRM,KYC_DOCUMENTS,INSERT ON CRM.KYC_DOCUMENTS,2,0
2020-12-18T23:09:55.932,REPORT_USER,renee,NTN-SMS-068,10.10.0.69,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,44,0
2020-12-19T00:45:58.545,REPORT_USER,kanav,NTN-SMS-128,10.10.0.129,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,25,0
2020-12-19T01:21:26.931,DIVIJ,divij,NTN-OSS-328,10.30.0.61,INSERT,BSS,SUBSCRIBER_MASTER,INSERT ON BSS.SUBSCRIBER_MASTER,31,1017
2020-12-19T02:36:15.672,APP_SVC,prisha,NTN-BSS-256,10.20.0.123,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,43,0
2020-12-19T04:38:36.615,DBA_ADMIN,kavya,NTN-OSS-376,10.30.0.109,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,41,0
2020-12-19T09:19:21.237,APP_SVC,inaaya,NTN-BSS-144,10.20.0.11,DELETE,BSS,CDR_RECORDS,DELETE ON BSS.CDR_RECORDS,3,0
2020-12-19T11:27:41.348,DBA_ADMIN,kavya,NTN-PRX-090,10.10.0.91,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,8,0
2020-12-19T11:27:41.828,KAVYA,kavya,NTN-PRX-090,10.10.0.91,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,28,0
2020-12-19T12:55:36.114,DBA_ADMIN,romil,NTN-PRX-066,10.10.0.67,SELECT,OSS,SIM_INVENTORY,SELECT * FROM OSS.SIM_INVENTORY,10,0
2020-12-19T15:21:35.707,DBA_ADMIN,reyansh,NTN-DNS-087,10.10.0.88,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,35,0
2020-12-20T12:23:00.156,DBA_ADMIN,badal,NTN-MSC-319,10.30.0.52,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,44,0
2020-12-20T12:23:00.174,DBA_ADMIN,badal,NTN-MSC-319,10.30.0.52,SELECT,OSS,SIM_INVENTORY,SELECT * FROM OSS.SIM_INVENTORY,25,0
2020-12-20T18:55:40.056,APP_SVC,keya,NTN-CORE-322,10.30.0.55,SELECT,OSS,SIM_INVENTORY,SELECT * FROM OSS.SIM_INVENTORY,12,1017
2020-12-21T01:14:25.932,REPORT_USER,stuvan,NTN-DNS-115,10.10.0.116,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,21,0
2020-12-21T02:39:50.860,CHIRAG,chirag,NTN-CORE-302,10.30.0.35,INSERT,BSS,CDR_RECORDS,INSERT ON BSS.CDR_RECORDS,19,0
2020-12-21T04:26:24.741,APP_SVC,aaryahi,NTN-PRX-090,10.10.0.91,SELECT,BSS,SUBSCRIBER_MASTER,SELECT * FROM BSS.SUBSCRIBER_MASTER,9,0
2020-12-21T04:32:24.668,REPORT_USER,riya,NTN-DNS-123,10.10.0.124,UPDATE,BSS,SUBSCRIBER_MASTER,UPDATE ON BSS.SUBSCRIBER_MASTER,18,0
2020-12-21T14:29:55.181,APP_SVC,eshani,NTN-CORE-290,10.30.0.23,INSERT,CRM,KYC_DOCUMENTS,INSERT ON CRM.KYC_DOCUMENTS,4,0
2020-12-21T23:02:44.926,DBA_ADMIN,rohan,NTN-CRM-191,10.20.0.58,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,37,0
2020-12-22T01:36:19.753,APP_SVC,dishani,NTN-BSS-216,10.20.0.83,SELECT,OSS,SIM_INVENTORY,SELECT * FROM OSS.SIM_INVENTORY,26,1017
2020-12-22T05:02:03.377,DBA_ADMIN,indranil,NTN-DNS-043,10.10.0.44,SELECT,BSS,SUBSCRIBER_MASTER,SELECT * FROM BSS.SUBSCRIBER_MASTER,25,0
2020-12-22T13:06:12.371,DBA_ADMIN,adah,NTN-CORE-382,10.30.0.115,UPDATE,CRM,KYC_DOCUMENTS,UPDATE ON CRM.KYC_DOCUMENTS,43,0
2020-12-22T13:06:12.430,DBA_ADMIN,adah,NTN-CORE-382,10.30.0.115,SELECT,OSS,SIM_INVENTORY,SELECT * FROM OSS.SIM_INVENTORY,44,0
2020-12-23T05:20:02.251,APP_SVC,eva,NTN-BSS-164,10.20.0.31,GRANT,BSS,CDR_RECORDS,GRANT ON BSS.CDR_RECORDS,19,0
2020-12-23T07:36:36.087,FATEH,fateh,NTN-CORE-326,10.30.0.59,INSERT,CRM,KYC_DOCUMENTS,INSERT ON CRM.KYC_DOCUMENTS,31,0
2020-12-23T20:35:10.298,DBA_ADMIN,ivan,NTN-MSC-395,10.30.0.128,SELECT,OSS,SIM_INVENTORY,SELECT * FROM OSS.SIM_INVENTORY,44,0
2020-12-24T03:31:21.353,HANSH,hansh,NTN-WEB-073,10.10.0.74,UPDATE,BSS,SUBSCRIBER_MASTER,UPDATE ON BSS.SUBSCRIBER_MASTER,15,0
2020-12-24T11:16:24.967,REPORT_USER,elakshi,NTN-WEB-077,10.10.0.78,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,10,0
2020-12-25T01:30:31.127,NAKUL,nakul,NTN-WEB-073,10.10.0.74,INSERT,BSS,BILLING_INVOICES,INSERT ON BSS.BILLING_INVOICES,18,0
2020-12-25T15:59:10.884,APP_SVC,neelofar,NTN-SMS-124,10.10.0.125,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,5,0
2020-12-27T07:43:41.712,APP_SVC,oorja,NTN-API-206,10.20.0.73,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,32,0
2020-12-28T06:55:25.267,APP_SVC,heer,NTN-OSS-384,10.30.0.117,UPDATE,CRM,KYC_DOCUMENTS,UPDATE ON CRM.KYC_DOCUMENTS,28,0
2020-12-28T06:55:25.737,APP_SVC,heer,NTN-OSS-384,10.30.0.117,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,23,0
2020-12-28T08:29:31.807,JHANVI,jhanvi,NTN-BSS-228,10.20.0.95,INSERT,BSS,BILLING_INVOICES,INSERT ON BSS.BILLING_INVOICES,15,0
2020-12-29T00:31:49.400,APP_SVC,nehmat,NTN-WEB-057,10.10.0.58,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,19,0
2020-12-29T06:47:39.838,REPORT_USER,alisha,NTN-API-218,10.20.0.85,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,47,0
2020-12-29T08:36:26.136,DBA_ADMIN,shamik,NTN-SMS-068,10.10.0.69,SELECT,OSS,SIM_INVENTORY,SELECT * FROM OSS.SIM_INVENTORY,39,0
2020-12-29T10:06:21.148,REPORT_USER,shamik,NTN-CORE-374,10.30.0.107,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,39,0
2020-12-30T02:01:12.068,APP_SVC,vardaniya,NTN-API-214,10.20.0.81,SELECT,BSS,SUBSCRIBER_MASTER,SELECT * FROM BSS.SUBSCRIBER_MASTER,31,0
2020-12-30T02:01:12.170,APP_SVC,vardaniya,NTN-API-214,10.20.0.81,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,3,0
2020-12-30T04:04:38.324,DHRUV,dhruv,NTN-PRX-062,10.10.0.63,SELECT,BSS,SUBSCRIBER_MASTER,SELECT * FROM BSS.SUBSCRIBER_MASTER,41,0
2020-12-30T05:13:39.661,DBA_ADMIN,yasmin,NTN-PRX-002,10.10.0.3,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,7,0
2020-12-30T05:55:46.619,APP_SVC,ritvik,NTN-API-262,10.20.0.129,INSERT,OSS,SIM_INVENTORY,INSERT ON OSS.SIM_INVENTORY,3,0
2020-12-31T10:36:21.686,APP_SVC,aaina,NTN-OSS-328,10.30.0.61,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,26,0
2020-12-31T11:23:56.753,REPORT_USER,madhav,NTN-WEB-073,10.10.0.74,DELETE,BSS,BILLING_INVOICES,DELETE ON BSS.BILLING_INVOICES,4,0
2020-12-31T12:31:21.115,REPORT_USER,arhaan,NTN-BSS-236,10.20.0.103,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,47,0
2021-01-01T18:14:57.931,REPORT_USER,aayush,NTN-BSS-268,10.20.0.135,SELECT,OSS,SIM_INVENTORY,SELECT * FROM OSS.SIM_INVENTORY,28,0
2021-01-01T19:57:18.549,DBA_ADMIN,jayan,NTN-WEB-045,10.10.0.46,SELECT,BSS,SUBSCRIBER_MASTER,SELECT * FROM BSS.SUBSCRIBER_MASTER,44,0
2021-01-02T00:33:47.590,REPORT_USER,rati,NTN-CRM-247,10.20.0.114,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,3,1017
2021-01-02T02:57:50.502,APP_SVC,divyansh,NTN-AAA-165,10.20.0.32,INSERT,OSS,SIM_INVENTORY,INSERT ON OSS.SIM_INVENTORY,35,0
2021-01-02T19:40:45.404,REPORT_USER,yuvaan,NTN-WEB-025,10.10.0.26,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,15,0
2021-01-02T21:23:43.852,DBA_ADMIN,madhup,NTN-OSS-304,10.30.0.37,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,0,0
2021-01-03T03:52:37.686,DBA_ADMIN,nakul,NTN-AAA-141,10.20.0.8,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,32,1017
2021-01-03T18:53:07.486,REPORT_USER,kanav,NTN-CORE-306,10.30.0.39,UPDATE,CRM,KYC_DOCUMENTS,UPDATE ON CRM.KYC_DOCUMENTS,4,0
2021-01-04T01:01:21.409,APP_SVC,zoya,NTN-WEB-033,10.10.0.34,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,15,0
2021-01-04T08:01:55.669,DBA_ADMIN,ojas,NTN-AAA-257,10.20.0.124,UPDATE,BSS,CDR_RECORDS,UPDATE ON BSS.CDR_RECORDS,14,0
2021-01-04T08:01:55.758,DBA_ADMIN,ojas,NTN-AAA-257,10.20.0.124,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,27,0
2021-01-04T10:41:03.656,SHAAN,shaan,NTN-AAA-241,10.20.0.108,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,47,0
2021-01-04T10:41:03.710,REPORT_USER,shaan,NTN-AAA-241,10.20.0.108,UPDATE,BSS,SUBSCRIBER_MASTER,UPDATE ON BSS.SUBSCRIBER_MASTER,23,0
2021-01-04T23:36:27.806,APP_SVC,drishya,NTN-DNS-099,10.10.0.100,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,25,0
2021-01-05T00:42:11.850,REPORT_USER,renee,NTN-CORE-278,10.30.0.11,SELECT,BSS,SUBSCRIBER_MASTER,SELECT * FROM BSS.SUBSCRIBER_MASTER,22,0
2021-01-05T05:31:18.186,DBA_ADMIN,vivaan,NTN-MSC-343,10.30.0.76,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,3,0
2021-01-05T12:56:00.308,APP_SVC,ivan,NTN-CORE-346,10.30.0.79,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,42,0
2021-01-05T12:56:00.524,APP_SVC,ivan,NTN-CORE-346,10.30.0.79,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,25,0
2021-01-05T14:29:13.621,REPORT_USER,shanaya,NTN-CRM-227,10.20.0.94,SELECT,BSS,SUBSCRIBER_MASTER,SELECT * FROM BSS.SUBSCRIBER_MASTER,4,0
2021-01-06T05:17:09.716,REPORT_USER,saira,NTN-WEB-041,10.10.0.42,DELETE,OSS,SIM_INVENTORY,DELETE ON OSS.SIM_INVENTORY,39,0
2021-01-06T09:20:54.056,ABRAM,abram,NTN-OSS-400,10.30.0.133,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,18,0
2021-01-06T13:26:33.635,DBA_ADMIN,aradhya,NTN-BSS-196,10.20.0.63,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,0,0
2021-01-06T16:24:30.218,REPORT_USER,sara,NTN-OSS-328,10.30.0.61,UPDATE,OSS,SIM_INVENTORY,UPDATE ON OSS.SIM_INVENTORY,26,0
2021-01-07T00:01:16.403,TARINI,tarini,NTN-WEB-121,10.10.0.122,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,31,0
2021-01-07T00:46:11.956,DBA_ADMIN,vihaan,NTN-OSS-308,10.30.0.41,SELECT,BSS,SUBSCRIBER_MASTER,SELECT * FROM BSS.SUBSCRIBER_MASTER,41,0
2021-01-07T03:36:29.786,REPORT_USER,siya,NTN-MSC-359,10.30.0.92,SELECT,BSS,SUBSCRIBER_MASTER,SELECT * FROM BSS.SUBSCRIBER_MASTER,44,0
2021-01-07T21:18:01.653,APP_SVC,azad,NTN-AAA-209,10.20.0.76,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,27,1017
2021-01-08T08:41:25.638,APP_SVC,drishya,NTN-CORE-334,10.30.0.67,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,3,0
2021-01-08T19:18:33.888,SAMAR,samar,NTN-WEB-097,10.10.0.98,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,25,0
2021-01-09T02:48:07.505,DBA_ADMIN,krish,NTN-OSS-352,98.88.195.33,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,530016,0
2021-01-09T11:45:38.613,BADAL,badal,NTN-SMS-088,10.10.0.89,SELECT,OSS,SIM_INVENTORY,SELECT * FROM OSS.SIM_INVENTORY,24,0
2021-01-09T13:52:26.014,APP_SVC,khushi,NTN-WEB-097,10.10.0.98,SELECT,BSS,SUBSCRIBER_MASTER,SELECT * FROM BSS.SUBSCRIBER_MASTER,44,0
2021-01-10T00:10:57.909,REPORT_USER,riaan,NTN-API-218,10.20.0.85,SELECT,OSS,SIM_INVENTORY,SELECT * FROM OSS.SIM_INVENTORY,39,0
2021-01-10T07:26:26.215,MADHUP,madhup,NTN-PRX-062,10.10.0.63,UPDATE,BSS,SUBSCRIBER_MASTER,UPDATE ON BSS.SUBSCRIBER_MASTER,47,0
2021-01-10T12:06:55.031,APP_SVC,miraan,NTN-CRM-203,10.20.0.70,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,24,0
2021-01-10T17:13:38.158,DBA_ADMIN,vidur,NTN-CORE-286,10.30.0.19,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,35,0
2021-01-11T09:11:58.147,REPORT_USER,anika,NTN-CRM-259,10.20.0.126,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,20,0
2021-01-11T17:20:09.306,DBA_ADMIN,akarsh,NTN-OSS-288,10.30.0.21,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,27,0
2021-01-11T23:43:13.606,MANJARI,manjari,NTN-AAA-197,10.20.0.64,UPDATE,BSS,BILLING_INVOICES,UPDATE ON BSS.BILLING_INVOICES,16,0
2021-01-13T07:29:27.973,DBA_ADMIN,samar,NTN-MSC-399,10.30.0.132,SELECT,BSS,SUBSCRIBER_MASTER,SELECT * FROM BSS.SUBSCRIBER_MASTER,8,0
2021-01-13T10:52:00.922,VIHAAN,vihaan,NTN-OSS-312,10.30.0.45,SELECT,OSS,SIM_INVENTORY,SELECT * FROM OSS.SIM_INVENTORY,2,0
2021-01-14T05:55:01.810,APP_SVC,khushi,NTN-PRX-062,10.10.0.63,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,27,0
2021-01-14T06:47:40.973,AYESHA,ayesha,NTN-PRX-062,10.10.0.63,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,11,1017
2021-01-14T16:21:23.238,DBA_ADMIN,uthkarsh,NTN-CRM-159,10.20.0.26,DELETE,BSS,SUBSCRIBER_MASTER,DELETE ON BSS.SUBSCRIBER_MASTER,39,0
2021-01-14T16:21:23.539,APP_SVC,uthkarsh,NTN-CRM-159,10.20.0.26,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,25,0
2021-01-14T16:21:23.834,APP_SVC,uthkarsh,NTN-CRM-159,10.20.0.26,UPDATE,CRM,KYC_DOCUMENTS,UPDATE ON CRM.KYC_DOCUMENTS,17,0
2021-01-15T07:28:49.291,DBA_ADMIN,ivan,NTN-CRM-255,10.20.0.122,SELECT,OSS,SIM_INVENTORY,SELECT * FROM OSS.SIM_INVENTORY,34,0
2021-01-15T11:12:18.125,DBA_ADMIN,urvi,NTN-BSS-136,10.20.0.3,UPDATE,OSS,SIM_INVENTORY,UPDATE ON OSS.SIM_INVENTORY,9,0
2021-01-15T11:12:18.283,APP_SVC,urvi,NTN-BSS-136,10.20.0.3,SELECT,BSS,SUBSCRIBER_MASTER,SELECT * FROM BSS.SUBSCRIBER_MASTER,5,1017
2021-01-15T11:38:23.520,DBA_ADMIN,armaan,NTN-MSC-399,10.30.0.132,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,8,0
2021-01-15T18:12:44.359,REPORT_USER,zoya,NTN-API-238,10.20.0.105,SELECT,OSS,SIM_INVENTORY,SELECT * FROM OSS.SIM_INVENTORY,35,0
2021-01-15T19:51:08.201,REPORT_USER,rasha,NTN-API-154,10.20.0.21,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,36,0
2021-01-16T07:39:11.905,DBA_ADMIN,vidur,NTN-WEB-001,10.10.0.2,INSERT,BSS,CDR_RECORDS,INSERT ON BSS.CDR_RECORDS,50,0
2021-01-16T12:06:21.795,DBA_ADMIN,devansh,NTN-CORE-334,10.30.0.67,SELECT,BSS,SUBSCRIBER_MASTER,SELECT * FROM BSS.SUBSCRIBER_MASTER,10,0
2021-01-16T12:50:44.415,DBA_ADMIN,yuvaan,NTN-DNS-115,10.10.0.116,SELECT,BSS,SUBSCRIBER_MASTER,SELECT * FROM BSS.SUBSCRIBER_MASTER,41,0
2021-01-16T19:30:02.325,MIRAYA,miraya,NTN-PRX-002,10.10.0.3,SELECT,BSS,SUBSCRIBER_MASTER,SELECT * FROM BSS.SUBSCRIBER_MASTER,35,0
2021-01-17T01:39:33.030,NEHMAT,nehmat,NTN-BSS-160,10.20.0.27,SELECT,BSS,SUBSCRIBER_MASTER,SELECT * FROM BSS.SUBSCRIBER_MASTER,5,0
2021-01-17T04:10:42.245,ANYA,anya,NTN-BSS-200,10.20.0.67,SELECT,BSS,SUBSCRIBER_MASTER,SELECT * FROM BSS.SUBSCRIBER_MASTER,34,0
2021-01-17T20:43:13.034,DBA_ADMIN,zara,NTN-CORE-338,10.30.0.71,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,44,0
2021-01-18T06:26:51.024,DBA_ADMIN,lagan,NTN-WEB-073,10.10.0.74,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,6,0
2021-01-18T12:40:27.798,REPORT_USER,zain,NTN-CORE-302,10.30.0.35,UPDATE,BSS,CDR_RECORDS,UPDATE ON BSS.CDR_RECORDS,3,0
2021-01-18T20:39:12.769,DBA_ADMIN,lagan,NTN-OSS-376,10.30.0.109,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,4,0
2021-01-18T23:23:28.202,APP_SVC,shlok,NTN-MSC-383,10.30.0.116,INSERT,OSS,SIM_INVENTORY,INSERT ON OSS.SIM_INVENTORY,40,0
2021-01-18T23:53:37.405,APP_SVC,shray,NTN-BSS-160,10.20.0.27,SELECT,BSS,BILLING_INVOICES,SELECT * FROM BSS.BILLING_INVOICES,28,0
2021-01-18T23:53:37.630,APP_SVC,shray,NTN-BSS-160,10.20.0.27,SELECT,OSS,SIM_INVENTORY,SELECT * FROM OSS.SIM_INVENTORY,9,0
2021-01-19T12:14:59.585,SAKSHAM,saksham,NTN-API-182,10.20.0.49,SELECT,BSS,CDR_RECORDS,SELECT * FROM BSS.CDR_RECORDS,44,0
2021-01-19T13:18:41.139,REPORT_USER,pranay,NTN-BSS-196,10.20.0.63,UPDATE,BSS,BILLING_INVOICES,UPDATE ON BSS.BILLING_INVOICES,30,0
2021-01-19T15:57:14.897,DBA_ADMIN,shaan,NTN-OSS-392,10.30.0.125,GRANT,OSS,SIM_INVENTORY,GRANT ON OSS.SIM_INVENTORY,47,0
2021-01-19T19:32:06.571,REPORT_USER,saksham,NTN-DNS-075,10.10.0.76,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,26,0
2021-01-19T20:09:23.206,DBA_ADMIN,miraan,NTN-WEB-037,10.10.0.38,DELETE,CRM,KYC_DOCUMENTS,DELETE ON CRM.KYC_DOCUMENTS,26,0
2021-01-20T01:55:41.344,KASHVI,kashvi,NTN-MSC-295,10.30.0.28,SELECT,CRM,KYC_DOCUMENTS,SELECT * FROM CRM.KYC_DOCUMENTS,17,0
