eventTime,eventSource,eventName,region,sourceIP,user,errorCode,bucket,mfaUsed
2020-11-03T00:01:30Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.146,adah.kale,,ntn-cdr-archive,
2020-11-03T00:14:50Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.180,jivika.bajaj,AccessDenied,ntn-cdr-archive,
2020-11-03T19:26:40Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,11.4.186.238,siya.kale,,,
2020-11-03T22:07:21Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.117,tanya.tandon,,ntn-cdr-archive,
2020-11-03T23:25:38Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.132,suhana.chahal,,ntn-cdr-archive,
2020-11-04T03:48:39Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,20.89.8.18,kavya.joshi,AccessDenied,,Yes
2020-11-04T06:05:43Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.150,vivaan.bedi,,ntn-core-backups,
2020-11-04T12:16:34Z,sts.amazonaws.com,AssumeRole,ap-south-1,95.60.210.112,anika.mandal,,,
2020-11-04T14:42:46Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.8,ivan.sastry,,ntn-core-backups,
2020-11-05T15:42:37Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.25,sara.chand,,,
2020-11-05T16:02:45Z,sts.amazonaws.com,AssumeRole,ap-south-1,34.31.16.22,tarini.bhattacharyya,,,
2020-11-05T23:10:26Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.46,abram.ray,,,
2020-11-06T02:31:29Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.3.207,aaryahi.dewan,,,No
2020-11-06T12:15:41Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.3.144,vanya.sami,,ntn-kyc-scans,
2020-11-06T21:06:33Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,161.53.177.32,suhana.verma,,,
2020-11-06T21:22:30Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.1.202,bhamini.walla,,,
2020-11-06T23:23:43Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.72,seher.sachdev,,ntn-core-backups,
2020-11-07T16:08:28Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.128,raunak.deol,,ntn-cdr-archive,
2020-11-08T03:15:07Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.197,anay.dash,,ntn-core-backups,
2020-11-09T04:56:02Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.205,adira.viswanathan,,,
2020-11-09T07:46:23Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.0.2,nishith.kunda,,,
2020-11-09T08:29:51Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.0.34,sumer.sandhu,,ntn-core-backups,
2020-11-09T15:12:53Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.36,keya.bhakta,,,
2020-11-10T17:21:01Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.21,advika.chander,,ntn-kyc-scans,
2020-11-11T01:25:04Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.139,inaaya..bedi,,,
2020-11-11T01:25:04Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.86,armaan.varty,,ntn-cdr-archive,
2020-11-11T03:24:48Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.2.228,renee.kant,,ntn-kyc-scans,
2020-11-11T05:35:27Z,cloudtrail.amazonaws.com,StopLogging,ap-south-1,121.9.95.179,samaira.varghese,,,
2020-11-11T13:29:54Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.90,anika.viswanathan,AccessDenied,,
2020-11-11T16:16:39Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.77,aarav.sandhu,AccessDenied,ntn-core-backups,
2020-11-11T19:56:53Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.91,armaan.ramachandran,AccessDenied,ntn-kyc-scans,
2020-11-12T13:15:26Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.76,hiran.kale,,ntn-core-backups,
2020-11-12T14:38:33Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.2.46,riya.trivedi,,,No
2020-11-14T00:55:23Z,iam.amazonaws.com,CreateAccessKey,ap-south-1,115.85.19.135,rhea.tank,AccessDenied,,
2020-11-14T15:44:01Z,iam.amazonaws.com,CreateAccessKey,ap-south-1,74.40.85.201,charvi.vig,,,
2020-11-14T20:08:00Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.192,miraya.dhawan,AccessDenied,ntn-core-backups,
2020-11-15T14:45:50Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.0.234,jiya.ravi,,,
2020-11-16T06:29:16Z,ec2.amazonaws.com,AuthorizeSecurityGroupIngress,ap-south-1,52.95.191.112,heer.mammen,,,
2020-11-16T08:55:48Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.72,suhana.hari,,ntn-core-backups,
2020-11-16T12:48:31Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.171,devansh.sood,,ntn-kyc-scans,
2020-11-17T04:28:09Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.160,rhea.manda,,ntn-cdr-archive,
2020-11-17T06:56:04Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.206,dhanush.buch,,ntn-cdr-archive,
2020-11-17T16:39:49Z,s3.amazonaws.com,PutObject,ap-south-1,147.6.174.37,samaira.lad,,ntn-core-backups,
2020-11-17T17:34:05Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.146,pranay.savant,,ntn-core-backups,
2020-11-17T18:13:22Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.171,yakshit.handa,,ntn-kyc-scans,
2020-11-18T07:28:24Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.125,alisha.varty,,ntn-kyc-scans,
2020-11-18T15:16:48Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.0.124,tejas.singhal,,,No
2020-11-19T19:41:02Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.2.78,bhamini.rajagopalan,,ntn-core-backups,
2020-11-19T22:13:14Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.76,oorja.dhar,,,
2020-11-20T16:30:01Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.76,vihaan.lad,,ntn-core-backups,
2020-11-20T18:27:05Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.0.79,vanya.doctor,,ntn-cdr-archive,
2020-11-20T21:52:18Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.1.136,ryan.ganesh,,,
2020-11-21T03:46:39Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.187,anahi.shere,,ntn-kyc-scans,
2020-11-21T04:29:38Z,s3.amazonaws.com,GetObject,ap-south-1,141.47.44.39,taran.dara,,ntn-core-backups,
2020-11-21T09:02:29Z,sts.amazonaws.com,AssumeRole,ap-south-1,138.8.88.61,ivan.raval,,,
2020-11-21T23:14:52Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.0.221,shray.raju,,,
2020-11-22T02:01:43Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.2.114,zara.lall,,,Yes
2020-11-22T08:25:24Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.239,gokul.bala,,ntn-core-backups,
2020-11-22T23:08:16Z,s3.amazonaws.com,GetObject,ap-south-1,207.148.147.197,priyansh.bhardwaj,,ntn-kyc-scans,
2020-11-23T23:01:39Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.56,charvi.doshi,,ntn-core-backups,
2020-11-24T06:33:39Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.3.169,onkar.salvi,,ntn-cdr-archive,
2020-11-24T08:46:02Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.9,ehsaan.goel,,ntn-cdr-archive,
2020-11-24T20:30:40Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.3.138,aaryahi.rastogi,,,
2020-11-24T21:43:31Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.225,rati.sankaran,,ntn-core-backups,
2020-11-25T00:19:45Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.234,kaira.mani,,ntn-kyc-scans,
2020-11-25T16:14:28Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.239,farhan.butala,,ntn-cdr-archive,
2020-11-26T13:39:10Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.188,zaina.chadha,,ntn-kyc-scans,
2020-11-26T19:10:34Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.100,nitara.kunda,,ntn-kyc-scans,
2020-11-27T19:36:20Z,ec2.amazonaws.com,AuthorizeSecurityGroupIngress,ap-south-1,190.9.71.225,gokul.mand,AccessDenied,,
2020-11-28T20:07:02Z,s3.amazonaws.com,GetObject,ap-south-1,162.77.220.0,rania.rau,,ntn-core-backups,
2020-11-29T02:15:11Z,s3.amazonaws.com,PutObject,ap-south-1,221.40.211.13,eshani.dasgupta,,ntn-cdr-archive,
2020-11-29T08:48:13Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.2,aarush.sundaram,,ntn-core-backups,
2020-11-30T03:14:38Z,s3.amazonaws.com,PutBucketPolicy,ap-south-1,173.56.222.229,saanvi.sarin,AccessDenied,ntn-kyc-scans,
2020-12-01T12:07:49Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.2.14,yuvaan.loke,,,No
2020-12-01T19:20:29Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.3.94,ishita.shetty,,,Yes
2020-12-01T21:53:24Z,ec2.amazonaws.com,AuthorizeSecurityGroupIngress,ap-south-1,168.81.120.141,umang.dar,,,
2020-12-01T21:53:24Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.1.107,renee.khatri,,,
2020-12-01T21:53:24Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.0.209,samiha.kalla,,,Yes
2020-12-02T09:48:50Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.246,prisha.dua,,ntn-cdr-archive,
2020-12-02T10:53:11Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.2.172,ishaan.toor,,,No
2020-12-03T04:11:19Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.208,armaan.dani,,ntn-kyc-scans,
2020-12-03T12:05:55Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.174,drishya.ganesh,,ntn-core-backups,
2020-12-03T16:37:41Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.183,tushar.behl,,ntn-kyc-scans,
2020-12-04T04:11:38Z,s3.amazonaws.com,GetObject,ap-south-1,18.247.232.254,kashvi.madan,,ntn-kyc-scans,
2020-12-04T12:25:43Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,140.253.46.84,ritvik.sodhi,,,Yes
2020-12-05T00:13:34Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.41,seher.wagle,,ntn-core-backups,
2020-12-05T00:48:39Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.236,heer.shanker,,ntn-kyc-scans,
2020-12-05T08:17:14Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.2.84,inaaya..ray,AccessDenied,,Yes
2020-12-06T18:40:29Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.247,myra.dutt,,,
2020-12-07T05:26:51Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.173,nitya.contractor,,ntn-cdr-archive,
2020-12-07T09:57:01Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.124,siya.ramaswamy,,ntn-kyc-scans,
2020-12-07T14:08:42Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.1.100,shanaya.choudhary,,,
2020-12-08T03:29:16Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,87.210.183.180,piya.manne,,,Yes
2020-12-08T07:23:19Z,s3.amazonaws.com,GetObject,ap-south-1,171.148.94.32,anvi.rama,,ntn-cdr-archive,
2020-12-08T19:02:40Z,s3.amazonaws.com,PutObject,ap-south-1,31.245.10.138,ela.deshmukh,AccessDenied,ntn-kyc-scans,
2020-12-08T19:02:40Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.1.108,ira.wable,,,
2020-12-09T04:23:12Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.230,pihu.sur,,ntn-cdr-archive,
2020-12-09T04:23:12Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.239,vritika.rege,,ntn-kyc-scans,
2020-12-09T19:53:34Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.22,aarush.golla,,,
2020-12-09T23:23:07Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.128,nirvi.chakrabarti,,ntn-core-backups,
2020-12-10T10:54:12Z,s3.amazonaws.com,GetObject,ap-south-1,146.253.107.251,heer.dewan,,ntn-kyc-scans,
2020-12-10T13:40:43Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.0.114,tara.bava,,,
2020-12-10T13:40:43Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.0.154,tiya.chadha,,,
2020-12-10T15:08:36Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.164,khushi.doctor,,,
2020-12-11T04:31:12Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.221,alisha.kohli,,ntn-cdr-archive,
2020-12-11T15:50:39Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.58,vritika.jha,,ntn-kyc-scans,
2020-12-11T17:39:22Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.3.233,riaan.setty,AccessDenied,ntn-core-backups,
2020-12-12T00:03:21Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.80,jiya.bhasin,,ntn-kyc-scans,
2020-12-12T02:40:48Z,sts.amazonaws.com,AssumeRole,ap-south-1,20.24.140.144,prisha.tara,,,
2020-12-12T06:36:27Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.117,myra.dewan,,,
2020-12-13T02:18:36Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.107,devansh.mani,,ntn-kyc-scans,
2020-12-13T02:39:42Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.27,jivin.chadha,,,
2020-12-13T06:48:17Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.67,baiju.shroff,,ntn-cdr-archive,
2020-12-13T13:42:25Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.196,badal.chaudhuri,,ntn-cdr-archive,
2020-12-13T14:38:56Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.3.171,tejas.raj,AccessDenied,,Yes
2020-12-14T10:35:26Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.194,aradhya.bains,,ntn-cdr-archive,
2020-12-14T14:20:39Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.189,khushi.rajagopal,,ntn-core-backups,
2020-12-16T09:35:58Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.63,anika.bail,,ntn-kyc-scans,
2020-12-16T17:55:48Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.144,ahana..koshy,,ntn-core-backups,
2020-12-16T22:47:28Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.3.142,pranay.sharma,,,
2020-12-17T07:07:44Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.0.124,jiya.dhaliwal,,,
2020-12-17T07:07:44Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.227,ahana..koshy,,,
2020-12-18T07:01:44Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.46,madhup.choudhary,,,
2020-12-18T22:50:25Z,s3.amazonaws.com,ListBuckets,ap-south-1,155.72.164.36,nehmat.handa,,ntn-kyc-scans,
2020-12-19T02:41:27Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.2.239,myra.rout,AccessDenied,,
2020-12-19T05:26:32Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.199,mahika.reddy,,ntn-kyc-scans,
2020-12-19T06:34:41Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.1.133,lakshay.choudhry,,ntn-cdr-archive,
2020-12-19T06:34:41Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.152,kavya.varughese,,ntn-kyc-scans,
2020-12-20T16:36:43Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.126,nayantara.mand,,ntn-cdr-archive,
2020-12-20T19:48:08Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.151,saira.upadhyay,,ntn-kyc-scans,
2020-12-20T21:15:26Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.3.131,manikya.koshy,,,No
2020-12-21T02:05:49Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.0.136,saksham.bal,,,
2020-12-21T03:47:33Z,s3.amazonaws.com,PutBucketPolicy,ap-south-1,73.134.162.52,saksham.khare,,ntn-core-backups,
2020-12-22T01:36:19Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.184,rohan.shenoy,,ntn-cdr-archive,
2020-12-22T02:39:45Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.0.119,sana.bail,,,
2020-12-22T14:50:31Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.1.7,siya.trivedi,,,
2020-12-23T06:47:49Z,s3.amazonaws.com,GetObject,ap-south-1,67.126.150.99,krish.wali,,ntn-kyc-scans,
2020-12-25T13:01:00Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.229,akarsh.chadha,,ntn-cdr-archive,
2020-12-26T02:46:58Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.27,purab.kata,,ntn-kyc-scans,
2020-12-26T02:52:04Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.0.190,tushar.dave,,,Yes
2020-12-26T10:45:06Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.2.79,amira.goswami,,,
2020-12-26T17:50:04Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.0.171,aayush.apte,,,
2020-12-27T07:43:50Z,cloudtrail.amazonaws.com,DeleteTrail,ap-south-1,88.223.161.163,aarna.grover,,,
2020-12-27T08:06:02Z,iam.amazonaws.com,CreateAccessKey,ap-south-1,47.229.212.170,riaan.grewal,,,
2020-12-29T02:31:38Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.0.95,sumer.goswami,,,
2020-12-30T20:32:48Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.2.132,nitara.srinivas,,ntn-cdr-archive,
2020-12-30T22:07:46Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.221,shayak.bali,,ntn-kyc-scans,
2020-12-31T09:44:54Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.79,aaryahi.arya,,ntn-cdr-archive,
2020-12-31T10:14:41Z,s3.amazonaws.com,PutObject,ap-south-1,161.0.81.89,shalv.gulati,,ntn-core-backups,
2020-12-31T10:14:41Z,s3.amazonaws.com,GetObject,ap-south-1,178.251.233.146,krish.sridhar,,ntn-core-backups,
2020-12-31T13:46:47Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.148,jiya.deshmukh,,ntn-core-backups,
2021-01-01T17:12:07Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.143,saanvi.dave,,ntn-kyc-scans,
2021-01-02T22:31:29Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.0.8,pihu.shere,,ntn-core-backups,
2021-01-03T12:36:18Z,iam.amazonaws.com,CreateAccessKey,ap-south-1,56.172.164.244,ela.bakshi,,,
2021-01-04T02:55:46Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,125.111.212.249,azad.das,,,
2021-01-04T06:09:22Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.203,faiyaz.rajagopal,,ntn-kyc-scans,
2021-01-04T19:22:49Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.66,alisha.khanna,,ntn-cdr-archive,
2021-01-05T11:34:54Z,s3.amazonaws.com,GetObject,ap-south-1,148.144.23.168,ishita.jha,AccessDenied,ntn-core-backups,
2021-01-05T18:13:22Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,201.224.243.19,jivin.yadav,,,
2021-01-05T23:28:53Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.242,aniruddh.chad,AccessDenied,,
2021-01-06T08:49:45Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.13,ishita.majumdar,,,
2021-01-06T09:23:26Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.1.85,aarush.jha,,ntn-cdr-archive,
2021-01-06T15:07:13Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.2.32,dhanush.sengupta,,ntn-cdr-archive,
2021-01-07T08:22:36Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.0.184,aayush.vyas,,,Yes
2021-01-07T14:20:11Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.173,riya.roy,,,
2021-01-07T14:20:11Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.247,kaira.virk,,ntn-kyc-scans,
2021-01-07T14:38:38Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.148,kashvi.chawla,AccessDenied,ntn-core-backups,
2021-01-07T17:05:01Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.239,yashvi.sahota,,,
2021-01-07T22:33:34Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.215,anvi.sane,,ntn-core-backups,
2021-01-08T12:44:04Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.103,farhan.talwar,AccessDenied,ntn-core-backups,
2021-01-10T08:22:06Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.3.142,vardaniya.deep,,ntn-core-backups,
2021-01-10T14:06:07Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.52,tanya.kala,,ntn-cdr-archive,
2021-01-11T03:08:57Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.73,tiya.khatri,,ntn-kyc-scans,
2021-01-11T10:18:47Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.2.65,manikya.thakur,AccessDenied,,
2021-01-12T09:25:55Z,s3.amazonaws.com,PutBucketPolicy,ap-south-1,117.109.24.60,trisha.sankaran,,ntn-core-backups,
2021-01-12T19:31:09Z,s3.amazonaws.com,PutBucketPolicy,ap-south-1,68.4.31.90,ivan.kanda,,ntn-kyc-scans,
2021-01-12T21:23:49Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.2.93,vidur.garg,,,
2021-01-13T00:22:23Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.221,hiran.choudhry,AccessDenied,ntn-cdr-archive,
2021-01-13T10:52:00Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.198,vedika.dutta,,ntn-kyc-scans,
2021-01-13T15:17:34Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.20,ivan.kala,,ntn-cdr-archive,
2021-01-13T15:42:38Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.104,kaira.varma,AccessDenied,ntn-kyc-scans,
2021-01-14T00:28:40Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,64.220.64.118,krish.karpe,,,Yes
2021-01-14T05:55:01Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.227,inaaya..baral,,ntn-core-backups,
2021-01-14T11:45:58Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.1.57,bhamini.saini,,,
2021-01-14T23:39:50Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.79,indrans.chacko,,ntn-kyc-scans,
2021-01-15T15:47:34Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.3.193,abram.choudhury,,,
2021-01-16T03:19:07Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.0.4,taran.khanna,,,
2021-01-16T18:42:35Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.134,lagan.khare,,,
2021-01-17T05:35:33Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.0.141,ehsaan.chawla,,,Yes
2021-01-17T16:20:51Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.210,adah.goel,AccessDenied,ntn-kyc-scans,
2021-01-17T19:08:01Z,s3.amazonaws.com,GetObject,ap-south-1,15.116.121.26,adah.mahajan,,ntn-core-backups,
2021-01-18T04:47:04Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.3.60,lakshay.hans,,,No
2021-01-18T06:26:51Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.1.65,damini.kumar,,ntn-cdr-archive,
2021-01-18T18:40:38Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.56,zara.sant,,ntn-core-backups,
2021-01-18T21:26:06Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,220.36.226.196,ryan.chokshi,,,
2021-01-19T19:32:06Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.170,madhav.sur,,ntn-core-backups,
2021-01-20T01:19:00Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.40,yasmin.bajwa,,ntn-cdr-archive,
2021-01-21T01:28:50Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.241,tara.rastogi,,ntn-kyc-scans,
2021-01-22T04:00:40Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.0.223,mahika.atwal,,,
2021-01-22T11:18:41Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.21,divyansh.shenoy,AccessDenied,,
2021-01-22T13:45:03Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.135,jayan.varty,,ntn-kyc-scans,
2021-01-23T06:13:53Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.1.223,dhanush.tripathi,,ntn-kyc-scans,
2021-01-23T10:01:25Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.11,krish.dave,,,
2021-01-24T02:23:00Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.3.18,vihaan.saini,,,
2021-01-24T13:11:43Z,s3.amazonaws.com,ListBuckets,ap-south-1,140.249.229.246,devansh.thakkar,,ntn-cdr-archive,
2021-01-25T09:58:47Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.77,lavanya.mani,,ntn-cdr-archive,
2021-01-25T23:20:05Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.240,ivana.kumer,AccessDenied,,
2021-01-26T04:27:28Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.158,advika.sane,,ntn-core-backups,
2021-01-26T06:17:04Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.0.162,samar.kapur,,,
2021-01-26T15:52:31Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.190,ishita.kothari,,,
2021-01-26T18:21:54Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.107,shanaya.gola,,ntn-cdr-archive,
2021-01-27T04:11:29Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.3.104,shamik.ghose,,,No
2021-01-27T10:51:08Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.103,taran.ramesh,,ntn-core-backups,
2021-01-27T18:34:36Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.23,ivan.viswanathan,,,
2021-01-29T04:25:52Z,iam.amazonaws.com,CreateAccessKey,ap-south-1,150.22.36.71,manikya.kulkarni,,,
