ts,uid,src_ip,src_port,resolver_ip,resolver_port,proto,trans_id,query,qtype,rcode,answers,rejected
2021-03-05 20:03:20,Cbmjm97ot31f.top,171.74.23.173,14920,10.20.0.124,53,udp,45743,nilgiritelecom.example,AAAA,NOERROR,23.90.148.228,F
2021-03-06 00:32:53,C3jc2y31ifr4zd.to,201.199.93.241,11738,10.30.0.83,53,tcp,59713,ANY.nilgiritelecom.example,ANY,NOERROR,119.71.92.227,F
2021-03-06 02:26:44,C8y2yu0c3cqh.top,168.240.157.254,59903,10.30.0.54,53,tcp,59651,nilgiritelecom.example,A,NOERROR,100.116.127.159,F
2021-03-06 04:10:10,Cuj68rysmsm.top,93.132.20.195,13928,10.20.0.130,53,tcp,56425,ifafqx6ryx75c6ei.click,A,REFUSED,-,T
2021-03-06 04:44:45,Cxz705awj45uk38aw,72.176.34.200,32242,10.30.0.13,53,tcp,37187,mail.nilgiritelecom.example,TXT,REFUSED,-,T
2021-03-06 05:33:07,Cl0imghptlwsjdtg7,145.196.147.178,53732,10.10.0.16,53,udp,2479,m778xvh9t3brid52bx.xyz,A,REFUSED,-,T
2021-03-06 08:06:30,C5roq42ulks6qbg.t,136.114.111.132,47006,10.20.0.61,53,udp,23865,netbanking.nilgiritelecom.example,AAAA,REFUSED,-,T
2021-03-06 16:24:09,Ctkvrpqlsb4q7kei.,195.12.27.193,6824,10.20.0.62,53,udp,62356,ANY.nilgiritelecom.example,ANY,NOERROR,163.137.116.141,F
2021-03-06 16:51:25,Cwkiosvtu0n9l3h9f,99.206.226.251,60530,10.10.0.81,53,udp,13651,ANY.ns1.nilgiritelecom.example,ANY,NOERROR,184.104.234.12,F
2021-03-06 18:03:27,Ci4mtswnexo.top,16.117.232.44,33082,10.10.0.30,53,udp,41816,mail.nilgiritelecom.example,MX,NOERROR,104.92.3.50,F
2021-03-06 18:33:03,Cq9zdije5fv84e.xy,202.111.59.213,26075,10.10.0.92,53,udp,50073,netbanking.nilgiritelecom.example,A,NOERROR,103.105.40.232,F
2021-03-06 18:33:49,Co6u8mgp2albtw0py,184.93.102.6,33689,10.20.0.135,53,udp,25378,ANY.mail.nilgiritelecom.example,ANY,NOERROR,181.95.251.230,F
2021-03-06 19:27:11,Cp8d844ycryokm.to,119.0.19.4,49642,10.20.0.27,53,udp,21197,update.microsoft.com,TXT,NOERROR,47.2.30.181,F
2021-03-06 21:24:22,Cd832cavq269wznyc,187.171.201.232,16050,10.10.0.34,53,udp,4952,gwm3cenbt7uu39p.click,MX,REFUSED,-,T
2021-03-06 22:03:54,Cegf3z1mpb2se7o.t,96.20.205.229,31790,10.20.0.68,53,udp,4329,ANY.ns1.nilgiritelecom.example,ANY,NOERROR,3.114.82.19,F
2021-03-07 00:08:22,Ckipiqt728rfga.xy,105.160.202.206,4500,10.30.0.96,53,udp,39612,ANY.nilgiritelecom.example,ANY,NOERROR,197.206.48.53,F
2021-03-07 01:54:00,Ci58yytafgiulj.to,19.138.94.14,9469,10.20.0.63,53,udp,13140,ANY.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-07 02:21:16,Cf7pn6ubee6fv686q,33.159.166.82,11566,10.20.0.73,53,tcp,50580,netbanking.nilgiritelecom.example,A,REFUSED,-,T
2021-03-07 03:25:38,Czhhbw99hoywqar4v,4.32.63.78,42850,10.10.0.26,53,tcp,60135,hs95ucf20u.info,A,NXDOMAIN,185.12.19.207,F
2021-03-07 04:00:06,C3yg40bb3x176p.cl,46.163.109.77,52603,10.20.0.125,53,udp,34328,sxmi81mkk9t1e.xyz,MX,NXDOMAIN,99.143.171.10,F
2021-03-07 06:22:25,C1f7t6ak6htu4ran6,103.241.99.27,50907,10.20.0.51,53,tcp,54824,update.microsoft.com,A,REFUSED,-,T
2021-03-07 08:02:35,Czjh6fqfz40t3hf57,208.174.217.133,6034,10.30.0.127,53,udp,2286,ANY.mail.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-07 10:54:26,Cj46xa1yuqo3nxfs4,121.53.116.226,17446,10.10.0.37,53,udp,58304,ANY.ns1.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-07 16:26:44,Cdfsb6tms03p9sfk1,220.51.198.32,14035,10.30.0.46,53,udp,35023,ANY.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-07 17:03:07,C2d4k37brqk.info,132.209.65.204,45730,10.10.0.50,53,udp,30604,update.microsoft.com,MX,REFUSED,-,T
2021-03-07 19:48:27,Civbvb1xzkswn.xyz,188.212.147.195,62076,10.10.0.54,53,udp,15383,x4a31l5vsbr0v2u.top,A,NOERROR,178.65.153.199,F
2021-03-07 19:52:09,Ckc0btnwkammjgkoc,67.15.206.178,12629,10.10.0.135,53,udp,41071,qgxteo82h9r2co.click,TXT,NOERROR,97.21.164.236,F
2021-03-08 01:26:27,C6xigogvpwnnb.inf,9.197.230.36,41958,10.10.0.102,53,udp,57816,h9v04xqx2y12z5tny9.click,AAAA,NOERROR,103.168.51.48,F
2021-03-08 05:13:08,Ct72ds4nlt9oon.xy,132.198.149.201,28374,10.20.0.68,53,udp,54008,netbanking.nilgiritelecom.example,TXT,NOERROR,51.2.182.164,F
2021-03-08 07:24:51,Cakzpgfkf06ped.to,116.215.220.120,13301,10.20.0.46,53,udp,49745,update.microsoft.com,A,REFUSED,-,T
2021-03-08 08:07:15,Cakkfmff3hvwb.xyz,72.60.198.179,63864,10.10.0.34,53,udp,7080,netbanking.nilgiritelecom.example,MX,NOERROR,144.157.90.99,F
2021-03-08 09:58:57,C5m8469rsxt4w7q.t,173.217.221.54,41704,10.20.0.25,53,udp,37600,ANY.mail.nilgiritelecom.example,ANY,NOERROR,79.235.12.111,F
2021-03-08 11:03:51,Cnpgfrr88xno7z.in,198.205.249.39,12697,10.30.0.71,53,udp,15300,qjelnt4r8go.info,TXT,REFUSED,-,T
2021-03-08 13:47:40,C861duucxglx1m7.t,198.71.60.178,43475,10.10.0.103,53,tcp,59384,ANY.ns1.nilgiritelecom.example,ANY,NOERROR,146.188.210.226,F
2021-03-08 14:20:34,Cojd054c99meuc.xy,39.182.177.82,43577,10.20.0.62,53,tcp,48960,6e7cwd9fhg3due92rp.click,TXT,NXDOMAIN,157.148.179.22,F
2021-03-09 06:42:33,Cf85hjjq2r70hsjip,20.75.146.128,21569,10.30.0.18,53,tcp,50730,netbanking.nilgiritelecom.example,A,NOERROR,74.189.7.38,F
2021-03-09 10:49:48,Cl82ej2fvwwos87.i,73.41.225.189,29119,10.10.0.18,53,tcp,44992,ANY.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-09 11:11:28,Cz2uhjwqis54uxcwz,53.228.250.218,9999,10.20.0.116,53,udp,9788,tsb5yn9329ywuk.info,A,NOERROR,39.222.148.50,F
2021-03-09 14:25:18,Cnlcvh9vk0yf5c.to,56.198.238.100,60259,10.10.0.118,53,tcp,42217,tu8nn8n7h3v.xyz,MX,NOERROR,145.94.96.136,F
2021-03-09 17:47:31,Cbofp30fw5ud57hwd,162.128.44.202,32441,10.20.0.133,53,udp,5009,h2que8ogowvdf1.info,A,NXDOMAIN,92.63.165.35,F
2021-03-09 18:05:10,Cv17vsdzn01uan.in,56.148.14.137,13153,10.10.0.116,53,tcp,63213,ANY.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-09 18:08:50,Chmr82k80p7ybbv.t,171.177.188.100,24649,10.20.0.9,53,udp,8226,ANY.ns1.nilgiritelecom.example,ANY,NOERROR,27.5.200.39,F
2021-03-09 19:14:08,Cniewmc2di5a.xyz,175.174.159.59,35366,10.20.0.98,53,tcp,30697,nilgiritelecom.example,A,NOERROR,184.8.116.192,F
2021-03-09 20:21:39,Cm23vug407hfk.xyz,84.242.45.56,35484,10.10.0.104,53,tcp,39438,09p32d2djk.click,MX,NXDOMAIN,48.101.241.47,F
2021-03-09 21:16:54,Cjhllv29bea5j2er.,142.76.252.39,16014,10.10.0.20,53,tcp,1079,ANY.nilgiritelecom.example,ANY,NOERROR,125.236.100.10,F
2021-03-09 22:35:46,C3vs5h8dl7kf.clic,214.199.117.129,5018,10.30.0.50,53,tcp,50790,ANY.nilgiritelecom.example,ANY,NOERROR,138.173.95.250,F
2021-03-10 07:09:52,Cyjx01btv2s.click,219.54.77.44,33533,10.10.0.47,53,udp,11366,netbanking.nilgiritelecom.example,MX,REFUSED,-,T
2021-03-10 08:52:40,C6n83k3qzgckf5cpo,184.214.193.241,58103,10.30.0.64,53,udp,4287,mail.nilgiritelecom.example,MX,NOERROR,39.8.241.72,F
2021-03-10 12:11:38,Cb2r1owh4a2zy.inf,186.237.150.107,46611,10.10.0.104,53,tcp,64134,update.microsoft.com,A,REFUSED,-,T
2021-03-10 16:00:54,Cd4segkvxppjgnv5.,100.197.71.147,34060,10.30.0.14,53,udp,45438,update.microsoft.com,MX,NOERROR,114.198.44.157,F
2021-03-10 22:00:17,Cis9d248n0t99qugw,70.77.161.74,65433,10.10.0.54,53,udp,26622,otvevlmijtr73oczb.xyz,MX,NOERROR,30.235.56.192,F
2021-03-11 00:33:45,Cau6kvdl8x3tacy75,209.109.175.11,18571,10.10.0.57,53,tcp,49949,ANY.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-11 02:51:54,Czfd3tljjcnslg1fj,136.12.1.140,63105,10.20.0.121,53,tcp,25704,ANY.nilgiritelecom.example,ANY,NOERROR,6.230.50.85,F
2021-03-11 05:21:51,Cb6n1ci8ux82sdq.c,83.2.29.242,35115,10.10.0.100,53,udp,63849,netbanking.nilgiritelecom.example,A,NOERROR,10.107.154.172,F
2021-03-11 11:00:35,C5fbf2innb189pux2,168.40.51.84,5687,10.20.0.64,53,udp,54138,ANY.ns1.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-11 14:33:12,Cc4e78y80f4wltbh.,106.213.197.20,23073,10.20.0.61,53,tcp,13545,41qas6mgufe9k5qx.info,A,NXDOMAIN,219.78.206.43,F
2021-03-11 20:38:20,Coard92zt7b8kpxep,179.64.221.192,40401,10.10.0.70,53,udp,55147,nilgiritelecom.example,TXT,NOERROR,108.7.124.175,F
2021-03-12 00:55:56,Cvv0s80hghqwa5zqj,7.9.210.6,59378,10.10.0.70,53,udp,25305,icfak3um8as852kjng.click,MX,NOERROR,104.199.112.81,F
2021-03-12 02:42:10,Cs1pu04doww4i3pcs,186.75.216.215,17968,10.10.0.11,53,udp,42964,r0hq4qce0co84xczke.click,AAAA,REFUSED,-,T
2021-03-12 04:55:30,Cukdl69j079eo0sg.,137.42.69.32,29163,10.10.0.100,53,udp,24739,ecnbihixbwqj4lgr7.info,A,NOERROR,14.148.16.39,F
2021-03-12 05:51:00,Croedguy0li8zyh32,207.143.218.58,56277,10.10.0.131,53,udp,42094,r2lr6le0x09skb951.info,A,NXDOMAIN,60.100.78.222,F
2021-03-12 06:42:28,C603bzhlqz82u7uwx,36.57.254.23,56544,10.10.0.20,53,udp,14562,uam8p2xfxnp3zq.click,MX,NOERROR,150.116.85.220,F
2021-03-12 12:02:29,Cjf0iyeprjaqm5k.x,118.36.151.41,8080,10.10.0.16,53,udp,26368,7ibmjywep2.top,MX,NXDOMAIN,96.156.72.115,F
2021-03-12 13:17:14,C5rfpkzs8ar3rt.in,148.167.233.90,46510,10.10.0.100,53,tcp,33653,update.microsoft.com,MX,REFUSED,-,T
2021-03-12 22:53:30,Cjzefz4g1sbm1n4n.,210.167.109.131,42173,10.30.0.56,53,udp,15333,netbanking.nilgiritelecom.example,AAAA,NOERROR,93.31.226.84,F
2021-03-13 03:20:16,C4veu5n64rxkbzlwq,64.184.244.44,36536,10.30.0.127,53,udp,18092,ANY.mail.nilgiritelecom.example,ANY,NOERROR,160.115.81.159,F
2021-03-13 06:41:11,C4862exz6iw.info,128.42.31.55,57731,10.10.0.52,53,udp,20971,ANY.mail.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-13 09:52:45,Cji8c8o1gxb.info,176.234.242.208,43701,10.20.0.28,53,udp,45010,netbanking.nilgiritelecom.example,A,REFUSED,-,T
2021-03-13 12:05:29,Cqwpthtbyendc.top,45.106.102.176,1347,10.30.0.76,53,udp,47416,ANY.nilgiritelecom.example,ANY,NOERROR,72.94.57.59,F
2021-03-13 22:04:03,Cv6eds2d39lsy.cli,65.73.16.73,50422,10.20.0.55,53,udp,7025,netbanking.nilgiritelecom.example,A,NOERROR,155.15.220.47,F
2021-03-13 22:59:41,Cwmu24wpm3c.info,76.195.85.159,47060,10.20.0.24,53,udp,63175,google.com,TXT,REFUSED,-,T
2021-03-14 06:31:04,Cioso2pcqnyr68vy.,184.15.172.151,29865,10.10.0.98,53,udp,21144,w8vmmk38u1xf.top,A,NOERROR,148.180.54.159,F
2021-03-14 07:15:22,Cxfwu00z72mytr.in,193.164.207.25,17763,10.10.0.64,53,tcp,39843,ANY.ns1.nilgiritelecom.example,ANY,NOERROR,164.30.169.114,F
2021-03-14 07:46:04,C22opvvfl0d.info,13.104.38.34,61000,10.10.0.60,53,udp,33240,652nx0g1gbgnnpl7.top,A,NOERROR,102.170.119.226,F
2021-03-14 10:31:21,C2i0a24mila9l8nn.,66.92.241.194,35155,10.20.0.27,53,udp,24251,ANY.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-14 13:38:44,Cp12bkgs4c72.info,3.164.94.223,46918,10.20.0.54,53,udp,8746,qcvdlugcv5clzrwas.click,A,NOERROR,179.252.89.89,F
2021-03-14 16:03:19,C9v7576xyw3uio298,63.3.229.193,45662,10.30.0.127,53,tcp,9522,google.com,MX,REFUSED,-,T
2021-03-14 23:09:17,C9rq72i5spdo0af.i,203.227.144.169,36779,10.30.0.43,53,udp,43393,ANY.mail.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-14 23:12:15,Cna9mk8qfmo7jp5pn,83.110.185.233,45635,10.30.0.112,53,udp,18317,ANY.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-14 23:56:01,Cgt1spknywqaq2e.c,173.84.127.111,3435,10.20.0.82,53,udp,22130,google.com,A,REFUSED,-,T
2021-03-15 05:55:15,Cyhfa9y7f9ke.top,166.52.220.4,52034,10.30.0.130,53,tcp,48722,o07g81w5lib38b.click,A,REFUSED,-,T
2021-03-15 11:16:07,C647fi2cag8p6l.xy,170.206.104.67,10000,10.20.0.88,53,tcp,23236,netbanking.nilgiritelecom.example,MX,NOERROR,94.91.49.254,F
2021-03-15 12:07:38,C15xhrty36ku.clic,172.106.216.119,52765,10.30.0.60,53,udp,56327,ANY.nilgiritelecom.example,ANY,NOERROR,77.69.176.70,F
2021-03-15 16:31:21,Cbt8cbmt9cz00t674,179.109.152.160,14102,10.20.0.109,53,tcp,20704,4n6zkuoiqv7a6.xyz,TXT,NOERROR,217.48.100.204,F
2021-03-15 18:16:06,C5dx1dnsy8ahpccb9,222.144.177.218,27329,10.20.0.134,53,udp,35833,update.microsoft.com,A,REFUSED,-,T
2021-03-16 15:42:41,Ca439z6z1nbwab74.,202.213.191.45,22894,10.10.0.42,53,tcp,51141,kipu9tuiyv.xyz,TXT,REFUSED,-,T
2021-03-16 17:06:45,Ceefsqcj69kuwvsmn,41.91.216.232,40153,10.20.0.93,53,tcp,20534,netbanking.nilgiritelecom.example,TXT,NOERROR,145.45.2.253,F
2021-03-16 21:18:13,Ch7khd7sl865.xyz,164.205.79.211,3902,10.20.0.91,53,udp,4802,4ap5tr4mork1ua.click,MX,NXDOMAIN,182.54.30.141,F
2021-03-17 03:24:32,Ccdxrryj21b.info,19.155.97.27,63806,10.20.0.64,53,udp,12399,netbanking.nilgiritelecom.example,MX,REFUSED,-,T
2021-03-17 13:14:12,Ckkigh3ezim2.clic,108.202.47.212,56651,10.30.0.131,53,udp,11396,mail.nilgiritelecom.example,MX,NOERROR,24.118.22.194,F
2021-03-17 22:37:37,Ciz6zj1uc241w77y.,179.204.27.110,53463,10.20.0.51,53,udp,47392,ANY.nilgiritelecom.example,ANY,NOERROR,138.2.20.69,F
2021-03-17 22:40:05,Cifwl00ohhdrr4z.i,59.163.53.131,24748,10.20.0.64,53,tcp,43201,ANY.nilgiritelecom.example,ANY,NOERROR,89.239.39.110,F
2021-03-18 03:14:46,Cw800bon5vp.click,82.137.26.154,52646,10.30.0.16,53,tcp,38341,ANY.nilgiritelecom.example,ANY,NOERROR,84.66.33.127,F
2021-03-18 04:55:33,Cu6ci71e7dx9csstz,134.127.180.106,20947,10.20.0.60,53,udp,31593,ANY.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-18 06:07:25,Cp7jl0ctsrpdzq9.t,208.167.237.34,28873,10.30.0.126,53,tcp,35924,ANY.mail.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-18 09:59:30,Cdxai3wns7t.click,5.116.30.210,35523,10.10.0.44,53,udp,25436,r72gltrqwn9q.top,A,NOERROR,58.193.211.92,F
2021-03-18 14:01:46,Cqk2n8a03susc.cli,34.46.85.201,42026,10.30.0.18,53,udp,17795,mail.nilgiritelecom.example,A,NOERROR,53.131.25.137,F
2021-03-18 15:41:36,Ctq0jdamwajouy25h,31.35.40.83,21735,10.30.0.61,53,udp,2475,pw4pxi3ppdfz.click,TXT,NXDOMAIN,101.175.70.13,F
2021-03-18 16:08:10,Cw7b5glzbrf.info,78.17.125.107,8063,10.20.0.76,53,udp,57710,luxe2iic1hvuncyp3t.top,A,NOERROR,130.106.111.58,F
2021-03-18 21:03:04,Czlga2r5c6a4cgn.t,152.163.92.204,21793,10.20.0.120,53,udp,52840,netbanking.nilgiritelecom.example,A,NOERROR,177.94.232.60,F
2021-03-19 02:50:53,Co7pgj6joo06.info,109.14.182.45,44022,10.30.0.97,53,udp,7600,ANY.mail.nilgiritelecom.example,ANY,NOERROR,46.33.237.21,F
2021-03-19 07:04:29,Cig8bwa8us2tt.xyz,28.184.86.170,34438,10.10.0.99,53,tcp,61485,netbanking.nilgiritelecom.example,A,NOERROR,214.90.61.131,F
2021-03-19 10:05:04,C4gt1oj5jqo.click,32.46.50.176,5124,10.10.0.113,53,udp,20097,6k3mv3g9tfu9n2yc.xyz,A,NOERROR,140.110.67.4,F
2021-03-19 14:52:51,Crj4s8gt16nze0cql,210.112.202.181,44763,10.10.0.44,53,tcp,62258,n9pkdjc70s.top,A,REFUSED,-,T
2021-03-19 19:19:26,Cpq8encxwdqagg95q,16.223.135.121,3550,10.20.0.14,53,udp,27255,mail.nilgiritelecom.example,TXT,NOERROR,186.132.119.177,F
2021-03-19 20:00:34,Cgvxcmrgievwuds5s,30.19.89.146,32231,10.30.0.88,53,udp,46068,e9hl0vss3avl65.info,A,NXDOMAIN,111.22.170.240,F
2021-03-19 21:10:52,Cm50kv4sofyi7bit.,121.38.97.3,5818,10.30.0.91,53,udp,24514,o1psgokap8htttpakn.top,TXT,NOERROR,188.8.146.85,F
2021-03-19 21:24:05,Cfimocrvmj6hlt5l.,156.88.112.189,27497,10.20.0.91,53,udp,10412,dwq0vo4aus0nz79.click,TXT,NXDOMAIN,8.102.146.137,F
2021-03-19 21:24:50,Cmanexy0co7ernh5.,30.195.63.221,11248,10.20.0.85,53,udp,21689,ANY.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-19 22:34:59,C3u9f1ptrhnqhpwo2,7.72.144.172,3219,10.20.0.64,53,udp,8267,ANY.nilgiritelecom.example,ANY,NOERROR,72.52.88.108,F
2021-03-20 06:29:02,C92eme7mknh6986s.,102.131.236.197,19688,10.10.0.116,53,tcp,13528,google.com,TXT,NOERROR,112.233.52.45,F
2021-03-20 06:36:38,Cmmbxd73nx49q4kk3,197.227.25.71,56122,10.20.0.111,53,udp,33315,mail.nilgiritelecom.example,AAAA,NOERROR,217.46.57.227,F
2021-03-20 08:26:41,Cvac3exhkz6qysk.x,57.86.147.92,26665,10.30.0.121,53,udp,30541,phjamt8i8mosp.top,A,NXDOMAIN,68.201.182.153,F
2021-03-20 11:11:24,Cr6ju237r0j.top,162.122.131.25,9482,10.30.0.31,53,udp,24808,ANY.mail.nilgiritelecom.example,ANY,NOERROR,82.113.238.247,F
2021-03-20 12:18:46,Ct6f6pp0r8a.top,114.173.23.235,35678,10.30.0.78,53,tcp,31839,i9voi7ax0pgcu.click,AAAA,REFUSED,-,T
2021-03-20 13:11:59,Cas88hwcdfvb.top,41.139.0.119,7835,10.10.0.95,53,udp,27828,qv2warnl39d30.top,A,REFUSED,-,T
2021-03-20 13:57:07,C61d6khblwj73nt5.,80.239.143.178,6297,10.30.0.133,53,udp,22586,ANY.mail.nilgiritelecom.example,ANY,NOERROR,88.145.170.193,F
2021-03-20 17:01:08,Caucd2rvyog8.clic,196.112.54.39,3422,10.10.0.24,53,tcp,27135,06ioumln0ff9n.click,A,NXDOMAIN,63.117.219.243,F
2021-03-20 18:51:16,Ckm7nzy1ne4g9.cli,149.79.46.135,7335,10.20.0.49,53,tcp,39954,b0l413ui8r.click,A,NOERROR,166.254.77.78,F
2021-03-20 21:10:30,Chjux9bwn4jz9coje,186.217.97.201,50465,10.30.0.55,53,tcp,4228,ns1.nilgiritelecom.example,MX,NOERROR,127.206.179.17,F
2021-03-21 00:22:56,Clr83bfen780bxnub,36.64.139.135,18705,10.20.0.80,53,tcp,31185,ANY.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-21 01:43:51,C1kffaagw0c6cp.in,84.58.129.1,19064,10.20.0.73,53,tcp,33061,ar75i7itdvh37x8.xyz,MX,REFUSED,-,T
2021-03-21 04:24:37,C61an0t6eho.top,71.6.181.76,40982,10.20.0.3,53,udp,54326,ytbo9e70059lw.top,A,REFUSED,-,T
2021-03-21 06:24:59,Co9k8i7p0gj581.xy,160.34.54.194,25684,10.20.0.112,53,udp,5554,ANY.mail.nilgiritelecom.example,ANY,NOERROR,62.140.153.104,F
2021-03-21 15:24:36,Cg2kin3en4tj68rdi,193.182.161.174,9507,10.20.0.90,53,tcp,13262,nilgiritelecom.example,A,REFUSED,-,T
2021-03-21 16:35:00,Cijqrcio8579y3.to,91.99.50.254,2388,10.20.0.31,53,tcp,31183,ANY.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-21 17:24:39,Ck4vljvmiwgi9iwdi,165.142.242.247,25484,10.10.0.17,53,udp,62759,ANY.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-21 18:51:39,Cvnph5lhv9akejj.c,73.28.97.89,20441,10.30.0.133,53,udp,21248,ANY.nilgiritelecom.example,ANY,NOERROR,206.17.250.151,F
2021-03-21 19:00:10,C8nhkrm8ngu461.xy,4.45.75.236,35287,10.30.0.64,53,udp,25596,ANY.nilgiritelecom.example,ANY,NOERROR,100.27.13.182,F
2021-03-21 20:59:51,Cuurnzvo0ez969b.c,209.7.101.161,54778,10.30.0.127,53,udp,59065,1k4lsxfytb5i3.click,A,NOERROR,193.253.201.78,F
2021-03-21 23:28:15,Cs1odbubfsai3r.cl,69.187.41.85,35263,10.10.0.81,53,udp,5704,mail.nilgiritelecom.example,TXT,REFUSED,-,T
2021-03-22 07:06:20,C3hu773qiyebrituh,61.27.174.243,5671,10.20.0.112,53,udp,57207,ANY.mail.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-22 07:59:54,Ccyo6i7luk4ngbote,86.49.116.11,20746,10.10.0.80,53,tcp,62392,wadm0zm2vk0.top,AAAA,NXDOMAIN,23.251.72.247,F
2021-03-22 13:56:09,Chez062broqkk4g34,76.110.27.52,29340,10.30.0.127,53,tcp,62826,google.com,AAAA,NOERROR,13.5.229.102,F
2021-03-22 15:25:59,Cz6ymw37jm4dc6jzz,211.236.66.150,24053,10.10.0.39,53,udp,11810,ANY.ns1.nilgiritelecom.example,ANY,NOERROR,61.111.56.88,F
2021-03-22 20:05:06,Cz7yz6ph4qcjx42.t,122.179.16.99,7187,10.20.0.97,53,udp,55417,uat5yyg19wml.top,A,NOERROR,165.129.8.17,F
2021-03-22 23:22:49,Ccoqgnxo9skd90.in,222.101.175.162,23463,10.20.0.82,53,udp,60069,k3w4mrjcmhnupqq5.info,A,NOERROR,107.9.108.219,F
2021-03-23 00:38:41,C4kyaucdm1lje.inf,91.120.165.192,47566,10.20.0.105,53,udp,26963,etcr6tutpwv2.xyz,AAAA,NXDOMAIN,27.24.54.169,F
2021-03-23 00:48:09,Cuo0opblp0ps.clic,216.198.13.148,31733,10.20.0.37,53,udp,8325,ANY.nilgiritelecom.example,ANY,NOERROR,93.212.47.57,F
2021-03-23 04:50:18,Cl4j7h6r398kd.top,215.52.36.49,35345,10.30.0.101,53,udp,62948,a28xcolbqj2iqfn4.top,MX,REFUSED,-,T
2021-03-23 04:52:19,Chb82e655jd8m4mpa,66.207.160.149,17813,10.30.0.69,53,udp,6000,ANY.mail.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-23 09:22:30,C01rovl5j8ts.top,36.60.97.163,30205,10.10.0.51,53,tcp,16637,krdh3ganh44tu8gob5.top,TXT,NOERROR,16.12.66.237,F
2021-03-23 09:25:42,C95u0e3xp3es.clic,139.227.22.220,1329,10.30.0.31,53,udp,44084,908b7rmsvh2t.info,AAAA,NXDOMAIN,149.107.117.112,F
2021-03-23 13:27:46,C7p02u1p162.click,194.57.202.254,35887,10.10.0.61,53,udp,49824,ANY.nilgiritelecom.example,ANY,NOERROR,135.146.106.83,F
2021-03-23 14:02:16,Cg4k0nhjzgew.info,71.111.24.253,48407,10.30.0.47,53,udp,54027,9dbiuq28c9slulp.info,TXT,NXDOMAIN,10.132.237.79,F
2021-03-23 14:32:16,Ccdh8f586zhkx.inf,24.62.204.64,1411,10.20.0.9,53,udp,38873,netbanking.nilgiritelecom.example,TXT,REFUSED,-,T
2021-03-23 14:39:12,Cxhiimqkg2e.click,194.184.185.56,63287,10.10.0.51,53,tcp,55204,ptak9j3m2d.click,A,REFUSED,-,T
2021-03-23 20:10:52,Cn2pon28utbej.top,81.179.184.230,8861,10.30.0.76,53,udp,38531,ANY.mail.nilgiritelecom.example,ANY,NOERROR,197.136.56.138,F
2021-03-24 02:51:15,Cgbcvu5a4twh.xyz,90.157.246.75,61189,10.20.0.79,53,udp,22758,google.com,A,NOERROR,72.11.54.63,F
2021-03-24 04:51:33,C7t8mzk2xye8yeds.,183.130.227.91,61995,10.30.0.107,53,tcp,59553,hbgjy5gfi7wsbo.info,TXT,REFUSED,-,T
2021-03-24 13:29:45,Cpyv5g1qy79cxuy4.,175.51.219.24,2295,10.30.0.55,53,udp,50703,ns1.nilgiritelecom.example,TXT,NOERROR,115.203.193.40,F
2021-03-24 13:34:11,C3lcn8gkxysud9g0y,211.106.87.96,15128,10.20.0.63,53,tcp,30183,myunzfcnssehamq.click,AAAA,NXDOMAIN,81.161.247.129,F
2021-03-24 14:50:03,Cqmh6un956q.xyz,69.134.62.47,26641,10.30.0.60,53,udp,26871,mail.nilgiritelecom.example,MX,NOERROR,23.221.160.243,F
2021-03-24 21:46:51,C86s24d7s17z.clic,105.169.46.55,34375,10.30.0.106,53,udp,62513,ANY.nilgiritelecom.example,ANY,REFUSED,-,T
2021-03-24 22:32:51,Cgqjzbduc7tu.clic,17.211.61.155,14642,10.10.0.69,53,tcp,41160,nilgiritelecom.example,MX,NOERROR,92.161.209.71,F
2021-03-25 01:03:22,C3p8mt93n9jt9jtko,49.175.203.220,44091,10.30.0.79,53,udp,53536,mail.nilgiritelecom.example,TXT,NOERROR,156.241.159.156,F
2021-03-25 08:57:07,Cvdq8bamwf9hts6.c,13.26.158.166,42990,10.30.0.8,53,tcp,51169,nilgiritelecom.example,TXT,NOERROR,196.9.149.36,F
2021-03-25 10:40:00,Ce00hzwwdwxcg20.i,59.120.191.174,38980,10.20.0.79,53,udp,5142,google.com,MX,REFUSED,-,T
