timestamp,device,message_id,result,user,client_ip,detail
2020-05-28 16:23:25,NTN-VPN-01,ASA-113005,REJECTED,shamik.baria,103.206.245.139,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-05-28 18:02:01,NTN-VPN-01,ASA-722051,CONNECTED,heer.sastry,30.149.118.136,Group <SSL-Staff> User <heer.sastry> IP <30.149.118.136> IPv4 Address <10.99.1.81> assigne
2020-05-29 15:28:46,NTN-VPN-01,ASA-722051,CONNECTED,eva.kurian,190.27.0.0,Group <SSL-Staff> User <eva.kurian> IP <190.27.0.0> IPv4 Address <10.99.2.75> assigned to 
2020-05-30 08:40:29,NTN-VPN-01,ASA-722051,CONNECTED,tara.balay,27.176.169.144,Group <SSL-Staff> User <tara.balay> IP <27.176.169.144> IPv4 Address <10.99.3.171> assigne
2020-05-30 10:23:20,NTN-VPN-01,ASA-113005,REJECTED,navya.brahmbhatt,223.252.186.165,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-05-30 10:31:04,NTN-VPN-01,ASA-722051,CONNECTED,mohanlal.brahmbhatt,38.100.67.11,Group <SSL-Staff> User <mohanlal.brahmbhatt> IP <38.100.67.11> IPv4 Address <10.99.3.48> a
2020-05-31 13:23:58,NTN-VPN-01,ASA-722051,CONNECTED,drishya.dhaliwal,4.85.133.1,Group <SSL-Staff> User <drishya.dhaliwal> IP <4.85.133.1> IPv4 Address <10.99.3.214> assig
2020-06-01 16:14:00,NTN-VPN-01,ASA-113005,REJECTED,himmat.saraf,130.46.159.232,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-01 22:45:17,NTN-VPN-01,ASA-113005,REJECTED,samar.mandal,191.176.46.190,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-04 18:52:58,NTN-VPN-01,ASA-722051,CONNECTED,farhan.d’alia,56.164.239.35,Group <SSL-Staff> User <farhan.d’alia> IP <56.164.239.35> IPv4 Address <10.99.3.99> assign
2020-06-05 15:03:52,NTN-VPN-01,ASA-722051,CONNECTED,alisha.taneja,146.193.145.205,Group <SSL-Staff> User <alisha.taneja> IP <146.193.145.205> IPv4 Address <10.99.1.13> assi
2020-06-05 17:22:42,NTN-VPN-01,ASA-113005,REJECTED,saira.deshmukh,147.164.88.151,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-05 20:08:17,NTN-VPN-01,ASA-113005,REJECTED,nirvi.dara,9.232.152.82,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-06 14:01:53,NTN-VPN-01,ASA-113005,REJECTED,eva.master,96.252.228.62,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-06 16:11:06,NTN-VPN-01,ASA-722051,CONNECTED,kiaan.raval,223.120.191.50,Group <SSL-Staff> User <kiaan.raval> IP <223.120.191.50> IPv4 Address <10.99.3.13> assigne
2020-06-06 20:51:29,NTN-VPN-01,ASA-722051,CONNECTED,eshani.dasgupta,221.40.211.13,Group <SSL-Staff> User <eshani.dasgupta> IP <221.40.211.13> IPv4 Address <10.99.2.95> assi
2020-06-06 22:30:20,NTN-VPN-01,ASA-722051,CONNECTED,samiha.sarraf,104.70.108.11,Group <SSL-Staff> User <samiha.sarraf> IP <104.70.108.11> IPv4 Address <10.99.3.247> assig
2020-06-07 02:30:19,NTN-VPN-01,ASA-722051,CONNECTED,tushar.dubey,185.160.129.10,Group <SSL-Staff> User <tushar.dubey> IP <185.160.129.10> IPv4 Address <10.99.1.133> assig
2020-06-07 19:45:49,NTN-VPN-01,ASA-113005,REJECTED,mohanlal.andra,207.27.64.151,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-07 23:08:45,NTN-VPN-01,ASA-722051,CONNECTED,adah.dugal,124.222.54.52,Group <SSL-Staff> User <adah.dugal> IP <124.222.54.52> IPv4 Address <10.99.1.54> assigned 
2020-06-08 08:13:49,NTN-VPN-01,ASA-722051,CONNECTED,jayan.kapadia,211.219.120.213,Group <SSL-Staff> User <jayan.kapadia> IP <211.219.120.213> IPv4 Address <10.99.0.86> assi
2020-06-08 10:18:22,NTN-VPN-01,ASA-722051,CONNECTED,shayak.singhal,208.246.85.182,Group <SSL-Staff> User <shayak.singhal> IP <208.246.85.182> IPv4 Address <10.99.0.167> ass
2020-06-08 10:31:12,NTN-VPN-01,ASA-722051,CONNECTED,aradhya.raju,218.103.106.1,Group <SSL-Staff> User <aradhya.raju> IP <218.103.106.1> IPv4 Address <10.99.2.123> assign
2020-06-08 10:44:56,NTN-VPN-01,ASA-722051,CONNECTED,miraya.sarkar,185.161.215.251,Group <SSL-Staff> User <miraya.sarkar> IP <185.161.215.251> IPv4 Address <10.99.1.10> assi
2020-06-08 11:32:07,NTN-VPN-01,ASA-722051,CONNECTED,nitara.chopra,105.209.225.188,Group <SSL-Staff> User <nitara.chopra> IP <105.209.225.188> IPv4 Address <10.99.3.200> ass
2020-06-08 12:04:54,NTN-VPN-01,ASA-113005,REJECTED,krish.konda,145.47.33.215,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-09 05:02:11,NTN-VPN-01,ASA-722051,CONNECTED,advika.buch,223.48.63.14,Group <SSL-Staff> User <advika.buch> IP <223.48.63.14> IPv4 Address <10.99.0.40> assigned 
2020-06-10 04:10:06,NTN-VPN-01,ASA-722051,CONNECTED,armaan.khosla,51.155.85.142,Group <SSL-Staff> User <armaan.khosla> IP <51.155.85.142> IPv4 Address <10.99.3.232> assig
2020-06-10 16:31:05,NTN-VPN-01,ASA-722051,CONNECTED,tara.borah,124.176.150.23,Group <SSL-Staff> User <tara.borah> IP <124.176.150.23> IPv4 Address <10.99.3.238> assigne
2020-06-10 19:11:38,NTN-VPN-01,ASA-113005,REJECTED,jivin.bhavsar,194.162.12.50,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-11 21:59:33,NTN-VPN-01,ASA-113005,REJECTED,stuvan.mani,162.225.135.1,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-12 14:59:58,NTN-VPN-01,ASA-113005,REJECTED,kimaya.cheema,39.106.26.55,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-12 22:26:01,NTN-VPN-01,ASA-113005,REJECTED,kartik.bora,141.161.9.28,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-12 22:58:17,NTN-VPN-01,ASA-722051,CONNECTED,aaina.desai,30.217.82.86,Group <SSL-Staff> User <aaina.desai> IP <30.217.82.86> IPv4 Address <10.99.3.227> assigned
2020-06-13 07:19:36,NTN-VPN-01,ASA-722051,CONNECTED,reyansh.ratta,180.181.245.253,Group <SSL-Staff> User <reyansh.ratta> IP <180.181.245.253> IPv4 Address <10.99.3.168> ass
2020-06-13 18:43:10,NTN-VPN-01,ASA-722051,CONNECTED,zaina.bedi,222.228.193.132,Group <SSL-Staff> User <zaina.bedi> IP <222.228.193.132> IPv4 Address <10.99.2.55> assigne
2020-06-14 09:07:00,NTN-VPN-01,ASA-722051,CONNECTED,biju.balakrishnan,195.17.47.91,Group <SSL-Staff> User <biju.balakrishnan> IP <195.17.47.91> IPv4 Address <10.99.3.171> as
2020-06-14 21:32:15,NTN-VPN-01,ASA-722051,CONNECTED,jivin.sarma,185.163.61.217,Group <SSL-Staff> User <jivin.sarma> IP <185.163.61.217> IPv4 Address <10.99.1.231> assign
2020-06-14 23:01:04,NTN-VPN-01,ASA-113005,REJECTED,chirag.sheth,135.20.5.88,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-15 00:13:00,NTN-VPN-01,ASA-722051,CONNECTED,zeeshan.ahluwalia,3.132.230.24,Group <SSL-Staff> User <zeeshan.ahluwalia> IP <3.132.230.24> IPv4 Address <10.99.0.186> as
2020-06-15 08:54:45,NTN-VPN-01,ASA-722051,CONNECTED,anvi.rau,58.221.188.237,Group <SSL-Staff> User <anvi.rau> IP <58.221.188.237> IPv4 Address <10.99.1.175> assigned 
2020-06-15 17:46:38,NTN-VPN-01,ASA-113005,REJECTED,navya.sagar,65.0.218.239,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-15 23:23:07,NTN-VPN-01,ASA-722051,CONNECTED,aarav.jain,106.21.153.67,Group <SSL-Staff> User <aarav.jain> IP <106.21.153.67> IPv4 Address <10.99.3.174> assigned
2020-06-16 08:16:21,NTN-VPN-01,ASA-113005,REJECTED,amani.doshi,131.231.248.19,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-16 11:21:14,NTN-VPN-01,ASA-722051,CONNECTED,mamooty.buch,212.15.183.199,Group <SSL-Staff> User <mamooty.buch> IP <212.15.183.199> IPv4 Address <10.99.1.245> assig
2020-06-16 20:15:45,NTN-VPN-01,ASA-722051,CONNECTED,hiran.dhaliwal,5.162.237.237,Group <SSL-Staff> User <hiran.dhaliwal> IP <5.162.237.237> IPv4 Address <10.99.2.76> assig
2020-06-17 05:30:28,NTN-VPN-01,ASA-113005,REJECTED,dhanush.krish,96.72.221.72,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-17 18:52:29,NTN-VPN-01,ASA-722051,CONNECTED,seher.rama,38.141.163.184,Group <SSL-Staff> User <seher.rama> IP <38.141.163.184> IPv4 Address <10.99.2.17> assigned
2020-06-18 04:06:24,NTN-VPN-01,ASA-113005,REJECTED,ritvik.dara,116.249.84.225,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-18 10:55:23,NTN-VPN-01,ASA-113005,REJECTED,zain.mangal,24.243.137.227,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-18 11:10:42,NTN-VPN-01,ASA-722051,CONNECTED,riaan.badal,118.254.148.92,Group <SSL-Staff> User <riaan.badal> IP <118.254.148.92> IPv4 Address <10.99.3.30> assigne
2020-06-18 21:36:01,NTN-VPN-01,ASA-113005,REJECTED,mishti.choudhury,71.254.140.118,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-19 00:08:09,NTN-VPN-01,ASA-113005,REJECTED,abram.divan,160.149.71.138,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-19 04:48:31,NTN-VPN-01,ASA-722051,CONNECTED,mahika.deshmukh,114.76.141.136,Group <SSL-Staff> User <mahika.deshmukh> IP <114.76.141.136> IPv4 Address <10.99.1.118> as
2020-06-19 13:10:37,NTN-VPN-01,ASA-722051,CONNECTED,mehul.iyengar,3.238.149.151,Group <SSL-Staff> User <mehul.iyengar> IP <3.238.149.151> IPv4 Address <10.99.0.122> assig
2020-06-20 03:28:42,NTN-VPN-01,ASA-722051,CONNECTED,tushar.edwin,221.59.141.2,Group <SSL-Staff> User <tushar.edwin> IP <221.59.141.2> IPv4 Address <10.99.0.124> assigne
2020-06-20 06:51:43,NTN-VPN-01,ASA-722051,CONNECTED,faiyaz.chander,49.164.33.130,Group <SSL-Staff> User <faiyaz.chander> IP <49.164.33.130> IPv4 Address <10.99.3.21> assig
2020-06-20 09:11:03,NTN-VPN-01,ASA-722051,CONNECTED,adira.shan,10.146.115.131,Group <SSL-Staff> User <adira.shan> IP <10.146.115.131> IPv4 Address <10.99.0.149> assigne
2020-06-20 13:38:33,NTN-VPN-01,ASA-113005,REJECTED,aniruddh.dhingra,115.200.78.64,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-20 15:44:15,NTN-VPN-01,ASA-113005,REJECTED,madhav.dara,115.81.89.206,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-20 18:12:34,NTN-VPN-01,ASA-722051,CONNECTED,sahil.ganesan,198.127.165.214,Group <SSL-Staff> User <sahil.ganesan> IP <198.127.165.214> IPv4 Address <10.99.0.189> ass
2020-06-21 00:58:44,NTN-VPN-01,ASA-722051,CONNECTED,piya.sachdev,87.175.37.119,Group <SSL-Staff> User <piya.sachdev> IP <87.175.37.119> IPv4 Address <10.99.3.94> assigne
2020-06-21 03:17:53,NTN-VPN-01,ASA-113005,REJECTED,vanya.ray,20.138.149.20,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-21 10:06:19,NTN-VPN-01,ASA-722051,CONNECTED,reyansh.varma,179.37.160.55,Group <SSL-Staff> User <reyansh.varma> IP <179.37.160.55> IPv4 Address <10.99.0.153> assig
2020-06-22 00:59:46,NTN-VPN-01,ASA-113005,REJECTED,aayush.som,107.205.244.171,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-22 08:52:58,NTN-VPN-01,ASA-722051,CONNECTED,lakshit.kuruvilla,84.31.181.28,Group <SSL-Staff> User <lakshit.kuruvilla> IP <84.31.181.28> IPv4 Address <10.99.2.133> as
2020-06-22 10:23:38,NTN-VPN-01,ASA-722051,CONNECTED,raghav.sodhi,213.145.111.74,Group <SSL-Staff> User <raghav.sodhi> IP <213.145.111.74> IPv4 Address <10.99.1.211> assig
2020-06-22 19:15:08,NTN-VPN-01,ASA-113005,REJECTED,oorja.krish,174.143.53.83,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-24 06:39:29,NTN-VPN-01,ASA-113005,REJECTED,yakshit.kapadia,12.25.152.242,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-24 11:49:29,NTN-VPN-01,ASA-722051,CONNECTED,rohan.wadhwa,190.214.202.201,Group <SSL-Staff> User <rohan.wadhwa> IP <190.214.202.201> IPv4 Address <10.99.3.41> assig
2020-06-25 07:23:10,NTN-VPN-01,ASA-113005,REJECTED,mahika.sani,39.221.113.54,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-25 08:31:36,NTN-VPN-01,ASA-722051,CONNECTED,sara.ahuja,162.251.74.96,Group <SSL-Staff> User <sara.ahuja> IP <162.251.74.96> IPv4 Address <10.99.2.151> assigned
2020-06-25 17:06:15,NTN-VPN-01,ASA-113005,REJECTED,rati.ranganathan,134.51.203.223,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-26 05:55:45,NTN-VPN-01,ASA-113005,REJECTED,advik.sinha,201.153.19.177,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-26 06:40:11,NTN-VPN-01,ASA-113005,REJECTED,ishaan.sundaram,97.64.144.118,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-26 15:40:24,NTN-VPN-01,ASA-722051,CONNECTED,nakul.babu,63.80.254.212,Group <SSL-Staff> User <nakul.babu> IP <63.80.254.212> IPv4 Address <10.99.0.227> assigned
2020-06-26 22:00:15,NTN-VPN-01,ASA-113005,REJECTED,umang.bhattacharyya,14.79.150.138,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-27 09:58:26,NTN-VPN-01,ASA-722051,CONNECTED,elakshi.gupta,94.188.132.8,Group <SSL-Staff> User <elakshi.gupta> IP <94.188.132.8> IPv4 Address <10.99.2.10> assigne
2020-06-27 11:52:49,NTN-VPN-01,ASA-113005,REJECTED,anaya.uppal,172.141.171.124,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-27 16:41:23,NTN-VPN-01,ASA-113005,REJECTED,tiya.chandran,121.167.125.142,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-27 18:37:20,NTN-VPN-01,ASA-113005,REJECTED,oorja.sarin,158.43.18.59,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-28 04:51:00,NTN-VPN-01,ASA-113005,REJECTED,rati.varghese,40.146.213.11,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-28 09:56:24,NTN-VPN-01,ASA-113005,REJECTED,anahi.suri,33.7.31.1,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-29 00:21:26,NTN-VPN-01,ASA-113005,REJECTED,onkar.chhabra,139.115.182.25,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-06-29 08:49:15,NTN-VPN-01,ASA-722051,CONNECTED,ehsaan.sahota,5.185.211.167,Group <SSL-Staff> User <ehsaan.sahota> IP <5.185.211.167> IPv4 Address <10.99.2.43> assign
2020-06-29 10:56:25,NTN-VPN-01,ASA-722051,CONNECTED,biju.sem,219.236.9.235,Group <SSL-Staff> User <biju.sem> IP <219.236.9.235> IPv4 Address <10.99.2.238> assigned t
2020-06-30 05:28:51,NTN-VPN-01,ASA-722051,CONNECTED,miraya.iyengar,147.197.6.41,Group <SSL-Staff> User <miraya.iyengar> IP <147.197.6.41> IPv4 Address <10.99.3.115> assig
2020-06-30 19:27:43,NTN-VPN-01,ASA-722051,CONNECTED,dhanush.dey,27.135.43.157,Group <SSL-Staff> User <dhanush.dey> IP <27.135.43.157> IPv4 Address <10.99.1.157> assigne
2020-07-01 01:56:24,NTN-VPN-01,ASA-722051,CONNECTED,ritvik.kapoor,180.189.65.193,Group <SSL-Staff> User <ritvik.kapoor> IP <180.189.65.193> IPv4 Address <10.99.0.202> assi
2020-07-01 08:34:58,NTN-VPN-01,ASA-113005,REJECTED,armaan.balasubramanian,221.221.93.76,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-01 17:50:28,NTN-VPN-01,ASA-722051,CONNECTED,neelofar.bajaj,179.227.12.128,Group <SSL-Staff> User <neelofar.bajaj> IP <179.227.12.128> IPv4 Address <10.99.0.149> ass
2020-07-01 19:17:07,NTN-VPN-01,ASA-113005,REJECTED,anahi.kuruvilla,203.32.38.211,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-02 14:44:31,NTN-VPN-01,ASA-722051,CONNECTED,shalv.deol,4.11.222.97,Group <SSL-Staff> User <shalv.deol> IP <4.11.222.97> IPv4 Address <10.99.3.186> assigned t
2020-07-02 15:32:55,NTN-VPN-01,ASA-722051,CONNECTED,rhea.upadhyay,25.177.39.168,Group <SSL-Staff> User <rhea.upadhyay> IP <25.177.39.168> IPv4 Address <10.99.2.195> assig
2020-07-02 17:23:55,NTN-VPN-01,ASA-722051,CONNECTED,anahi.baral,154.121.18.41,Group <SSL-Staff> User <anahi.baral> IP <154.121.18.41> IPv4 Address <10.99.0.31> assigned
2020-07-02 17:44:58,NTN-VPN-01,ASA-722051,CONNECTED,jhanvi.brahmbhatt,132.146.156.255,Group <SSL-Staff> User <jhanvi.brahmbhatt> IP <132.146.156.255> IPv4 Address <10.99.3.97> 
2020-07-02 19:24:37,NTN-VPN-01,ASA-113005,REJECTED,divij.hora,179.76.254.146,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-02 19:55:46,NTN-VPN-01,ASA-722051,CONNECTED,shaan.ganesan,95.165.200.177,Group <SSL-Staff> User <shaan.ganesan> IP <95.165.200.177> IPv4 Address <10.99.1.204> assi
2020-07-02 20:58:22,NTN-VPN-01,ASA-113005,REJECTED,zara.sandal,216.197.211.225,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-03 23:34:16,NTN-VPN-01,ASA-722051,CONNECTED,indrajit.basak,22.175.27.20,Group <SSL-Staff> User <indrajit.basak> IP <22.175.27.20> IPv4 Address <10.99.1.233> assig
2020-07-04 08:45:35,NTN-VPN-01,ASA-722051,CONNECTED,badal.rajagopal,116.219.32.116,Group <SSL-Staff> User <badal.rajagopal> IP <116.219.32.116> IPv4 Address <10.99.1.29> ass
2020-07-04 08:52:44,NTN-VPN-01,ASA-722051,CONNECTED,vanya.ramesh,154.126.82.84,Group <SSL-Staff> User <vanya.ramesh> IP <154.126.82.84> IPv4 Address <10.99.1.127> assign
2020-07-04 18:04:05,NTN-VPN-01,ASA-722051,CONNECTED,zoya.joshi,77.189.238.28,Group <SSL-Staff> User <zoya.joshi> IP <77.189.238.28> IPv4 Address <10.99.2.64> assigned 
2020-07-05 01:24:15,NTN-VPN-01,ASA-113005,REJECTED,ehsaan.rastogi,104.55.225.171,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-05 14:58:26,NTN-VPN-01,ASA-113005,REJECTED,hansh.date,93.214.172.25,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-05 21:08:56,NTN-VPN-01,ASA-722051,CONNECTED,rohan.mallick,117.211.140.27,Group <SSL-Staff> User <rohan.mallick> IP <117.211.140.27> IPv4 Address <10.99.2.139> assi
2020-07-06 04:13:29,NTN-VPN-01,ASA-722051,CONNECTED,advika.gandhi,97.136.29.221,Group <SSL-Staff> User <advika.gandhi> IP <97.136.29.221> IPv4 Address <10.99.3.248> assig
2020-07-06 17:18:18,NTN-VPN-01,ASA-113005,REJECTED,ryan.tak,219.17.57.207,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-07 03:54:36,NTN-VPN-01,ASA-722051,CONNECTED,ehsaan.srivastava,122.11.75.203,Group <SSL-Staff> User <ehsaan.srivastava> IP <122.11.75.203> IPv4 Address <10.99.2.187> a
2020-07-07 14:35:11,NTN-VPN-01,ASA-722051,CONNECTED,raghav.uppal,17.33.19.69,Group <SSL-Staff> User <raghav.uppal> IP <17.33.19.69> IPv4 Address <10.99.1.177> assigned
2020-07-08 01:05:32,NTN-VPN-01,ASA-722051,CONNECTED,eva.deep,68.155.161.101,Group <SSL-Staff> User <eva.deep> IP <68.155.161.101> IPv4 Address <10.99.3.170> assigned 
2020-07-08 17:22:08,NTN-VPN-01,ASA-113005,REJECTED,neysa.raman,10.84.195.127,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-09 14:16:45,NTN-VPN-01,ASA-113005,REJECTED,heer.barman,76.53.56.22,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-09 19:47:22,NTN-VPN-01,ASA-113005,REJECTED,indranil.lanka,123.204.136.33,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-10 20:33:53,NTN-VPN-01,ASA-113005,REJECTED,heer.brar,176.36.221.6,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-11 05:37:36,NTN-VPN-01,ASA-722051,CONNECTED,bhamini.das,95.192.62.230,Group <SSL-Staff> User <bhamini.das> IP <95.192.62.230> IPv4 Address <10.99.1.229> assigne
2020-07-11 08:50:27,NTN-VPN-01,ASA-113005,REJECTED,aayush.loke,78.23.208.119,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-11 09:37:39,NTN-VPN-01,ASA-722051,CONNECTED,riaan.grewal,47.229.212.170,Group <SSL-Staff> User <riaan.grewal> IP <47.229.212.170> IPv4 Address <10.99.1.13> assign
2020-07-11 13:22:24,NTN-VPN-01,ASA-113005,REJECTED,divij.shroff,63.125.54.189,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-12 01:46:36,NTN-VPN-01,ASA-113005,REJECTED,dharmajan.gala,124.179.122.167,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-12 05:10:49,NTN-VPN-01,ASA-722051,CONNECTED,nirvaan.kalla,136.111.117.206,Group <SSL-Staff> User <nirvaan.kalla> IP <136.111.117.206> IPv4 Address <10.99.1.8> assig
2020-07-12 12:26:21,NTN-VPN-01,ASA-113005,REJECTED,shlok.sura,217.22.68.201,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-12 21:02:45,NTN-VPN-01,ASA-722051,CONNECTED,zoya.jha,52.227.19.69,Group <SSL-Staff> User <zoya.jha> IP <52.227.19.69> IPv4 Address <10.99.2.95> assigned to 
2020-07-12 21:07:05,NTN-VPN-01,ASA-722051,CONNECTED,samarth.sur,64.211.212.206,Group <SSL-Staff> User <samarth.sur> IP <64.211.212.206> IPv4 Address <10.99.2.187> assign
2020-07-13 16:06:27,NTN-VPN-01,ASA-113005,REJECTED,ritvik.borah,122.149.215.167,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-14 14:00:43,NTN-VPN-01,ASA-722051,CONNECTED,vaibhav.sridhar,60.192.89.82,Group <SSL-Staff> User <vaibhav.sridhar> IP <60.192.89.82> IPv4 Address <10.99.0.122> assi
2020-07-14 15:43:46,NTN-VPN-01,ASA-113005,REJECTED,pranay.dey,24.67.254.56,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-14 19:53:23,NTN-VPN-01,ASA-113005,REJECTED,hrishita.cherian,197.239.241.121,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-15 01:45:32,NTN-VPN-01,ASA-722051,CONNECTED,rati.gole,43.128.24.234,Group <SSL-Staff> User <rati.gole> IP <43.128.24.234> IPv4 Address <10.99.2.35> assigned t
2020-07-15 11:32:40,NTN-VPN-01,ASA-722051,CONNECTED,anvi.shukla,119.17.128.196,Group <SSL-Staff> User <anvi.shukla> IP <119.17.128.196> IPv4 Address <10.99.2.40> assigne
2020-07-15 13:48:57,NTN-VPN-01,ASA-113005,REJECTED,sara.subramaniam,115.230.229.251,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-15 15:48:15,NTN-VPN-01,ASA-722051,CONNECTED,divyansh.dutta,46.68.124.11,Group <SSL-Staff> User <divyansh.dutta> IP <46.68.124.11> IPv4 Address <10.99.1.147> assig
2020-07-15 17:45:33,NTN-VPN-01,ASA-113005,REJECTED,mannat.rout,199.127.103.240,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-16 08:25:59,NTN-VPN-01,ASA-722051,CONNECTED,tarini.kunda,177.182.84.153,Group <SSL-Staff> User <tarini.kunda> IP <177.182.84.153> IPv4 Address <10.99.3.135> assig
2020-07-17 14:37:51,NTN-VPN-01,ASA-113005,REJECTED,heer.bava,169.52.21.97,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-17 22:15:22,NTN-VPN-01,ASA-113005,REJECTED,samarth.malhotra,44.31.45.107,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-18 20:07:43,NTN-VPN-01,ASA-113005,REJECTED,sahil.khatri,136.164.45.32,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-19 04:30:20,NTN-VPN-01,ASA-113005,REJECTED,umang.lala,4.68.43.79,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-19 21:03:43,NTN-VPN-01,ASA-722051,CONNECTED,hunar.choudhary,29.229.20.83,Group <SSL-Staff> User <hunar.choudhary> IP <29.229.20.83> IPv4 Address <10.99.2.34> assig
2020-07-19 21:11:10,NTN-VPN-01,ASA-113005,REJECTED,vritika.mann,123.16.233.123,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-20 07:50:44,NTN-VPN-01,ASA-113005,REJECTED,kashvi.barad,152.22.161.68,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-07-21 07:17:22,NTN-VPN-01,ASA-722051,CONNECTED,lakshay.randhawa,136.101.173.179,Group <SSL-Staff> User <lakshay.randhawa> IP <136.101.173.179> IPv4 Address <10.99.1.19> a
2020-07-21 14:51:10,NTN-VPN-01,ASA-113005,REJECTED,divyansh.som,177.135.235.198,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
