ts,uid,src_ip,src_port,resolver_ip,resolver_port,proto,trans_id,query,qtype,rcode,answers,rejected
2020-07-18 17:29:07,Cf4c0qtfiq2.xyz,136.63.14.246,35725,10.20.0.7,53,udp,32234,vam99ex1p9s0m8sp.top,A,NXDOMAIN,126.20.105.232,F
2020-07-18 17:42:13,C25suuyvywt44.inf,45.108.132.210,35647,10.20.0.34,53,tcp,50073,fi2k9rf06iyz0jv1mu.top,MX,REFUSED,-,T
2020-07-18 20:01:45,Chqujcz73nc9l.xyz,36.94.96.122,9104,10.20.0.102,53,udp,12081,google.com,A,NOERROR,119.197.206.152,F
2020-07-19 00:26:08,Cte17d8cl1eot126.,55.243.178.9,33688,10.30.0.73,53,udp,46252,ANY.mail.godavaricare.example,ANY,NOERROR,207.190.53.212,F
2020-07-19 15:50:13,C9vqmexuy9trhj9iq,44.199.217.143,60133,10.10.0.86,53,tcp,19083,hhf09lsag21jy8.top,MX,NXDOMAIN,189.206.12.110,F
2020-07-19 20:30:41,Cr9s6d9rjzmn6t.to,189.201.58.46,52039,10.30.0.115,53,tcp,886,ANY.mail.godavaricare.example,ANY,NOERROR,52.46.139.8,F
2020-07-19 22:59:49,C1uk1o2pjqpl3c4t.,14.48.228.15,31467,10.30.0.72,53,udp,12409,g1q010wuwx1p53r9wm.info,MX,NXDOMAIN,178.50.67.174,F
2020-07-19 23:04:19,Clab5tosb5fmqo4a3,216.108.23.249,48734,10.20.0.83,53,tcp,58523,hon6h73ing6uubbup.xyz,TXT,REFUSED,-,T
2020-07-19 23:53:49,Cc6vx85w4fxe0rqd.,148.75.218.118,36952,10.10.0.127,53,udp,52650,ANY.godavaricare.example,ANY,NOERROR,137.149.145.208,F
2020-07-20 01:04:18,Cp41r418rhoj.top,38.250.182.19,19268,10.30.0.60,53,udp,57752,netbanking.godavaricare.example,A,NOERROR,202.22.182.163,F
2020-07-20 02:36:26,Cphzutwb83913.top,201.52.86.138,24528,10.30.0.45,53,tcp,12413,ANY.ns1.godavaricare.example,ANY,NOERROR,72.33.195.213,F
2020-07-20 04:42:21,Ct54og6pioovgpt6i,59.202.174.151,46417,10.20.0.59,53,tcp,64952,godavaricare.example,TXT,NOERROR,24.180.118.36,F
2020-07-20 05:37:21,Clp92yinrhzzurgvc,216.233.170.54,61625,10.10.0.102,53,udp,5101,ANY.mail.godavaricare.example,ANY,REFUSED,-,T
2020-07-20 13:46:48,Czt9iutnukcnh.top,210.254.226.153,25338,10.20.0.10,53,udp,24824,ANY.mail.godavaricare.example,ANY,NOERROR,212.206.96.91,F
2020-07-20 15:16:23,Cestxv2wfh8srajfy,178.76.216.127,17471,10.20.0.84,53,tcp,38657,ANY.mail.godavaricare.example,ANY,REFUSED,-,T
2020-07-20 15:39:45,Ckh0my8qdpmft54yr,144.10.58.190,32174,10.20.0.102,53,udp,31908,rtywdquu7s.click,TXT,NXDOMAIN,145.213.106.96,F
2020-07-20 21:16:04,C84y95qctkz5m6ojx,211.91.20.32,42376,10.30.0.94,53,tcp,55182,ANY.ns1.godavaricare.example,ANY,REFUSED,-,T
2020-07-20 21:32:29,Cau9adfaqrajgl9.i,182.67.220.159,63308,10.10.0.87,53,udp,2574,ANY.ns1.godavaricare.example,ANY,NOERROR,173.242.94.60,F
2020-07-20 21:42:53,C0ry1mdtv26m.xyz,137.189.143.205,10828,10.20.0.128,53,udp,43106,godavaricare.example,MX,NOERROR,38.156.252.8,F
2020-07-20 22:33:40,Cfrchqd7qe9.info,117.39.62.51,17680,10.20.0.123,53,udp,49616,godavaricare.example,MX,NOERROR,207.243.221.103,F
2020-07-21 00:30:30,Cc5zsvmzmoz2v93x8,97.181.97.60,18444,10.30.0.111,53,udp,13603,l3fvaud6zc.info,AAAA,NOERROR,16.124.244.215,F
2020-07-21 04:14:13,C2wyu4y0vb69gm.in,74.104.49.121,64942,10.20.0.118,53,udp,6163,mail.godavaricare.example,MX,NOERROR,214.7.210.116,F
2020-07-21 04:37:57,Cr8j7yea6jbb.xyz,137.224.124.61,52547,10.20.0.44,53,udp,41068,ANY.mail.godavaricare.example,ANY,NOERROR,120.87.45.166,F
2020-07-21 05:17:34,Cvud52v0fp7.top,18.188.116.210,24275,10.30.0.69,53,udp,30046,6jv88ic761.click,A,NOERROR,13.63.172.20,F
2020-07-21 10:21:26,C5zo6o7ouuodl05ye,90.204.185.87,38637,10.30.0.58,53,tcp,32781,ANY.ns1.godavaricare.example,ANY,NOERROR,20.249.105.223,F
2020-07-21 10:43:57,Ccvpd13o1htaxv0rs,148.160.8.209,57603,10.20.0.126,53,udp,27216,ANY.godavaricare.example,ANY,REFUSED,-,T
2020-07-21 14:51:10,Cuk9stmnzd83yf07.,177.135.235.198,35123,10.30.0.115,53,udp,35462,ANY.ns1.godavaricare.example,ANY,NOERROR,138.212.238.129,F
2020-07-21 16:10:13,C5kkerpkufavaex.t,3.78.234.100,5728,10.30.0.25,53,tcp,11015,avj4bxdnyavkz0.top,TXT,REFUSED,-,T
2020-07-21 16:15:33,Cnrlywbq08jd3.xyz,178.132.132.192,51426,10.20.0.76,53,tcp,17996,update.microsoft.com,TXT,REFUSED,-,T
2020-07-21 16:17:22,Cooyujb9nxl.top,120.82.135.125,11291,10.30.0.26,53,udp,3150,ANY.mail.godavaricare.example,ANY,NOERROR,173.140.150.214,F
2020-07-21 18:39:03,Cclted6mjw82.xyz,221.84.138.57,26680,10.10.0.57,53,tcp,3539,mail.godavaricare.example,A,NOERROR,91.44.12.151,F
2020-07-21 23:29:52,Cwmk5387h3egj4k0j,177.113.70.3,41229,10.30.0.38,53,udp,7157,r6098kmz0wc5yzt.xyz,TXT,NOERROR,135.66.28.11,F
2020-07-22 00:03:41,Ccmnqzpscr1qb3hx3,129.211.171.22,23704,10.20.0.6,53,tcp,14854,nb3gj47cvkdvpqm.xyz,MX,NOERROR,39.156.195.161,F
2020-07-22 00:38:03,Ctun134ygrhi.top,150.60.1.57,53276,10.30.0.106,53,udp,23870,dj4ma9okl63y.info,TXT,NOERROR,213.36.216.87,F
2020-07-22 02:05:29,Cnmstiiyq2yjs.top,154.107.254.83,32049,10.20.0.74,53,udp,24617,qcbmyo85didrc36b0.info,A,REFUSED,-,T
2020-07-22 02:34:16,C8y7kfd8ci2j.top,93.215.243.235,37491,10.10.0.36,53,udp,60344,ANY.godavaricare.example,ANY,REFUSED,-,T
2020-07-22 04:24:31,C95a1wp0rjq.info,134.192.143.96,8900,10.20.0.78,53,tcp,35282,b0yuuc7euz1cfazp.click,MX,REFUSED,-,T
2020-07-22 13:31:05,Cny6nugc6kzybz03t,43.254.46.222,35260,10.30.0.31,53,tcp,36206,fm9ap5bv9ov.info,AAAA,NXDOMAIN,50.0.108.82,F
2020-07-22 15:16:18,C7bg9j8e16b4spzdt,79.143.204.233,31307,10.30.0.87,53,udp,47394,ANY.ns1.godavaricare.example,ANY,NOERROR,204.65.119.185,F
2020-07-22 17:38:39,Cdvltm0ehshz.xyz,115.73.38.188,42210,10.30.0.60,53,udp,24176,netbanking.godavaricare.example,TXT,NOERROR,193.84.71.226,F
2020-07-22 17:56:35,Chdcfkmvmfiienomg,71.188.162.87,9728,10.10.0.3,53,udp,45531,ANY.ns1.godavaricare.example,ANY,NOERROR,156.155.104.68,F
2020-07-22 23:26:40,Cdxo53s0uvlgan3.c,18.64.46.9,52412,10.30.0.32,53,udp,19757,godavaricare.example,A,NOERROR,91.251.246.34,F
2020-07-23 01:25:05,Cun145jodarj60s4b,90.20.86.91,39947,10.30.0.38,53,udp,28196,zw3jvaou28415.xyz,A,NXDOMAIN,3.138.202.4,F
2020-07-23 04:35:26,Cdo6unx1v97goi.cl,166.63.118.25,58790,10.20.0.115,53,tcp,24510,mail.godavaricare.example,AAAA,NOERROR,131.53.8.74,F
2020-07-23 04:35:44,Cq3htg0tcjbt.top,121.225.133.86,44573,10.10.0.135,53,udp,58446,update.microsoft.com,MX,REFUSED,-,T
2020-07-23 09:10:36,C9hzdxen1pehzjux6,19.1.147.66,23139,10.10.0.3,53,udp,26759,hwuo5rztaugnares.xyz,TXT,NXDOMAIN,141.211.1.38,F
2020-07-23 15:51:19,Czp9wgdkvf8nri.in,20.79.57.18,57356,10.20.0.96,53,tcp,61722,ns1.godavaricare.example,TXT,NOERROR,32.203.93.65,F
2020-07-23 18:15:44,Cr2x3oecotzy.clic,29.101.203.58,7079,10.10.0.86,53,udp,3104,ANY.mail.godavaricare.example,ANY,NOERROR,20.178.132.102,F
2020-07-23 18:41:11,C1jo2q266baz3.inf,173.240.44.116,40654,10.20.0.16,53,udp,41041,ijhxracds2o5vif.info,A,NOERROR,122.118.166.67,F
2020-07-23 21:17:34,C4h3663qcmc2pf5d7,110.240.213.76,51864,10.30.0.121,53,udp,35091,f6eyl1zt28zoo9gms.top,MX,NOERROR,93.54.140.214,F
2020-07-23 23:38:07,Cmz7q6cnvcod44vht,196.209.107.254,51439,10.30.0.80,53,udp,1234,mail.godavaricare.example,A,NOERROR,149.147.110.228,F
2020-07-24 02:57:49,Csaj5yj0lvcoc6c6l,84.178.183.30,60632,10.10.0.48,53,udp,15281,google.com,A,NOERROR,22.164.63.73,F
2020-07-24 05:22:12,Ce4bcdl5q0pfxr2t.,172.105.116.195,45668,10.20.0.42,53,tcp,13369,g2decn0as4b6sv.click,A,NXDOMAIN,168.117.206.64,F
2020-07-24 08:06:52,C2muwxnt8qc4q.xyz,79.126.96.19,6455,10.20.0.113,53,udp,11108,ns1.godavaricare.example,MX,NOERROR,34.180.169.143,F
2020-07-24 09:38:43,Cjo9viegno9nx4w9o,128.171.109.88,21949,10.20.0.85,53,udp,30280,ihqtuiwthlbzto.xyz,A,NXDOMAIN,5.155.87.21,F
2020-07-24 10:51:09,Cls3n6en5pbg.clic,80.144.253.106,52446,10.20.0.25,53,udp,2537,ANY.godavaricare.example,ANY,REFUSED,-,T
2020-07-24 11:21:44,Cn4g2s8nz3f977rt.,62.141.80.111,44741,10.20.0.87,53,tcp,53857,ANY.ns1.godavaricare.example,ANY,REFUSED,-,T
2020-07-24 15:33:00,C7umep36ez4od4xp.,66.185.126.62,30271,10.10.0.71,53,tcp,4192,ANY.ns1.godavaricare.example,ANY,NOERROR,44.93.163.81,F
2020-07-24 15:56:45,Cxg6qrnsdu3be.top,131.253.20.171,41791,10.10.0.44,53,udp,47219,tsszjgh8ua.info,TXT,NXDOMAIN,186.0.59.58,F
2020-07-24 16:07:46,C4x1wotjdyr46.cli,118.41.193.96,57645,10.30.0.15,53,tcp,8655,8lxw3x3ba0pp37tw.top,TXT,NOERROR,182.196.225.136,F
2020-07-24 19:38:25,Cvrg09xra7hiw.cli,59.121.228.22,63796,10.10.0.130,53,udp,38471,ANY.mail.godavaricare.example,ANY,NOERROR,14.179.114.204,F
2020-07-24 20:49:09,Cj1wpw7reyqhztgzq,76.149.81.35,29787,10.10.0.107,53,udp,57729,95kvon6ge5m.top,TXT,NXDOMAIN,133.34.86.183,F
2020-07-25 02:52:20,Ch8z9ube9vgzqk8.t,42.114.76.182,8389,10.10.0.16,53,tcp,26434,netbanking.godavaricare.example,A,NOERROR,112.11.120.186,F
2020-07-25 04:24:35,C3grjy7fn3rg7sk2w,48.1.225.168,34655,10.20.0.56,53,udp,36273,ns1.godavaricare.example,MX,NOERROR,83.139.217.29,F
2020-07-25 06:03:33,Cnz06tugou06w9t8g,28.208.66.199,17541,10.30.0.96,53,tcp,55464,nc15j7ddkjg5rw5vj.info,TXT,NOERROR,80.90.64.65,F
2020-07-25 06:19:13,C3wn5yevsdobbpbq.,73.63.49.206,64515,10.10.0.80,53,udp,8664,0ewww5iv4s65g3.xyz,MX,REFUSED,-,T
2020-07-25 09:38:52,C3lfrqznckujone.i,146.5.120.159,57641,10.30.0.43,53,udp,21932,chch95547cjgsfb1lt.xyz,A,REFUSED,-,T
2020-07-25 09:47:05,Chmtr08utrsq.clic,207.7.38.238,46754,10.10.0.6,53,udp,10234,ANY.godavaricare.example,ANY,REFUSED,-,T
2020-07-25 11:00:05,C7rdmqmlta48pbk.i,59.64.203.207,15592,10.10.0.51,53,udp,42112,ANY.mail.godavaricare.example,ANY,REFUSED,-,T
2020-07-25 11:34:43,Cyckxlf6p3glf.cli,163.90.81.131,27062,10.30.0.93,53,udp,11260,google.com,A,NOERROR,76.186.252.183,F
2020-07-25 14:30:15,Csugs6qqryd8.xyz,118.180.109.193,5763,10.20.0.7,53,udp,4822,ANY.godavaricare.example,ANY,NOERROR,45.196.112.51,F
2020-07-25 16:54:58,Ccrdy6kxybf25m.xy,31.234.227.180,18124,10.30.0.62,53,udp,25655,ANY.godavaricare.example,ANY,NOERROR,204.6.158.251,F
2020-07-25 19:29:19,Crq79xv50tqum30b.,218.226.130.224,1190,10.10.0.107,53,tcp,55588,ANY.ns1.godavaricare.example,ANY,REFUSED,-,T
2020-07-25 23:48:24,Cjoqx3ohqq6.click,172.175.236.238,50939,10.30.0.107,53,udp,51585,ANY.ns1.godavaricare.example,ANY,NOERROR,55.110.187.27,F
2020-07-26 02:09:25,Crlpqqgoehfp4pcpz,21.210.182.171,43634,10.30.0.97,53,udp,56232,2nrr58xc3beeks6dxl.top,A,REFUSED,-,T
2020-07-26 07:53:26,Cdc15ciwsjyhyelqt,3.120.228.53,19327,10.30.0.104,53,udp,8805,ns1.godavaricare.example,MX,NOERROR,216.189.171.95,F
2020-07-26 11:36:37,Cp5s2pzeedimho8cl,59.29.227.159,35440,10.10.0.88,53,udp,25873,k8qezulnv9ynj58qhr.top,AAAA,NOERROR,87.190.253.183,F
2020-07-26 13:41:48,Cd0xaf670h70a.top,27.184.95.213,4823,10.10.0.88,53,tcp,13458,cakebivcmdwx.click,A,REFUSED,-,T
2020-07-26 16:34:12,C0tw1z0ii0548.inf,187.100.122.46,12886,10.20.0.91,53,udp,35990,fv6viywo4ab.top,A,REFUSED,-,T
2020-07-26 19:17:36,C7fqlomofgveojis.,215.248.244.9,46518,10.10.0.87,53,udp,25414,mail.godavaricare.example,TXT,REFUSED,-,T
2020-07-26 19:20:11,C4351lcuaqfscrk.t,151.27.202.51,46565,10.10.0.17,53,udp,17906,ccq1e4k5pj8qhpps9.xyz,A,NXDOMAIN,169.164.10.191,F
2020-07-26 21:59:50,Cay10yywwx180tyb5,147.84.6.227,52159,10.30.0.64,53,udp,31450,amwppzduy2pjs.xyz,A,NXDOMAIN,77.255.3.222,F
2020-07-26 22:26:18,C0omabwkxqxqk6.cl,186.106.68.202,30406,10.20.0.66,53,udp,20738,ANY.mail.godavaricare.example,ANY,NOERROR,21.251.31.109,F
2020-07-27 02:10:48,Cxyrvwqf57yrmh096,109.35.19.91,21163,10.30.0.115,53,udp,2947,4hcmqcl6i2hngb17d1.info,MX,NOERROR,81.220.183.72,F
2020-07-27 06:07:54,Cz6x5fzmxzv74wapq,60.108.158.16,12274,10.30.0.84,53,udp,31907,t2yudcfw2uot.info,AAAA,NXDOMAIN,84.17.235.7,F
2020-07-27 10:07:12,C94val75b0705heo6,104.207.245.25,41337,10.10.0.119,53,udp,62091,ANY.mail.godavaricare.example,ANY,REFUSED,-,T
2020-07-27 15:25:09,Cier44cqkzshcl3af,40.131.56.167,39026,10.20.0.134,53,udp,46533,ANY.mail.godavaricare.example,ANY,NOERROR,35.43.55.20,F
2020-07-27 21:26:18,C8fgswkdgp1vz.cli,191.209.199.32,18442,10.20.0.19,53,udp,51149,ANY.godavaricare.example,ANY,NOERROR,126.107.187.150,F
2020-07-27 22:56:25,Cak2q2laod7.top,112.81.121.169,17880,10.20.0.98,53,udp,17562,ANY.ns1.godavaricare.example,ANY,REFUSED,-,T
2020-07-28 01:45:07,C5iv25n9wh61p.xyz,176.96.230.93,17546,10.30.0.106,53,tcp,36243,ANY.godavaricare.example,ANY,REFUSED,-,T
2020-07-28 06:05:31,C99zw7oyocijeju5g,26.128.90.210,1427,10.10.0.87,53,udp,46569,ii2wl1e9bse6c87cqe.info,A,NOERROR,134.140.180.78,F
2020-07-28 12:02:48,Cz7d5vt3ooaue49.c,147.200.153.117,60476,10.30.0.5,53,tcp,28404,ns1.godavaricare.example,AAAA,REFUSED,-,T
2020-07-28 12:05:56,Cwct0zs293d45n1g.,172.234.61.176,39586,10.20.0.128,53,udp,12201,netbanking.godavaricare.example,A,NOERROR,142.80.177.102,F
2020-07-28 13:41:13,Chpy2wijssiti57.i,200.222.88.197,47527,10.10.0.118,53,udp,61742,ANY.godavaricare.example,ANY,NOERROR,90.116.101.62,F
2020-07-28 13:43:45,C2jb3kjtmk422w1.x,89.244.137.243,1523,10.30.0.2,53,udp,13776,ANY.mail.godavaricare.example,ANY,NOERROR,74.138.76.145,F
2020-07-28 13:50:29,C76rodri2bq.xyz,15.67.83.52,47897,10.20.0.40,53,tcp,13943,ANY.ns1.godavaricare.example,ANY,NOERROR,20.192.132.48,F
2020-07-28 14:39:14,Cfvavrlncdfbt78gm,129.72.206.137,32976,10.30.0.59,53,tcp,50887,ANY.mail.godavaricare.example,ANY,NOERROR,129.183.190.163,F
2020-07-28 18:07:42,Cv5onnykpeh6.xyz,141.63.184.96,15166,10.20.0.111,53,udp,61816,au8y9i2empw51jr5.click,MX,NOERROR,191.85.80.176,F
2020-07-28 18:08:07,Cbqbbud0ueyqs1qdi,18.196.49.59,27949,10.10.0.126,53,udp,4873,0tszmsbuqt6i3s3u4.top,A,NXDOMAIN,67.217.43.4,F
2020-07-28 18:17:59,Cw793c6iboeot.top,162.75.181.163,21559,10.30.0.27,53,udp,44014,s3na627c0gysyr.top,MX,NOERROR,33.22.204.120,F
2020-07-28 18:58:55,Civ6a7oa96fcic75.,163.23.200.85,2208,10.10.0.77,53,udp,21920,7753dilb7bwcsjzhrj.top,TXT,REFUSED,-,T
2020-07-28 23:23:17,Cj33f52iczg.top,157.123.138.31,34919,10.20.0.128,53,udp,10626,ANY.mail.godavaricare.example,ANY,NOERROR,187.21.222.87,F
2020-07-29 04:06:48,Cw7ww5zb1elvqx6vz,28.168.132.198,11450,10.10.0.115,53,tcp,19045,ns1.godavaricare.example,AAAA,NOERROR,162.244.24.88,F
2020-07-29 06:10:39,C85fry3vi465j1.to,129.34.189.246,52257,10.10.0.75,53,tcp,37728,godavaricare.example,AAAA,REFUSED,-,T
2020-07-29 11:00:36,Cznax9xxrb8or.inf,111.165.212.61,28724,10.20.0.54,53,tcp,44315,ANY.ns1.godavaricare.example,ANY,NOERROR,13.39.44.101,F
2020-07-29 20:17:43,Cvd8zvj4dsu.top,27.136.163.107,46021,10.10.0.10,53,udp,48253,google.com,TXT,NOERROR,135.115.36.149,F
2020-07-29 20:36:40,Ctfjqd7j01h.click,131.148.35.164,32960,10.10.0.131,53,udp,43184,zwgum5jhhb.click,A,REFUSED,-,T
2020-07-29 20:53:47,Ca4u8r7v93c40.inf,7.120.218.181,11663,10.10.0.30,53,tcp,11507,update.microsoft.com,MX,NOERROR,32.15.74.225,F
2020-07-29 23:55:33,Cr64s25znyhl57d.c,3.216.114.196,48041,10.20.0.26,53,udp,58374,5aadj47q4f2o.click,TXT,NOERROR,95.37.230.116,F
2020-07-30 02:06:23,Ch5w1tk6cnwmvls.x,25.228.194.33,30557,10.20.0.98,53,tcp,18725,qc0ydnzgvh6.click,A,NXDOMAIN,57.3.57.209,F
2020-07-30 03:19:43,Ch8p3yaafz8z7.xyz,157.113.54.116,59485,10.30.0.11,53,udp,20308,godavaricare.example,TXT,REFUSED,-,T
2020-07-30 05:11:35,Coqniol2du812my1l,57.82.165.202,18258,10.10.0.90,53,udp,40260,xynttln4uowundg.xyz,TXT,NOERROR,220.128.195.113,F
2020-07-30 06:10:43,Cekjhnz3113jc.inf,58.180.210.94,63928,10.30.0.26,53,tcp,61225,ning2tcu1s4a3l755.info,AAAA,NOERROR,120.40.232.190,F
2020-07-30 06:49:14,C7p4aikitpew.clic,109.129.20.144,41594,10.30.0.126,53,udp,1920,ns1.godavaricare.example,A,REFUSED,-,T
2020-07-30 07:28:07,Csxebe7cupor6u8.x,20.119.160.83,44353,10.30.0.82,53,udp,13560,zpg78gozr3nxf.xyz,TXT,NOERROR,201.215.218.97,F
2020-07-30 10:23:41,Chux61biccwfj1.cl,218.85.30.58,26968,10.20.0.96,53,udp,19062,ANY.ns1.godavaricare.example,ANY,NOERROR,149.217.207.72,F
2020-07-30 13:28:18,C3uwhuhg3l5z55ket,63.97.215.226,9525,10.20.0.70,53,udp,38420,update.microsoft.com,MX,REFUSED,-,T
2020-07-30 14:21:44,C30gtxchgv8a9poxn,153.48.182.111,57889,10.10.0.112,53,tcp,18265,ANY.ns1.godavaricare.example,ANY,NOERROR,223.56.142.238,F
2020-07-30 16:32:11,Cyl9um4vk2daw.xyz,109.132.46.104,5558,10.10.0.95,53,udp,34830,ANY.godavaricare.example,ANY,NOERROR,149.56.76.80,F
2020-07-30 21:04:46,C8s2es9e6i1uhqak.,141.255.216.253,42103,10.30.0.20,53,udp,11632,ANY.ns1.godavaricare.example,ANY,NOERROR,121.155.87.190,F
2020-07-30 23:47:14,C2y0q5nibba0.info,60.165.133.112,30086,10.10.0.92,53,tcp,13932,update.microsoft.com,AAAA,NOERROR,151.122.88.46,F
2020-07-31 00:56:24,C4nkbgtp91wqh7k5.,173.188.80.118,26234,10.20.0.40,53,udp,43692,ANY.mail.godavaricare.example,ANY,NOERROR,146.45.22.74,F
2020-07-31 01:14:04,C6yy49r91yid33g8q,69.155.8.236,35423,10.30.0.118,53,tcp,3475,godavaricare.example,A,REFUSED,-,T
2020-07-31 03:16:03,C0xcwgxlgzebsz.cl,205.49.144.135,30198,10.20.0.116,53,tcp,12075,ANY.mail.godavaricare.example,ANY,NOERROR,1.62.91.95,F
2020-07-31 06:31:20,Ctfo4mp7b5qla70ow,79.136.112.134,38514,10.30.0.42,53,udp,465,ANY.ns1.godavaricare.example,ANY,REFUSED,-,T
2020-07-31 07:41:39,Clzmv84km8rwbsjm.,56.92.119.178,11906,10.20.0.115,53,udp,56609,41kppszx92hwy.click,AAAA,REFUSED,-,T
2020-07-31 08:32:25,Czu5u5edx9oi10g.t,55.218.35.188,10362,10.10.0.85,53,udp,11787,ANY.mail.godavaricare.example,ANY,NOERROR,71.133.203.166,F
2020-07-31 08:47:03,Co5ggs25sgc3oqve.,57.58.64.183,54385,10.30.0.47,53,udp,52503,mlfmbtwrq6l7w.top,A,REFUSED,-,T
2020-07-31 10:45:01,C1x6hd31g1z.top,112.108.214.210,7527,10.10.0.28,53,udp,11560,e4pnp11hm7gv8.info,A,REFUSED,-,T
2020-07-31 10:45:23,Cn7k6vp4wzc518.to,56.240.192.173,30834,10.30.0.132,53,udp,12884,mail.godavaricare.example,MX,NOERROR,131.5.3.158,F
2020-07-31 11:45:55,Cs8rvdw3ow9.xyz,186.101.159.199,45324,10.20.0.134,53,tcp,53965,ANY.godavaricare.example,ANY,NOERROR,181.58.89.108,F
2020-07-31 13:06:00,Ck0oc7bg2zfr.xyz,105.131.135.189,38631,10.30.0.104,53,udp,8351,mail.godavaricare.example,A,NOERROR,118.122.117.216,F
2020-07-31 15:18:49,Cjs9cyu5qut9qwej.,189.248.78.48,2538,10.10.0.114,53,udp,4553,gxadhhzxwd9ra.xyz,AAAA,REFUSED,-,T
2020-07-31 18:19:46,C554dikmrmm1.clic,193.43.134.249,61555,10.30.0.11,53,tcp,32241,t7i57tlcg5wyoqq.click,TXT,REFUSED,-,T
2020-07-31 20:50:25,Caqdwenh3byqy2179,84.151.0.99,39618,10.20.0.4,53,tcp,45036,ANY.godavaricare.example,ANY,REFUSED,-,T
2020-07-31 22:31:40,Car2x0lb192kjvy3y,176.22.109.121,17470,10.20.0.117,53,udp,44730,update.microsoft.com,A,NOERROR,165.158.197.114,F
2020-08-01 01:38:33,Cnu9wepq67uo.clic,151.113.126.39,29453,10.10.0.84,53,tcp,29357,update.microsoft.com,A,NOERROR,73.223.152.155,F
2020-08-01 02:06:31,Ciatf1tzanztmc2o.,193.84.205.169,30340,10.20.0.110,53,udp,36186,ANY.mail.godavaricare.example,ANY,NOERROR,190.193.145.211,F
2020-08-01 02:56:28,Ca21f2qm5oudeojh.,17.241.183.18,12265,10.10.0.126,53,udp,24139,ay2wnado7atjxz9gy2.click,AAAA,NXDOMAIN,75.112.52.153,F
2020-08-01 03:32:48,Cd7hat0eyzs.info,31.92.90.25,11923,10.10.0.22,53,udp,17936,google.com,AAAA,NOERROR,42.227.241.67,F
2020-08-01 06:24:17,Cximgxjp5rs1r5b.i,78.251.254.64,12029,10.20.0.40,53,tcp,21938,9thex2of0mikw.top,A,REFUSED,-,T
2020-08-01 06:46:12,Cv9wkcj3ft2u8.top,218.147.227.41,64534,10.30.0.85,53,udp,50247,google.com,A,REFUSED,-,T
2020-08-01 08:42:01,C5qb1xzz2lu6btf.t,97.48.176.78,40836,10.30.0.86,53,udp,44801,ANY.godavaricare.example,ANY,NOERROR,36.41.39.104,F
2020-08-01 12:04:14,Ccgyqyykll9shcn.i,206.0.45.184,52740,10.10.0.6,53,udp,46297,3cmdehnmim7.top,TXT,NXDOMAIN,109.88.57.215,F
2020-08-01 19:16:04,Curl2jg72893pkieu,66.19.87.183,12754,10.20.0.70,53,udp,50104,1t69istelyio365.click,A,NOERROR,180.211.75.188,F
2020-08-01 20:17:25,Cix9hj0o1t2cra0a1,17.106.20.195,13148,10.10.0.96,53,udp,16971,ANY.godavaricare.example,ANY,NOERROR,33.238.4.167,F
2020-08-01 20:54:12,C9pwhr72cei7r455b,89.25.129.0,56899,10.10.0.117,53,udp,20915,ANY.ns1.godavaricare.example,ANY,NOERROR,69.180.254.87,F
2020-08-01 21:32:34,C7uhmt9rrjgbl25r.,204.196.151.38,50777,10.10.0.88,53,udp,2480,ANY.ns1.godavaricare.example,ANY,REFUSED,-,T
2020-08-01 22:15:38,Cjbrpfkk1gf.xyz,185.11.43.99,10982,10.10.0.117,53,udp,14870,mail.godavaricare.example,MX,NOERROR,72.190.74.209,F
2020-08-01 23:14:13,Cxv989cfwebq0.top,39.232.21.60,64996,10.10.0.33,53,udp,15961,google.com,AAAA,REFUSED,-,T
2020-08-01 23:17:19,Cdkeongoepuz5.inf,184.131.48.152,46674,10.30.0.100,53,tcp,32227,netbanking.godavaricare.example,A,REFUSED,-,T
2020-08-02 04:27:03,C0a6anm594p1u11m5,130.92.147.48,46899,10.10.0.85,53,tcp,18298,ANY.ns1.godavaricare.example,ANY,REFUSED,-,T
2020-08-02 07:11:29,Ctcfqx6jeud.top,133.176.123.42,57830,10.30.0.80,53,udp,59308,ANY.mail.godavaricare.example,ANY,NOERROR,12.55.164.82,F
2020-08-02 08:11:24,Cj1mzikei8rfpbkt6,188.44.149.168,26695,10.20.0.71,53,udp,61739,ANY.ns1.godavaricare.example,ANY,NOERROR,93.8.60.101,F
2020-08-02 08:59:33,Cz3kmscs5cyahcz5.,57.229.184.87,40110,10.20.0.15,53,udp,52828,google.com,A,NOERROR,102.194.196.213,F
2020-08-02 09:47:16,C5720f976kjepz5vw,131.11.63.21,25010,10.10.0.108,53,tcp,22991,ANY.godavaricare.example,ANY,REFUSED,-,T
2020-08-02 15:37:41,Cpj0458nfcq7f2.xy,32.206.246.71,32632,10.30.0.24,53,udp,52932,ANY.ns1.godavaricare.example,ANY,REFUSED,-,T
2020-08-02 17:53:41,Csg7k7io5o3p15jgn,75.143.92.78,59876,10.10.0.12,53,udp,7215,godavaricare.example,MX,REFUSED,-,T
2020-08-02 19:42:23,C6gc3nrf4n01y.inf,180.194.32.146,54357,10.30.0.106,53,udp,21675,ANY.godavaricare.example,ANY,NOERROR,53.1.194.114,F
2020-08-02 21:12:50,C217jcirczntfdmi.,14.42.105.75,28854,10.30.0.23,53,tcp,21482,google.com,MX,NOERROR,26.110.62.62,F
