eventTime,eventSource,eventName,region,sourceIP,user,errorCode,bucket,mfaUsed
2020-12-17T07:22:13Z,iam.amazonaws.com,CreateAccessKey,ap-south-1,123.99.111.167,dhanush.sengupta,,,
2020-12-18T05:10:00Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.0.249,anya.wali,,,
2020-12-18T16:56:20Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.181,divyansh.agarwal,,gch-patient-backups,
2020-12-19T23:45:15Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.119,ira.sheth,,gch-claims-data,
2020-12-20T00:26:29Z,cloudtrail.amazonaws.com,DeleteTrail,ap-south-1,105.201.79.102,kiaan.kant,,,
2020-12-20T16:36:43Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.196,kismat.dugar,,gch-radiology-archive,
2020-12-21T06:46:38Z,s3.amazonaws.com,GetObject,ap-south-1,41.68.188.182,ritvik.chandran,AccessDenied,gch-claims-data,
2020-12-22T15:21:48Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.168,amira.jha,,gch-radiology-archive,
2020-12-22T16:02:09Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.2.35,fateh.dube,,,
2020-12-23T04:41:30Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.3.152,aradhya.ben,,,
2020-12-23T07:36:36Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.140,samaira.sandhu,AccessDenied,gch-radiology-archive,
2020-12-25T03:25:44Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.2.33,veer.ahluwalia,,,
2020-12-25T08:52:44Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.2.45,seher.sabharwal,,,Yes
2020-12-25T15:23:16Z,s3.amazonaws.com,ListBuckets,ap-south-1,3.91.198.44,anay.sachar,,gch-claims-data,
2020-12-25T21:38:41Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.49,ranbir.zacharia,,gch-claims-data,
2020-12-26T10:45:06Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.208,bhavin.karan,,,
2020-12-26T11:08:08Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.1.37,jayant.dora,,,
2020-12-26T13:06:54Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.172,prisha.bal,AccessDenied,gch-radiology-archive,
2020-12-26T22:09:34Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.238,vedika.dutta,,gch-patient-backups,
2020-12-27T07:57:13Z,cloudtrail.amazonaws.com,DeleteTrail,ap-south-1,140.186.18.162,tiya.bhatnagar,,,
2020-12-29T08:37:53Z,s3.amazonaws.com,GetObject,ap-south-1,25.250.65.236,jayan.dixit,,gch-patient-backups,
2020-12-29T10:06:21Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.3.116,advika.chander,,,No
2020-12-29T17:14:51Z,s3.amazonaws.com,PutObject,ap-south-1,40.21.64.255,shamik.datta,,gch-claims-data,
2020-12-30T08:28:52Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.220,mamooty.choudhury,,gch-claims-data,
2020-12-30T08:37:27Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.2.153,jivin.datta,,,
2020-12-30T08:37:27Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.51,riaan.dutta,,gch-claims-data,
2020-12-31T05:19:34Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.1.220,parinaaz.shukla,,,Yes
2020-12-31T12:31:21Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,218.42.48.239,jayan.bir,,,No
2020-12-31T21:05:25Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.52,akarsh.mann,,gch-claims-data,
2021-01-01T00:59:55Z,s3.amazonaws.com,PutBucketPolicy,ap-south-1,104.150.178.214,piya.din,,gch-patient-backups,
2021-01-01T09:12:27Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.3.79,zoya.sibal,,,
2021-01-01T10:22:00Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.113,shayak.kumer,,,
2021-01-02T21:04:52Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.2.216,shayak.hora,,gch-claims-data,
2021-01-04T05:29:57Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.241,jivin.grover,,gch-radiology-archive,
2021-01-04T21:32:03Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.36,ivan.balan,,,
2021-01-05T16:26:34Z,s3.amazonaws.com,PutObject,ap-south-1,151.137.245.244,ishita.rajagopal,,gch-radiology-archive,
2021-01-06T09:20:54Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.2.173,saira.chadha,,,No
2021-01-06T09:23:26Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.147,divit.sagar,,gch-patient-backups,
2021-01-06T10:32:59Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.11,pari.barad,AccessDenied,gch-patient-backups,
2021-01-06T20:25:02Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.164,nakul.chandran,,gch-patient-backups,
2021-01-06T21:47:25Z,s3.amazonaws.com,ListBuckets,ap-south-1,47.86.96.100,prerak.sant,AccessDenied,gch-claims-data,
2021-01-07T07:36:53Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.189,dhanush.chakrabarti,,,
2021-01-07T07:36:53Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.68,tushar.sridhar,,gch-radiology-archive,
2021-01-08T04:48:18Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.207,akarsh.wadhwa,,,
2021-01-08T14:42:03Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.1.207,nitya.seshadri,,,No
2021-01-08T17:18:27Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.2.152,prisha.mand,,gch-radiology-archive,
2021-01-09T02:48:07Z,s3.amazonaws.com,GetObject,ap-south-1,13.122.148.107,ayesha.khare,,gch-radiology-archive,
2021-01-10T07:26:26Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.3.185,madhav.varkey,,,Yes
2021-01-10T23:38:14Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.200,dharmajan.sidhu,AccessDenied,gch-radiology-archive,
2021-01-11T00:36:58Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.132,gokul.yadav,,gch-radiology-archive,
2021-01-11T17:20:09Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.122,vaibhav.kala,,gch-radiology-archive,
2021-01-11T21:53:18Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.1.134,jayan.viswanathan,AccessDenied,,
2021-01-12T03:19:42Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.69,taran.garg,,gch-claims-data,
2021-01-12T07:19:27Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.2.229,anahita.dube,,,Yes
2021-01-12T15:13:59Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.3.147,pari.bhakta,,gch-radiology-archive,
2021-01-12T18:14:12Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.2,bhavin.sarin,,gch-radiology-archive,
2021-01-13T02:30:18Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,176.22.47.41,adira.srinivasan,,,Yes
2021-01-13T15:17:34Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.201,amira.kuruvilla,AccessDenied,gch-patient-backups,
2021-01-14T01:39:24Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.67,heer.dey,,gch-radiology-archive,
2021-01-14T11:33:19Z,iam.amazonaws.com,CreateAccessKey,ap-south-1,126.217.225.183,jivika.talwar,AccessDenied,,
2021-01-14T11:45:58Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.2.134,rohan.mani,,,Yes
2021-01-15T18:57:20Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.3.90,samiha.sachdeva,,,
2021-01-15T22:01:49Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.237,anya.mani,,gch-claims-data,
2021-01-16T09:43:04Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.225,kismat.barad,,gch-claims-data,
2021-01-18T14:54:02Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.179,anahita.vig,,gch-patient-backups,
2021-01-19T12:14:59Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.219,raunak.borde,,gch-patient-backups,
2021-01-20T05:33:41Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.169,miraan.goel,,gch-claims-data,
2021-01-20T22:52:20Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.0.195,taimur.balay,AccessDenied,,
2021-01-23T08:06:08Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.102,tarini.gulati,,gch-patient-backups,
2021-01-23T19:29:30Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.48,sumer.din,,gch-radiology-archive,
2021-01-23T23:51:15Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.205,lakshay.sani,,gch-radiology-archive,
2021-01-24T04:37:16Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.18,farhan.buch,,gch-radiology-archive,
2021-01-24T11:48:33Z,s3.amazonaws.com,GetObject,ap-south-1,207.128.22.166,ojas.ramaswamy,,gch-patient-backups,
2021-01-25T05:55:21Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.155,jivika.gour,,gch-claims-data,
2021-01-25T09:46:37Z,s3.amazonaws.com,GetObject,ap-south-1,158.97.69.168,prerak.mane,,gch-radiology-archive,
2021-01-25T12:43:35Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.202,stuvan.shukla,,gch-radiology-archive,
2021-01-25T14:30:47Z,iam.amazonaws.com,CreateAccessKey,ap-south-1,113.198.44.73,keya.buch,,,
2021-01-25T20:46:12Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.151,anaya.grewal,,gch-patient-backups,
2021-01-26T17:09:58Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.68,anaya.vyas,,gch-patient-backups,
2021-01-26T18:21:54Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.2.70,riaan.shankar,,,No
2021-01-26T20:21:45Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,172.55.246.136,krish.bora,,,No
2021-01-26T22:10:03Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.56,kartik.chacko,,gch-radiology-archive,
2021-01-27T03:30:20Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.194,jayan.thakkar,,gch-patient-backups,
2021-01-27T19:18:56Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.1.45,ivana.shankar,,gch-patient-backups,
2021-01-27T19:18:56Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.73,arnav.vasa,,,
2021-01-27T20:43:27Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.202,jayesh.sundaram,,gch-patient-backups,
2021-01-28T10:44:57Z,s3.amazonaws.com,PutObject,ap-south-1,6.34.39.77,ranbir.dada,,gch-radiology-archive,
2021-01-28T14:36:08Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.0.235,ojas.wadhwa,,,
2021-01-28T23:30:44Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.5,ojas.malhotra,,gch-radiology-archive,
2021-01-31T02:29:34Z,cloudtrail.amazonaws.com,DeleteTrail,ap-south-1,56.16.38.251,damini.dhawan,,,
2021-02-01T04:37:37Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.12,sumer.bava,,,
2021-02-01T06:37:09Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.183,saira.anand,,gch-radiology-archive,
2021-02-01T11:51:28Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.39,farhan.vora,,gch-claims-data,
2021-02-02T01:09:56Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.2.32,riaan.chander,,,
2021-02-03T23:43:54Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.220,pari.varughese,,gch-patient-backups,
2021-02-04T21:42:55Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.126,hazel.sane,,gch-patient-backups,
2021-02-05T00:43:49Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.115,mannat.seth,,gch-radiology-archive,
2021-02-05T07:06:25Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.177,jayesh.gade,,gch-radiology-archive,
2021-02-05T20:28:45Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.0.96,umang.sharma,,,
2021-02-06T20:28:45Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.1.212,dhruv.sibal,,,
2021-02-07T05:02:57Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.26,ela.ratti,,gch-claims-data,
2021-02-07T12:40:54Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.2.60,sana.jha,,,Yes
2021-02-07T12:40:54Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.179,samiha.dora,,,
2021-02-07T20:21:42Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.1.103,jayesh.chandran,AccessDenied,,No
2021-02-08T14:55:19Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.208,gokul.loyal,,gch-radiology-archive,
2021-02-08T21:58:31Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.0.243,nayantara.lanka,,,Yes
2021-02-09T10:17:31Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.2.37,nehmat.comar,,,
2021-02-09T10:58:32Z,s3.amazonaws.com,GetObject,ap-south-1,103.3.69.120,miraya.contractor,,gch-radiology-archive,
2021-02-09T20:55:30Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.2.50,sana.lanka,AccessDenied,,Yes
2021-02-09T21:41:34Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.219,taran.ramesh,AccessDenied,gch-radiology-archive,
2021-02-10T04:52:58Z,s3.amazonaws.com,ListBuckets,ap-south-1,48.84.165.178,kismat.golla,,gch-patient-backups,
2021-02-10T09:57:01Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.218,shanaya.ranganathan,,gch-radiology-archive,
2021-02-10T23:58:31Z,sts.amazonaws.com,AssumeRole,ap-south-1,209.216.252.120,lavanya.khanna,AccessDenied,,
2021-02-11T03:48:45Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.51,rhea.d’alia,,gch-radiology-archive,
2021-02-11T03:48:45Z,iam.amazonaws.com,CreateAccessKey,ap-south-1,214.228.130.208,aarna.rama,,,
2021-02-11T17:03:15Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.0.202,pranay.krishnamurthy,AccessDenied,,
2021-02-11T18:07:12Z,s3.amazonaws.com,GetObject,ap-south-1,153.57.86.209,hunar.arora,,gch-patient-backups,
2021-02-12T17:35:18Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.3.223,neysa.yohannan,AccessDenied,,
2021-02-12T17:58:03Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.71,manikya.koshy,,gch-radiology-archive,
2021-02-13T16:31:20Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.1.215,amira.varkey,AccessDenied,,Yes
2021-02-14T14:26:08Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.0.162,chirag.varty,,gch-claims-data,
2021-02-14T19:50:42Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.2.128,aayush.koshy,AccessDenied,gch-radiology-archive,
2021-02-15T05:59:23Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.3.190,jhanvi.jaggi,,gch-radiology-archive,
2021-02-16T08:49:15Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.176,urvi.bajwa,,,
2021-02-16T16:06:36Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.133,pranay.ravi,,gch-radiology-archive,
2021-02-17T15:44:00Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.0.99,taimur.zachariah,,,
2021-02-17T16:58:07Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.0.77,jhanvi.date,,,
2021-02-18T00:03:22Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.99,rohan.rama,,gch-claims-data,
2021-02-18T08:56:15Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.3.246,aarav.rajagopalan,,,
2021-02-18T13:14:50Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.0.220,shaan.vig,,,Yes
2021-02-19T04:37:55Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.131,kiaan.wason,AccessDenied,gch-claims-data,
2021-02-20T08:43:14Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.159,alia.raj,,,
2021-02-20T16:12:26Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.179,ira.sheth,,gch-radiology-archive,
2021-02-20T17:53:45Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.67,kavya.bansal,,,
2021-02-20T22:14:54Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.2.91,gatik.chakraborty,,,
2021-02-21T00:17:19Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.7,nitara.thaman,,,
2021-02-21T06:53:41Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.233,arnav.magar,,gch-radiology-archive,
2021-02-21T13:26:36Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.122,siya.keer,AccessDenied,gch-claims-data,
2021-02-21T18:39:08Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.0.156,suhana.sarin,,gch-radiology-archive,
2021-02-21T23:52:51Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.114,umang.chaudhuri,,gch-radiology-archive,
2021-02-22T04:32:36Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.0.212,zaina.dasgupta,,,
2021-02-22T08:05:05Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.119,shaan.gandhi,AccessDenied,gch-radiology-archive,
2021-02-22T08:20:01Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.3.63,kanav.jani,,,No
2021-02-22T09:35:27Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.115,hazel.sane,AccessDenied,gch-claims-data,
2021-02-23T05:40:09Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.17,madhav.maharaj,,,
2021-02-23T15:04:58Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.164,amani.bath,,gch-claims-data,
2021-02-25T02:00:11Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.24,hrishita.bath,,gch-claims-data,
2021-02-25T11:19:30Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.224,jivika.mander,,,
2021-02-26T09:58:18Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.3.229,mohanlal.ram,,,No
2021-02-26T12:29:09Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.155,veer.batra,,gch-patient-backups,
2021-02-27T08:29:17Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.2.162,mohanlal.vyas,,,
2021-02-27T14:19:46Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.14,lakshit.sharaf,,gch-claims-data,
2021-02-27T23:57:58Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.3.191,kiara.dutta,,,
2021-02-28T00:47:39Z,s3.amazonaws.com,PutObject,ap-south-1,200.25.227.45,oorja.varty,,gch-claims-data,
2021-02-28T03:23:00Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.0.190,inaaya..kota,,,Yes
2021-03-01T03:15:56Z,ec2.amazonaws.com,AuthorizeSecurityGroupIngress,ap-south-1,41.36.73.41,nehmat.date,,,
2021-03-01T08:32:27Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.0.22,anahi.chana,AccessDenied,,Yes
2021-03-01T13:40:02Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.0.129,heer.shankar,,gch-radiology-archive,
2021-03-01T16:01:50Z,iam.amazonaws.com,CreateAccessKey,ap-south-1,135.50.243.199,nayantara.hegde,,,
2021-03-02T01:49:49Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.94,sana.lad,,gch-radiology-archive,
2021-03-02T17:58:28Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.176,anya.barad,,gch-radiology-archive,
2021-03-03T09:35:36Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.1.234,amira.yohannan,,,
2021-03-04T13:46:53Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.161,anya.srivastava,,gch-claims-data,
2021-03-04T16:01:25Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.166,renee.thaman,,,
2021-03-05T09:14:24Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,101.83.165.7,samar.ganesh,,,
2021-03-05T09:14:24Z,s3.amazonaws.com,PutObject,ap-south-1,65.133.234.48,khushi.dasgupta,,gch-claims-data,
2021-03-05T13:29:52Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.1.181,vivaan.dash,AccessDenied,,
2021-03-07T00:08:22Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.0.46,madhup.rege,,,
2021-03-07T09:53:12Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.32,himmat.bhatti,,gch-claims-data,
2021-03-07T19:52:09Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.58,shray.jani,AccessDenied,gch-claims-data,
2021-03-08T13:38:31Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.1.243,pihu.thaman,,,
2021-03-08T13:47:40Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.2.234,divij.kashyap,,gch-patient-backups,
2021-03-08T14:20:34Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.2.117,siya.chad,,,
2021-03-08T18:33:31Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.3.194,abram.barad,AccessDenied,gch-claims-data,
2021-03-08T18:34:26Z,s3.amazonaws.com,GetObject,ap-south-1,191.11.206.245,krish.sabharwal,,gch-radiology-archive,
2021-03-09T06:42:33Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.99,raghav.singh,,gch-patient-backups,
2021-03-09T09:50:27Z,s3.amazonaws.com,GetObject,ap-south-1,111.196.142.49,zain.bail,,gch-claims-data,
2021-03-09T11:19:03Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.0.144,shalv.kadakia,,,No
2021-03-09T15:13:39Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.13,advik.samra,,gch-claims-data,
2021-03-09T17:47:31Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.2.150,kismat.suresh,,,
2021-03-11T03:34:20Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.3.112,yuvaan.roy,,,
2021-03-11T09:00:01Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.159,damini.char,,gch-claims-data,
2021-03-13T02:52:16Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.1.128,shaan.kala,,,Yes
2021-03-13T19:02:53Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.31,ishaan.gade,,gch-radiology-archive,
2021-03-14T06:33:03Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.3.100,dishani.dey,,gch-patient-backups,
2021-03-15T03:15:37Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.0.114,lavanya.chawla,,,
2021-03-15T08:01:25Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.144,saksham.chandran,,gch-patient-backups,
2021-03-15T08:28:32Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.1.243,jayan.wagle,,gch-patient-backups,
2021-03-15T16:15:03Z,s3.amazonaws.com,PutBucketPolicy,ap-south-1,135.80.160.102,lakshit.hayer,,gch-patient-backups,
2021-03-16T01:46:13Z,s3.amazonaws.com,PutObject,ap-south-1,222.242.74.14,zain.gade,,gch-claims-data,
2021-03-16T11:29:18Z,s3.amazonaws.com,PutObject,ap-south-1,18.76.46.47,pihu.bora,AccessDenied,gch-claims-data,
2021-03-17T14:02:57Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.1.183,nishith.randhawa,,,
2021-03-17T22:40:05Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.66,yashvi.korpal,,,
2021-03-18T04:55:33Z,ec2.amazonaws.com,AuthorizeSecurityGroupIngress,ap-south-1,98.185.192.26,eva.balan,,,
2021-03-18T12:08:04Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,10.20.2.145,alisha.rege,,,Yes
2021-03-18T16:08:10Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.52,ela.batta,,,
2021-03-18T19:21:27Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.2.12,alisha.goda,,gch-radiology-archive,
2021-03-18T22:26:55Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.27,gokul.mandal,,gch-radiology-archive,
2021-03-19T01:50:38Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.1.108,pari.sankar,,,
2021-03-19T21:10:52Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,19.186.114.133,urvi.dhillon,,,
2021-03-19T22:35:05Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.138,rati.dugar,,gch-radiology-archive,
2021-03-20T04:07:58Z,s3.amazonaws.com,PutBucketPolicy,ap-south-1,46.174.74.29,anay.cheema,,gch-claims-data,
2021-03-20T10:16:50Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.231,prisha.kala,,gch-radiology-archive,
2021-03-20T12:18:46Z,s3.amazonaws.com,PutObject,ap-south-1,57.117.92.176,emir.kala,,gch-claims-data,
2021-03-21T04:39:37Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.0.121,samar.trivedi,,gch-claims-data,
2021-03-21T22:50:00Z,s3.amazonaws.com,ListBuckets,ap-south-1,10.20.3.113,lakshit.kant,AccessDenied,gch-radiology-archive,
2021-03-21T22:50:00Z,s3.amazonaws.com,PutObject,ap-south-1,10.20.1.47,dhanush.gade,,gch-patient-backups,
2021-03-22T00:50:33Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.59,ira.manda,,gch-radiology-archive,
2021-03-22T18:37:08Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.2.190,lakshit.ghosh,,gch-patient-backups,
2021-03-22T20:05:06Z,iam.amazonaws.com,CreateAccessKey,ap-south-1,107.158.179.187,rasha.grover,,,
2021-03-24T16:36:44Z,s3.amazonaws.com,PutObject,ap-south-1,220.139.152.239,nayantara.sengupta,,gch-claims-data,
2021-03-24T22:16:29Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.3.39,rhea.aggarwal,,gch-radiology-archive,
2021-03-24T22:16:29Z,iam.amazonaws.com,CreateAccessKey,ap-south-1,182.207.252.37,priyansh.swaminathan,,,
2021-03-25T10:55:02Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.37,lakshit.devi,,,
2021-03-25T15:48:46Z,sts.amazonaws.com,AssumeRole,ap-south-1,10.20.2.34,dharmajan.ranganathan,,,
2021-03-25T19:37:34Z,ec2.amazonaws.com,DescribeInstances,ap-south-1,10.20.0.28,anahita.gole,,,
2021-03-26T11:03:43Z,s3.amazonaws.com,GetObject,ap-south-1,10.20.0.207,ira.mandal,,gch-claims-data,
