client_ip,user,timestamp,method,path,status,bytes,user_agent
74.70.109.253,-,2020-08-26 21:09:27,GET,/,200,13866,Opera/8.64.(Windows NT 5.0; te-IN) Presto/2.9.164 Version/10.00
86.39.96.108,-,2020-08-26 21:54:48,GET,/update/payload.bin,200,27840,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/40.0.825.0 Safari/535.0"
29.129.207.9,-,2020-08-27 03:43:50,GET,/gate.php,403,40956,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.49.6 (KHTML, like Gecko) Version/5.0 Safari/531.49.6"
108.6.76.167,-,2020-08-27 04:58:25,GET,/update/payload.bin,200,11924,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/38.0.860.0 Safari/534.1"
57.59.111.74,ivan.bajaj,2020-08-27 13:55:34,GET,/gate.php,200,2671,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; kn-IN) AppleWebKit/534.13.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.13.6"
107.252.195.176,-,2020-08-27 17:20:59,GET,/api/v1/status,403,51256,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.1)
176.33.193.31,shayak.dhar,2020-08-27 23:12:54,GET,/api/v1/status,503,46701,Opera/8.26.(X11; Linux x86_64; sr-ME) Presto/2.9.190 Version/11.00
221.200.202.108,-,2020-08-28 00:01:43,GET,/gate.php,200,37072,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/5220-01-13 15:29:59 Firefox/3.6.19
134.153.171.232,diya.chada,2020-08-28 04:16:09,GET,/index.php?id=1'+OR+'1'='1,200,6131,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; el-CY) AppleWebKit/531.39.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6531.39.2"
160.37.90.91,-,2020-08-28 05:01:45,GET,/actuator/env,200,43209,Opera/8.85.(X11; Linux i686; wal-ET) Presto/2.9.170 Version/11.00
130.221.139.115,-,2020-08-28 19:55:35,GET,/update/payload.bin,403,36442,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/5733-02-17 16:25:12 Firefox/11.0
100.210.194.83,-,2020-08-28 22:14:47,GET,/admin/../../etc/passwd,200,33451,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/9797-07-16 05:19:43 Firefox/8.0
137.70.250.182,-,2020-08-29 04:06:07,GET,/update/payload.bin,200,11531,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.1)
26.7.20.32,-,2020-08-29 11:26:33,GET,/index.php?id=1'+OR+'1'='1,403,23819,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ko-KR) AppleWebKit/533.10.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6533.10.4"
68.49.181.126,anya.keer,2020-08-29 19:18:34,GET,/wp-login.php,200,18342,Opera/8.85.(Windows NT 5.1; tg-TJ) Presto/2.9.177 Version/10.00
100.248.233.20,riya.chowdhury,2020-08-29 23:55:29,GET,/dl/setup.exe,200,3837,"Mozilla/5.0 (Linux; Android 4.2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/26.0.829.0 Safari/531.2"
165.33.138.50,-,2020-08-30 02:12:22,GET,/login,200,30598,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/24.0.829.0 Safari/532.0"
113.90.194.129,vedika.bains,2020-08-30 09:09:24,GET,/actuator/env,403,25693,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; wae-CH) AppleWebKit/535.41.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6535.41.1"
11.164.20.106,-,2020-08-30 11:49:09,GET,/login,403,8438,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_5) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/14.0.801.0 Safari/534.1"
205.245.93.179,-,2020-08-30 12:51:54,GET,/dl/setup.exe,200,49035,"Mozilla/5.0 (Linux; Android 4.2) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/47.0.884.0 Safari/536.2"
21.197.78.155,-,2020-08-30 16:58:09,GET,/actuator/env,403,12127,Opera/8.58.(Windows 98; Win 9x 4.90; mn-MN) Presto/2.9.184 Version/12.00
136.156.230.177,-,2020-08-30 20:19:26,GET,/dl/setup.exe,403,4776,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/7261-06-09 08:09:02 Firefox/3.6.6
107.153.95.231,emir.bakshi,2020-08-30 22:40:55,GET,/actuator/env,200,18103,Opera/9.91.(Windows NT 5.1; lzh-TW) Presto/2.9.175 Version/11.00
105.163.152.46,-,2020-08-31 06:03:59,GET,/dl/setup.exe,200,40302,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/25.0.881.0 Safari/533.0"
33.136.188.123,-,2020-08-31 08:01:30,GET,/actuator/env,200,29710,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/4.1)
49.129.78.35,nirvi.datta,2020-08-31 13:21:31,GET,/gate.php,403,4913,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/3.1)
147.109.237.194,tiya.chokshi,2020-08-31 18:18:08,GET,/update/payload.bin,200,37559,Opera/8.82.(Windows NT 5.0; af-ZA) Presto/2.9.171 Version/12.00
21.219.2.221,-,2020-08-31 21:19:19,GET,/index.php?id=1'+OR+'1'='1,200,39784,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/5.0)
119.83.94.180,-,2020-09-01 04:22:38,GET,/gate.php,403,37339,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/35.0.842.0 Safari/535.2"
46.130.222.78,-,2020-09-01 04:45:04,GET,/,403,46427,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_4) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/28.0.805.0 Safari/531.2"
149.210.162.144,-,2020-09-01 06:51:52,GET,/actuator/env,403,26493,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; cv-RU) AppleWebKit/531.21.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.21.7"
218.144.142.119,-,2020-09-01 16:15:57,GET,/gate.php,200,21610,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.0)
117.246.117.99,-,2020-09-01 16:35:59,GET,/actuator/env,403,46093,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/3.1)
9.6.176.201,-,2020-09-01 19:39:54,GET,/index.php?id=1'+OR+'1'='1,200,9626,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/35.0.899.0 Mobile/67J182 Safari/534.2"
113.83.67.71,-,2020-09-02 02:53:23,GET,/admin/../../etc/passwd,403,21153,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/5.0)
71.234.174.40,damini.sheth,2020-09-02 07:33:12,GET,/index.php?id=1'+OR+'1'='1,403,13711,Opera/9.19.(X11; Linux i686; fil-PH) Presto/2.9.183 Version/11.00
130.203.87.228,mamooty.anand,2020-09-02 10:02:37,GET,/,200,23961,Opera/9.87.(Windows NT 6.0; bn-IN) Presto/2.9.183 Version/11.00
5.247.170.124,-,2020-09-02 20:01:46,GET,/update/payload.bin,403,9058,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/13.9v3760.0 Mobile/73T917 Safari/534.0"
39.254.180.181,vritika.dey,2020-09-02 20:52:07,GET,/,503,37896,Mozilla/5.0 (Android 4.4.4; Mobile; rv:18.0) Gecko/18.0 Firefox/18.0
49.121.217.26,azad.chada,2020-09-02 23:58:21,GET,/api/v1/status,503,35355,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.0)
120.1.83.145,-,2020-09-03 04:11:03,GET,/index.php?id=1'+OR+'1'='1,200,30123,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_3 rv:3.0; ta-LK) AppleWebKit/535.4.3 (KHTML, like Gecko) Version/4.0.4 Safari/535.4.3"
218.249.234.139,sahil.thaker,2020-09-03 05:31:15,GET,/api/v1/status,403,39507,Opera/8.20.(Windows NT 4.0; niu-NU) Presto/2.9.190 Version/10.00
192.48.107.11,-,2020-09-03 13:15:58,GET,/login,403,44726,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/3.0)
90.17.87.57,nishith.bhatia,2020-09-03 17:39:02,GET,/dl/setup.exe,200,35775,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.0)
176.23.248.93,-,2020-09-03 17:49:37,GET,/api/v1/status,403,46439,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/16.9s2649.0 Mobile/12T799 Safari/532.0"
4.16.15.244,-,2020-09-03 21:22:37,GET,/dl/setup.exe,200,3850,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; hak-TW) AppleWebKit/534.28.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.28.6"
156.37.219.0,-,2020-09-04 01:07:59,GET,/login,503,22022,Opera/9.45.(Windows NT 10.0; ts-ZA) Presto/2.9.171 Version/11.00
220.9.13.89,samarth.apte,2020-09-04 09:28:50,GET,/gate.php,200,18613,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/5.1)
69.247.148.205,-,2020-09-04 13:14:23,GET,/actuator/env,200,35594,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/28.0.898.0 Mobile/58H312 Safari/532.1"
176.141.20.231,vidur.chandran,2020-09-04 14:48:37,GET,/update/payload.bin,403,10275,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ms-MY) AppleWebKit/535.1.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6535.1.4"
204.128.207.53,-,2020-09-05 03:54:32,GET,/actuator/env,403,24208,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/7793-01-28 22:35:03 Firefox/3.8
194.200.48.129,aarav.bava,2020-09-05 05:30:27,GET,/,403,29669,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/3.0)
46.63.26.161,-,2020-09-05 06:15:51,GET,/index.php?id=1'+OR+'1'='1,403,42030,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_3; rv:1.9.4.20) Gecko/4162-06-24 10:41:50 Firefox/3.6.5
73.9.188.220,-,2020-09-05 19:39:06,GET,/gate.php,403,48260,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_4; rv:1.9.3.20) Gecko/4677-07-26 07:17:28 Firefox/3.8
179.186.20.61,-,2020-09-06 02:02:34,GET,/actuator/env,403,10467,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; fur-IT) AppleWebKit/535.39.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.39.3"
169.226.70.81,ayesha.krishnamurthy,2020-09-06 03:01:29,GET,/admin/../../etc/passwd,200,183,Opera/8.38.(Windows NT 4.0; szl-PL) Presto/2.9.177 Version/10.00
33.255.135.32,prisha.gaba,2020-09-06 05:17:10,GET,/api/v1/status,200,26908,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/55.0.862.0 Safari/533.1"
125.160.150.130,-,2020-09-06 06:10:38,GET,/update/payload.bin,200,9604,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.44.2 (KHTML, like Gecko) Version/4.0 Safari/531.44.2"
22.56.63.125,-,2020-09-06 12:55:51,GET,/wp-login.php,403,27258,Mozilla/5.0 (Windows 95; ug-CN; rv:1.9.1.20) Gecko/7197-05-26 20:29:39 Firefox/4.0
184.174.159.95,yuvaan.dar,2020-09-06 16:36:49,GET,/api/v1/status,403,34085,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.1)
73.18.236.95,jayesh.bala,2020-09-06 17:39:20,GET,/,503,37862,"Mozilla/5.0 (Linux; Android 4.0.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/45.0.800.0 Safari/536.1"
211.99.95.103,-,2020-09-07 09:25:23,GET,/gate.php,403,16395,Opera/9.26.(X11; Linux x86_64; fi-FI) Presto/2.9.170 Version/12.00
24.248.236.25,-,2020-09-07 21:47:24,GET,/admin/../../etc/passwd,200,34474,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; sv-FI) AppleWebKit/531.45.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.45.7"
139.115.188.202,samiha.raman,2020-09-07 22:55:56,GET,/actuator/env,200,22879,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.38.2 (KHTML, like Gecko) Version/5.0 Safari/534.38.2"
61.228.89.58,kartik.goyal,2020-09-08 01:39:07,GET,/update/payload.bin,200,31874,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.36.6 (KHTML, like Gecko) Version/4.0.1 Safari/531.36.6"
197.192.134.188,-,2020-09-08 19:50:14,GET,/gate.php,200,27778,Mozilla/5.0 (Windows NT 6.2; en-HK; rv:1.9.2.20) Gecko/3205-04-02 23:02:51 Firefox/15.0
69.175.41.33,-,2020-09-08 20:19:40,GET,/gate.php,200,34085,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/6191-10-13 12:34:49 Firefox/7.0
24.47.219.213,-,2020-09-09 07:06:36,GET,/index.php?id=1'+OR+'1'='1,200,632,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/18.0.871.0 Mobile/28W746 Safari/536.2"
94.172.254.69,tara.karpe,2020-09-09 08:49:06,GET,/index.php?id=1'+OR+'1'='1,200,27390,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/3.0)
9.38.173.35,zoya.majumdar,2020-09-09 09:04:52,GET,/login,403,33523,"Mozilla/5.0 (Linux; Android 3.2.3) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/52.0.805.0 Safari/533.0"
164.144.254.20,-,2020-09-09 21:04:44,GET,/update/payload.bin,403,49143,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/3.1)
93.185.5.61,-,2020-09-09 22:18:23,GET,/update/payload.bin,200,11517,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/34.0.808.0 Safari/534.2"
172.141.153.245,-,2020-09-09 23:52:25,GET,/wp-login.php,200,42508,"Mozilla/5.0 (Linux; Android 1.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/19.0.807.0 Safari/532.2"
32.122.168.232,krish.setty,2020-09-10 04:07:01,GET,/,200,24757,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; yue-HK) AppleWebKit/535.49.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6535.49.3"
107.216.21.225,tiya.bhatt,2020-09-10 13:45:15,GET,/,403,4341,Opera/9.60.(Windows NT 6.1; mi-NZ) Presto/2.9.183 Version/10.00
46.194.180.121,mahika.barman,2020-09-10 15:24:20,GET,/wp-login.php,200,19068,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.1)
154.85.159.180,kimaya.chander,2020-09-10 23:44:27,GET,/wp-login.php,403,26709,"Mozilla/5.0 (Windows 98) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/29.0.827.0 Safari/536.1"
180.140.200.245,-,2020-09-11 00:49:12,GET,/dl/setup.exe,200,10768,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.1)
58.146.37.218,nitara.atwal,2020-09-11 03:24:01,GET,/gate.php,403,4189,"Mozilla/5.0 (Linux; Android 1.1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/13.0.800.0 Safari/532.0"
114.238.109.158,-,2020-09-12 07:14:33,GET,/login,200,17283,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/55.0.833.0 Mobile/86H875 Safari/535.2"
79.193.180.77,-,2020-09-12 12:47:12,GET,/gate.php,200,20356,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.1)
81.225.157.236,-,2020-09-12 20:16:24,GET,/gate.php,403,8023,Opera/9.25.(X11; Linux i686; iw-IL) Presto/2.9.180 Version/10.00
139.119.78.242,-,2020-09-13 03:35:25,GET,/api/v1/status,200,6386,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.34.5 (KHTML, like Gecko) Version/4.0 Safari/533.34.5"
67.6.89.165,jivika.dar,2020-09-13 07:33:53,GET,/api/v1/status,200,22365,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; tcy-IN) AppleWebKit/531.27.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.27.6"
123.124.109.118,kanav.shetty,2020-09-13 08:28:44,GET,/update/payload.bin,200,15075,Mozilla/5.0 (Windows NT 6.1; ps-AF; rv:1.9.2.20) Gecko/2053-06-19 16:57:17 Firefox/3.6.19
90.183.93.251,uthkarsh.doshi,2020-09-13 16:03:42,GET,/wp-login.php,200,13098,"Mozilla/5.0 (Linux; Android 4.1.1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/57.0.834.0 Safari/531.2"
48.96.101.55,-,2020-09-14 01:32:00,GET,/admin/../../etc/passwd,200,9616,Opera/9.19.(X11; Linux x86_64; lb-LU) Presto/2.9.166 Version/10.00
27.48.194.182,zoya.gole,2020-09-14 08:13:59,GET,/actuator/env,403,22329,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; yue-HK) AppleWebKit/534.34.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6534.34.4"
66.93.213.4,-,2020-09-14 12:46:16,GET,/gate.php,200,41667,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/4.1)
131.59.118.223,aaina.gandhi,2020-09-14 18:08:49,GET,/index.php?id=1'+OR+'1'='1,200,38958,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/3.1)
212.111.222.138,-,2020-09-14 22:53:58,GET,/gate.php,200,21686,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2101-04-25 08:06:16 Firefox/15.0
120.169.242.14,anahi.chanda,2020-09-15 10:19:51,GET,/login,503,51329,Opera/9.32.(X11; Linux x86_64; doi-IN) Presto/2.9.185 Version/11.00
32.68.176.200,-,2020-09-16 04:51:12,GET,/admin/../../etc/passwd,200,11810,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/35.0.881.0 Safari/536.1"
65.231.8.60,-,2020-09-16 20:04:47,GET,/update/payload.bin,200,44351,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/26.0.848.0 Safari/533.1"
195.207.204.86,gokul.bera,2020-09-17 13:18:05,GET,/actuator/env,403,19337,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; tk-TM) AppleWebKit/532.6.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6532.6.2"
69.228.49.192,ahana..bhandari,2020-09-17 16:58:51,GET,/gate.php,403,37629,Opera/9.25.(X11; Linux x86_64; wal-ET) Presto/2.9.164 Version/11.00
150.32.38.178,-,2020-09-17 20:04:29,GET,/api/v1/status,403,37149,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; crh-UA) AppleWebKit/535.8.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6535.8.4"
15.22.95.32,keya.saran,2020-09-18 04:36:08,GET,/index.php?id=1'+OR+'1'='1,200,37058,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/4.0)
114.191.10.163,vihaan.chadha,2020-09-18 07:00:11,GET,/api/v1/status,503,18220,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.48.5 (KHTML, like Gecko) Version/5.0.3 Safari/534.48.5"
65.78.197.15,-,2020-09-18 17:18:41,GET,/actuator/env,200,49479,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4 rv:5.0; fi-FI) AppleWebKit/535.35.1 (KHTML, like Gecko) Version/5.0.2 Safari/535.35.1"
176.149.114.235,arnav.brahmbhatt,2020-09-18 23:22:43,GET,/update/payload.bin,200,47473,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/25.0.824.0 Safari/534.1"
55.114.23.180,-,2020-09-19 02:56:19,GET,/login,200,47012,"Mozilla/5.0 (Linux; Android 3.2.4) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/38.0.865.0 Safari/533.2"
21.87.48.199,-,2020-09-19 07:21:09,GET,/actuator/env,403,22993,"Mozilla/5.0 (Windows CE) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/49.0.835.0 Safari/536.1"
158.197.85.114,-,2020-09-19 10:34:52,GET,/index.php?id=1'+OR+'1'='1,200,25562,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/5920-08-25 00:11:47 Firefox/3.8
94.17.114.136,saksham.sahota,2020-09-19 10:50:05,GET,/actuator/env,200,41477,Opera/9.88.(Windows CE; ks-IN) Presto/2.9.190 Version/11.00
4.35.122.88,-,2020-09-19 11:12:52,GET,/dl/setup.exe,200,6907,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/18.0.841.0 Safari/534.0"
63.153.55.22,ritvik.walia,2020-09-19 11:19:06,GET,/update/payload.bin,403,40632,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_5 rv:4.0; bo-IN) AppleWebKit/533.15.1 (KHTML, like Gecko) Version/5.0 Safari/533.15.1"
62.190.90.128,vedika.cherian,2020-09-19 20:24:56,GET,/update/payload.bin,200,50759,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/25.0.881.0 Safari/534.0"
204.54.121.178,-,2020-09-19 21:13:15,GET,/login,503,4548,Opera/9.46.(X11; Linux x86_64; sr-RS) Presto/2.9.176 Version/12.00
189.181.38.66,-,2020-09-20 02:00:23,GET,/index.php?id=1'+OR+'1'='1,403,27927,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/63.0.890.0 Safari/533.0"
160.116.92.30,shalv.desai,2020-09-20 15:57:32,GET,/wp-login.php,200,5023,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.1)
153.224.11.207,-,2020-09-20 21:42:31,GET,/update/payload.bin,200,20518,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_9) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/33.0.806.0 Safari/532.2"
30.240.13.170,-,2020-09-20 23:22:09,GET,/,403,12128,Mozilla/5.0 (Windows CE; sat-IN; rv:1.9.0.20) Gecko/3185-07-04 14:10:56 Firefox/3.6.14
19.247.126.46,tushar.sehgal,2020-09-21 07:10:19,GET,/login,503,34658,Mozilla/5.0 (Windows 98; Win 9x 4.90; se-NO; rv:1.9.0.20) Gecko/3376-07-12 10:16:33 Firefox/3.8
143.136.252.89,-,2020-09-21 10:43:13,GET,/admin/../../etc/passwd,200,12940,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; af-ZA) AppleWebKit/532.41.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.41.4"
36.50.25.191,-,2020-09-21 13:54:06,GET,/api/v1/status,200,9728,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2053-07-04 23:56:50 Firefox/3.6.16
41.249.193.58,yashvi.sahota,2020-09-21 16:01:39,GET,/wp-login.php,200,24264,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/13.1p8721.0 Mobile/87F021 Safari/535.0"
219.36.28.7,-,2020-09-21 19:08:15,GET,/actuator/env,403,48982,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.0)
164.50.180.137,-,2020-09-21 20:37:48,GET,/api/v1/status,503,24484,Opera/8.22.(X11; Linux x86_64; mr-IN) Presto/2.9.169 Version/11.00
189.242.119.93,-,2020-09-21 22:36:37,GET,/gate.php,200,25368,Mozilla/5.0 (Windows 98; Win 9x 4.90; kl-GL; rv:1.9.1.20) Gecko/8530-07-03 07:47:12 Firefox/3.6.3
50.31.126.84,anika.sami,2020-09-22 02:24:35,GET,/api/v1/status,200,8395,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/16.0.828.0 Mobile/85K845 Safari/534.0"
106.255.219.70,-,2020-09-22 02:43:52,GET,/admin/../../etc/passwd,200,20193,Opera/9.70.(X11; Linux i686; bhb-IN) Presto/2.9.189 Version/10.00
193.150.57.72,inaaya..bhakta,2020-09-22 06:18:19,GET,/wp-login.php,200,3791,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/28.0.807.0 Safari/533.0"
159.48.91.22,zara.kaur,2020-09-22 06:29:21,GET,/wp-login.php,403,28144,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.0)
118.63.223.158,vanya.sarna,2020-09-22 07:49:54,GET,/wp-login.php,403,26425,Opera/8.50.(X11; Linux i686; ms-MY) Presto/2.9.173 Version/12.00
130.6.60.116,-,2020-09-22 08:40:09,GET,/api/v1/status,503,17103,"Mozilla/5.0 (Linux; Android 4.4.3) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/23.0.852.0 Safari/535.1"
20.144.162.97,kimaya.bumb,2020-09-22 14:12:44,GET,/login,403,1704,Mozilla/5.0 (Android 5.0.1; Mobile; rv:62.0) Gecko/62.0 Firefox/62.0
162.168.115.147,-,2020-09-22 18:43:31,GET,/,200,38215,Mozilla/5.0 (Android 4.4.2; Mobile; rv:45.0) Gecko/45.0 Firefox/45.0
107.157.45.137,-,2020-09-22 19:40:48,GET,/api/v1/status,403,27417,Opera/9.90.(X11; Linux i686; tcy-IN) Presto/2.9.170 Version/10.00
96.242.127.39,-,2020-09-23 05:26:14,GET,/actuator/env,200,48531,Opera/8.47.(X11; Linux x86_64; gl-ES) Presto/2.9.169 Version/10.00
144.63.209.97,dhruv.sanghvi,2020-09-23 16:27:28,GET,/api/v1/status,200,29982,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2 rv:6.0; ig-NG) AppleWebKit/534.38.2 (KHTML, like Gecko) Version/4.1 Safari/534.38.2"
