timestamp,host,src_ip,src_port,dest_ip,dest_port,proto,app_proto,action,signature_id,signature,category,severity,bytes_toserver,segment,anomaly_score
2020-06-04T20:26:25.841025+0000,GCH-DNS-043,175.186.26.7,2233.0,10.10.0.44,53.0,UDP,dns,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,1495,Segment A,62.4
2020-06-04T20:41:24.217645+0000,GCH-DNS-015,101.251.252.179,20323.0,10.10.0.16,53.0,UDP,dns,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,2,131,Segment A,38.55
2020-06-04T20:54:33.118847+0000,GCH-IOT-344,101.125.169.56,64962.0,10.30.0.77,8080.0,UDP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,784,Segment C,54.58
2020-06-04T22:18:48.332369+0000,GCH-PRX-062,217.68.50.232,4881.0,10.10.0.63,80.0,UDP,,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,932,Segment A,1.37
2020-06-04T22:43:50.685690+0000,GCH-PTL-032,11.167.104.133,10568.0,10.10.0.33,53.0,UDP,dns,blocked,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,3,694,Segment A,81.9
2020-06-05T00:11:22.756671+0000,GCH-LAB-335,214.165.250.215,19986.0,10.30.0.68,80.0,TCP,http,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,2,729,Segment C,53.73
2020-06-05T00:16:29.122310+0000,GCH-PTL-004,97.16.248.94,,10.10.0.5,,ICMP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,1,683,Segment A,99.13
2020-06-05T00:58:21.370647+0000,GCH-PACS-185,58.122.133.100,6503.0,10.20.0.52,80.0,UDP,,blocked,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,1428,Segment B,55.94
2020-06-05T02:16:43.915031+0000,GCH-PRX-106,107.224.95.214,34301.0,10.10.0.107,21.0,TCP,,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,3,1243,Segment A,12.92
2020-06-05T04:50:58.519805+0000,GCH-PACS-245,200.107.126.43,23914.0,10.20.0.112,53.0,TCP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,866,Segment B,8.44
2020-06-05T06:26:50.090138+0000,GCH-PTL-040,138.244.31.193,55626.0,10.10.0.41,53.0,UDP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,246,Segment A,40.26
2020-06-05T10:05:13.657395+0000,GCH-EMR-369,41.223.90.15,26800.0,10.30.0.102,990.0,UDP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,853,Segment C,79.07
2020-06-05T11:07:09.785347+0000,GCH-PRX-002,85.180.62.196,48014.0,10.10.0.3,53.0,TCP,dns,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,3,1423,Segment A,82.6
2020-06-05T13:11:06.566339+0000,GCH-PACS-261,124.235.221.115,34467.0,10.20.0.128,990.0,UDP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,3,879,Segment B,51.82
2020-06-05T13:57:08.713118+0000,GCH-HIS-259,189.48.42.250,41184.0,10.20.0.126,53.0,UDP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,1125,Segment B,5.66
2020-06-05T17:22:42.193546+0000,GCH-AD-174,147.164.88.151,,10.20.0.41,,ICMP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,459,Segment B,54.59
2020-06-05T20:08:17.630112+0000,GCH-IOT-380,9.232.152.82,,10.30.0.113,,ICMP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,2,747,Segment C,72.45
2020-06-05T21:59:16.164662+0000,GCH-LIS-152,19.214.204.12,58896.0,10.20.0.19,443.0,UDP,,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,1446,Segment B,66.83
2020-06-06T02:45:35.670505+0000,GCH-HIS-203,75.193.170.31,49189.0,10.20.0.70,443.0,UDP,,blocked,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,155,Segment B,67.88
2020-06-06T03:49:31.899757+0000,GCH-IOT-340,218.110.177.139,25948.0,10.30.0.73,2121.0,UDP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,2,1225,Segment C,15.73
2020-06-06T06:06:23.724751+0000,GCH-HIS-151,131.50.59.243,,10.20.0.18,,ICMP,,blocked,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,2,427,Segment B,32.06
2020-06-06T07:28:43.401857+0000,GCH-PTL-040,61.65.98.88,35672.0,10.10.0.41,990.0,TCP,,blocked,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,1,538,Segment A,1.22
2020-06-06T10:20:11.315951+0000,GCH-PTL-092,48.21.201.24,40944.0,10.10.0.93,8080.0,UDP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,3,545,Segment A,45.99
2020-06-06T16:46:24.590045+0000,GCH-EMR-313,123.60.212.38,13157.0,10.30.0.46,80.0,TCP,http,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,2,1270,Segment C,17.34
2020-06-06T20:35:23.726399+0000,GCH-LAB-343,181.220.17.130,15420.0,10.30.0.76,8443.0,UDP,,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,2,1312,Segment C,72.74
2020-06-06T20:51:29.546258+0000,GCH-PACS-177,221.40.211.13,,10.20.0.44,,ICMP,,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,1,493,Segment B,57.77
2020-06-06T22:03:17.168477+0000,GCH-LIS-216,196.44.121.214,,10.20.0.83,,ICMP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,3,1457,Segment B,0.9
2020-06-07T01:17:04.637899+0000,GCH-PRX-118,5.168.228.79,,10.10.0.119,,ICMP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,1,1261,Segment A,39.39
2020-06-07T04:39:07.453021+0000,GCH-LIS-232,179.39.161.203,13574.0,10.20.0.99,53.0,UDP,dns,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,2,207,Segment B,18.62
2020-06-07T06:51:58.673545+0000,GCH-HIS-163,216.5.195.34,34940.0,10.20.0.30,443.0,UDP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,561,Segment B,4.42
2020-06-07T07:14:23.857089+0000,GCH-PACS-237,213.67.244.212,,10.20.0.104,,ICMP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,700,Segment B,34.9
2020-06-07T07:43:54.337009+0000,GCH-PACS-137,124.227.190.17,55865.0,10.20.0.4,8080.0,UDP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,178,Segment B,90.9
2020-06-07T08:19:11.870827+0000,GCH-AD-162,79.137.226.195,36119.0,10.20.0.29,2121.0,UDP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,728,Segment B,95.43
2020-06-07T10:04:52.234834+0000,GCH-DNS-055,198.71.24.2,46275.0,10.10.0.56,53.0,UDP,dns,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,3,1368,Segment A,64.09
2020-06-07T10:45:24.593091+0000,GCH-PTL-040,4.159.193.27,,10.10.0.41,,ICMP,dns,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,2,235,Segment A,86.08
2020-06-07T17:17:44.478400+0000,GCH-IOT-328,92.244.129.234,61800.0,10.30.0.61,53.0,UDP,dns,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,255,Segment C,90.43
2020-06-07T17:52:26.682358+0000,GCH-HIS-163,69.167.64.17,,10.20.0.30,,ICMP,dns,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,2,1351,Segment B,97.87
2020-06-07T18:15:06.359310+0000,GCH-DNS-115,173.14.234.121,65169.0,10.10.0.116,443.0,TCP,http,blocked,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,2,847,Segment A,43.3
2020-06-07T19:35:24.515751+0000,GCH-EMR-385,29.23.212.244,,10.30.0.118,,ICMP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,1423,Segment C,5.45
2020-06-07T21:10:52.303966+0000,GCH-LAB-287,3.76.99.245,49434.0,10.30.0.20,8080.0,UDP,,blocked,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,1,180,Segment C,68.56
2020-06-07T21:18:33.348434+0000,GCH-LIS-148,160.113.216.92,62566.0,10.20.0.15,8443.0,TCP,http,blocked,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,3,1294,Segment B,8.16
2020-06-07T21:52:51.994393+0000,GCH-HIS-151,206.170.104.211,,10.20.0.18,,ICMP,,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,441,Segment B,14.25
2020-06-07T23:08:45.290817+0000,GCH-PACS-161,124.222.54.52,42714.0,10.20.0.28,53.0,TCP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,563,Segment B,0.33
2020-06-08T00:15:25.763640+0000,GCH-LAB-291,61.117.133.168,55490.0,10.30.0.24,21.0,UDP,,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,2,1188,Segment C,36.73
2020-06-08T07:02:00.635297+0000,GCH-PRX-058,203.33.240.253,15241.0,10.10.0.59,8443.0,TCP,http,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,418,Segment A,87.11
2020-06-08T07:54:03.566678+0000,GCH-LAB-319,206.24.32.126,,10.30.0.52,,ICMP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,976,Segment C,90.51
2020-06-08T08:24:21.141435+0000,GCH-WEB-097,194.156.100.171,54443.0,10.10.0.98,21.0,UDP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,1189,Segment A,46.28
2020-06-08T08:47:38.887820+0000,GCH-PTL-088,126.21.219.84,50117.0,10.10.0.89,21.0,UDP,,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,343,Segment A,20.53
2020-06-08T08:57:14.198497+0000,GCH-DB-282,24.60.214.216,3380.0,10.30.0.15,53.0,TCP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,540,Segment C,87.76
2020-06-08T09:27:53.184898+0000,GCH-EMR-385,145.47.33.215,14207.0,10.30.0.118,8443.0,UDP,,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,1065,Segment C,33.57
2020-06-08T09:46:10.340189+0000,GCH-WEB-001,52.92.117.70,27864.0,10.10.0.2,80.0,UDP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,1085,Segment A,41.95
2020-06-08T09:52:45.499815+0000,GCH-HIS-239,166.55.228.31,50045.0,10.20.0.106,8080.0,UDP,,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,859,Segment B,40.86
2020-06-08T09:54:34.748352+0000,GCH-PTL-020,74.130.192.51,5750.0,10.10.0.21,8080.0,UDP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,389,Segment A,63.36
2020-06-08T09:56:10.681494+0000,GCH-PRX-118,137.235.133.88,40645.0,10.10.0.119,80.0,UDP,,blocked,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,1382,Segment A,25.65
2020-06-08T09:59:59.082948+0000,GCH-DNS-011,184.73.205.13,,10.10.0.12,,ICMP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,809,Segment A,42.56
2020-06-08T10:02:40.986629+0000,GCH-AD-158,23.118.132.102,26706.0,10.20.0.25,53.0,UDP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,494,Segment B,15.26
2020-06-08T10:02:55.450331+0000,GCH-AD-154,105.78.42.140,,10.20.0.21,,ICMP,dns,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,977,Segment B,34.74
2020-06-08T10:09:44.197850+0000,GCH-LIS-260,59.61.68.201,26054.0,10.20.0.127,8080.0,TCP,http,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,1335,Segment B,47.97
2020-06-08T10:10:30.211681+0000,GCH-DNS-131,97.96.83.225,19204.0,10.10.0.132,2121.0,UDP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,871,Segment A,37.43
2020-06-08T10:14:21.620513+0000,GCH-HIS-239,138.61.7.39,49027.0,10.20.0.106,990.0,TCP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,360,Segment B,74.97
2020-06-08T10:19:03.340663+0000,GCH-PRX-038,119.228.207.19,23088.0,10.10.0.39,53.0,TCP,dns,blocked,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,237,Segment A,35.49
2020-06-08T10:20:47.765048+0000,GCH-EMR-341,131.168.246.80,34495.0,10.30.0.74,443.0,TCP,http,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,898,Segment C,60.19
2020-06-08T10:21:30.148110+0000,GCH-LAB-323,151.241.40.191,55115.0,10.30.0.56,53.0,TCP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,1145,Segment C,15.65
2020-06-08T10:22:17.162517+0000,GCH-PRX-090,22.89.35.212,,10.10.0.91,,ICMP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,714,Segment A,18.47
2020-06-08T10:22:47.204200+0000,GCH-HIS-215,88.52.199.166,,10.20.0.82,,ICMP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,99,Segment B,83.27
2020-06-08T10:24:45.272356+0000,GCH-HIS-175,222.39.11.253,40937.0,10.20.0.42,2121.0,UDP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,629,Segment B,40.1
2020-06-08T10:25:46.910122+0000,GCH-LIS-260,150.51.126.250,38812.0,10.20.0.127,53.0,TCP,dns,blocked,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,769,Segment B,20.64
2020-06-08T10:34:44.077407+0000,GCH-LIS-160,41.176.134.130,23711.0,10.20.0.27,80.0,TCP,http,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,1230,Segment B,25.48
2020-06-08T10:38:10.076638+0000,GCH-WEB-069,206.72.97.229,31286.0,10.10.0.70,53.0,TCP,dns,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,1371,Segment A,98.98
2020-06-08T10:46:28.495214+0000,GCH-AD-182,149.158.26.34,7498.0,10.20.0.49,53.0,TCP,dns,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,382,Segment B,27.98
2020-06-08T10:46:39.762133+0000,GCH-EMR-349,175.61.57.248,,10.30.0.82,,ICMP,dns,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,362,Segment C,61.42
2020-06-08T10:46:59.714460+0000,GCH-DNS-131,17.191.46.185,34472.0,10.10.0.132,53.0,TCP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,963,Segment A,87.15
2020-06-08T10:51:04.695401+0000,GCH-PTL-132,147.98.244.124,1810.0,10.10.0.133,8080.0,UDP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,403,Segment A,34.32
2020-06-08T10:51:10.353249+0000,GCH-EMR-289,37.239.39.127,4349.0,10.30.0.22,8080.0,UDP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,1423,Segment C,1.37
2020-06-08T10:59:01.876698+0000,GCH-PTL-008,221.223.193.232,35160.0,10.10.0.9,443.0,TCP,http,blocked,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,906,Segment A,89.18
2020-06-08T11:13:48.646885+0000,GCH-PACS-209,46.154.199.197,10346.0,10.20.0.76,2121.0,TCP,,blocked,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,434,Segment B,86.66
2020-06-08T11:18:54.387336+0000,GCH-PTL-112,208.146.129.236,31856.0,10.10.0.113,8080.0,UDP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,185,Segment A,72.54
2020-06-08T11:22:46.271301+0000,GCH-AD-150,7.65.180.83,,10.20.0.17,,ICMP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,769,Segment B,4.14
2020-06-08T11:24:22.762225+0000,GCH-WEB-093,78.54.118.229,59128.0,10.10.0.94,53.0,TCP,dns,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,638,Segment A,10.17
2020-06-08T11:25:19.752333+0000,GCH-PACS-201,55.74.129.178,12332.0,10.20.0.68,53.0,UDP,dns,blocked,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,371,Segment B,35.33
2020-06-08T11:26:14.769266+0000,GCH-DB-302,143.59.144.31,63642.0,10.30.0.35,8080.0,UDP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,1151,Segment C,60.82
2020-06-08T11:26:59.132211+0000,GCH-DB-370,64.169.89.28,49597.0,10.30.0.103,8443.0,UDP,,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,328,Segment C,6.32
2020-06-08T11:27:19.801668+0000,GCH-DNS-087,218.103.106.1,,10.10.0.88,,ICMP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,1341,Segment A,12.05
2020-06-08T11:32:09.990325+0000,GCH-PRX-070,138.178.223.233,,10.10.0.71,,ICMP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,413,Segment A,48.09
2020-06-08T11:35:39.625053+0000,GCH-PRX-014,185.37.82.200,41560.0,10.10.0.15,443.0,TCP,http,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,400,Segment A,23.23
2020-06-08T11:36:40.977543+0000,GCH-PACS-189,161.237.33.73,42337.0,10.20.0.56,8443.0,UDP,,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,505,Segment B,21.8
2020-06-08T11:41:03.959958+0000,GCH-PACS-177,31.66.60.143,20735.0,10.20.0.44,990.0,TCP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,1271,Segment B,23.34
2020-06-08T11:44:22.949804+0000,GCH-IOT-372,121.177.191.129,43440.0,10.30.0.105,80.0,TCP,http,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,751,Segment C,63.4
2020-06-08T11:46:26.426610+0000,GCH-DB-338,151.226.203.95,31171.0,10.30.0.71,990.0,UDP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,123,Segment C,96.46
2020-06-08T11:49:16.143559+0000,GCH-PTL-092,151.156.21.140,,10.10.0.93,,ICMP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,1245,Segment A,37.01
2020-06-08T11:49:58.421550+0000,GCH-LIS-164,147.224.223.245,16217.0,10.20.0.31,53.0,TCP,dns,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,1182,Segment B,23.22
2020-06-08T11:54:59.547609+0000,GCH-LAB-299,98.139.154.21,,10.30.0.32,,ICMP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,1053,Segment C,30.06
2020-06-08T11:56:30.990042+0000,GCH-DB-378,208.190.99.83,15806.0,10.30.0.111,8443.0,UDP,,blocked,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,957,Segment C,4.19
2020-06-08T12:02:39.229561+0000,GCH-PACS-193,138.68.19.87,,10.20.0.60,,ICMP,,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,90,Segment B,54.82
2020-06-08T12:24:39.504774+0000,GCH-WEB-057,125.162.126.99,63916.0,10.10.0.58,53.0,UDP,dns,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,2,535,Segment A,68.96
2020-06-08T12:25:06.431924+0000,GCH-DB-362,20.11.87.181,64800.0,10.30.0.95,2121.0,TCP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,184,Segment C,36.41
2020-06-08T12:29:04.944369+0000,GCH-EMR-373,218.234.86.95,38216.0,10.30.0.106,53.0,TCP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,924,Segment C,5.71
2020-06-08T12:31:08.237234+0000,GCH-HIS-263,80.131.178.140,56975.0,10.20.0.130,53.0,UDP,dns,blocked,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,540,Segment B,85.41
2020-06-08T12:31:48.235286+0000,GCH-LIS-212,185.229.122.238,35565.0,10.20.0.79,80.0,UDP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,960,Segment B,54.25
2020-06-08T12:35:25.596043+0000,GCH-DNS-083,57.44.187.205,18664.0,10.10.0.84,53.0,UDP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,1162,Segment A,69.4
2020-06-08T12:45:05.239980+0000,GCH-IOT-356,142.138.17.88,20705.0,10.30.0.89,21.0,UDP,,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,126,Segment C,66.81
2020-06-08T12:59:21.211311+0000,GCH-WEB-125,195.120.41.40,,10.10.0.126,,ICMP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,1390,Segment A,94.12
2020-06-08T14:13:02.755612+0000,GCH-PRX-102,105.213.122.117,,10.10.0.103,,ICMP,,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,3,1464,Segment A,47.03
2020-06-08T16:41:27.065471+0000,GCH-PTL-064,55.212.124.4,34453.0,10.10.0.65,53.0,TCP,dns,blocked,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,3,199,Segment A,11.33
2020-06-08T19:27:24.238188+0000,GCH-HIS-251,134.239.56.254,28747.0,10.20.0.118,990.0,TCP,,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,3,256,Segment B,29.46
2020-06-08T19:53:48.355391+0000,GCH-PACS-253,76.157.225.239,56609.0,10.20.0.120,990.0,TCP,,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,664,Segment B,66.11
2020-06-08T21:03:14.091727+0000,GCH-IOT-284,165.206.210.172,,10.30.0.17,,ICMP,,blocked,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,2,547,Segment C,68.71
2020-06-08T22:59:47.507572+0000,GCH-EMR-325,14.158.192.159,46715.0,10.30.0.58,2121.0,TCP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,1417,Segment C,79.25
2020-06-09T01:13:25.921436+0000,GCH-PTL-080,178.216.151.138,14110.0,10.10.0.81,8080.0,TCP,http,blocked,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,1,1286,Segment A,88.12
2020-06-09T05:02:11.182515+0000,GCH-AD-194,223.48.63.14,46351.0,10.20.0.61,53.0,UDP,dns,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,1264,Segment B,52.39
2020-06-09T05:20:43.807713+0000,GCH-WEB-117,174.184.41.198,31592.0,10.10.0.118,53.0,TCP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,75,Segment A,19.72
2020-06-09T06:25:08.308164+0000,GCH-EMR-277,62.66.198.177,26129.0,10.30.0.10,2121.0,TCP,,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,2,1113,Segment C,97.52
2020-06-09T06:42:49.163474+0000,GCH-PRX-058,134.249.223.51,63318.0,10.10.0.59,2121.0,UDP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,174,Segment A,8.18
2020-06-09T07:44:26.029725+0000,GCH-EMR-305,183.26.29.6,31079.0,10.30.0.38,53.0,TCP,dns,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,1145,Segment C,73.88
2020-06-09T09:07:14.202110+0000,GCH-DNS-031,179.105.10.156,61855.0,10.10.0.32,80.0,TCP,http,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,622,Segment A,31.39
2020-06-09T09:54:58.626205+0000,GCH-LAB-319,35.182.116.212,45105.0,10.30.0.52,53.0,UDP,dns,blocked,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,2,414,Segment C,71.19
2020-06-09T12:04:55.749889+0000,GCH-HIS-223,176.251.178.150,7367.0,10.20.0.90,2121.0,UDP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,107,Segment B,23.91
2020-06-09T15:22:28.673906+0000,GCH-HIS-219,90.36.59.201,29883.0,10.20.0.86,443.0,TCP,http,blocked,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,1,968,Segment B,99.99
2020-06-09T17:17:46.840707+0000,GCH-PACS-265,92.54.79.64,25848.0,10.20.0.132,53.0,UDP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,1039,Segment B,49.94
2020-06-09T18:04:29.474043+0000,GCH-DB-314,19.149.0.42,,10.30.0.47,,ICMP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,814,Segment C,9.22
2020-06-09T18:14:54.402564+0000,GCH-PTL-052,164.111.112.30,58053.0,10.10.0.53,53.0,UDP,dns,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,621,Segment A,80.21
2020-06-09T18:17:07.496157+0000,GCH-PACS-241,214.118.190.160,49516.0,10.20.0.108,53.0,UDP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,1269,Segment B,50.02
2020-06-09T18:48:39.062540+0000,GCH-EMR-305,178.109.163.6,30384.0,10.30.0.38,21.0,UDP,,blocked,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,1,487,Segment C,20.64
2020-06-09T18:50:07.052556+0000,GCH-LIS-236,197.255.194.49,41876.0,10.20.0.103,53.0,UDP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,598,Segment B,40.49
2020-06-09T20:00:05.018516+0000,GCH-AD-242,122.25.136.118,19133.0,10.20.0.109,53.0,TCP,dns,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,3,1353,Segment B,74.11
