TimeGenerated,SystemAlertId,AlertName,AlertSeverity,Status,ProviderName,VendorName,Tactics,Techniques,CompromisedEntity,RemediationSteps,Entities,ExtendedProperties
2020-03-06 20:31:42.0000000,aa812895-6c4e-8c0d-37f9-b0f7e92c80dd,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-HIS-175,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""1.21.5.225""}, {""Type"": ""host"", ""HostName"": ""GCH-HIS-175""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 21.48, ""Signature"": ""Known Pattern A""}"
2020-03-07 17:00:52.0000000,628c0a61-2b68-9c82-0942-51ec0ddc0aca,ET DOS UDP/ICMP Amplification Flood,High,Resolved,Azure Sentinel Analytics,Microsoft,Impact,T1498,GCH-PRX-050,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""43.243.14.163""}, {""Type"": ""host"", ""HostName"": ""GCH-PRX-050""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 19.99, ""Signature"": ""Known Pattern B""}"
2020-03-07 17:24:51.0000000,ce69bb9f-e1da-992c-0f33-4920f5f4d996,ET DOS Possible SYN Flood Inbound,High,InProgress,Azure Sentinel Analytics,Microsoft,Impact,T1498,GCH-PRX-050,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""162.82.101.153""}, {""Type"": ""host"", ""HostName"": ""GCH-PRX-050""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 97.5, ""Signature"": ""Known Pattern A""}"
2020-03-07 18:55:30.0000000,65e473b4-9792-4ca4-5534-3e09ce45e624,ET DOS Possible SYN Flood Inbound,High,InProgress,Azure Sentinel Analytics,Microsoft,Impact,T1498,GCH-PACS-221,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""6.139.218.81""}, {""Type"": ""host"", ""HostName"": ""GCH-PACS-221""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 48.27, ""Signature"": ""Known Pattern A""}"
2020-03-07 23:40:39.0000000,976f06e6-7784-c5f3-d492-2886810a38e7,ET DOS UDP/ICMP Amplification Flood,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,GCH-DNS-087,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""145.245.83.212""}, {""Type"": ""host"", ""HostName"": ""GCH-DNS-087""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 17.7, ""Signature"": ""Known Pattern B""}"
2020-03-08 09:17:35.0000000,9c234d5e-c5f4-f8f3-41f1-1876dfe906a6,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-PACS-185,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""34.133.249.208""}, {""Type"": ""host"", ""HostName"": ""GCH-PACS-185""}]","{""Action"": ""Logged"", ""Segment"": ""Segment B"", ""AnomalyScore"": 87.23, ""Signature"": ""Known Pattern B""}"
2020-03-09 12:06:17.0000000,9b07c4f6-3d2c-7d4e-3912-aa4545b1ddcd,ET SCAN SSH/RDP Brute Force Attempt,High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-DNS-115,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""133.32.83.89""}, {""Type"": ""host"", ""HostName"": ""GCH-DNS-115""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 67.76, ""Signature"": ""Known Pattern B""}"
2020-03-09 14:08:28.0000000,09ff9bc9-3a11-a295-c3f9-46d00372d0d7,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-PTL-032,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""201.54.165.39""}, {""Type"": ""host"", ""HostName"": ""GCH-PTL-032""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 93.0, ""Signature"": ""Known Pattern A""}"
2020-03-09 20:06:13.0000000,afe7034d-c931-2e98-c5d3-2d30b237102e,ET DOS Possible SYN Flood Inbound,High,InProgress,Azure Sentinel Analytics,Microsoft,Impact,T1498,GCH-HIS-267,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""74.224.145.192""}, {""Type"": ""host"", ""HostName"": ""GCH-HIS-267""}]","{""Action"": ""Logged"", ""Segment"": ""Segment B"", ""AnomalyScore"": 0.77, ""Signature"": ""Known Pattern A""}"
2020-03-09 20:35:54.0000000,4dbaa799-b92d-aee0-f9f1-d8d4acb262f6,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-WEB-125,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""157.162.39.202""}, {""Type"": ""host"", ""HostName"": ""GCH-WEB-125""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 77.7, ""Signature"": ""Known Pattern B""}"
2020-03-09 22:41:25.0000000,069a30c4-15a9-7da1-0765-c372cdf75b06,ET SCAN SSH/RDP Brute Force Attempt,High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-HIS-143,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""156.36.35.163""}, {""Type"": ""host"", ""HostName"": ""GCH-HIS-143""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 25.74, ""Signature"": ""Known Pattern B""}"
2020-03-09 23:49:10.0000000,441ba715-971f-9f9b-09fc-5d43e821282b,ET DOS Possible SYN Flood Inbound,High,InProgress,Azure Sentinel Analytics,Microsoft,Impact,T1498,GCH-HIS-207,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""136.15.90.234""}, {""Type"": ""host"", ""HostName"": ""GCH-HIS-207""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 55.0, ""Signature"": ""Known Pattern A""}"
2020-03-10 03:42:48.0000000,f27da925-3ebb-ab72-c7ca-f8a81dc13ed8,ET MALWARE Suspicious Executable Download,High,InProgress,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,GCH-DNS-131,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""136.137.131.26""}, {""Type"": ""host"", ""HostName"": ""GCH-DNS-131""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 81.3, ""Signature"": ""Known Pattern B""}"
2020-03-10 04:31:21.0000000,ef50d9f8-291c-7f9b-9b87-de49c6938dea,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-PACS-177,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""61.217.244.146""}, {""Type"": ""host"", ""HostName"": ""GCH-PACS-177""}]","{""Action"": ""Logged"", ""Segment"": ""Segment B"", ""AnomalyScore"": 7.27, ""Signature"": ""Known Pattern A""}"
2020-03-10 04:49:15.0000000,09eceb58-fad1-8b51-34ca-a7031828b128,ET DOS Possible SYN Flood Inbound,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,GCH-DB-278,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""76.104.123.156""}, {""Type"": ""host"", ""HostName"": ""GCH-DB-278""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 12.43, ""Signature"": ""Known Pattern A""}"
2020-03-10 06:17:36.0000000,dfe55adf-f42c-4a77-a395-c13948ba0f4d,ET DOS Possible SYN Flood Inbound,High,InProgress,Azure Sentinel Analytics,Microsoft,Impact,T1498,GCH-WEB-029,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""163.246.207.179""}, {""Type"": ""host"", ""HostName"": ""GCH-WEB-029""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 78.35, ""Signature"": ""Known Pattern A""}"
2020-03-10 09:38:29.0000000,ae49e399-ca58-04c2-46d0-90ded402a37c,ET DOS UDP/ICMP Amplification Flood,High,Resolved,Azure Sentinel Analytics,Microsoft,Impact,T1498,GCH-LAB-367,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""134.120.6.6""}, {""Type"": ""host"", ""HostName"": ""GCH-LAB-367""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 58.76, ""Signature"": ""Known Pattern B""}"
2020-03-10 14:13:51.0000000,91b0ab31-21fc-edac-09e2-64a3fa3a0cf1,ET SCAN SSH/RDP Brute Force Attempt,High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-DB-374,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""178.236.121.15""}, {""Type"": ""host"", ""HostName"": ""GCH-DB-374""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 71.52, ""Signature"": ""Known Pattern B""}"
2020-03-10 16:35:28.0000000,f1ffdd5a-2f3f-8c73-3e3e-e0cee2c00384,ET SCAN SSH/RDP Brute Force Attempt,High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-IOT-296,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""13.129.83.252""}, {""Type"": ""host"", ""HostName"": ""GCH-IOT-296""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 64.44, ""Signature"": ""Known Pattern B""}"
2020-03-11 03:00:36.0000000,ec2b28e5-8bcd-5238-54c9-2e00977b49ec,ET MALWARE Suspicious Executable Download,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,GCH-IOT-348,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""138.68.227.37""}, {""Type"": ""host"", ""HostName"": ""GCH-IOT-348""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 27.06, ""Signature"": ""Known Pattern B""}"
2020-03-11 03:50:48.0000000,187d8130-afe2-e8db-1644-004d48119f80,ET SCAN SSH/RDP Brute Force Attempt,High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-HIS-219,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""59.85.253.160""}, {""Type"": ""host"", ""HostName"": ""GCH-HIS-219""}]","{""Action"": ""Logged"", ""Segment"": ""Segment B"", ""AnomalyScore"": 15.88, ""Signature"": ""Known Pattern B""}"
2020-03-11 10:48:07.0000000,0ba6b94b-3fd3-e549-3256-4c9c0369e1dc,ET MALWARE Suspicious Executable Download,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,GCH-HIS-151,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""1.25.171.36""}, {""Type"": ""host"", ""HostName"": ""GCH-HIS-151""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 61.52, ""Signature"": ""Known Pattern B""}"
2020-03-11 10:54:06.0000000,305481fe-9d9e-d8c2-fab9-74fae796166b,ET MALWARE Generic C2 Beacon Activity,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,GCH-AD-246,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""66.218.45.142""}, {""Type"": ""host"", ""HostName"": ""GCH-AD-246""}]","{""Action"": ""Logged"", ""Segment"": ""Segment B"", ""AnomalyScore"": 18.78, ""Signature"": ""Known Pattern A""}"
2020-03-11 12:10:56.0000000,6d01fcb8-f061-b99f-1780-de4b2617c2f7,ET SCAN SSH/RDP Brute Force Attempt,High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-LIS-248,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""99.154.159.162""}, {""Type"": ""host"", ""HostName"": ""GCH-LIS-248""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 12.22, ""Signature"": ""Known Pattern B""}"
2020-03-12 02:13:28.0000000,bf8e394b-be12-d48f-a3aa-210313d50651,ET SCAN SSH/RDP Brute Force Attempt,High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-DB-338,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""200.146.38.83""}, {""Type"": ""host"", ""HostName"": ""GCH-DB-338""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 57.31, ""Signature"": ""Known Pattern B""}"
2020-03-12 03:16:37.0000000,8b613a6f-00e5-91e5-9593-7d81d70d9991,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-PTL-012,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""55.161.3.88""}, {""Type"": ""host"", ""HostName"": ""GCH-PTL-012""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 40.58, ""Signature"": ""Known Pattern A""}"
2020-03-12 06:39:22.0000000,254e97d7-c41a-6025-b4fd-62372df01235,ET MALWARE Generic C2 Beacon Activity,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,GCH-IOT-272,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""140.95.203.16""}, {""Type"": ""host"", ""HostName"": ""GCH-IOT-272""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 20.94, ""Signature"": ""Known Pattern A""}"
2020-03-12 14:30:51.0000000,79f07175-6e5f-62c7-1a8f-1df72d06f9fb,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-WEB-033,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""185.26.43.24""}, {""Type"": ""host"", ""HostName"": ""GCH-WEB-033""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 84.33, ""Signature"": ""Known Pattern A""}"
2020-03-12 21:48:34.0000000,4f544650-b969-a6f8-9979-3bebb6ac3a9d,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-PTL-116,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""89.17.60.70""}, {""Type"": ""host"", ""HostName"": ""GCH-PTL-116""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 56.58, ""Signature"": ""Known Pattern B""}"
2020-03-12 22:06:52.0000000,9fd8ae74-a487-7701-7e64-de2a835fe48d,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-DB-338,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""197.176.192.213""}, {""Type"": ""host"", ""HostName"": ""GCH-DB-338""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 39.99, ""Signature"": ""Known Pattern A""}"
2020-03-13 07:01:39.0000000,3bf5c0d6-3ca8-eca6-e5fa-dd3f2346541c,ET SCAN SSH/RDP Brute Force Attempt,High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-WEB-033,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""147.25.64.146""}, {""Type"": ""host"", ""HostName"": ""GCH-WEB-033""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 24.33, ""Signature"": ""Known Pattern B""}"
2020-03-13 11:05:15.0000000,0b906e3c-5306-f1d6-0fc8-baeb71885c37,ET SCAN SSH/RDP Brute Force Attempt,High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-LAB-327,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""51.212.138.1""}, {""Type"": ""host"", ""HostName"": ""GCH-LAB-327""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 77.5, ""Signature"": ""Known Pattern B""}"
2020-03-14 04:42:38.0000000,d7f9e1bc-d1e3-803b-c208-1dde088a560b,ET DOS Possible SYN Flood Inbound,High,InProgress,Azure Sentinel Analytics,Microsoft,Impact,T1498,GCH-LAB-311,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""65.228.119.11""}, {""Type"": ""host"", ""HostName"": ""GCH-LAB-311""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 52.22, ""Signature"": ""Known Pattern A""}"
2020-03-14 06:21:35.0000000,445c56c2-503f-ff2c-370f-70aec3d646e8,ET MALWARE Suspicious Executable Download,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,GCH-DB-378,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""31.39.185.187""}, {""Type"": ""host"", ""HostName"": ""GCH-DB-378""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 69.65, ""Signature"": ""Known Pattern B""}"
2020-03-14 09:37:43.0000000,95e9e7f3-634a-80e8-15b1-c7fe2bb6f7da,ET DOS Possible SYN Flood Inbound,High,InProgress,Azure Sentinel Analytics,Microsoft,Impact,T1498,GCH-HIS-143,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""188.86.6.139""}, {""Type"": ""host"", ""HostName"": ""GCH-HIS-143""}]","{""Action"": ""Logged"", ""Segment"": ""Segment B"", ""AnomalyScore"": 93.89, ""Signature"": ""Known Pattern A""}"
2020-03-14 14:36:43.0000000,82a88e64-8534-9694-1041-3b1f044d3976,ET MALWARE Suspicious Executable Download,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,GCH-PACS-261,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""68.233.130.46""}, {""Type"": ""host"", ""HostName"": ""GCH-PACS-261""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 6.35, ""Signature"": ""Known Pattern B""}"
2020-03-15 00:58:15.0000000,429b5454-2453-82fd-9aa6-d982b126cc9c,ET MALWARE Suspicious Executable Download,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,GCH-DNS-083,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""48.176.132.158""}, {""Type"": ""host"", ""HostName"": ""GCH-DNS-083""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 69.14, ""Signature"": ""Known Pattern B""}"
2020-03-15 04:26:50.0000000,4a60ddf5-a4d1-b3d9-a58b-dd53c63ad5b4,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-WEB-117,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""221.6.242.36""}, {""Type"": ""host"", ""HostName"": ""GCH-WEB-117""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 2.65, ""Signature"": ""Known Pattern B""}"
2020-03-15 11:56:36.0000000,ab3a05cd-22c6-54e2-c8ee-e38d086ca2cc,ET MALWARE Suspicious Executable Download,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,GCH-PTL-016,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""180.38.15.218""}, {""Type"": ""host"", ""HostName"": ""GCH-PTL-016""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 3.33, ""Signature"": ""Known Pattern B""}"
2020-03-15 13:42:31.0000000,05d7c92f-8a93-8efd-f674-7b1cbd51bc8a,ET SCAN SSH/RDP Brute Force Attempt,High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-PTL-068,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""210.180.219.18""}, {""Type"": ""host"", ""HostName"": ""GCH-PTL-068""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 38.63, ""Signature"": ""Known Pattern B""}"
2020-03-15 17:43:30.0000000,816cabaf-bfc4-14bf-81f9-a780c82dedd2,ET SCAN SSH/RDP Brute Force Attempt,High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-LAB-363,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""117.168.236.136""}, {""Type"": ""host"", ""HostName"": ""GCH-LAB-363""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 27.76, ""Signature"": ""Known Pattern B""}"
2020-03-16 07:36:33.0000000,4a8f4d48-16e1-c257-2ea2-3b4ce171dde9,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-LIS-164,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""218.52.116.219""}, {""Type"": ""host"", ""HostName"": ""GCH-LIS-164""}]","{""Action"": ""Logged"", ""Segment"": ""Segment B"", ""AnomalyScore"": 38.89, ""Signature"": ""Known Pattern A""}"
2020-03-16 07:48:13.0000000,04fe8147-b5ed-ca98-97b3-88ca74ee7377,ET DOS UDP/ICMP Amplification Flood,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,GCH-LAB-363,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""4.141.211.249""}, {""Type"": ""host"", ""HostName"": ""GCH-LAB-363""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 78.1, ""Signature"": ""Known Pattern B""}"
2020-03-16 16:29:15.0000000,e483c374-267f-56b1-49a7-b9ae2c0a74e3,ET MALWARE Generic C2 Beacon Activity,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,GCH-IOT-336,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""101.173.72.147""}, {""Type"": ""host"", ""HostName"": ""GCH-IOT-336""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 90.42, ""Signature"": ""Known Pattern A""}"
2020-03-17 02:30:32.0000000,6ca79fc9-7613-b9b4-6b60-79c9b51d1d3a,ET DOS UDP/ICMP Amplification Flood,High,InProgress,Azure Sentinel Analytics,Microsoft,Impact,T1498,GCH-DNS-079,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""152.84.232.98""}, {""Type"": ""host"", ""HostName"": ""GCH-DNS-079""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 92.75, ""Signature"": ""Known Pattern B""}"
2020-03-17 08:07:20.0000000,ceaad1bc-b2b4-254e-e47b-940f1c4a242d,ET MALWARE Generic C2 Beacon Activity,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,GCH-LIS-192,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""104.173.66.126""}, {""Type"": ""host"", ""HostName"": ""GCH-LIS-192""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 84.26, ""Signature"": ""Known Pattern A""}"
2020-03-17 09:07:26.0000000,5c6b0a8c-a6fd-4d94-6037-71196ad6e2e4,ET MALWARE Suspicious Executable Download,High,InProgress,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,GCH-AD-230,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""48.85.201.173""}, {""Type"": ""host"", ""HostName"": ""GCH-AD-230""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 55.39, ""Signature"": ""Known Pattern B""}"
2020-03-17 14:46:51.0000000,cde1b579-ae9d-f1c6-68fb-3156f765fb7c,ET DOS UDP/ICMP Amplification Flood,High,Resolved,Azure Sentinel Analytics,Microsoft,Impact,T1498,GCH-PACS-265,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""89.177.142.240""}, {""Type"": ""host"", ""HostName"": ""GCH-PACS-265""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 6.85, ""Signature"": ""Known Pattern B""}"
2020-03-18 04:58:55.0000000,98742d70-2000-20d1-0612-044eca08f1d0,ET MALWARE Suspicious Executable Download,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,GCH-WEB-117,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""184.206.206.71""}, {""Type"": ""host"", ""HostName"": ""GCH-WEB-117""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 91.61, ""Signature"": ""Known Pattern B""}"
2020-03-18 08:18:44.0000000,a1e5d444-d4aa-06f4-44be-fdcf6dbbefed,ET SCAN SSH/RDP Brute Force Attempt,High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-PTL-068,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""176.187.219.114""}, {""Type"": ""host"", ""HostName"": ""GCH-PTL-068""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 90.62, ""Signature"": ""Known Pattern B""}"
2020-03-18 22:47:05.0000000,b40f290a-e20a-1e24-cf30-1011d910e8d3,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-PACS-173,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""115.208.169.80""}, {""Type"": ""host"", ""HostName"": ""GCH-PACS-173""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 30.18, ""Signature"": ""Known Pattern A""}"
2020-03-19 04:35:54.0000000,f0240433-2a23-5013-d5b2-54406ec47280,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,GCH-LAB-375,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""212.145.135.159""}, {""Type"": ""host"", ""HostName"": ""GCH-LAB-375""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 20.25, ""Signature"": ""Known Pattern B""}"
2020-03-19 06:33:53.0000000,06f24644-fe58-444c-6c94-a624daa94cca,ET DOS UDP/ICMP Amplification Flood,High,InProgress,Azure Sentinel Analytics,Microsoft,Impact,T1498,GCH-LIS-248,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""135.80.160.102""}, {""Type"": ""host"", ""HostName"": ""GCH-LIS-248""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 93.76, ""Signature"": ""Known Pattern B""}"
2020-03-19 08:38:44.0000000,80b61d43-7d76-f6ce-0f97-1c9b08e2cfd7,ET MALWARE Suspicious Executable Download,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,GCH-HIS-151,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""112.56.66.233""}, {""Type"": ""host"", ""HostName"": ""GCH-HIS-151""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 74.1, ""Signature"": ""Known Pattern B""}"
